Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,265.10783,265.10788543962025,265.1081472256691,851840.2,-9999,768579.5,12.88,-1,-0.987468893649991,0.8378387048161909,0,0.5027032228897146,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999
2,265.147592,265.14764742115904,265.14790403833905,5383364.5,-9999,547003.4,92.06,-1,-0.967826545507645,0.843697848914376,0,0.5062187093486256,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999
2,265.147592,265.14764742115904,265.1475239158191,5383364.5,-9999,547003.4,92.06,-1,0.4657985793451178,0.9806796786052232,0.9892480934541256,0.984107044544784,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
3,266.15082,266.15087495536716,266.1508787508891,892849.4,-9999,928393,13.59,-1,-0.0142607905406643,0.9999630994348626,0.9892480934541256,0.9956770970425678,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,2,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999
3,266.15082,266.15087495536716,266.15101509650907,892849.4,-9999,928393,13.59,-1,-0.5265474635202582,0.950937391343356,0,0.5705624348060137,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999
4,267.050611,267.05066553760037,267.0508640800991,1001169,-9999,683491.6,15.48,-1,-0.7434632327149854,0.9045718804601852,0,0.5427431282761112,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,-9999
5,267.087143,267.0871975206388,267.08741178077906,909716.9,-9999,617592.8,13.89,-1,-0.8022098039408595,0.8897901852746934,0,0.5338741111648161,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999
8,269.130894,269.1309475717392,269.1312051460991,1050279.3,-9999,569055.8,16.25,-1,-0.9570586945658724,0.8468768565044542,0,0.5081261139026725,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999
9,271.082004,271.08205666585224,271.0823264003491,904104,-9999,638506.4,13.71,-1,-0.9950279696260534,0.8355635804481897,0,0.5013381482689138,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,-9999
10,277.107903,277.10795286806865,277.1081472256691,813648.9,-9999,687715.1,12.06,-1,-0.7013781528292257,0.914607478907343,0,0.5487644873444057,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,-9999
