Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,236.105797,236.10577778229612,236.10571867340903,989743,-9999,907976.5,15.96,-1,0.2503492392728014,0.9886921700707946,0,0.5932153020424767,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999
4,262.976059,262.976042850709,262.9759678045391,1133827.4,-9999,741209.3,17.98,-1,0.2853727302072484,0.985331895660681,0,0.5911991373964086,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999
7,265.147889,265.1478730987182,265.14790403833905,6889842.5,-9999,676020.7,118.96,-1,-0.11668815921601576,0.9977386285193404,0.9991492882735176,0.9983028924210112,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
9,266.151303,266.15128721330166,266.15125887340906,886749.7,-9999,659079.8,13.56,-1,0.1064804003347232,0.997944835814866,0.9991492882735176,0.9984266167983268,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,7,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1
12,291.08742,291.0874070608475,291.08741178077906,825412.9,-9999,800992.2,12.08,-1,-0.01621482538279236,0.9999522945473268,0,0.5999713767283961,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999
13,293.10306,293.1030472910208,293.1030618452391,830171.9,-9999,655123.8,12.15,-1,-0.04965563377161228,0.9995527053126506,0,0.5997316231875903,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
14,293.175808,293.1757952993281,293.1758328639391,9599201,-9999,628949.1,161.59,-1,-0.1281299710498417,0.99689746803066,0.9902357732613408,0.9942327901229324,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
16,293.179156,293.1791432997104,293.17920416725906,4580577.5,-9999,606025.2,76.07,-1,-0.20761209454650376,0.99220956086626,0,0.595325736519756,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
18,294.179161,294.17914841390467,294.1791876990091,1635116.3,-9999,669342.3,25.87,-1,-0.1335414131182132,0.9967693991633778,0.9902357732613408,0.9941559488025632,5,1.625,0.25,13C1 O4,de-protonated,1,14,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1
20,297.153006,297.15299375349883,297.1529894187691,2044682.8,-9999,631013.6,32.67,-1,0.01458753535106336,0.9999613891567224,0,0.5999768334940333,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
