Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
0,199.006518,199.0067059356703,199.0066733356791,1061866.5,-9999,778886.9,18.02,-1,0.16381355795027383,0.9951426810695762,0,0.5970856086417456,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,-9999,N/A,-9999
1,199.006955,199.00714293521503,199.0070534581991,9797147,-9999,646875.4,182.57,-1,0.44961730957260687,0.963719921193852,0.9965210953069954,0.9768403908391092,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,-9999,N/A,-9999
2,200.010312,200.01049888996616,200.01040829326908,888095.6,-9999,846211.4,14.71,-1,0.4529599126903064,0.9634561399927596,0.9965210953069954,0.9766821221184538,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,1,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,-9999,N/A,-9999
4,205.15973,205.15991152555097,205.15978887630908,2348517,-9999,566265.2,41.91,-1,0.5978230067954879,0.9372095598684932,0,0.5623257359210959,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,-9999,N/A,-9999
5,215.001892,215.00206327246144,215.00196807776908,3382160.3,-9999,686439.9,60.49,-1,0.44276195801653,0.9650543431819414,0,0.5790326059091648,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,-9999,N/A,-9999
9,235.06115,235.06130037569432,235.06119703228907,855420.1,-9999,815206.7,13.45,-1,0.4396446820991008,0.9655361334187408,0,0.5793216800512445,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999
10,239.128799,239.12894513821385,239.12888267055905,2331437.5,-9999,549449.1,39.94,-1,0.26123007017124894,0.9876940778946854,0,0.5926164467368112,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999
12,241.136387,241.13653104680552,241.13629052652908,4004861.3,-9999,601753.4,69.79,-1,0.9974453697463,0.8348336447173752,0,0.5009001868304251,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,N/A,-9999
13,241.144448,241.144592038408,241.14453273501908,821950.5,-9999,849743.5,12.73,-1,0.24592466692939757,0.989086168222058,0,0.5934517009332347,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999
14,242.176091,242.17623396369208,242.1761672165691,7993001.5,-9999,594617,141.28,-1,0.2756139208626357,0.9722900691605604,0.99090020748567,0.9797341244906042,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,N/A,-9999
16,243.179498,243.17963991839108,243.17952205163908,1219470.4,-9999,678596,19.78,-1,0.4846902855878416,0.9582689749117684,0.99090020748567,0.9713214679413288,2,2.0833333333333335,0.25,13C1 N1 O3,de-protonated,1,14,C12 H25 O3 N1 13C1,12,25,3,1,-9999,-9999,1,-9999,N/A,-9999
18,245.044198,245.04433797583656,245.0445153966291,1319037.4,-9999,372145.2,21.55,-1,-0.7240349461556245,0.909263608505572,0,0.5455581651033432,5,1.5714285714285714,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H11 O4 N4 P1,7,11,4,4,1,-9999,-9999,-9999,N/A,-9999
19,245.044505,245.04464497551675,245.0445153966291,1092029.5,-9999,1318230.8,17.5,-1,0.5287973390081605,0.9505277865199946,0,0.5703166719119968,5,1.5714285714285714,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H11 O4 N4 P1,7,11,4,4,1,-9999,-9999,-9999,N/A,-9999
21,245.045233,245.0453729747584,245.04554696782907,1582525.5,-9999,485076.2,26.26,-1,-0.7100437973346905,0.9125799619655508,0,0.5475479771793306,9,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,-9999,C13 H10 O5,13,10,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999
22,245.045481,245.04562097450005,245.04554696782907,1689597.6,-9999,659112.7,28.17,-1,0.30201189890025415,0.9835860512423948,0,0.5901516307454369,9,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,-9999,C13 H10 O5,13,10,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999
25,245.046836,245.04697597308845,245.0468843783491,2334845.8,-9999,504479.2,39.69,-1,0.3737845498086751,0.9749675572143924,0,0.5849805343286354,14,0.42857142857142855,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H6 O1 N4,14,6,1,4,-9999,-9999,-9999,-9999,N/A,-9999
27,245.048826,245.04896597101535,245.0489182711491,56313472,-9999,615458.6,1003.71,-1,0.19465446570534944,0.9917308342194634,0.9904765865695154,0.9912291351594842,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,-9999,N/A,-9999
30,246.052193,246.052331925756,246.05227310621908,5429023,-9999,591472.5,94.95,-1,0.239053011798771,0.9905761747967784,0.9904765865695154,0.9905363395058732,4,1.5555555555555556,0.5555555555555556,13C1 S1 O5,de-protonated,1,27,C9 H14 O5 S1 13C1,9,14,5,-9999,-9999,1,1,-9999,N/A,-9999
31,247.044627,247.04476489188616,247.04471410074908,2666428.3,-9999,705024.5,45.44,-1,0.20559491535569716,0.9914679042750412,0.9904765865695154,0.9910713771928308,4,1.4,0.5,34S1 O5,de-protonated,1,27,C10 H14 O5 34S1,10,14,5,-9999,-9999,-9999,-9999,-9999,N/A,1
33,249.149572,249.14970769905605,249.14961811544907,3749636,-9999,585611.6,64.7,-1,0.3595574725594749,0.9768150272486452,0,0.5860890163491871,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
34,253.144456,253.14458753737864,253.14453273501908,3611991.3,-9999,697767,62,-1,0.2164864433962732,0.99153221228351,0,0.594919327370106,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999
37,255.232918,255.2330473617197,255.2329538181791,5721982.5,-9999,443279.8,98.97,-1,0.3665025977299424,0.987426862273878,0.9941506163310628,0.9901163638967518,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
38,256.2362,256.23632831654896,256.23630865324907,944455.9,-9999,686670.6,14.66,-1,0.0767389289923393,0.998932044175497,0.9941506163310628,0.9970194730377232,1,2.1333333333333333,0.13333333333333333,13C1 O2,de-protonated,1,37,C15 H32 O2 13C1,15,32,2,-9999,-9999,-9999,1,-9999,N/A,-9999
43,261.043753,261.04387630827216,261.0438328907191,1467374.9,-9999,639806.5,23.62,-1,0.16632284539265432,0.9949931090455664,0,0.5969958654273397,4,1.4,0.6,S1 O6,de-protonated,0,-9999,C10 H14 O6 S1,10,14,6,-9999,-9999,1,-9999,-9999,N/A,-9999
