Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
73,243.007816,243.00793641765705,243.00811608662903,925880.5,-9999,596017.9,14.37,-1,-0.7393537915640853,0.905572588421739,0,0.5433435530530434,6,1,0.625,N2 S1 O5,de-protonated,0,-9999,C8 H8 O5 N2 S1,8,8,5,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
73,243.007816,243.00793641765705,243.00773596410903,925880.5,-9999,596017.9,14.37,-1,0.8248854596934125,0.8838532629675899,0,0.530311957780554,11,0.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H5 O2 N4 P1,10,5,2,4,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
74,243.056274,243.05639441410145,243.0563864339491,813025,-9999,708250.9,12.38,-1,0.03283251462026843,0.9998044221587062,0,0.5998826532952237,14,0.5,0.0625,N2 O1,de-protonated,0,-9999,C16 H8 O1 N2,16,8,1,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
79,243.138759,243.13887940804912,243.13905343141903,3083183.5,-9999,612854,52.47,-1,-0.7157359851515374,0.9112370835355804,0,0.54674225012134825,7,1.25,0.125,O2,de-protonated,0,-9999,C16 H20 O2,16,20,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
85,247.115928,247.1160481162244,247.1162099862491,1135652.4,-9999,592136.6,17.99,-1,-0.6550360442906777,0.9250989349112336,0,0.5550593609467401,6,1.3333333333333333,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H20 O1 S1,15,20,1,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
104,254.971653,254.9717725398108,254.97173057727903,920200.9,-9999,603492.8,14.04,-1,0.1645771931592694,0.9950974010962664,0,0.5970584406577598,8,0.5,0.75,N2 S1 O6,de-protonated,0,-9999,C8 H4 O6 N2 S1,8,4,6,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
105,255.056364,255.05648353359513,255.05638643394903,1147990.6,-9999,494755.9,18.01,-1,0.3806987444109935,0.9740451351254806,0,0.5844270810752884,15,0.4705882352941176,0.0588235294117647,N2 O1,de-protonated,0,-9999,C17 H8 O1 N2,17,8,1,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
111,256.969666,256.9697853932067,256.9696225769991,1065927.9,-9999,640175.6,16.57,-1,0.6336009912725966,0.9297471473813044,0,0.5578482884287825,7,0.75,0.5,N2 S2 O4,de-protonated,0,-9999,C8 H6 O4 N2 S2,8,6,4,2,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
112,256.987369,256.9874883919077,256.9873806417391,1101450.6,-9999,570966.6,17.19,-1,0.41928194416497616,0.96860518302525,0,0.58116310981515,7,0.75,0.75,N2 S1 O6,de-protonated,0,-9999,C8 H6 O6 N2 S1,8,6,6,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
113,257.072134,257.07225338568804,257.0720364984091,1907160,-9999,685987.4,31.23,-1,0.8436828910166932,0.8788374505606406,0,0.5273024703363843,14,0.5882352941176471,0.0588235294117647,N2 O1,de-protonated,0,-9999,C17 H10 O1 N2,17,10,1,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
120,258.985344,258.98546324530633,258.98527264145906,1064129.4,-9999,688729.9,16.41,-1,0.7359640389143461,0.9063946943021078,0,0.5438368165812647,6,1,0.5,N2 S2 O4,de-protonated,0,-9999,C8 H8 O4 N2 S2,8,8,4,2,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
121,259.087771,259.0878902377907,259.08768656286907,1143569,-9999,576916.8,17.78,-1,0.7861235102982901,0.8939249059773952,0,0.5363549435864371,13,0.7058823529411765,0.0588235294117647,N2 O1,de-protonated,0,-9999,C17 H12 O1 N2,17,12,1,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
134,262.979737,262.9798559522178,262.9798071385091,981461.1,-9999,929184.2,14.85,-1,0.1856177066708799,0.9937678798371348,0,0.5962607279022808,10,0.5555555555555556,0.2222222222222222,N4 S1 P1 O2,de-protonated,0,-9999,C9 H5 O2 N4 P1 S1,9,5,2,4,1,1,-9999,-9999,N/A,-9999,-9999,-9999
135,262.98028,262.98039895217795,262.9801872610291,4964053,-9999,512898.7,83.13,-1,0.8049699526103827,0.8890742667597219,0,0.5334445600558331,5,1.1428571428571428,0.7142857142857143,N2 S2 O5,de-protonated,0,-9999,C7 H8 O5 N2 S2,7,8,5,2,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
