Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
33,265.147467,265.14743347281853,265.1475239158191,21143994,-9999,475516,363.52,-1,-0.34110445086996943,0.9838095252331408,0.9733563677110464,0.979628262224303,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999
35,266.150845,266.15081158172546,266.1508787508891,2476983,-9999,474567,40.83,-1,-0.2523725036855747,0.9885097153271236,0.9733563677110464,0.9824483762806928,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,33,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999
35,266.150845,266.15081158172546,266.15101509650907,2476983,-9999,474567,40.83,-1,-0.7646590546837094,0.8993403970718866,0,0.539604238243132,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999
46,269.139449,269.1394159061094,269.1394473545891,1258909.9,-9999,665429.7,19.63,-1,-0.1168482733629986,0.9975256531712584,0,0.5985153919027549,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999
50,271.118603,271.1185701209273,271.1187119096991,1058178.5,-9999,697235.3,16.18,-1,-0.5229767092503734,0.9515842446911776,0,0.5709505468147066,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,-9999,-9999
51,271.191248,271.1912151288122,271.19148292839907,997514.8,-9999,656574.2,15.14,-1,-0.9874926158728106,0.8378315824152408,0,0.5026989494491445,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,-9999,-9999
54,277.071534,277.0715017670601,277.0717617163191,3203343,-9999,507342.2,52.61,-1,-0.9382019205600666,0.8523864470323022,0,0.5114318682193812,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,-9999,-9999
56,277.144432,277.1443997749725,277.1445327350191,1920662.6,-9999,517599.4,30.75,-1,-0.47974984486619654,0.9590978135182682,0,0.5754586881109609,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,-9999,-9999
58,279.087463,279.0874309858697,279.08741178077906,829537.9,-9999,551950.8,12.06,-1,0.06881389055433614,0.999141145711726,0,0.5994846874270356,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,-9999,-9999
59,279.160132,279.16009999375717,279.16018279947906,1602921.4,-9999,456529,25.15,-1,-0.2966244005783389,0.9841618138619136,0,0.5904970883171481,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,-9999,-9999
60,279.163343,279.1633109941057,279.1635541027991,2595689.8,-9999,386293.2,41.94,-1,-0.8708468201153067,0.871441972741562,0,0.5228651836449372,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999
60,279.163343,279.1633109941057,279.1631739802791,2595689.8,-9999,386293.2,41.94,-1,0.4908019372141525,0.9572329056837556,0,0.5743397434102534,5,1.6666666666666667,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H25 O1 N2 P1,15,25,1,2,1,-9999,-9999,-9999,-9999
61,281.030107,281.0300751967248,281.0302908265391,1298601.4,-9999,743737.8,19.99,-1,-0.7672831767427988,0.8986846354928625,0,0.5392107812957174,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,-9999,-9999
61,281.030107,281.0300751967248,281.0301286352091,1298601.4,-9999,743737.8,19.99,-1,-0.1901521540571332,0.9934606821365648,0,0.596076409281939,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999,-9999
62,281.066511,281.0664792006761,281.0666763358891,1084205,-9999,567403.4,16.37,-1,-0.7013823750643557,0.9146064959961177,0,0.5487638975976705,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999,-9999
62,281.066511,281.0664792006761,281.06651414455905,1084205,-9999,567403.4,16.37,-1,-0.12432602673434544,0.9971992840892242,0,0.5983195704535345,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,-9999
63,281.066873,281.0668412007154,281.0666763358891,836173.1,-9999,994128.9,12.17,-1,0.5865683844975013,0.9394791217177664,0,0.5636874730306599,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999,-9999
64,281.102827,281.10279520461785,281.1030618452391,1062704.8,-9999,600445.8,16,-1,-0.948551109682218,0.8493717573756931,0,0.5096230544254159,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999,-9999
65,283.061094,283.0610624171687,283.06119703228904,1672310.6,-9999,595467.9,26.12,-1,-0.47556896433665347,0.9597931422827166,0,0.57587588536963,11,0.75,0.3125,O5,de-protonated,0,-9999,C16 H12 O5,16,12,5,-9999,-9999,-9999,-9999,-9999,-9999
67,283.082215,283.0821834194612,283.0823264003491,1186552.8,-9999,487557.3,17.96,-1,-0.5050858867683125,0.9547653338184476,0,0.5728592002910685,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999
68,283.118533,283.11850142340313,283.1187119096991,1101308.4,-9999,620390.7,16.53,-1,-0.7434559677160141,0.9045736535072488,0,0.5427441921043493,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999
69,285.09794,285.09790863824855,285.0979764648091,1109185.9,-9999,483729,16.66,-1,-0.2379061450872928,0.9897826803218004,0,0.5938696081930801,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999
70,285.126041,285.12600964129865,285.1261197656691,11372101,-9999,393789.8,189.01,-1,-0.38623038303754553,0.98215035718003,0.9767212882448282,0.9799787296059492,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,-9999
71,285.134277,285.1342456421926,285.13436197415905,1085765.4,-9999,555223.3,16.26,-1,-0.40798999342467857,0.970248366286304,0,0.5821490197717825,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999
73,286.129442,286.1294107502081,286.12947460073906,2082599.9,-9999,477547.6,33,-1,-0.22315258177128328,0.9910050846917264,0.9767212882448282,0.9852915661129672,4,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,70,C13 H23 O4 P1 13C1,13,23,4,-9999,1,-9999,1,-9999,-9999
73,286.129442,286.1294107502081,286.1296109463591,2082599.9,-9999,477547.6,33,-1,-0.6996694622099726,0.915004852712298,0,0.5490029116273788,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,-9999,-9999
74,287.149928,287.1498968609719,287.1500120386191,882188.4,-9999,432197.5,12.74,-1,-0.40110618955742994,0.9712294020903958,0,0.5827376412542374,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999
76,289.121212,289.12118107493563,289.12103438523906,2235597.8,-9999,448588,35.29,-1,0.50736431851096,0.9543657855265724,0,0.5726194713159434,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999
78,291.050949,291.05091828438987,291.05102627142907,988810.4,-9999,647480.1,14.4,-1,-0.3710244233935305,0.9753313037521958,0,0.5851987822513175,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,-9999,-9999
78,291.050949,291.05091828438987,291.0508640800991,988810.4,-9999,647480.1,14.4,-1,0.1862364881213053,0.9937263901949956,0,0.5962358341169973,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999,-9999,-9999
79,291.051283,291.0512522844261,291.05102627142907,972874.4,-9999,679942.1,14.14,-1,0.7765408008127488,0.8963571045474606,0,0.5378142627284763,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,-9999,-9999
80,291.087535,291.0875042883609,291.08741178077906,1003598,-9999,453921.5,14.64,-1,0.31780000811424,0.981841150537934,0,0.5891046903227602,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,-9999,-9999
81,291.209663,291.2096323016167,291.2094554683991,872729.9,-9999,510682.4,12.48,-1,0.6072372111818597,0.9352823190098316,0,0.561169391405899,0,2.2,0.2,P1 O3,de-protonated,0,-9999,C15 H33 O3 P1,15,33,3,-9999,1,-9999,-9999,-9999,-9999
83,293.030372,293.030341499237,293.0302908265391,891659.9,-9999,589942.2,12.79,-1,0.17292648403949418,0.9945887306608072,0,0.5967532383964844,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999,-9999,-9999
83,293.030372,293.030341499237,293.0301286352091,891659.9,-9999,589942.2,12.79,-1,0.7264236919682,0.908692153005985,0,0.545215291803591,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999,-9999,-9999
84,293.066714,293.06668350318154,293.0666763358891,2640463.5,-9999,413338.1,41.7,-1,0.024456183580409,0.999891480537502,0,0.5999348883225011,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999,-9999
84,293.066714,293.06668350318154,293.06651414455905,2640463.5,-9999,413338.1,41.7,-1,0.5778845903987416,0.9412044467085782,0,0.5647226680251469,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,-9999,-9999
85,293.103143,293.10311250713556,293.1030618452391,1064019,-9999,726237.9,15.64,-1,0.17284669818003617,0.9945937093576652,0,0.5967562256145991,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999
87,293.174854,293.17482351491907,293.17480129273906,3515738,-9999,466960.2,56.18,-1,0.07579839709709009,0.9989580484704196,0,0.5993748290822518,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,-9999,-9999
88,293.175898,293.17586751503245,293.1758328639391,43035996,-9999,399046,709.61,-1,0.11819218869342496,0.9964311818172488,0.9995507349917816,0.997679003087062,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999
90,293.179245,293.1792145153957,293.17920416725906,15017306,-9999,422241.7,246.34,-1,0.03529628464033397,0.9989830397396052,0.998290349167875,0.998705963510913,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999
91,294.179265,294.17923462393816,294.1791876990091,7940028.5,-9999,400849,129.33,-1,0.1595113829051536,0.9953938820170944,0.9995507349917816,0.9970566232069692,5,1.625,0.25,13C1 O4,de-protonated,1,88,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999
92,294.18256,294.1825296242958,294.18255900232907,2308028.8,-9999,510763.5,36.21,-1,-0.09986327325126772,0.998192107732218,0.998290349167875,0.9982314043064808,0,2.3076923076923075,0.3076923076923077,13C1 S1 O4,de-protonated,1,90,C13 H30 O4 S1 13C1,13,30,4,-9999,-9999,1,1,-9999,-9999
92,294.18256,294.1825296242958,294.18231522542914,2308028.8,-9999,510763.5,36.21,-1,0.7287959050020114,0.9081231470408496,0,0.5448738882245097,5,1.6666666666666667,0.2,N3 O3,de-protonated,0,-9999,C15 H25 O3 N3,15,25,3,3,-9999,-9999,-9999,-9999,-9999
97,294.937965,294.9379347062877,294.9376537428191,1316934.9,-9999,478403.3,19.82,-1,0.9526198673438652,0.8481804333614288,0,0.5089082600168573,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,-9999,-9999
98,295.04605,295.04601971801924,295.0459408909991,1096401.5,-9999,400717.9,16.17,-1,0.2671686311731523,0.9871318717218448,0,0.5922791230331068,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,-9999,-9999
98,295.04605,295.04601971801924,295.0457786996691,1096401.5,-9999,400717.9,16.17,-1,0.8168845906376447,0.8859623822807411,0,0.5315774293684447,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999,-9999,-9999
99,295.082337,295.0823067219578,295.0823264003491,1326101,-9999,682401.1,19.97,-1,-0.06668780029738472,0.9991933755204327,0,0.5995160253122597,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999
99,295.082337,295.0823067219578,295.0821642090191,1326101,-9999,682401.1,19.97,-1,0.4829601921862658,0.95856011049226,0,0.5751360662953561,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999
100,295.08261,295.0825797219875,295.0823264003491,1202677,-9999,409265.5,17.93,-1,0.8584778407472698,0.8748307713713881,0,0.5248984628228328,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999
101,295.118716,295.11868572590646,295.1187119096991,1563928.6,-9999,729893.3,23.9,-1,-0.08872291575066919,0.9985726998180496,0,0.5991436198908296,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999
103,295.131828,295.1317977273296,295.1315990692691,1924121.9,-9999,517645.1,29.86,-1,0.6731168778697505,0.9210767438014448,0,0.5526460462808669,1,2.0833333333333335,0.5,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,-9999,-9999
104,295.13227,295.1322397273776,295.1324684491391,1192601.9,-9999,898936.6,17.76,-1,-0.7749800035938743,0.8967510484626481,0,0.5380506290775888,0,2.230769230769231,0.07692307692307693,S2 P1 O1,de-protonated,0,-9999,C13 H29 O1 P1 S2,13,29,1,-9999,1,2,-9999,-9999,-9999
105,295.155223,295.1551927298689,295.15509741904907,1110940.3,-9999,596463.3,16.41,-1,0.32291774946557755,0.9812571530738448,0,0.5887542918443069,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999
113,297.061691,297.0616609367975,297.06159095545905,1708760.3,-9999,444540.6,26.08,-1,0.2355785486936559,0.9899806281412844,0,0.5939883768847706,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,-9999,-9999
113,297.061691,297.0616609367975,297.06142876412906,1708760.3,-9999,444540.6,26.08,-1,0.7815645047801381,0.8950849280571687,0,0.5370509568343012,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,-9999,-9999
114,297.098142,297.0981119407539,297.0979764648091,1658331.9,-9999,625138.5,25.25,-1,0.45599753450234515,0.9629735767399036,0,0.5777841460439422,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999
116,297.134458,297.13442794469563,297.13436197415905,1290719.5,-9999,546655.2,19.23,-1,0.22202257639831335,0.9910955456037718,0,0.5946573273622631,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999
117,297.153115,297.1530849467207,297.1529894187691,13721313,-9999,464063.6,223.1,-1,0.3214773365984584,0.9727701265122348,0.9992022230286488,0.9833429651188004,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999
118,297.155663,297.15563294699723,297.1554913422191,888801.6,-9999,666734.5,12.63,-1,0.4765342801197496,0.9596330948505176,0,0.5757798569103105,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,-9999,-9999
119,298.156508,298.15647805562924,298.1563442538391,2389573,-9999,471296.8,37.25,-1,0.4487638539519039,0.9641178229402348,0.9992022230286488,0.9781515829756005,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,117,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999
121,299.077488,299.0774581555927,299.0772410199191,1493025.1,-9999,476555.8,22.54,-1,0.7260187129853192,0.9087891426102794,0,0.5452734855661676,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999
122,299.113814,299.1137841595355,299.1136265292691,1175844.8,-9999,506037.4,17.34,-1,0.5269912582848321,0.9508567198665268,0,0.5705140319199161,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999
124,301.056668,301.05663837041345,301.0565055750291,901352.7,-9999,684533.8,12.73,-1,0.4410978732310926,0.9653119292666044,0,0.5791871575599626,6,1.1666666666666667,0.75,O9,de-protonated,0,-9999,C12 H14 O9,12,14,9,-9999,-9999,-9999,-9999,-9999,-9999
125,301.093106,301.0930763743684,301.0928910843791,857516.4,-9999,452527.2,12.01,-1,0.6153914449340377,0.933591949983253,0,0.5601551699899517,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,-9999,-9999
126,301.121247,301.12121737742285,301.12103438523906,1150575.3,-9999,639803.9,16.78,-1,0.6077030924420204,0.9351862674478136,0,0.5611117604686882,4,1.6428571428571428,0.35714285714285715,P1 O5,de-protonated,0,-9999,C14 H23 O5 P1,14,23,5,-9999,1,-9999,-9999,-9999,-9999
127,301.129499,301.12946937831856,301.12927659372906,995056.1,-9999,353650,14.25,-1,0.6402054017524601,0.9283289890000316,0,0.5569973934000189,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999
128,301.165869,301.16583938226614,301.1656621030791,1654771.8,-9999,479091.8,24.98,-1,0.5886434256484311,0.9390635100398672,0,0.5634381060239203,3,1.7333333333333334,0.4,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999
137,305.052341,305.05231180410493,305.05228957446906,1178629.8,-9999,659448,17.23,-1,0.0728715588573077,0.9990369236128842,0,0.5994221541677305,4,1.5,0.4166666666666667,S2 O5,de-protonated,0,-9999,C12 H18 O5 S2,12,18,5,-9999,-9999,2,-9999,-9999,-9999
138,305.066949,305.06691980569053,305.0666763358891,1113735.4,-9999,469143.8,16.17,-1,0.7980871734563687,0.8908559869693373,0,0.5345135921816023,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999,-9999,-9999
139,305.10335,305.10332080964145,305.1030618452391,931851.2,-9999,459684.1,13.22,-1,0.848776806048887,0.8774637477913554,0,0.5264782486748132,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,-9999,-9999
143,307.046181,307.0461520205169,307.0459408909991,962266.3,-9999,739218.3,13.59,-1,0.6876154011668856,0.9177854321553368,0,0.550671259293202,9,0.8571428571428571,0.5714285714285714,O8,de-protonated,0,-9999,C14 H12 O8,14,12,8,-9999,-9999,-9999,-9999,-9999,-9999
