Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,213.076667,213.07699032417375,213.07684709674908,782479.8,-9999,722375.7,12.45,-1,0.6721867094073348,0.9212859048748178,0,0.5527715429248906,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999
2,227.055925,227.05621666062015,227.05611165185908,835598.3,-9999,1030380.4,13.17,-1,0.4624793417976826,0.9619339008036876,0,0.5771603404822125,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999
3,229.0715,229.07178709526573,229.0717617163191,1098835.5,-9999,564321.4,17.87,-1,0.11079037614854152,0.9977752851032196,0,0.5986651710619317,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999
4,239.092302,239.0925663977662,239.09249716120908,1072464.6,-9999,782661,17.17,-1,0.2895806348841767,0.9848994420163416,0,0.590939665209805,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999
5,241.071632,241.07189191450811,241.0717617163191,1618332,-9999,669146.8,26.8,-1,0.5400806303464838,0.9484499687099168,0,0.56906998122595,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999
6,241.107899,241.108158832362,241.1081472256691,889250,-9999,688382.4,13.83,-1,0.04813894943688335,0.9995796067430291,0,0.5997477640458175,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999
7,243.050814,243.0510694315853,243.05102627142907,1163110.5,-9999,917223.1,18.62,-1,0.17757652315960443,0.9942946398186884,0,0.5965767838912129,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999
8,243.087211,243.08746634914465,243.0874117807791,1512684.6,-9999,608515.8,24.81,-1,0.2244804251943834,0.9908982099050018,0,0.5945389259430011,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999
9,251.092263,251.09250021739595,251.09249716120908,971150.4,-9999,790427.6,15.07,-1,0.01217155790934098,0.9999731193150696,0,0.5999838715890418,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999
11,253.071509,253.0717417343281,253.0717617163191,1410249.5,-9999,584297.1,22.78,-1,-0.07895780569335291,0.9988694276687284,0,0.599321656601237,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
