Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
20,205.159862,205.15978510294875,205.15978887630908,7166106,-9999,763856.7,131.64,-1,-0.01839229974934536,0.9563516848609483,0.9735431636766548,0.9632282763872312,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,206.163189,206.16311293401145,206.1631437113791,947344.1,-9999,808176.1,15.64,-1,0.7092576117397872,0.9127647476992148,0.9735431636766548,0.9370761140901908,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,20,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
23,206.163366,206.16328993415803,206.1631437113791,841168.1,-9999,746101.6,13.66,-1,0.7092576117397872,0.9127647476992148,0.9735431636766548,0.9370761140901908,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,20,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
24,209.154787,209.15471341197275,209.15470349587903,791027.7,-9999,559960.8,12.68,-1,0.04741033083477588,0.999592233785273,0,0.5997553402711637,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
26,211.134001,211.13392905136945,211.13396805098907,1162056.6,-9999,1022143.1,19.49,-1,-0.1847150413905239,0.9938281594995254,0,0.5962968956997152,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
27,211.134212,211.13414005154416,211.13396805098907,1399944.6,-9999,735688.1,23.88,-1,0.8146512694486752,0.8865483321962552,0,0.5319289993177531,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,227.201729,227.2016703603797,227.20165368925908,1286811.9,-9999,639184.5,21.37,-1,0.07337587697963284,0.9990235538009984,0,0.5994141322805989,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,227.201931,227.201872360547,227.20165368925908,1202332,-9999,870160.1,19.84,-1,0.9624546492515388,0.8452867526684861,0,0.5071720516010916,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
84,233.069654,233.06960022082257,233.0696675166891,849655.6,-9999,678911.6,13.32,-1,-0.2887371284565578,0.9849866226193568,0,0.5909919735716139,3,1.875,0.5,N2 P1 O4,de-protonated,0,-9999,C8 H15 O4 N2 P1,8,15,4,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
86,233.154734,233.1546802912949,233.15470349587903,909638.1,-9999,861317.5,14.4,-1,-0.09952440935100518,0.9982043452758468,0,0.5989226071655079,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
90,236.105575,236.10552373549692,236.10571867340903,989821.8,-9999,581276.8,15.77,-1,-0.8256382489869253,0.8836540212651981,0,0.5301924127591189,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
95,239.067418,239.06736918881197,239.06734504114908,791064.2,-9999,575557.5,12.15,-1,0.10100778456477204,0.9981504691092564,0,0.5988902814655538,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
97,239.074734,239.07468519487188,239.07473909646907,1178809.5,-9999,680765.9,19.08,-1,-0.22545919071919088,0.9908190330189208,0,0.5944914198113526,5,1.3333333333333333,0.25,S1 O3,de-protonated,0,-9999,C12 H16 O3 S1,12,16,3,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
99,239.128967,239.12891823979345,239.12888267055905,2134018.8,-9999,521536.3,36.15,-1,0.14874503645516007,0.9959934798387036,0,0.5975960879032222,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
102,241.136509,241.13646190265436,241.13629052652908,991257.1,-9999,804571.3,15.66,-1,0.7107023372797621,0.9124250494525484,0,0.5474550296715291,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
104,241.21736,241.21731296962383,241.21730375371908,1059238.8,-9999,757830.7,16.87,-1,0.03820581944407341,0.9997351772114996,0,0.5998411063268998,1,2,0.13333333333333333,O2,de-protonated,0,-9999,C15 H30 O2,15,30,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
105,241.217584,241.21753696980937,241.21730375371908,996838.9,-9999,563825.6,15.75,-1,0.966829852735186,0.8439930934719336,0,0.5063958560831602,1,2,0.13333333333333333,O2,de-protonated,0,-9999,C15 H30 O2,15,30,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
