Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
4,249.076615,249.0766337428708,249.07684709674908,934604.4,-9999,755336.5,14.61,-1,-0.8565785249287273,0.8753479991181428,0,0.5252087994708856,7,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,-9999,C13 H14 O5,13,14,5,-9999,-9999,-9999,-9999
8,253.071689,253.07170728291456,253.0717617163191,792875.4,-9999,818173.5,12.03,-1,-0.2150907875281868,0.9916405853242538,0,0.5949843511945523,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
10,255.05085,255.0508680550521,255.05102627142907,930126.3,-9999,659586.1,14.4,-1,-0.6203322499303342,0.932558261983666,0,0.5595349571901995,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999
11,255.087197,255.08721505086743,255.08741178077904,1289043.6,-9999,532849.8,20.73,-1,-0.771225480169728,0.8976961457193565,0,0.5386176874316139,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
13,257.066406,257.0664238229994,257.0666763358891,1092718.8,-9999,638050.4,17.26,-1,-0.982285581651242,0.8393922934516385,0,0.5036353760709831,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999
14,257.077672,257.0776898217024,257.0779097251791,892208.3,-9999,746781.8,13.72,-1,-0.8553962374270556,0.8756695389499974,0,0.5254017233699985,5,1.4,0.6,N2 O6,de-protonated,0,-9999,C10 H14 O6 N2,10,14,6,2,-9999,-9999,-9999
15,261.076637,261.07665436129815,261.0768470967491,959826.1,-9999,561167.8,14.74,-1,-0.7382326432494466,0.9058448324318524,0,0.5435068994591113,8,1,0.35714285714285715,O5,de-protonated,0,-9999,C14 H14 O5,14,14,5,-9999,-9999,-9999,-9999
16,263.055913,263.0559301334224,263.0561116518591,1025299.3,-9999,722495.1,15.88,-1,-0.6900369490175319,0.9172300444730253,0,0.5503380266838152,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999
17,263.092284,263.092301129235,263.0924971612091,973847.9,-9999,496876,14.98,-1,-0.7451066686203105,0.9041704387169972,0,0.5425022632301983,7,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,-9999,C14 H16 O5,14,16,5,-9999,-9999,-9999,-9999
18,265.035121,265.03513790555456,265.0353762069691,889612.6,-9999,495456.1,13.43,-1,-0.8991305913084573,0.8635619703064222,0,0.5181371821838533,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999
