Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
1,157.123421,157.12334329322942,157.12340336695908,803938.3,-9999,1169967.6,13.34,-1,-0.38233470233743616,0.9738245382116728,0,0.5842947229270037,1,2,0.2222222222222222,O2,de-protonated,0,-9999,C9 H18 O2,9,18,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
4,171.139154,171.13908498619864,171.13905343141906,970088.9,-9999,779240.1,16.51,-1,0.1843809402323872,0.9938503970672216,0,0.5963102382403329,1,2,0.2,O2,de-protonated,0,-9999,C10 H20 O2,10,20,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
13,199.006602,199.0065502704083,199.0066733356791,1558453.6,-9999,675677.8,27.32,-1,-0.6183977086601408,0.9329638441640986,0,0.5597783064984592,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
14,199.007127,199.0070752707339,199.0070534581991,16150134,-9999,598028.8,301.68,-1,0.10960684287637146,0.997059692128928,0.9894759079948116,0.9940261784752814,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,N/A,-9999,-9999,N/A,-9999
16,199.133994,199.13394234942055,199.13396805098907,993121.8,-9999,1002085.5,16.69,-1,-0.12906672197124008,0.9969819515892052,0,0.5981891709535231,2,1.818181818181818,0.2727272727272727,O3,de-protonated,0,-9999,C11 H20 O3,11,20,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
17,199.170397,199.1703453719988,199.17035356033907,1377669.3,-9999,593166.2,23.85,-1,-0.04111224450777817,0.9996933594333854,0,0.5998160156600313,1,2,0.16666666666666666,O2,de-protonated,0,-9999,C12 H24 O2,12,24,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
18,200.010488,200.0104368930479,200.01040829326908,1600375.4,-9999,661692.3,28.03,-1,0.14299145266327823,0.9962968729080848,0.9894759079948116,0.9935684869427754,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,14,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,N/A,-9999,-9999,N/A,-9999
27,205.159869,205.15982108684523,205.15978887630908,46395916,-9999,590547.2,862.79,-1,0.15700218997143991,0.9951610262424836,0.9948449488991415,0.9950345953051468,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
30,206.163226,206.1631787091567,206.1631437113791,7344260.5,-9999,660310.1,134.5,-1,0.16975768310541842,0.9947847185093311,0.9948449488991415,0.9948088106652552,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,27,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,-9999,N/A,-9999
32,209.154691,209.15464556455117,209.15470349587903,970113.8,-9999,736146.9,16,-1,-0.276978365388823,0.9861762364382776,0,0.5917057418629665,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
33,209.154814,209.15476856462743,209.15470349587903,962129.8,-9999,806806.4,15.85,-1,0.31110344296488446,0.982591730701393,0,0.5895550384208358,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
34,211.13403,211.13398579219532,211.13396805098907,3237005.3,-9999,693709.8,57.8,-1,0.08402819505377535,0.9987196587817226,0,0.5992317952690336,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
35,213.18605,213.1860070649184,213.18600362479907,1454894.1,-9999,766861.6,24.89,-1,0.01613670342449158,0.9999527531125748,0,0.5999716518675449,1,2,0.15384615384615383,O2,de-protonated,0,-9999,C13 H26 O2,13,26,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
37,215.002001,215.00195919122456,215.00196807776908,5313335,-9999,578993.1,95.83,-1,-0.04133238686204797,0.9996900672356824,0,0.5998140403414095,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,N/A,-9999,-9999,N/A,-9999
39,215.128952,215.12891026996328,215.12888267055905,828553.6,-9999,946765.1,13.28,-1,0.12829241658029333,0.9970180012226718,0,0.5982108007336031,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
40,217.144517,217.1444765200759,217.14453273501908,1407481.3,-9999,623356.4,23.85,-1,-0.2588826090977365,0.9879129146293636,0,0.592747748777618,1,2,0.3636363636363637,O4,de-protonated,0,-9999,C11 H22 O4,11,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
