Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
6,253.070865,253.0708598095481,253.0707301451191,1292109.6,-9999,741638.1,20.97,-1,0.5123643849938367,0.9534832580546688,0,0.5720899548328012,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,-9999
14,263.05531,263.05530463060717,263.0550800806591,831721.3,-9999,675160.1,12.56,-1,0.8536233096792999,0.8761511001938173,0,0.5256906601162903,4,1.8571428571428572,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H13 O5 N4 P1,7,13,5,4,1,-9999,-9999,-9999
15,265.070944,265.07093859448304,265.07073014511906,856871.2,-9999,811083.8,12.92,-1,0.7863914807463809,0.8938565588982386,0,0.5363139353389431,3,2.142857142857143,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H15 O5 N4 P1,7,15,5,4,1,-9999,-9999,-9999
18,267.086584,267.0865785583588,267.0863802095791,1376798.1,-9999,742206.8,21.96,-1,0.7426390650656282,0.904772932942569,0,0.5428637597655414,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999
20,269.048107,269.0481015232044,269.04788669994906,2375304,-9999,675126.9,39.1,-1,0.7984573229591647,0.890760466544716,0,0.5344562799268295,2,2.5,0.6666666666666666,N4 S1 P1 O4,de-protonated,0,-9999,C6 H15 O4 N4 P1 S1,6,15,4,4,1,1,-9999,-9999
30,277.034572,277.0345663800712,277.03434463576906,949641.1,-9999,782069,14.33,-1,0.8004217038790246,0.8902529708879037,0,0.5341517825327422,5,1.5714285714285714,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H11 O6 N4 P1,7,11,6,4,1,-9999,-9999,-9999
32,279.086637,279.08663134329413,279.0863802095791,833187.4,-9999,537564.1,12.24,-1,0.8998422454399189,0.8633613889908208,0,0.5180168333944924,3,2.125,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H17 O5 N4 P1,8,17,5,4,1,-9999,-9999,-9999
33,279.122973,279.12296734264294,279.1227657189291,824935.3,-9999,819075.3,12.1,-1,0.7223477932006505,0.9096663046560474,0,0.5457997827936284,2,2.3333333333333335,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H21 O4 N4 P1,9,21,4,4,1,-9999,-9999,-9999
35,281.065919,281.0659133078215,281.0656447646891,1658802.3,-9999,626738.3,26.35,-1,0.9554463072759328,0.8473508447211672,0,0.5084105068327003,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,-9999
63,293.178546,293.1785400907393,293.1788240447391,1056490.5,-9999,687453.5,15.71,-1,-0.9685351617554276,0.8434878174796105,0,0.5060926904877663,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999
