Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
10,265.147904,265.147923755373,265.14790403833905,1733934.5,-9999,651522.9,28.31,-1,0.0743623978228979,0.9989971343917652,0,0.5993982806350592,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
12,267.051026,267.0510455304932,267.05102627142907,869775,-9999,719482.2,13.2,-1,0.07211754392634329,0.9990567413920044,0,0.5994340448352027,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999
12,267.051026,267.0510455304932,267.0508640800991,869775,-9999,719482.2,13.2,-1,0.6794600524291208,0.919643961259501,0,0.5517863767557005,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999
14,267.087319,267.08733852620463,267.08741178077906,855699.3,-9999,791978.5,12.95,-1,-0.2742719094954166,0.9864432399169272,0,0.5918659439501562,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999
17,269.066696,269.06671529231426,269.0666763358891,1420789.5,-9999,765286.4,22.7,-1,0.14478353725635662,0.996203647599562,0,0.5977221885597372,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999
19,269.103063,269.10308228801705,269.1030618452391,907577.6,-9999,661933.5,13.78,-1,0.07596635211816608,0.9989534282363896,0,0.5993720569418337,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999
21,271.045837,271.0458560584518,271.0459408909991,1147473.1,-9999,774356.6,17.95,-1,-0.3129821718783804,0.982382710131228,0,0.5894296260787367,6,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,-9999,C11 H12 O8,11,12,8,-9999,-9999,-9999,-9999
23,271.082256,271.08227505414834,271.0823264003491,1122069,-9999,695385.3,17.51,-1,-0.18941183446588455,0.993511336845919,0,0.5961068021075514,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999
25,279.051085,279.0511031125226,279.05102627142907,956812.9,-9999,712271,14.46,-1,0.27536574419129806,0.9863356354221232,0,0.591801381253274,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999
25,279.051085,279.0511031125226,279.0508640800991,956812.9,-9999,712271,14.46,-1,0.8565908738392822,0.8753446389369917,0,0.525206783362195,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999
