Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
9,199.006674,199.0065629634792,199.0066733356791,802999.8,-9999,1314306.6,13.14,-1,-0.5546155717440285,0.9457156547616662,0,0.5674293928569997,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
10,199.00715,199.00703896396712,199.0070534581991,15007512,-9999,768356.7,280.68,-1,-0.07283275504332092,0.9967008444020392,0.997236319815455,0.9969150345674056,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
12,199.170443,199.17033213135608,199.17035356033907,838951.2,-9999,638247.4,13.78,-1,-0.10759122834691476,0.9979017775098205,0,0.5987410665058922,1,2,0.16666666666666666,O2,de-protonated,0,-9999,C12 H24 O2,12,24,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
13,200.010483,200.01037299246713,200.01040829326908,1249720,-9999,612699.1,21.49,-1,-0.17649482472283487,0.994363740289019,0.997236319815455,0.9955127720995932,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,10,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,N/A,N/A,-9999,-9999,-9999
21,205.159877,205.15977227102536,205.15978887630908,38815140,-9999,585697.5,722.86,-1,-0.08093829599683099,0.997562935222388,0.9959944646558032,0.9969355469957542,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
22,206.163218,206.16311429953356,206.1631437113791,5672218,-9999,510539.7,103.63,-1,-0.14266296585333602,0.99631383600621,0.9959944646558032,0.9961860874660472,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,21,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999,-9999
24,211.134056,211.13395739505705,211.13396805098907,2160535.5,-9999,949606.6,38.01,-1,-0.05047000320539485,0.9995379168485604,0,0.5997227501091363,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
26,215.002034,215.00193936005704,215.00196807776908,4304055,-9999,840370.2,77.42,-1,-0.13356953100486563,0.9967680407792848,0,0.5980608244675708,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
28,217.144576,217.14448355634124,217.14453273501908,778579.3,-9999,948402.9,12.34,-1,-0.22647900558089465,0.9907361757920644,0,0.5944417054752386,1,2,0.3636363636363637,O4,de-protonated,0,-9999,C11 H22 O4,11,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
39,221.154785,221.1546966671399,221.15470349587903,998395.3,-9999,738118.7,16.32,-1,-0.0308776574324693,0.9998270163916604,0,0.5998962098349961,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
40,221.154972,221.15488366733155,221.15470349587903,1077275.4,-9999,681069.8,17.76,-1,0.8146851486152468,0.8865394525113878,0,0.5319236715068326,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
43,227.128973,227.12889079118077,227.12888267055905,999454,-9999,868105.6,16.21,-1,0.0357533644296714,0.9997680804850856,0,0.5998608482910512,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
44,227.201747,227.2016648657802,227.20165368925908,2428842,-9999,785008,42.22,-1,0.04919207649139773,0.9995610158929924,0,0.5997366095357954,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
49,231.033363,231.0332847935061,231.03326820668903,1250789.9,-9999,660341.4,20.62,-1,0.07179406317897523,0.9990651803743452,0,0.5994391082246072,4,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
50,233.154781,233.15470496813649,233.15470349587903,1208777.1,-9999,862539.6,19.85,-1,0.00631450866327306,0.9999927651191356,0,0.5999956590714813,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
52,236.105805,236.10573199318213,236.10571867340903,1439352.5,-9999,632348.7,23.92,-1,0.05641444497645323,0.9994226900052277,0,0.5996536140031365,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
54,239.06748,239.067410029146,239.06734504114908,1053064.5,-9999,497563,16.9,-1,0.2718397064311105,0.9866810112596986,0,0.5920086067558191,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
55,239.128945,239.12887509215273,239.12888267055905,3827442.8,-9999,653285.6,66.66,-1,-0.03169172306146271,0.9998177758386536,0,0.5998906655031923,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
57,241.136528,241.13646015009272,241.13629052652908,7699264.5,-9999,627795.9,135.57,-1,0.7034344074280344,0.9032526020200566,0.9813842370462136,0.9345052560305194,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
59,241.217358,241.2172902329502,241.21730375371908,1458382,-9999,501214.9,24.07,-1,-0.05605223449513081,0.9994300773696708,0,0.5996580464218025,1,2,0.13333333333333333,O2,de-protonated,0,-9999,C15 H30 O2,15,30,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
61,242.139904,242.1398371786368,242.1396453615991,1273062.4,-9999,452760.6,20.75,-1,0.7921752648219773,0.8923769838640304,0.9813842370462136,0.9279798851369035,3,1.9166666666666667,0.16666666666666666,13C1 P1 O2,de-protonated,1,57,C12 H23 O2 P1 13C1,12,23,2,-9999,1,-9999,1,N/A,N/A,-9999,-9999,-9999
61,242.139904,242.1398371786368,242.13978170721907,1273062.4,-9999,452760.6,20.75,-1,0.22908841049905856,0.9905224981205124,0,0.5943134988723073,3,1.75,0.3333333333333333,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
62,242.176229,242.17616221587295,242.1761672165691,4003820.3,-9999,607510.5,69.54,-1,-0.02064900194846616,0.9999226366693068,0,0.599953582001584,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
66,243.160209,243.1601432245345,243.16018279947903,882606.1,-9999,633170.7,13.72,-1,-0.16275256956231168,0.9952052465235984,0,0.5971231479141591,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
69,245.048961,245.0488971606628,245.0489182711491,151049664,-9999,534927,2686.18,-1,-0.08614804933727117,0.8306116990755589,0.9897840428650952,0.8942806365913734,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
72,246.048436,246.048373185208,246.04830600654907,1327203.1,-9999,616435.5,21.62,-1,0.2730303656320563,0.8285967962355398,0.9897840428650952,0.893071694887362,4,1.4,0.5,33S1 O5,de-protonated,1,69,C10 H14 O5 33S1,10,14,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,1,-9999
76,246.052323,246.0522601891925,246.05227310621908,15484516,-9999,555202.5,273.57,-1,-0.05249708284957503,0.8307526616287543,0.9897840428650952,0.8943652141232907,4,1.5555555555555556,0.5555555555555556,13C1 S1 O5,de-protonated,1,69,C9 H14 O5 S1 13C1,9,14,5,-9999,-9999,1,1,N/A,N/A,-9999,-9999,-9999
76,246.052323,246.0522601891925,246.05202932931903,15484516,-9999,555202.5,273.57,-1,0.9382563276704636,0.42618532853836616,0.89367660343270094,0.6131818384961001,9,0.8181818181818182,0.3636363636363637,N3 O4,de-protonated,0,-9999,C11 H9 O4 N3,11,9,4,3,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
78,247.044768,247.0447062065314,247.04471410074908,6452482.5,-9999,489579.4,112.37,-1,-0.03195461073901332,0.8308051079256934,0.9897840428650952,0.8943966819014542,4,1.4,0.5,34S1 O5,de-protonated,1,69,C10 H14 O5 34S1,10,14,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,1
80,247.053208,247.05314621518312,247.05295482379907,1432516,-9999,512679.7,23.4,-1,0.774697814021972,0.8968222067241163,0,0.5380933240344697,8,1,0.2307692307692308,P1 O3,de-protonated,0,-9999,C13 H13 O3 P1,13,13,3,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
80,247.053208,247.05314621518312,247.0531632644391,1432516,-9999,512679.7,23.4,-1,-0.0690104742961123,0.8306920234829231,0.9897840428650952,0.894328831235792,4,1.4,0.4,S1 O4 18O1,de-protonated,1,69,C10 H14 O4 S1 18O1,10,14,4,-9999,-9999,1,-9999,N/A,N/A,1,-9999,-9999
82,248.048112,248.04805123504264,248.0482037959991,868321.8,-9999,883037,13.4,-1,-0.615045600362605,0.9336640388261483,0,0.560198423295689,8,1,0.25,N1 P1 O3,de-protonated,0,-9999,C12 H12 O3 N1 P1,12,12,3,1,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
83,249.149667,249.1496073642284,249.14961811544907,5141070.5,-9999,567734.6,89.12,-1,-0.04315166431560443,0.9992256033172006,0.9612635058039324,0.9840407643118934,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
84,250.144827,250.1447683843504,250.1448670876491,824937.3,-9999,602298.9,12.57,-1,-0.3945845455605923,0.9721443187071112,0,0.5832865912242667,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
85,250.153052,250.1529933927817,250.15297295051909,1115754.5,-9999,570740.3,17.7,-1,0.08171904722403678,0.9987890190166404,0.9612635058039324,0.9837788137315572,5,1.5714285714285714,0.21428571428571427,13C1 O3,de-protonated,1,83,C14 H22 O3 13C1,14,22,3,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999,-9999
86,251.128966,251.12890839317492,251.12888267055905,894912.4,-9999,808772.9,13.8,-1,0.10242794695778044,0.9980981447760032,0,0.5988588868656018,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
87,251.165292,251.1652344304121,251.16526817990908,1110533.9,-9999,745071.7,17.61,-1,-0.13437167172351502,0.9967291694376892,0,0.5980375016626134,4,1.6,0.2,O3,de-protonated,0,-9999,C15 H24 O3,15,24,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
88,253.144561,253.1445054593279,253.14453273501908,7323824,-9999,601873.3,127.27,-1,-0.10774750258572058,0.9957331059094184,0.993293864059652,0.9947574091695118,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
90,254.14799,254.14793548792628,254.14788757008907,1174596.1,-9999,862771.1,18.65,-1,0.1885431260736473,0.9935705275708412,0.993293864059652,0.9934598621663656,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,88,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999,-9999
94,255.232999,255.232945600151,255.2329538181791,68336608,-9999,531191.5,1198.86,-1,-0.03219814679522023,0.6664489105016711,0.977518008889086,0.790876549856637,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
97,256.236374,256.23632162869404,256.23630865324907,10676337,-9999,484024.2,185.61,-1,0.05063858842905561,0.6663565502762857,0.977518008889086,0.79082113372140594,1,2.1333333333333333,0.13333333333333333,13C1 O2,de-protonated,1,94,C15 H32 O2 13C1,15,32,2,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999,-9999
101,256.982344,256.9822923933755,256.98250973656906,1185497.9,-9999,755531.6,18.83,-1,-0.8457509182466013,0.8782804929205801,0,0.526968295752348,2,2.2,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H11 O4 N2 P1 S2,5,11,4,2,1,2,-9999,N/A,N/A,-9999,-9999,-9999
102,257.139578,257.1395265545534,257.1394473545891,851439.8,-9999,821248.8,12.88,-1,0.3080039454590658,0.98293391479776,0,0.589760348878656,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
103,257.175908,257.1758565917947,257.1758328639391,1040628.9,-9999,574759.9,16.19,-1,0.09226316223893932,0.9984566119217928,0,0.5990739671530756,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
106,258.980387,258.98033744153616,258.9801838050991,883387.7,-9999,524787.8,13.44,-1,0.5932362654350982,0.9381390471107532,0,0.5628834282664519,11,0.4166666666666667,0.4166666666666667,P1 O5,de-protonated,0,-9999,C12 H5 O5 P1,12,5,5,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
109,261.04389,261.0438425567988,261.0438328907191,3741435.3,-9999,582654.3,62.96,-1,0.03702856937885998,0.999751243938417,0,0.5998507463630501,4,1.4,0.6,S1 O6,de-protonated,0,-9999,C10 H14 O6 S1,10,14,6,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
120,265.147945,265.1479017637974,265.14790403833905,153370880,-9999,499822,2643.41,-1,-0.00857838822257671,0.7132409329352105,0.9751342621945548,0.8179982646389483,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
126,266.151291,266.15124879231075,266.15125887340906,17572208,-9999,623842.5,301.11,-1,-0.03787732717321398,0.713205656279487,0.9751342621945548,0.8179770986455142,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,120,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,N/A,-9999,-9999,-9999
126,266.151291,266.15124879231075,266.15101509650907,17572208,-9999,623842.5,301.11,-1,0.8780571496144866,0.43472515312330506,0.8767281105990777,0.6115263361136141,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
129,267.143733,267.14369180964655,267.1436998679391,6329314.5,-9999,565403.2,107.18,-1,-0.03016463636899075,0.71321925650682,0.9751342621945548,0.8179852587819141,0,2.1666666666666665,0.3333333333333333,34S1 O4,de-protonated,1,120,C12 H26 O4 34S1,12,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,1
131,267.15214,267.1520988182644,267.1519405909891,1435747.4,-9999,755387.4,22.78,-1,0.59227447469949,0.938333158961079,0,0.5629998953766474,4,1.6666666666666667,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H25 O2 P1,15,25,2,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
131,267.15214,267.1520988182644,267.1521490316291,1435747.4,-9999,755387.4,22.78,-1,-0.18795792921005425,0.7123300189218323,0.9751342621945548,0.8174517162309214,0,2.1666666666666665,0.25,S1 O3 18O1,de-protonated,1,120,C12 H26 O3 S1 18O1,12,26,3,-9999,-9999,1,-9999,N/A,N/A,1,-9999,-9999
133,268.147081,268.1470408381619,268.14705470300913,947797.1,-9999,737851.2,14.36,-1,-0.05170613284690666,0.7131735561763926,0.9751342621945548,0.8179578385836574,0,2.363636363636364,0.3636363636363637,13C1 34S1 O4,de-protonated,1,120,C11 H26 O4 13C1 34S1,11,26,4,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999,1
133,268.147081,268.1470408381619,268.1471895631891,947797.1,-9999,737851.2,14.36,-1,-0.554639515127355,0.9457110972235716,0,0.567426658334143,4,1.7142857142857142,0.14285714285714285,N1 P1 O2,de-protonated,0,-9999,C14 H24 O2 N1 P1,14,24,2,1,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
135,269.103113,269.10307381817444,269.1030618452391,884992.5,-9999,717655.1,13.19,-1,0.04449200710670477,0.9996408798031388,0,0.5997845278818832,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
136,269.131238,269.1311988470049,269.1312051460991,5707971.5,-9999,500199.5,95.84,-1,-0.02340529108158853,0.9997368078784,0.9760829490302546,0.9902752643391418,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999,-9999
138,269.139475,269.13943585544854,269.1394473545891,1857732.6,-9999,673443.1,29.86,-1,-0.04272558581932996,0.9996688246859712,0,0.5998012948115826,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
140,269.212317,269.21227793011764,269.2122183732891,1140684.8,-9999,630213,17.57,-1,0.22122632065536824,0.9911590177962402,0,0.5946954106777441,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
142,269.248624,269.2485849673353,269.2486038826391,1843536.8,-9999,520338.4,29.61,-1,-0.07025218885726381,0.9991048844450732,0,0.5994629306670439,1,2,0.1176470588235294,O2,de-protonated,0,-9999,C17 H34 O2,17,34,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
144,270.134585,270.1345468755193,270.1345599811691,1050418.6,-9999,596205.1,16.02,-1,-0.04851526523858134,0.9995730097954404,0.9760829490302546,0.990176985489366,4,1.7692307692307692,0.2307692307692308,13C1 P1 O3,de-protonated,1,136,C13 H23 O3 P1 13C1,13,23,3,-9999,1,-9999,1,N/A,N/A,-9999,-9999,-9999
144,270.134585,270.1345468755193,270.1346963267891,1050418.6,-9999,596205.1,16.02,-1,-0.5532472201391241,0.9459758251230348,0,0.5675854950738208,4,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,-9999,C13 H21 O5 N1,13,21,5,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
146,271.191564,271.1915269590109,271.19148292839907,981669.6,-9999,770157.7,14.84,-1,0.16235986232553742,0.99522830199449,0,0.5971369811966939,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
147,271.227905,271.22786799626346,271.2278684377491,1735337.5,-9999,730438.4,27.76,-1,-0.00162772973928646,0.9999995192510764,0,0.5999997115506458,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
154,277.071725,277.0716939866662,277.0717617163191,953095.6,-9999,734042.1,14.25,-1,-0.2444480536368057,0.9892161281803,0,0.59352967690818,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
155,277.144604,277.1445730613733,277.1445327350191,2882318.8,-9999,654239.4,47.09,-1,0.14550658396881988,0.996165708038821,0,0.5976994248232925,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
157,277.180921,277.18089009860125,277.1809182443691,1553938.5,-9999,701766.8,24.47,-1,-0.10154294893985973,0.9981308370169092,0,0.5988785022101454,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
165,279.123807,279.1237780902214,279.12379729012906,893522.6,-9999,686571,13.14,-1,-0.06878635168226178,0.9991418326950084,0,0.599485099617005,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
166,279.163591,279.1635621310033,279.1635541027991,3033302.5,-9999,412432.1,49.31,-1,0.02875806704823467,0.99984994840135,0,0.59990996904081,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999,-9999
