Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
2,265.147534,265.1475148620271,265.1475239158191,2770379.3,-9999,541612.3,46.74,-1,-0.03414624376218798,0.9997884593855894,0,0.5998730756313536,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999
3,293.175854,293.1758391717404,293.1758328639391,7218539.5,-9999,311620.4,121.77,-1,0.02151542041625721,0.9555474127639964,0.9736457367044452,0.962786742340176,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,-9999
4,293.176123,293.1761081717818,293.1758328639391,7185259.5,-9999,464847.6,121.2,-1,0.939053672997299,0.8816589990930581,0.9729577531086984,0.9181785006993144,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,-9999
5,293.178621,293.17860617216587,293.1788240447391,1430379.5,-9999,473679.5,22.53,-1,-0.7431388468330672,0.9046510344102118,0,0.542790620646127,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A,-9999
6,293.179468,293.17945317229606,293.17920416725906,2061675.6,-9999,557251.4,33.35,-1,0.8493270786818409,0.8773149870396706,0,0.5263889922238023,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,-9999
7,294.178971,294.1789563259825,294.1791876990091,1057189,-9999,750103.4,16.13,-1,0.7159821297146457,0.9111788170135184,0.9729577531086984,0.9358903914515904,5,1.625,0.25,13C1 O4,de-protonated,1,4,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999
7,294.178971,294.1789563259825,294.1791876990091,1057189,-9999,750103.4,16.13,-1,0.7159821297146457,0.9111788170135184,0.9736457367044452,0.9361655848898892,5,1.625,0.25,13C1 O4,de-protonated,1,3,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999
8,294.179413,294.17939832605043,294.1791876990091,1602469,-9999,436707.8,25.48,-1,0.7159821297146457,0.9111788170135184,0.9729577531086984,0.9358903914515904,5,1.625,0.25,13C1 O4,de-protonated,1,4,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999
8,294.179413,294.17939832605043,294.1791876990091,1602469,-9999,436707.8,25.48,-1,0.7159821297146457,0.9111788170135184,0.9736457367044452,0.9361655848898892,5,1.625,0.25,13C1 O4,de-protonated,1,3,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999
10,297.152894,297.15287978326126,297.1529894187691,3132753,-9999,434823.9,51.47,-1,-0.3689530704527441,0.9756025970104212,0,0.5853615582062528,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,-9999
13,307.09338,307.09336731173835,307.0935597896391,873016.4,-9999,610229.8,12.77,-1,-0.6267728338466488,0.9312001309887186,0,0.5587200785932311,8,1.1428571428571428,0.42857142857142855,N2 O6,de-protonated,0,-9999,C14 H16 O6 N2,14,16,6,2,-9999,-9999,-9999,N/A,-9999
18,325.094021,325.0940110795675,325.0937604642491,1105069.9,-9999,574335.3,16.29,-1,0.7709016563384935,0.897777490904339,0,0.5386664945426034,6,1.375,0.1875,S2 O3,de-protonated,0,-9999,C16 H22 O3 S2,16,22,3,-9999,-9999,2,-9999,N/A,-9999
