Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,255.051933,255.05177237408952,255.0518956512991,916909.4,-9999,520692.4,14.22,-1,-0.4833416715724817,0.9584959980163574,0,0.5750975988098145,5,1.3333333333333333,0.16666666666666666,S2 O2,de-protonated,0,-9999,C12 H16 O2 S2,12,16,2,-9999,-9999,2,-9999
1,255.088361,255.08820039972437,255.08828116064905,858226.3,-9999,522224.7,13.18,-1,-0.31659990144370365,0.9819767968587474,0,0.5891860781152484,4,1.5384615384615383,0.07692307692307693,S2 O1,de-protonated,0,-9999,C13 H20 O1 S2,13,20,1,-9999,-9999,2,-9999
2,257.067572,257.0674127925202,257.0675457157591,1039800.4,-9999,509600.3,16.39,-1,-0.5170751465717331,0.9526446330515445,0,0.5715867798309265,4,1.5,0.16666666666666666,S2 O2,de-protonated,0,-9999,C12 H18 O2 S2,12,18,2,-9999,-9999,2,-9999
3,265.072748,265.072594425864,265.07263109618907,872119.1,-9999,572567.4,13.21,-1,-0.13834066882622323,0.9965334319894922,0,0.5979200591936953,6,1.2857142857142858,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H18 O1 S2,14,18,1,-9999,-9999,2,-9999
6,267.051956,267.0518038186578,267.0518956512991,1040525,-9999,582725.5,16.14,-1,-0.34387563920152303,0.9787721610288768,0,0.587263296617326,6,1.2307692307692308,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H16 O2 S2,13,16,2,-9999,-9999,2,-9999
7,267.088353,267.08820084427083,267.08828116064905,1417232.9,-9999,681989.1,22.72,-1,-0.300710977911775,0.9837259989149468,0,0.5902355993489681,5,1.4285714285714286,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H20 O1 S2,14,20,1,-9999,-9999,2,-9999
8,269.06758,269.067429237078,269.0675457157591,1686622.8,-9999,597969.7,27.27,-1,-0.4328975491390552,0.9665680867682428,0,0.5799408520609456,5,1.3846153846153846,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H18 O2 S2,13,18,2,-9999,-9999,2,-9999
9,269.103995,269.10384426270366,269.1039312251091,1373282.5,-9999,672332.7,21.83,-1,-0.32315546273532203,0.9812298088391472,0,0.5887378853034884,4,1.5714285714285714,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H22 O1 S2,14,22,1,-9999,-9999,2,-9999
11,271.046943,271.04679362998075,271.0468102708691,1221413.4,-9999,670025.3,19.19,-1,-0.06139488727012761,0.9993162934610432,0,0.5995897760766259,5,1.3333333333333333,0.25,S2 O3,de-protonated,0,-9999,C12 H16 O3 S2,12,16,3,-9999,-9999,2,-9999
12,271.083221,271.08307165551,271.08319578021906,1618089,-9999,547351.3,26.08,-1,-0.4578841881908358,0.9626723576813728,0,0.5776034146088236,4,1.5384615384615383,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H20 O2 S2,13,20,2,-9999,-9999,2,-9999
13,273.062503,273.06235504835587,273.0624603353291,1123176.8,-9999,687736.5,17.39,-1,-0.3855783511733281,0.9733845082138576,0,0.5840307049283145,4,1.5,0.25,S2 O3,de-protonated,0,-9999,C12 H18 O3 S2,12,18,3,-9999,-9999,2,-9999
14,279.051819,279.0516752631135,279.0518956512991,854411.4,-9999,468039.2,12.68,-1,-0.7897749093653035,0.892992047671564,0,0.5357952286029384,7,1.1428571428571428,0.14285714285714285,S2 O2,de-protonated,0,-9999,C14 H16 O2 S2,14,16,2,-9999,-9999,2,-9999
15,279.088401,279.08825728885665,279.0882811606491,1021454.6,-9999,483318.8,15.54,-1,-0.08553491515681058,0.9986733619451164,0,0.5992040171670698,6,1.3333333333333333,0.06666666666666667,S2 O1,de-protonated,0,-9999,C15 H20 O1 S2,15,20,1,-9999,-9999,2,-9999
