Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
4,199.006664,199.00657034639175,199.0066733356791,912953.2,-9999,667865.6,15.21,-1,-0.5175167526575891,0.9525656614627852,0,0.5715393968776711,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
5,199.007141,199.0070473466884,199.0070534581991,8153657,-9999,718496.1,151.52,-1,-0.03071002061579812,0.9998288894113324,0,0.5998973336467995,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
12,205.159863,205.15977317278515,205.15978887630908,17795038,-9999,662208.8,330.32,-1,-0.07654289378212831,0.9975622283084462,0.9995244505655628,0.998347117211293,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
19,206.163203,206.1631137967165,206.1631437113791,2705753.5,-9999,709479.4,48.41,-1,-0.14510189389963687,0.9961869659641192,0.9995244505655628,0.9975219598046968,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,12,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999
20,211.134058,211.13397188786416,211.13396805098907,1637038.5,-9999,801686.3,28.33,-1,0.01817270394903561,0.9999400788804016,0,0.5999640473282409,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
21,215.002041,215.00195729318608,215.00196807776908,3503393.3,-9999,816543.1,62.68,-1,-0.05016039198953787,0.9995435675217778,0,0.5997261405130666,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
27,221.1548,221.15472011930584,221.15470349587903,768613,-9999,687171,12.11,-1,0.07516650805714309,0.9989753395320308,0,0.5993852037192184,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
30,227.201702,227.20162587959803,227.20165368925908,1459410,-9999,730492.3,24.6,-1,-0.12240078624905146,0.9972852360595944,0,0.5983711416357567,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
32,231.033344,231.0332702623211,231.03326820668903,928608,-9999,842412.1,14.82,-1,0.00889755876507075,0.9999856354363152,0,0.5999913812617891,4,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
33,233.154835,233.1547625815795,233.15470349587903,997900.8,-9999,932588.7,16.07,-1,0.2534184365248503,0.9884148322477304,0,0.5930488993486382,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
35,239.067417,239.06734825834417,239.06734504114908,1348547.9,-9999,808638.6,22.24,-1,0.01345727533713156,0.9999671404986058,0,0.5999802842991635,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
36,239.128953,239.12888429661055,239.12888267055905,3523790.5,-9999,682739.1,61.33,-1,0.00679989598049552,0.9999916101046276,0,0.5999949660627765,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
38,241.136538,241.136470545036,241.13629052652908,4825635,-9999,637115.6,84.41,-1,0.7465425736848601,0.9038191111871524,0,0.5422914667122914,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
39,241.144566,241.14449855002823,241.14453273501908,876644.6,-9999,701144.5,13.7,-1,-0.1417614176698923,0.9963601930636818,0,0.597816115838209,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
40,241.217375,241.21730759530485,241.21730375371908,1158448.9,-9999,618480.2,18.74,-1,0.01592582997222458,0.9999539798548108,0,0.5999723879128864,1,2,0.13333333333333333,O2,de-protonated,0,-9999,C15 H30 O2,15,30,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
41,242.139923,242.13985616899532,242.13978170721907,927756.3,-9999,800602.4,14.61,-1,0.30751566605744785,0.9829875191791796,0,0.5897925115075077,3,1.75,0.3333333333333333,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
