Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,215.05592,215.05603816529748,215.05611165185908,938868.7,-9999,737439.6,15.26,-1,-0.34170878027799934,0.9790360283129056,0,0.5874216169877433,4,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,-9999,C9 H12 O6,9,12,6,-9999,-9999,-9999,-9999,-9999
4,225.076627,225.0767356071236,225.07684709674908,1105036.3,-9999,662585.2,18.02,-1,-0.49534026675780185,0.9564558883690414,0,0.5738735330214249,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,-9999
5,227.055954,227.05606071915787,227.05611165185908,1431762.8,-9999,649165.8,23.93,-1,-0.22431768448504905,0.990911341968484,0,0.5945468051810904,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,-9999
6,227.092372,227.09247868442085,227.09249716120908,1206104.9,-9999,857693,19.84,-1,-0.08136238971700868,0.9987995601128692,0,0.5992797360677216,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999
7,229.071635,229.0717397965161,229.0717617163191,1633828.9,-9999,555448.9,27.47,-1,-0.09568967737950648,0.9983399419219686,0,0.5990039651531811,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,-9999
8,235.060944,235.06104308366005,235.06119703228907,788138.8,-9999,915171.1,12.11,-1,-0.6549299967986805,0.9251222538038292,0,0.5550733522822974,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999
9,237.076641,237.07673816100305,237.07684709674908,968587.4,-9999,707227.9,15.27,-1,-0.4594955068846176,0.9624141883453344,0,0.5774485130072007,6,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,-9999
10,239.055971,239.0560662730344,239.05611165185908,955687.3,-9999,591192.7,15.04,-1,-0.1898249927699707,0.9934830914626288,0,0.5960898548775772,6,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,-9999
11,239.092267,239.09236223841376,239.09249716120908,1467693.6,-9999,637448,24.16,-1,-0.5643121257568895,0.943855682659728,0,0.5663134095958366,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999
13,241.071633,241.0717263504108,241.0717617163191,1776618.4,-9999,489520.5,29.53,-1,-0.1467028241840076,0.9961025273674992,0,0.5976615164204996,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,-9999
14,241.107871,241.10796431584544,241.1081472256691,875632.8,-9999,1385169.6,13.55,-1,-0.7586214971419455,0.9008424371753236,0,0.5405054623051941,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999
15,241.108084,241.1081773156423,241.1081472256691,1153360.8,-9999,704435.2,18.47,-1,0.12479865806541691,0.9971779796347904,0,0.5983067877808742,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999
16,242.175952,242.17604429706464,242.1761672165691,848205.1,-9999,891141.8,13.06,-1,-0.5075623495379975,0.954330981565487,0,0.5725985889392922,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999
17,243.032638,243.03272947992136,243.0328880841691,1255204,-9999,922168.8,20.19,-1,-0.6526040528104378,0.9256329058185444,0,0.5553797434911267,10,0.75,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H9 O2 N2 P1,12,9,2,2,1,-9999,-9999,-9999
18,243.03313,243.03322147945207,243.03326820668903,2058596.1,-9999,560927.6,34.38,-1,-0.1922668338228853,0.9933149159787316,0,0.5959889495872389,5,1.2,0.5,S1 O5,de-protonated,0,-9999,C10 H12 O5 S1,10,12,5,-9999,-9999,1,-9999,-9999
20,243.050911,243.05100246249185,243.05102627142907,1399463.3,-9999,739211,22.74,-1,-0.09795859580731071,0.998260353943365,0,0.5989562123660189,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,-9999
21,243.087289,243.08738042779297,243.0874117807791,2538285.8,-9999,671698.2,42.85,-1,-0.12897823842901163,0.9969860820633332,0,0.5981916492379998,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,-9999
22,245.048826,245.048915556796,245.0489182711491,850246.8,-9999,662619.5,13.03,-1,-0.01107678053155865,0.9999777373891016,0,0.599986642433461,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,-9999
23,245.066513,245.0666025399254,245.0666763358891,1061449.9,-9999,628688.3,16.76,-1,-0.30112606409760145,0.9836814091349744,0,0.5902088454809846,4,1.4,0.7,O7,de-protonated,0,-9999,C10 H14 O7,10,14,7,-9999,-9999,-9999,-9999,-9999
24,249.040408,249.0404937494564,249.04046158739908,999360.1,-9999,684018.1,15.58,-1,0.12914390343699797,0.9969783464049063,0,0.5981870078429438,8,0.8333333333333334,0.5,O6,de-protonated,0,-9999,C12 H10 O6,12,10,6,-9999,-9999,-9999,-9999,-9999
25,251.055819,251.05590282707223,251.05611165185908,875612.1,-9999,852749,13.34,-1,-0.831785314760152,0.8820219613902214,0,0.5292131768341328,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,-9999
26,251.055983,251.05606682691575,251.05611165185908,855692.1,-9999,502217.2,12.99,-1,-0.1785455172037614,0.99423238466772,0,0.5965394308006319,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,-9999
27,251.092398,251.0924817921816,251.09249716120908,1280674.4,-9999,529237.1,20.43,-1,-0.06120862885013776,0.9993204341874544,0,0.5995922605124726,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,-9999
28,253.035299,253.03538093896051,253.0353762069691,999278.3,-9999,560646.7,15.5,-1,0.01870090852674924,0.9999365450566572,0,0.5999619270339943,7,0.9090909090909092,0.6363636363636364,O7,de-protonated,0,-9999,C11 H10 O7,11,10,7,-9999,-9999,-9999,-9999,-9999
28,253.035299,253.03538093896051,253.0352140156391,999278.3,-9999,560646.7,15.5,-1,0.659684155287424,0.92407372905386,0,0.554444237432316,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999
29,253.053889,253.0539709212286,253.05400365157908,977905.4,-9999,541385.6,15.13,-1,-0.12934136591768608,0.9969691130839932,0,0.5981814678503958,6,1.1666666666666667,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H14 O4 S1,12,14,4,-9999,-9999,1,-9999,-9999
