Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,265.147911,265.14789987066814,265.14790403833905,3118523.5,-9999,619597.7,52.65,-1,-0.01571828721008948,0.9999551714662857,0,0.5999731028797713,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
3,267.051069,267.0510579421487,267.05102627142907,817286.9,-9999,726066,12.31,-1,0.11859426297046956,0.9974512505414068,0,0.5984707503248441,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999
3,267.051069,267.0510579421487,267.0508640800991,817286.9,-9999,726066,12.31,-1,0.7259367997005322,0.9088087549449718,0,0.545285252966983,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999
4,269.066662,269.0666510178522,269.0666763358891,1041365.7,-9999,732129.9,16.16,-1,-0.09409577291645688,0.9983947405133994,0,0.5990368443080396,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999
5,281.030294,281.0302834671934,281.0302908265391,866189.9,-9999,768995.3,12.95,-1,-0.02618701953549505,0.9998755774914214,0,0.5999253464948529,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999
5,281.030294,281.0302834671934,281.0301286352091,866189.9,-9999,768995.3,12.95,-1,0.5509444308600818,0.9464123738377316,0,0.5678474243026389,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999
6,281.066722,281.06671146856155,281.0666763358891,963984.9,-9999,716688.6,14.63,-1,0.12499764436417668,0.9971689860314584,0,0.598301391618875,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
6,281.066722,281.06671146856155,281.06651414455905,963984.9,-9999,716688.6,14.63,-1,0.7020544695623578,0.9144499744390002,0,0.5486699846634001,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
7,281.102982,281.10297146992343,281.1030618452391,873747.8,-9999,851840.8,13.08,-1,-0.32150242360102976,0.9814195576159072,0,0.5888517345695443,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
8,283.045973,283.04596254290004,283.0459408909991,962160.9,-9999,670140.3,14.52,-1,0.07649606596484791,0.9989387896204474,0,0.5993632737722684,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999
8,283.045973,283.04596254290004,283.0457786996691,962160.9,-9999,670140.3,14.52,-1,0.6495176568308826,0.9263081396518336,0,0.5557848837911001,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999
9,283.08232,283.0823095442652,283.0823264003491,1189427.8,-9999,669719.2,18.42,-1,-0.05954481198891753,0.9993568652256934,0,0.5996141191354161,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
10,285.061612,285.0616016186053,285.06159095545905,1113296,-9999,633206.4,17.11,-1,0.03740646445640785,0.9997461413175812,0,0.5998476847905486,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
11,285.09796,285.0979496199705,285.0979764648091,923858.9,-9999,721287.7,13.86,-1,-0.0941600460789323,0.9983925485478988,0,0.5990355291287394,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
12,285.126131,285.1261206210285,285.1261197656691,1689557.1,-9999,660368.7,27.01,-1,0.0029999335654568,0.9999983670354824,0,0.5999990202212894,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
13,291.051003,291.0509928435603,291.05102627142907,886616.8,-9999,575209.8,13.07,-1,-0.11485226206383502,0.9976093648702729,0,0.5985656189221636,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
13,291.051003,291.0509928435603,291.0508640800991,886616.8,-9999,575209.8,13.07,-1,0.4424087922057859,0.9651090855554476,0,0.5790654513332685,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
14,293.030275,293.03026491789973,293.0302908265391,1217836.5,-9999,674646.7,18.69,-1,-0.08841624973136507,0.9985825425556528,0,0.5991495255333916,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
14,293.030275,293.03026491789973,293.0301286352091,1217836.5,-9999,674646.7,18.69,-1,0.4650808135448922,0.9615128202503708,0,0.5769076921502225,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
15,293.103039,293.10302892063265,293.1030618452391,1248433.9,-9999,582555.6,19.21,-1,-0.11233115831887595,0.9977130470847048,0,0.5986278282508228,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
16,293.179199,293.1791889234931,293.17920416725906,1385527.5,-9999,594503.6,21.53,-1,-0.05199470411099182,0.9995095829778222,0,0.5997057497866933,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
18,295.045904,295.0458939936046,295.0459408909991,1116610.1,-9999,696436.5,16.97,-1,-0.15894946514419966,0.9954262030069436,0,0.5972557218041661,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
18,295.045904,295.0458939936046,295.0457786996691,1116610.1,-9999,696436.5,16.97,-1,0.3907662600764372,0.9726734151208708,0,0.5836040490725225,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
19,295.082343,295.0823329949731,295.0823264003491,1194564.9,-9999,671110.1,18.29,-1,0.02234842093114054,0.999909379211894,0,0.5999456275271363,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
19,295.082343,295.0823329949731,295.0821642090191,1194564.9,-9999,671110.1,18.29,-1,0.5719964623533746,0.9423614504421076,0,0.5654168702652644,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
20,295.118729,295.11871899633974,295.1187119096991,1098567.5,-9999,710993,16.66,-1,0.02401284763901825,0.9998953791028956,0,0.5999372274617373,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
21,297.025251,297.0252410679467,297.02520544610906,865365.1,-9999,675815.8,12.62,-1,0.11992866930639356,0.9973936467324048,0,0.5984361880394429,8,0.8333333333333334,0.75,O9,de-protonated,0,-9999,C12 H10 O9,12,10,9,-9999,-9999,-9999,-9999
