Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
48,257.077273,257.07725917793425,257.0770615720091,1202178,-9999,452474.2,19.13,-1,0.7686641661364005,0.8983388201617398,0,0.5390032920970439,4,1.5833333333333333,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H19 O2 P1 S1,12,19,2,-9999,1,1,-9999,-9999,N/A,-9999,N/A,-9999
63,265.147557,265.1475427091,265.1475239158191,815078.4,-9999,404474.8,12.06,-1,0.07087858345315065,0.9990888582233242,0,0.5994533149339945,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,N/A,-9999,N/A,-9999
76,271.11851,271.11849536222405,271.1187119096991,1109903.4,-9999,635798.4,17.01,-1,-0.7987182938966757,0.8906931001731148,0,0.5344158601038689,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
79,273.097744,273.0977292472426,273.0979764648091,936237.4,-9999,749638.9,13.94,-1,-0.9052339738368796,0.8618380849701014,0,0.5171028509820608,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
83,277.035154,277.0351390185031,277.0353762069691,1220757.8,-9999,543978.6,18.77,-1,-0.8561667077368446,0.8754600356362422,0,0.5252760213817453,9,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,-9999,C13 H10 O7,13,10,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
83,277.035154,277.0351390185031,277.0352140156391,1220757.8,-9999,543978.6,18.77,-1,-0.27071336851106537,0.9867904234246304,0,0.5920742540547782,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,-9999,N/A,-9999,N/A,-9999
86,277.107941,277.1079260142746,277.1081472256691,1073501.4,-9999,553263.5,16.26,-1,-0.7982854228718335,0.8908048311504478,0,0.5344828986902687,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
87,279.014285,279.01426990352763,279.0144785707491,1512931.6,-9999,429902.2,23.56,-1,-0.747872377491269,0.9034932626125696,0,0.5420959575675417,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,-9999,N/A,-9999,N/A,-9999
88,279.050781,279.05076590140743,279.05102627142907,1690151.4,-9999,354881.7,26.56,-1,-0.9330552376547172,0.8538772861110185,0,0.5123263716666111,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
88,279.050781,279.05076590140743,279.0508640800991,1690151.4,-9999,354881.7,26.56,-1,-0.35183081037118147,0.9777897506337724,0,0.5866738503802633,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,-9999,N/A,-9999,N/A,-9999
92,281.030106,281.03009078642077,281.0302908265391,2103793.3,-9999,487140.6,33.54,-1,-0.7118098114661827,0.9121642668869868,0,0.547298560132192,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
92,281.030106,281.03009078642077,281.0301286352091,2103793.3,-9999,487140.6,33.54,-1,-0.13467875676509253,0.9967142270468738,0,0.5980285362281242,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999,N/A,-9999,N/A,-9999
93,281.065674,281.06565878435447,281.0656447646891,842996.8,-9999,872183.5,12.25,-1,0.04988039486309195,0.9995486477980892,0,0.5997291886788535,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,-9999,N/A,-9999,N/A,-9999
94,281.066332,281.06631678431626,281.06651414455905,2166644.8,-9999,374531.8,34.6,-1,-0.7021834080608884,0.914419932363139,0,0.5486519594178834,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,N/A,-9999,N/A,-9999
