Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,34S
720,383.135449,383.13532019474735,383.1352451546791,4489443.5,-9999,316035.2,59.45,-1,0.19585790963896388,0.4965318689383484,0.8149093904448103,0.6238828775409331,11,1.1904761904761905,0.04761904761904761,N2 S1 P1 O1,de-protonated,0,-9999,C21 H25 O1 N2 P1 S1,21,25,1,2,1,1,-9999,-9999,-9999,-9999
722,383.152961,383.1528321772956,383.1530032194191,2319079.8,-9999,421443.6,29.83,-1,-0.4464068454646823,0.9644869994677476,0,0.5786921996806487,11,1.1904761904761905,0.14285714285714285,N2 P1 O3,de-protonated,0,-9999,C21 H25 O3 N2 P1,21,25,3,2,1,-9999,-9999,-9999,-9999,-9999
726,383.189262,383.18913314111944,383.18938872876913,3010801,-9999,416149,39.27,-1,-0.6670008544282153,0.9224475773333228,0,0.5534685463999937,10,1.318181818181818,0.09090909090909093,N2 P1 O2,de-protonated,0,-9999,C22 H29 O2 N2 P1,22,29,2,2,1,-9999,-9999,-9999,-9999,-9999
729,384.094329,384.0941992391657,384.0944887400491,1451224.1,-9999,484029.6,17.98,-1,-0.7537230861116331,0.902054152398026,0,0.5412324914388157,7,1.3529411764705883,0.29411764705882354,N1 S2 O5,de-protonated,0,-9999,C17 H23 O5 N1 S2,17,23,5,1,-9999,2,-9999,-9999,-9999,-9999
729,384.094329,384.0941992391657,384.0941086175291,1451224.1,-9999,484029.6,17.98,-1,0.2359360232976168,0.9899503510467969,0,0.5939702106280781,12,1.0526315789473684,0.10526315789473684,N3 S1 P1 O2,de-protonated,0,-9999,C19 H20 O2 N3 P1 S1,19,20,2,3,1,1,-9999,-9999,-9999,-9999
730,384.102312,384.1021822312101,384.10221448039914,1142234.1,-9999,459636.7,13.77,-1,-0.0839599143223125,0.9987217373992548,0.9956963787817836,0.9975115939522664,12,1.105263157894737,0.10526315789473684,13C1 N2 S1 P1 O2,de-protonated,1,716,C19 H21 O2 N2 P1 S1 13C1,19,21,2,2,1,1,1,-9999,-9999,-9999
730,384.102312,384.1021822312101,384.10235082601906,1142234.1,-9999,459636.7,13.77,-1,-0.4389319892932283,0.9656458390884786,0,0.5793875034530871,12,1,0.21052631578947367,N3 S1 O4,de-protonated,0,-9999,C19 H19 O4 N3 S1,19,19,4,3,-9999,1,-9999,-9999,-9999,-9999
731,384.121006,384.12087621258047,384.12097827062905,1325535,-9999,387339.8,16.27,-1,-0.2656924624173268,0.9872727714049032,0,0.5923636628429418,11,1.15,0.05,N3 S2 O1,de-protonated,0,-9999,C20 H23 O1 N3 S2,20,23,1,3,-9999,2,-9999,-9999,-9999,-9999
734,385.060807,385.06067627601215,385.0603661356991,1190225.1,-9999,414683.3,14.42,-1,0.8054329666790921,0.8889539873671171,0,0.5333723924202702,12,1,0.05263157894736842,N2 S2 P1 O1,de-protonated,0,-9999,C19 H19 O1 N2 P1 S2,19,19,1,2,1,2,-9999,-9999,-9999,-9999
735,385.078202,385.07807125867697,385.07812420043905,2305237.5,-9999,349279.7,29.64,-1,-0.1374831722476798,0.9965762000167706,0,0.5979457200100623,12,1,0.15789473684210523,N2 S1 P1 O3,de-protonated,0,-9999,C19 H19 O3 N2 P1 S1,19,19,3,2,1,1,-9999,-9999,-9999,-9999
737,385.113492,385.1133612235084,385.1129888812391,1432798.8,-9999,444739.8,17.73,-1,0.966839031683698,0.8439903753617088,0,0.5063942252170253,3,2.090909090909091,0.8181818181818182,N4 P1 O9,de-protonated,0,-9999,C11 H23 O9 N4 P1,11,23,9,4,1,-9999,-9999,-9999,-9999,-9999
738,385.114653,385.11452222235135,385.1148898323091,4654815,-9999,378301.8,61.7,-1,-0.954546207965704,0.42380760576499177,0.8370420509349343,0.5891013838329688,6,1.4444444444444444,0.2777777777777778,S2 O5,de-protonated,0,-9999,C18 H26 O5 S2,18,26,5,-9999,-9999,2,-9999,-9999,-9999,-9999
738,385.114653,385.11452222235135,385.1145097097891,4654815,-9999,378301.8,61.7,-1,0.03249049811120082,0.49990423760937747,0.8221557383861046,0.6288048379200684,11,1.15,0.1,N2 S1 P1 O2,de-protonated,0,-9999,C20 H23 O2 N2 P1 S1,20,23,2,2,1,1,-9999,-9999,-9999,-9999
739,385.132315,385.1321842047501,385.13226777452905,5011171.5,-9999,399239.2,66.57,-1,-0.21698981348431648,0.4957464781990103,0.8221557383861047,0.626310182273848,11,1.15,0.2,N2 P1 O4,de-protonated,0,-9999,C20 H23 O4 N2 P1,20,23,4,2,1,-9999,-9999,-9999,-9999,-9999
741,385.151057,385.1509261860726,385.151275341659,2927848.5,-9999,381435.9,38.13,-1,-0.9065414261567936,0.8614677315169567,0,0.516880638910174,5,1.5789473684210529,0.21052631578947367,S2 O4,de-protonated,0,-9999,C19 H30 O4 S2,19,30,4,-9999,-9999,2,-9999,-9999,-9999,-9999
741,385.151057,385.1509261860726,385.1508952191391,2927848.5,-9999,381435.9,38.13,-1,0.08040208101316848,0.9988277136066658,0,0.5992966281639994,10,1.2857142857142858,0.04761904761904761,N2 S1 P1 O1,de-protonated,0,-9999,C21 H27 O1 N2 P1 S1,21,27,1,2,1,1,-9999,-9999,-9999,-9999
742,385.168489,385.1683581687006,385.1686532838791,1433581,-9999,381971.8,17.74,-1,-0.7661972904616747,0.898956210219875,0,0.539373726131925,10,1.2857142857142858,0.14285714285714285,N2 P1 O3,de-protonated,0,-9999,C21 H27 O3 N2 P1,21,27,3,2,1,-9999,-9999,-9999,-9999,-9999
742,385.168489,385.1683581687006,385.16800183519905,1433581,-9999,381971.8,17.74,-1,0.925137861517668,0.8561597357731593,0,0.5136958414638956,1,2.3846153846153846,0.38461538461538464,N4 S1 P1 O5,de-protonated,0,-9999,C13 H31 O5 N4 P1 S1,13,31,5,4,1,1,-9999,-9999,-9999,-9999
744,385.187613,385.18748214964234,385.187660851009,1133298,-9999,375537.8,13.64,-1,-0.4639332587667949,0.9616988346785876,0,0.5770193008071526,4,1.7,0.15,S2 O3,de-protonated,0,-9999,C20 H34 O3 S2,20,34,3,-9999,-9999,2,-9999,-9999,-9999,-9999
746,386.13669,386.1365582038299,386.1366283350891,3039721,-9999,362879.8,39.66,-1,-0.181622912804304,0.9940324504931496,0,0.5964194702958897,10,1.25,0.05,N3 S2 O1,de-protonated,0,-9999,C20 H25 O1 N3 S2,20,25,1,3,-9999,2,-9999,-9999,-9999,-9999
747,387.076274,387.0761412674779,387.07601620015913,2531551.5,-9999,427634.4,32.08,-1,0.32310790010883805,0.981235281532795,0,0.588741168919677,11,1.105263157894737,0.05263157894736842,N2 S2 P1 O1,de-protonated,0,-9999,C19 H21 O1 N2 P1 S2,19,21,1,2,1,2,-9999,-9999,-9999,-9999
748,387.093969,387.0938362498438,387.09415438741905,2863844.3,-9999,408700.3,36.53,-1,-0.8218609650173853,0.884652378930779,0,0.5307914273584674,6,1.411764705882353,0.35294117647058826,S2 O6,de-protonated,0,-9999,C17 H24 O6 S2,17,24,6,-9999,-9999,2,-9999,-9999,-9999,-9999
748,387.093969,387.0938362498438,387.0937742648991,2863844.3,-9999,408700.3,36.53,-1,0.16012901476176022,0.9953582260379252,0,0.5972149356227552,11,1.105263157894737,0.15789473684210523,N2 S1 P1 O3,de-protonated,0,-9999,C19 H21 O3 N2 P1 S1,19,21,3,2,1,1,-9999,-9999,-9999,-9999
749,387.111226,387.1110932326461,387.1108808809591,1075688.8,-9999,578823.2,12.6,-1,0.5485552008828786,0.946863596382519,0,0.5681181578295114,2,2.272727272727273,0.6363636363636364,N4 S1 P1 O7,de-protonated,0,-9999,C11 H25 O7 N4 P1 S1,11,25,7,4,1,1,-9999,-9999,-9999,-9999
751,387.130381,387.130248213557,387.1305398967691,2644717.8,-9999,395523.8,33.59,-1,-0.7534492426274367,0.9021217090353576,0,0.5412730254212146,5,1.5555555555555556,0.2777777777777778,S2 O5,de-protonated,0,-9999,C18 H28 O5 S2,18,28,5,-9999,-9999,2,-9999,-9999,-9999,-9999
751,387.130381,387.130248213557,387.13015977424914,2644717.8,-9999,395523.8,33.59,-1,0.22844850925405424,0.9905751202970942,0,0.5943450721782565,10,1.25,0.1,N2 S1 P1 O2,de-protonated,0,-9999,C20 H25 O2 N2 P1 S1,20,25,2,2,1,1,-9999,-9999,-9999,-9999
753,387.166718,387.166585177345,387.16692540611905,1688055.4,-9999,487064.3,20.79,-1,-0.8787650797062814,0.8692541203508798,0,0.5215524722105278,4,1.6842105263157894,0.21052631578947367,S2 O4,de-protonated,0,-9999,C19 H32 O4 S2,19,32,4,-9999,-9999,2,-9999,-9999,-9999,-9999
753,387.166718,387.166585177345,387.16654528359913,1688055.4,-9999,487064.3,20.79,-1,0.1030402712627786,0.9980753598158982,0,0.5988452158895389,9,1.380952380952381,0.04761904761904761,N2 S1 P1 O1,de-protonated,0,-9999,C21 H29 O1 N2 P1 S1,21,29,1,2,1,1,-9999,-9999,-9999,-9999
755,389.091809,389.0916742588759,389.09166626461905,1641719.6,-9999,511720.6,20.16,-1,0.02054594727912756,0.9999234069199006,0,0.5999540441519403,10,1.2105263157894737,0.05263157894736842,N2 S2 P1 O1,de-protonated,0,-9999,C19 H23 O1 N2 P1 S2,19,23,1,2,1,2,-9999,-9999,-9999,-9999
756,389.109562,389.10942724118394,389.1098044518791,2029308.5,-9999,489637.1,25.35,-1,-0.9694196620927922,0.8432255123655289,0,0.5059353074193174,5,1.5294117647058822,0.35294117647058826,S2 O6,de-protonated,0,-9999,C17 H26 O6 S2,17,26,6,-9999,-9999,2,-9999,-9999,-9999,-9999
756,389.109562,389.10942724118394,389.1094243293591,2029308.5,-9999,489637.1,25.35,-1,0.00748330582629286,0.9999898389494882,0,0.5999939033696929,10,1.2105263157894737,0.15789473684210523,N2 S1 P1 O3,de-protonated,0,-9999,C19 H23 O3 N2 P1 S1,19,23,3,2,1,1,-9999,-9999,-9999,-9999
757,389.124831,389.12469622596745,389.12506059316905,1871616.5,-9999,487178.8,23.24,-1,-0.93637557304287,0.8529161252125987,0,0.5117496751275592,9,1.238095238095238,0.14285714285714285,S2 O3,de-protonated,0,-9999,C21 H26 O3 S2,21,26,3,-9999,-9999,2,-9999,-9999,-9999,-9999
759,389.146035,389.1459002048364,389.1461899612291,1158726.3,-9999,404354.9,13.7,-1,-0.7445952194275238,0.9042954462021162,0,0.5425772677212697,4,1.6666666666666667,0.2777777777777778,S2 O5,de-protonated,0,-9999,C18 H30 O5 S2,18,30,5,-9999,-9999,2,-9999,-9999,-9999,-9999
759,389.146035,389.1459002048364,389.1458098387091,1158726.3,-9999,404354.9,13.7,-1,0.23221662673117463,0.9902631719912656,0,0.5941579031947593,9,1.35,0.1,N2 S1 P1 O2,de-protonated,0,-9999,C20 H27 O2 N2 P1 S1,20,27,2,2,1,1,-9999,-9999,-9999,-9999
760,391.067687,391.0675502897944,391.0679396389291,1371662.9,-9999,531146.5,16.54,-1,-0.9956048430095246,0.8353894960922125,0,0.5012336976553274,10,1.0526315789473684,0.2631578947368421,S2 O5,de-protonated,0,-9999,C19 H20 O5 S2,19,20,5,-9999,-9999,2,-9999,-9999,-9999,-9999
760,391.067687,391.0675502897944,391.0675595164091,1371662.9,-9999,531146.5,16.54,-1,-0.02359340337715903,0.9998990019283964,0,0.5999394011570378,15,0.8095238095238095,0.09523809523809525,N2 S1 P1 O2,de-protonated,0,-9999,C21 H17 O2 N2 P1 S1,21,17,2,2,1,1,-9999,-9999,-9999,-9999
761,391.104179,391.104042253428,391.10432514827903,2264344.8,-9999,399346,28.49,-1,-0.7233232487546531,0.9094335719912212,0,0.5456601431947328,9,1.2,0.2,S2 O4,de-protonated,0,-9999,C20 H24 O4 S2,20,24,4,-9999,-9999,2,-9999,-9999,-9999,-9999
761,391.104179,391.104042253428,391.1039450257591,2264344.8,-9999,399346,28.49,-1,0.2485980263875526,0.9888489328454296,0,0.5933093597072577,14,0.9545454545454546,0.04545454545454545,N2 S1 P1 O1,de-protonated,0,-9999,C22 H21 O1 N2 P1 S1,22,21,1,2,1,1,-9999,-9999,-9999,-9999
762,391.140608,391.1404712171243,391.1407106576291,2537762.8,-9999,315006.9,32.15,-1,-0.6121595075000765,0.9342642602245776,0,0.5605585561347465,8,1.3333333333333333,0.14285714285714285,S2 O3,de-protonated,0,-9999,C21 H28 O3 S2,21,28,3,-9999,-9999,2,-9999,-9999,-9999,-9999
763,391.176972,391.17683518088535,391.1770961669791,1393708.8,-9999,398814.1,16.84,-1,-0.6671814282911828,0.9224072540313228,0,0.5534443524187936,7,1.4545454545454546,0.09090909090909093,S2 O2,de-protonated,0,-9999,C22 H32 O2 S2,22,32,2,-9999,-9999,2,-9999,-9999,-9999,-9999
764,392.09938,392.09924226165026,392.099574120479,1508906.1,-9999,443463.5,18.38,-1,-0.846363655208777,0.8781152776983262,0,0.5268691666189957,9,1.2105263157894737,0.21052631578947367,N1 S2 O4,de-protonated,0,-9999,C19 H23 O4 N1 S2,19,23,4,1,-9999,2,-9999,-9999,-9999,-9999
764,392.09938,392.09924226165026,392.0991939979591,1508906.1,-9999,443463.5,18.38,-1,0.1230905135598845,0.9972545966724068,0,0.5983527580034441,14,0.9523809523809524,0.04761904761904761,N3 S1 P1 O1,de-protonated,0,-9999,C21 H20 O1 N3 P1 S1,21,20,1,3,1,1,-9999,-9999,-9999,-9999
765,392.135826,392.13568822532966,392.1359596298291,1118772.3,-9999,465387.7,13.16,-1,-0.6921183654546411,0.9167513762664812,0,0.5500508257598886,8,1.35,0.15,N1 S2 O3,de-protonated,0,-9999,C20 H27 O3 N1 S2,20,27,3,1,-9999,2,-9999,-9999,-9999,-9999
766,393.083417,393.0832782809981,393.08358970338907,2480442.8,-9999,373122.5,31.37,-1,-0.7922548768459206,0.8923565594794546,0,0.5354139356876727,9,1.1578947368421053,0.2631578947368421,S2 O5,de-protonated,0,-9999,C19 H22 O5 S2,19,22,5,-9999,-9999,2,-9999,-9999,-9999,-9999
766,393.083417,393.0832782809981,393.0832095808691,2480442.8,-9999,373122.5,31.37,-1,0.17477248416060334,0.994472904356351,0,0.5966837426138106,14,0.9047619047619048,0.09523809523809525,N2 S1 P1 O2,de-protonated,0,-9999,C21 H19 O2 N2 P1 S1,21,19,2,2,1,1,-9999,-9999,-9999,-9999
768,393.119847,393.1197082446934,393.11997521273906,3958853,-9999,312145.7,51.16,-1,-0.6791006880435349,0.4598627164895609,0.8221557383861046,0.6047799252481784,8,1.3,0.2,S2 O4,de-protonated,0,-9999,C20 H26 O4 S2,20,26,4,-9999,-9999,2,-9999,-9999,-9999,-9999
768,393.119847,393.1197082446934,393.1195950902191,3958853,-9999,312145.7,51.16,-1,0.2878372783587283,0.9823627830783856,0.975721739817756,0.9797063657741336,13,1.0454545454545454,0.04545454545454545,N2 S1 P1 O1,de-protonated,0,-9999,C22 H23 O1 N2 P1 S1,22,23,1,2,1,1,-9999,-9999,-9999,-9999
769,393.154976,393.1548372096853,393.15445977101905,1656654.6,-9999,504752.1,20.35,-1,0.960026414075254,0.846003052178975,0,0.507601831307385,4,1.9285714285714288,0.5,N4 P1 O7,de-protonated,0,-9999,C14 H27 O7 N4 P1,14,27,7,4,1,-9999,-9999,-9999,-9999,-9999
770,393.156264,393.1561252084017,393.156360722089,3592527,-9999,297272.5,46.26,-1,-0.5990331349800015,0.4684816462693055,0.8149093904448103,0.6070527439395075,7,1.4285714285714286,0.14285714285714285,S2 O3,de-protonated,0,-9999,C21 H30 O3 S2,21,30,3,-9999,-9999,2,-9999,-9999,-9999,-9999
771,393.192526,393.1923871722644,393.1927462314391,1545817.1,-9999,363281.5,18.87,-1,-0.9131887048417582,0.859579013177166,0,0.5157474079062996,6,1.5454545454545454,0.09090909090909093,S2 O2,de-protonated,0,-9999,C22 H34 O2 S2,22,34,2,-9999,-9999,2,-9999,-9999,-9999,-9999
773,393.213723,393.2135841511404,393.21387559949903,21185374,-9999,393800,281.68,-1,-0.7411955089888712,0.6156974118634855,0.8991894387238017,0.729094222607612,1,2,0.21052631578947367,S2 O4,de-protonated,0,-9999,C19 H38 O4 S2,19,38,4,-9999,-9999,2,-9999,-9999,-9999,-9999
773,393.213723,393.2135841511404,393.2134954769791,21185374,-9999,393800,281.68,-1,0.22551148998591053,0.6545202573128636,0.9132206339630818,0.7580004079729509,6,1.6666666666666667,0.04761904761904761,N2 S1 P1 O1,de-protonated,0,-9999,C21 H35 O1 N2 P1 S1,21,35,1,2,1,1,-9999,-9999,-9999,-9999
774,394.078831,394.07869128900813,394.0788386755891,1273424.9,-9999,460776.8,15.22,-1,-0.3740027794246964,0.9749386883730676,0,0.5849632130238405,9,1.1666666666666667,0.2777777777777778,N1 S2 O5,de-protonated,0,-9999,C18 H21 O5 N1 S2,18,21,5,1,-9999,2,-9999,-9999,-9999,-9999
774,394.078831,394.07869128900813,394.07845855306914,1273424.9,-9999,460776.8,15.22,-1,0.59058274803522115,0.9386739218248455,0,0.5632043530949074,14,0.9,0.1,N3 S1 P1 O2,de-protonated,0,-9999,C20 H18 O2 N3 P1 S1,20,18,2,3,1,1,-9999,-9999,-9999,-9999
775,394.115134,394.11499425283,394.11522418493905,1390171.1,-9999,391320.5,16.78,-1,-0.5834134155206542,0.94010857080501,0,0.5640651424830059,8,1.3157894736842106,0.21052631578947367,N1 S2 O4,de-protonated,0,-9999,C19 H25 O4 N1 S2,19,25,4,1,-9999,2,-9999,-9999,-9999,-9999
775,394.115134,394.11499425283,394.11484406241914,1390171.1,-9999,391320.5,16.78,-1,0.38108285725931335,0.9739934208202374,0,0.5843960524921424,13,1.0476190476190477,0.04761904761904761,N3 S1 P1 O1,de-protonated,0,-9999,C21 H22 O1 N3 P1 S1,21,22,1,3,1,1,-9999,-9999,-9999,-9999
776,394.122957,394.1228172450339,394.1229499252891,1093853.3,-9999,391079.1,12.81,-1,-0.3366468642105027,0.979646211429437,0.975721739817756,0.9780764227847644,13,1.0952380952380951,0.04761904761904761,13C1 N2 S1 P1 O1,de-protonated,1,768,C21 H23 O1 N2 P1 S1 13C1,21,23,1,2,1,1,1,-9999,-9999,-9999
776,394.122957,394.1228172450339,394.12308627090914,1093853.3,-9999,391079.1,12.81,-1,-0.6825935465652797,0.9189320457020204,0,0.5513592274212122,13,1,0.14285714285714285,N3 S1 O3,de-protonated,0,-9999,C21 H21 O3 N3 S1,21,21,3,3,-9999,1,-9999,-9999,-9999,-9999
778,394.217144,394.2170041511709,394.2172304345691,3081335.8,-9999,342464.9,39.41,-1,-0.5740068691477674,0.6279783884811801,0.8991894387238017,0.7364628085782288,1,2.111111111111111,0.2222222222222222,13C1 S2 O4,de-protonated,1,773,C18 H38 O4 S2 13C1,18,38,4,-9999,-9999,2,1,-9999,-9999,-9999
778,394.217144,394.2170041511709,394.21685031204913,3081335.8,-9999,342464.9,39.41,-1,0.3902398429779383,0.6484973194443899,0.9132206339630818,0.7543866452518667,6,1.75,0.05,13C1 N2 S1 P1 O1,de-protonated,1,773,C20 H35 O1 N2 P1 S1 13C1,20,35,1,2,1,1,1,-9999,-9999,-9999
778,394.217144,394.2170041511709,394.2169866576691,3081335.8,-9999,342464.9,39.41,-1,0.04437531202046825,0.9996427608208864,0,0.5997856564925318,6,1.65,0.15,N3 S1 O3,de-protonated,0,-9999,C20 H33 O3 N3 S1,20,33,3,3,-9999,1,-9999,-9999,-9999,-9999
780,395.006812,395.0066713642192,395.0066767916091,9276758,-9999,395620.6,122.32,-1,-0.01373999550865899,0.33332191511569564,0.7595243993404504,0.5038029088055975,20,0.380952380952381,0.04761904761904761,N4 S2 O1,de-protonated,0,-9999,C21 H8 O1 N4 S2,21,8,1,4,-9999,2,-9999,-9999,-9999,-9999
780,395.006812,395.0066713642192,395.006809733339,9276758,-9999,395620.6,122.32,-1,-0.35029553017542703,0.4889905098408795,0.9023989783818294,0.6543538972572595,7,1.3,0.9,N4 S1 P1 O9,de-protonated,0,-9999,C10 H13 O9 N4 P1 S1,10,13,9,4,1,1,-9999,-9999,-9999,-9999
781,395.008044,395.0079033629914,395.00784130453906,30672214,-9999,349876,408.63,-1,0.1571068871038901,0.9968076165245988,0.8239707027961016,0.9276728510332,11,0.75,0.625,S1 O10,de-protonated,0,-9999,C16 H12 O10 S1,16,12,10,-9999,-9999,1,-9999,-9999,-9999,-9999
782,395.011482,395.0113413595652,395.01148393401905,1618775.8,-9999,372853.5,19.84,-1,-0.36093749075959014,0.976638812299908,0,0.5859832873799449,20,0.391304347826087,0.21739130434782608,P1 O5,de-protonated,0,-9999,C23 H9 O5 P1,23,9,5,-9999,1,-9999,-9999,-9999,-9999,-9999
782,395.011482,395.0113413595652,395.0112126078591,1618775.8,-9999,372853.5,19.84,-1,0.32594443406498835,0.9809075470420122,0,0.5885445282252073,6,1.2307692307692308,0.7692307692307693,S2 O10,de-protonated,0,-9999,C13 H16 O10 S2,13,16,10,-9999,-9999,2,-9999,-9999,-9999,-9999
782,395.011482,395.0113413595652,395.01168063850906,1618775.8,-9999,372853.5,19.84,-1,-0.8589086360493462,0.8747133390283989,0,0.5248280034170393,12,0.6153846153846154,0.8461538461538461,N4 O11,de-protonated,0,-9999,C13 H8 O11 N4,13,8,11,4,-9999,-9999,-9999,-9999,-9999,-9999
783,395.012169,395.01202835888057,395.01168063850906,1350904,-9999,3271052.6,16.25,-1,0.8802787070645858,0.868834273110766,0,0.5213005638664596,12,0.6153846153846154,0.8461538461538461,N4 O11,de-protonated,0,-9999,C13 H8 O11 N4,13,8,11,4,-9999,-9999,-9999,-9999,-9999,-9999
784,395.012526,395.0123853585248,395.0125500183791,1394904.1,-9999,408881.1,16.84,-1,-0.4168471464981961,0.9689630462267592,0,0.5813778277360555,11,0.8571428571428571,0.42857142857142855,N4 S2 O6,de-protonated,0,-9999,C14 H12 O6 N4 S2,14,12,6,4,-9999,2,-9999,-9999,-9999,-9999
785,395.062601,395.06246030862206,395.0628542584991,1716582.3,-9999,460532.6,21.14,-1,-0.9971827844353018,0.8349129873819362,0,0.5009477924291617,9,1.1111111111111112,0.3333333333333333,S2 O6,de-protonated,0,-9999,C18 H20 O6 S2,18,20,6,-9999,-9999,2,-9999,-9999,-9999,-9999
785,395.062601,395.06246030862206,395.06247413597913,1716582.3,-9999,460532.6,21.14,-1,-0.03500043150341397,0.9997777445809296,0,0.5998666467485577,14,0.85,0.15,N2 S1 P1 O3,de-protonated,0,-9999,C20 H17 O3 N2 P1 S1,20,17,3,2,1,1,-9999,-9999,-9999,-9999
786,395.083838,395.08369728745816,395.083983626559,2252140.3,-9999,427578.9,28.31,-1,-0.7247550210079806,0.9090915066282392,0,0.5454549039769435,4,1.6,0.5333333333333333,S2 O8,de-protonated,0,-9999,C15 H24 O8 S2,15,24,8,-9999,-9999,2,-9999,-9999,-9999,-9999
786,395.083838,395.08369728745816,395.0836035040391,2252140.3,-9999,427578.9,28.31,-1,0.23737613565604915,0.9898279220123408,0,0.5938967532074045,9,1.2352941176470589,0.29411764705882354,N2 S1 P1 O5,de-protonated,0,-9999,C17 H21 O5 N2 P1 S1,17,21,5,2,1,1,-9999,-9999,-9999,-9999
787,395.09908,395.0989392722686,395.09923976784904,5153136.5,-9999,358285.1,65.34,-1,-0.7605572226306129,0.4501809431127544,0.8295321147073605,0.6019214117505969,8,1.263157894736842,0.2631578947368421,S2 O5,de-protonated,0,-9999,C19 H24 O5 S2,19,24,5,-9999,-9999,2,-9999,-9999,-9999,-9999
787,395.09908,395.0989392722686,395.0988596453291,5153136.5,-9999,358285.1,65.34,-1,0.20153674835765495,0.49632858943037134,0.8149093904448101,0.6237609098361468,13,1,0.09523809523809525,N2 S1 P1 O2,de-protonated,0,-9999,C21 H21 O2 N2 P1 S1,21,21,2,2,1,1,-9999,-9999,-9999,-9999
789,395.120401,395.1202602510209,395.1206404620691,1194614.6,-9999,447879.8,13.78,-1,-0.9622657215553206,0.8453425271433921,0,0.5072055162860353,17,0.8076923076923077,0.07692307692307693,P1 O2,de-protonated,0,-9999,C26 H21 O2 P1,26,21,2,-9999,1,-9999,-9999,-9999,-9999,-9999
789,395.120401,395.1202602510209,395.12036913590913,1194614.6,-9999,447879.8,13.78,-1,-0.27557396865819367,0.986315104433163,0,0.5917890626598977,3,1.75,0.4375,S2 O7,de-protonated,0,-9999,C16 H28 O7 S2,16,28,7,-9999,-9999,2,-9999,-9999,-9999,-9999
789,395.120401,395.1202602510209,395.1199890133891,1194614.6,-9999,447879.8,13.78,-1,0.6864690204222033,0.9180477932014406,0,0.5508286759208644,8,1.3888888888888888,0.2222222222222222,N2 S1 P1 O4,de-protonated,0,-9999,C18 H25 O4 N2 P1 S1,18,25,4,2,1,1,-9999,-9999,-9999,-9999
790,395.1344,395.13425923707007,395.13459370599907,1855354.6,-9999,365999.7,22.39,-1,-0.8464683536322543,0.878087038498755,0,0.526852223099253,3,2.0714285714285716,0.21428571428571427,N4 S2 P1 O3,de-protonated,0,-9999,C14 H29 O3 N4 P1 S2,14,29,3,4,1,2,-9999,-9999,-9999,-9999
791,395.135559,395.13541823591504,395.1356252771991,5180795,-9999,329153.4,65.7,-1,-0.5239752399228506,0.9202402669325104,0.997787413929389,0.9512591257312618,7,1.4,0.2,S2 O4,de-protonated,0,-9999,C20 H28 O4 S2,20,28,4,-9999,-9999,2,-9999,-9999,-9999,-9999
791,395.135559,395.13541823591504,395.1352451546791,5180795,-9999,329153.4,65.7,-1,0.43803036564466,0.9807282372850292,0.9834213383178382,0.9818054776981529,12,1.1363636363636365,0.04545454545454545,N2 S1 P1 O1,de-protonated,0,-9999,C22 H25 O1 N2 P1 S1,22,25,1,2,1,1,-9999,-9999,-9999,-9999
793,395.139136,395.13899523235034,395.1386164579991,1678203.9,-9999,286516.1,20.08,-1,0.9585860136526928,0.8464273835530763,0,0.5078564301318458,7,1.5263157894736843,0.05263157894736842,N2 S2 P1 O1,de-protonated,0,-9999,C19 H29 O1 N2 P1 S2,19,29,1,2,1,2,-9999,-9999,-9999,-9999
794,395.170637,395.1704962009577,395.1701098354791,1253508.9,-9999,508571.2,14.55,-1,0.9777193897067648,0.8407565084508858,0,0.5044539050705314,3,2.0714285714285716,0.5,N4 P1 O7,de-protonated,0,-9999,C14 H29 O7 N4 P1,14,29,7,4,1,-9999,-9999,-9999,-9999,-9999
795,395.171881,395.171740199718,395.17201078654904,3040901.3,-9999,281630.8,37.83,-1,-0.6847317716439306,0.9184446885881916,0,0.5510668131529148,6,1.5238095238095235,0.14285714285714285,S2 O3,de-protonated,0,-9999,C21 H32 O3 S2,21,32,3,-9999,-9999,2,-9999,-9999,-9999,-9999
797,395.20835,395.2082091633744,395.2083962958991,1630095.5,-9999,305791.8,19.45,-1,-0.4735034135996457,0.960134605489242,0,0.5760807632935453,5,1.6363636363636365,0.09090909090909093,S2 O2,de-protonated,0,-9999,C22 H36 O2 S2,22,36,2,-9999,-9999,2,-9999,-9999,-9999,-9999
798,396.01133,396.01118836315646,396.0111961396091,4259444,-9999,374885,53.69,-1,-0.01963695152577052,0.9982738300582208,0.8239707027961016,0.9285525791533732,11,0.8,0.6666666666666666,13C1 S1 O10,de-protonated,1,781,C15 H12 O10 S1 13C1,15,12,10,-9999,-9999,1,1,-9999,-9999,-9999
798,396.01133,396.01118836315646,396.01095236270913,4259444,-9999,374885,53.69,-1,0.5959442432646244,0.9375910389179236,0,0.5625546233507541,16,0.4117647058823529,0.5294117647058824,N3 O9,de-protonated,0,-9999,C17 H7 O9 N3,17,7,9,3,-9999,-9999,-9999,-9999,-9999,-9999
