Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
22,263.055818,263.05587253352604,263.0561116518591,968944.1,-9999,650862.3,14.86,-1,-0.9090012452802092,0.8607699386472477,0,0.5164619631883486,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,-9999,N/A
23,263.09218,263.0922345102021,263.0924971612091,828724.6,-9999,720718.3,12.42,-1,-0.9983219203887232,0.8345686899377868,0,0.500741213962672,7,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,-9999,C14 H16 O5,14,16,5,-9999,-9999,-9999,-9999,-9999,N/A
25,263.095546,263.09560050804305,263.0954883420091,2118133,-9999,703606,34.85,-1,0.4263320311969218,0.9675579764203394,0,0.5805347858522036,7,1.3076923076923077,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H17 O2 N2 P1,13,17,2,2,1,-9999,-9999,-9999,N/A
27,265.107151,265.10720421772413,265.10711565446906,845870.3,-9999,753462,12.62,-1,0.3340659297566874,0.979953966250544,0,0.5879723797503263,2,2.375,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H19 O4 N4 P1,8,19,4,4,1,-9999,-9999,-9999,N/A
28,265.107851,265.1079042172751,265.1081472256691,1913966.4,-9999,706002.7,31.07,-1,-0.916638724644252,0.8585949507726619,0,0.5151569704635971,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999,N/A
29,265.147622,265.1476751917645,265.14790403833905,6375411,-9999,611610.6,108.14,-1,-0.8630902641817795,0.8832211972628913,0.9883836339198044,0.9252861719256564,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,N/A
29,265.147622,265.1476751917645,265.1475239158191,6375411,-9999,611610.6,108.14,-1,0.5705350108236931,0.9357282987903824,0.9949878046320942,0.9594321011270672,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,N/A
30,266.150996,266.1510485481628,266.15125887340906,923244.4,-9999,843097.4,13.96,-1,-0.7902470465396659,0.8928711818952714,0.9883836339198044,0.9310761627050844,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,29,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,-9999,N/A
30,266.150996,266.1510485481628,266.1508787508891,923244.4,-9999,843097.4,13.96,-1,0.6379737482373036,0.9288095921704986,0.9949878046320942,0.9552808771551368,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,29,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,N/A
30,266.150996,266.1510485481628,266.15101509650907,923244.4,-9999,843097.4,13.96,-1,0.12568674112664316,0.9971377307598204,0,0.5982826384558921,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,N/A
31,267.0507,267.0507519710589,267.0508640800991,1698263.4,-9999,846791.6,27.34,-1,-0.4198040720072907,0.9685281872863962,0,0.5811169123718377,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,-9999,N/A
32,267.086413,267.0864649481512,267.0863802095791,1014107.6,-9999,740545.8,15.52,-1,0.31727028559342624,0.9819010852673484,0,0.5891406511604091,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999,N/A
33,267.087115,267.08716694770095,267.08741178077906,3377115.8,-9999,692995.7,56.34,-1,-0.9166777141652428,0.8585838148892779,0,0.5151502889335667,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,N/A
34,267.123514,267.1235659243533,267.12379729012906,1879776,-9999,651525.2,30.48,-1,-0.8661368928438661,0.8727365400392902,0,0.5236419240235741,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,-9999,N/A
35,268.082361,268.0824123093128,268.08266075297905,994384.4,-9999,884736.8,15.18,-1,-0.9267427648595036,0.8556981489535566,0,0.5134188893721339,6,1.25,0.5,N1 O6,de-protonated,0,-9999,C12 H15 O6 N1,12,15,6,1,-9999,-9999,-9999,-9999,N/A
36,269.066371,269.0664216781319,269.0666763358891,3820482,-9999,667712.7,63.54,-1,-0.946448518448747,0.8499860462112409,0,0.5099916277267444,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,-9999,N/A
37,269.102789,269.102839654772,269.1030618452391,4241350,-9999,579999.7,70.76,-1,-0.8256705276667788,0.8836454749670453,0,0.5301872849802272,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,N/A
38,269.13093,269.1309806367213,269.1312051460991,1658569.4,-9999,640004.2,26.46,-1,-0.8342004699143685,0.8813782502441198,0,0.5288269501464719,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,N/A
