Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
163,277.115659,277.1161674894243,277.11622724282904,1051160.4,-9999,523933.7,15.76,-1,-0.21562578754781328,0.9915991238801238,0,0.5949594743280743,2,2.2,0.1,N4 S2 O1,de-protonated,0,-9999,C10 H22 O1 N4 S2,10,22,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
164,277.15144,277.1519483579106,277.15174337230906,1411548.5,-9999,749278.5,21.83,-1,0.7396150536951619,0.9055090995860888,0,0.5433054597516532,2,2.2,0.5,N4 O5,de-protonated,0,-9999,C10 H22 O5 N4,10,22,5,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
168,278.160299,278.160803649831,278.1609110752791,3052879.5,-9999,479937,49.13,-1,-0.38619893676488226,0.9732999193739028,0,0.5839799516243417,1,2.0833333333333335,0.5,N1 O6,de-protonated,0,-9999,C12 H25 O6 N1,12,25,6,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
171,279.058513,279.05901434842906,279.0591062885891,1127221.3,-9999,668323.3,16.9,-1,-0.3294648264353236,0.9804969700186064,0,0.5882981820111639,3,2,0.375,N4 S2 O3,de-protonated,0,-9999,C8 H16 O3 N4 S2,8,16,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
173,279.094792,279.0952932150849,279.0954917979391,1541817.4,-9999,504241.4,23.84,-1,-0.7115229733833218,0.9122318419149,0,0.54733910514894,2,2.2222222222222223,0.2222222222222222,N4 S2 O2,de-protonated,0,-9999,C9 H20 O2 N4 S2,9,20,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
174,279.131146,279.13164708146513,279.1318773072891,1343549.5,-9999,569307.2,20.52,-1,-0.8247923030575443,0.8838779093379215,0,0.530326745602753,1,2.4,0.1,N4 S2 O1,de-protonated,0,-9999,C10 H24 O1 N4 S2,10,24,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
176,279.17118,279.1716809343194,279.1714161887691,1641538,-9999,511168.6,25.51,-1,0.9483261355934332,0.8494375292452914,0,0.5096625175471748,5,1.6,0.2,N2 O3,de-protonated,0,-9999,C15 H24 O3 N2,15,24,3,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
181,281.037754,281.03824807369267,281.03837084369906,1077907.4,-9999,646327.4,16.08,-1,-0.4368442857695492,0.9659662488533578,0,0.5795797493120146,3,2,0.5714285714285714,N4 S2 O4,de-protonated,0,-9999,C7 H14 O4 N4 S2,7,14,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
182,281.073989,281.0744829405103,281.07475635304905,1372823.4,-9999,751545.2,21.01,-1,-0.9727395740627792,0.842239562247158,0,0.5053437373482947,2,2.25,0.375,N4 S2 O3,de-protonated,0,-9999,C8 H18 O3 N4 S2,8,18,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
183,281.074924,281.07541793707367,281.0754078017291,1720343.5,-9999,406249.8,26.83,-1,0.03605916516223086,0.9997640967451764,0,0.5998584580471059,11,0.875,0.0625,N2 S1 O1,de-protonated,0,-9999,C16 H14 O1 N2 S1,16,14,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
184,281.110565,281.11105880607454,281.11114186239905,1965979.5,-9999,423177.7,30.94,-1,-0.2954572485560321,0.984285225635706,0,0.5905711353814236,1,2.4444444444444446,0.2222222222222222,N4 S2 O2,de-protonated,0,-9999,C9 H22 O2 N4 S2,9,22,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
187,283.068706,283.0691926088916,283.06927704944906,1362868.8,-9999,389474.1,20.68,-1,-0.2983035047462697,0.9839834433908692,0,0.5903900660345214,6,1.4545454545454546,0.09090909090909093,N4 S2 O1,de-protonated,0,-9999,C11 H16 O1 N4 S2,11,16,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
188,283.089799,283.0902855313639,283.0904064175091,1939703.1,-9999,477538.6,30.25,-1,-0.42702310791278136,0.9674544470294552,0,0.5804726682176732,1,2.5,0.375,N4 S2 O3,de-protonated,0,-9999,C8 H20 O3 N4 S2,8,20,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
195,285.111867,285.1123460992161,285.1125811574191,2982870,-9999,437199.4,47.57,-1,-0.8244399528798303,0.8839711113567389,0,0.5303826668140433,0,2.4444444444444446,0.6666666666666666,N2 S1 O6,de-protonated,0,-9999,C9 H22 O6 N2 S1,9,22,6,2,-9999,1,-9999,-9999,N/A,-9999,-9999
195,285.111867,285.1123460992161,285.1122010348991,2982870,-9999,437199.4,47.57,-1,0.5087972961853587,0.954113661910632,0,0.5724681971463792,5,1.7272727272727273,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H19 O3 N4 P1,11,19,3,4,1,-9999,-9999,-9999,N/A,-9999,-9999
196,285.133649,285.134128019156,285.13436197415905,2256856.3,-9999,423125.2,35.51,-1,-0.8205079228210803,0.8850091553053105,0,0.53100549318318635,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
206,288.99493,288.9953948269473,288.9954572029691,1718911.5,-9999,408693.5,26.36,-1,-0.21583737817686552,0.9915826980804884,0,0.5949496188482929,11,0.6363636363636364,0.18181818181818185,N4 S1 P1 O2,de-protonated,0,-9999,C11 H7 O2 N4 P1 S1,11,7,2,4,1,1,-9999,-9999,N/A,-9999,-9999
207,289.128781,289.1292453349755,289.12927659372906,3688206.3,-9999,408462.3,58.79,-1,-0.10811341528631792,0.9978813825578772,0,0.5987288295347262,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
208,291.094993,291.09545010812747,291.0954917979391,1263014,-9999,485663.3,18.7,-1,-0.14321696070426057,0.9962852052288592,0,0.5977711231373156,3,2,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H20 O2 N4 S2,10,20,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
210,291.131268,291.13172497479803,291.1318773072891,887401.9,-9999,725710.3,12.56,-1,-0.5232422242792233,0.9515362821914654,0,0.5709217693148791,2,2.1818181818181817,0.09090909090909093,N4 S2 O1,de-protonated,0,-9999,C11 H24 O1 N4 S2,11,24,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
211,291.131577,291.1320339736623,291.1318773072891,906602,-9999,624431.1,12.88,-1,0.538128543986051,0.9488122561157784,0,0.569287353669467,2,2.1818181818181817,0.09090909090909093,N4 S2 O1,de-protonated,0,-9999,C11 H24 O1 N4 S2,11,24,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
212,291.192068,291.1925247513265,291.1925455568291,1083952.6,-9999,430469.1,15.77,-1,-0.07144929665882988,0.9990741329743636,0,0.5994444797846181,1,2.1538461538461537,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H28 O5 N2,13,28,5,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
213,291.217212,291.2176686589093,291.2176976768891,3419891.5,-9999,489264.2,53.92,-1,-0.09964360001424344,0.9982000456153174,0,0.5989200273691904,0,2.1333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H32 O5,15,32,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
216,293.074226,293.0746758334205,293.07475635304905,1407168.3,-9999,541813.3,21.05,-1,-0.2747409212933273,0.986397152534204,0,0.5918382915205224,3,2,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H18 O3 N4 S2,9,18,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
218,293.110643,293.11109269956916,293.11114186239905,2044612.3,-9999,491587.2,31.46,-1,-0.1677276052476239,0.9949083922419276,0,0.5969450353451565,2,2.2,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H22 O2 N4 S2,10,22,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
219,293.147184,293.147633565262,293.1475273717491,1076680.3,-9999,439031.1,15.65,-1,0.3622528010799313,0.9764702613732944,0,0.5858821568239767,1,2.363636363636364,0.09090909090909093,N4 S2 O1,de-protonated,0,-9999,C11 H26 O1 N4 S2,11,26,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
223,293.186829,293.1872784195461,293.1870662532291,10136781,-9999,382198.4,163.62,-1,0.7236551042653027,0.9134321689133744,0.9851257504428772,0.9421096015251756,5,1.625,0.1875,N2 O3,de-protonated,0,-9999,C16 H26 O3 N2,16,26,3,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
227,294.190178,294.1906237317186,294.19042108829905,1550268,-9999,446874.5,23.38,-1,0.6888171911838922,0.9175100008166068,0.9851257504428772,0.944556300667115,5,1.7333333333333334,0.2,13C1 N2 O3,de-protonated,1,223,C15 H26 O3 N2 13C1,15,26,3,2,-9999,-9999,1,-9999,N/A,-9999,-9999
231,295.053592,295.05403455822466,295.0540209081591,1131932.1,-9999,642631.5,16.55,-1,0.04626293695816333,0.9996117281521488,0,0.5997670368912892,3,2,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H16 O4 N4 S2,8,16,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
232,295.089925,295.0903674246821,295.0904064175091,1874080.3,-9999,562890.6,28.67,-1,-0.13213857906945853,0.996836809789053,0,0.5981020858734317,2,2.2222222222222223,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H20 O3 N4 S2,9,20,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
233,295.090823,295.0912654213815,295.0910578661891,3119520.3,-9999,470512.9,49.01,-1,0.7033598167640202,0.9141456254206054,0,0.5484873752523632,11,0.9411764705882352,0.0588235294117647,N2 S1 O1,de-protonated,0,-9999,C17 H16 O1 N2 S1,17,16,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
234,295.103005,295.1034473766063,295.1034557684091,888001.7,-9999,502785.2,12.56,-1,-0.02843681641119153,0.999853281825348,0,0.5999119690952088,2,1.818181818181818,0.8181818181818182,O9,de-protonated,0,-9999,C11 H20 O9,11,20,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
235,295.126411,295.1268532905772,295.1267919268591,2617636.3,-9999,423871.1,40.81,-1,0.20792323763095305,0.9921862842283264,0,0.5953117705369958,1,2.4,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H24 O2 N4 S2,10,24,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
236,295.139483,295.13992524253075,295.1398412777591,2335141.8,-9999,410222.5,36.2,-1,0.28449148472806657,0.985421684931491,0,0.5912530109588946,1,2,0.6666666666666666,O8,de-protonated,0,-9999,C12 H24 O8,12,24,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
246,297.069359,297.0697941492364,297.06967097261906,1925374.6,-9999,456302,29.25,-1,0.4146388182424596,0.969285934256498,0,0.5815715605538988,2,2.25,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H18 O4 N4 S2,8,18,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
247,297.105733,297.10616801554306,297.10605648196906,2390594.8,-9999,365612.5,36.79,-1,0.37539986670177966,0.9747534936356402,0,0.5848520961813841,1,2.4444444444444446,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H22 O3 N4 S2,9,22,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
250,297.160707,297.16114181348513,297.16085150473907,4486025,-9999,430568.4,70.72,-1,0.9769414261315612,0.42049426134883977,0.8370420509349343,0.5871133771832776,9,1.2222222222222223,0.1111111111111111,N2 O2,de-protonated,0,-9999,C18 H22 O2 N2,18,22,2,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
254,299.048567,299.04899487462126,299.04893552772904,1051360,-9999,638267.2,15.1,-1,0.19845210988640788,0.9928794350663264,0,0.5957276610397959,2,2.2857142857142856,0.7142857142857143,N4 S2 O5,de-protonated,0,-9999,C7 H16 O5 N4 S2,7,16,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
255,299.085057,299.0854847405016,299.0853210370791,1888740.3,-9999,389207.6,28.66,-1,0.5473468973597234,0.947091127721995,0,0.568254676633197,1,2.5,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H20 O4 N4 S2,8,20,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
256,299.100168,299.10059568496087,299.10057717836906,1435366,-9999,460997.3,21.31,-1,0.06187414272130859,0.9993055813390754,0,0.5995833488034452,5,1.6666666666666667,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H20 O1 N4 S2,12,20,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
275,303.01076,303.0111733115087,303.0111072674291,4218671,-9999,346885,65.8,-1,0.21795926944626404,0.991417099801542,0,0.5948502598809252,11,0.75,0.16666666666666666,N4 S1 P1 O2,de-protonated,0,-9999,C12 H9 O2 N4 P1 S1,12,9,2,4,1,1,-9999,-9999,N/A,-9999,-9999
276,303.015233,303.0156462950681,303.01551014194905,907951.6,-9999,444010.7,12.66,-1,0.44932722748896214,0.964029315285836,0,0.5784175891715015,10,0.8,0.2,S2 O3,de-protonated,0,-9999,C15 H12 O3 S2,15,12,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
277,303.131654,303.13206686716063,303.1318773072891,956477.4,-9999,609176.5,13.43,-1,0.625337965909856,0.931503745370495,0,0.558902247222297,3,2,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H24 O1 N4 S2,12,24,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
283,305.059755,305.0601607803902,305.0601516604391,964390.1,-9999,505209.5,13.56,-1,0.02989558315187258,0.9998378441306864,0,0.5999027064784118,9,1,0.2857142857142857,N2 S1 O4,de-protonated,0,-9999,C14 H14 O4 N2 S1,14,14,4,2,-9999,1,-9999,-9999,N/A,-9999,-9999
284,305.074478,305.0748837262756,305.07475635304905,1284647.9,-9999,599326.6,18.7,-1,0.417514802082178,0.9688651093907942,0,0.5813190656344764,4,1.8,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H18 O3 N4 S2,10,18,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
285,305.110954,305.11135959220735,305.11114186239905,1486508.3,-9999,482898.4,21.94,-1,0.7136081854282649,0.9117400888978076,0,0.5470440533386846,3,2,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H22 O2 N4 S2,11,22,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
286,305.123929,305.1243345445175,305.12419121329907,881453.9,-9999,486268.5,12.23,-1,0.4697471474915492,0.9607520657111024,0,0.5764512394266614,3,1.6923076923076923,0.6153846153846154,O8,de-protonated,0,-9999,C13 H22 O8,13,22,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
287,305.14719,305.1475954590213,305.1475273717491,1160880.8,-9999,514561,16.71,-1,0.22312903138312673,0.9910069745846068,0,0.594604184750764,2,2.1666666666666665,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H26 O1 N4 S2,12,26,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
292,307.053795,307.05419345125983,307.0540209081591,1144348.4,-9999,417625.1,16.3,-1,0.5619307646108901,0.9443151159139864,0,0.5665890695483917,4,1.7777777777777777,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H16 O4 N4 S2,9,16,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
293,307.09015,307.09054831763643,307.0904064175091,1669920.9,-9999,386437.5,24.66,-1,0.4620793238107199,0.9619984554676034,0,0.5771990732805621,3,2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H20 O3 N4 S2,10,20,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
294,307.126531,307.1269291839174,307.1267919268591,2277413.5,-9999,434699.6,34.32,-1,0.44690682133589255,0.9644088392730276,0,0.5786453035638165,2,2.1818181818181817,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H24 O2 N4 S2,11,24,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
295,307.139512,307.1399101362055,307.1398412777591,881831.1,-9999,513698.7,12.12,-1,0.224192492009517,0.9909214377831316,0,0.594552862669879,2,1.8461538461538465,0.6153846153846154,O8,de-protonated,0,-9999,C13 H24 O8,13,24,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
296,307.162952,307.16335005005135,307.1631774362091,1106986,-9999,477313,15.7,-1,0.5619613773617235,0.9443092207430064,0,0.5665855324458038,1,2.3333333333333335,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H28 O1 N4 S2,12,28,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
299,308.207682,308.20807621012716,308.2078612686591,6727085.5,-9999,365186.6,105.12,-1,0.6973912579265226,0.8847487775674551,0.9948374413375024,0.928784243075474,0,2.2142857142857144,0.42857142857142855,N1 O6,de-protonated,0,-9999,C14 H31 O6 N1,14,31,6,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
303,309.069314,309.0697050431831,309.06967097261906,1651483.8,-9999,611506.5,24.36,-1,0.11023586985975012,0.9977974743072242,0,0.5986784845843345,3,2,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H18 O4 N4 S2,9,18,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
305,309.105865,309.1062559088392,309.106056481969,3185184.5,-9999,390840.4,48.76,-1,0.6451729625757299,0.927254063513262,0,0.5563524381079572,2,2.2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H22 O3 N4 S2,10,22,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
306,309.118795,309.11918586131475,309.1191058328691,1105058.1,-9999,566909.1,15.67,-1,0.2588919421537525,0.987912048392076,0,0.5927472290352457,2,1.8333333333333333,0.75,O9,de-protonated,0,-9999,C12 H22 O9,12,22,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
307,309.142239,309.1426297751459,309.1424419913191,2221093.3,-9999,464424.1,33.42,-1,0.6074346362121916,0.9352416233323038,0,0.5611449739993822,1,2.363636363636364,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H26 O2 N4 S2,11,26,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
308,309.178591,309.1789816415334,309.17882750066906,5418538,-9999,352960.8,84.29,-1,0.49854922348186254,0.9559025445358814,0,0.5735415267215288,0,2.5,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H30 O1 N4 S2,12,30,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
310,309.211114,309.2115045219946,309.2112161037291,972846.1,-9999,502435.2,13.56,-1,0.9327548628996556,0.8539641225971047,0.9948374413375024,0.9103134500932636,0,2.3846153846153846,0.4615384615384616,13C1 N1 O6,de-protonated,1,299,C13 H31 O6 N1 13C1,13,31,6,1,-9999,-9999,1,-9999,N/A,-9999,-9999
316,311.0487,311.04908376791377,311.04893552772904,895133.8,-9999,517587.4,12.32,-1,0.47658155292143817,0.9596252494648768,0,0.5757751496789262,3,2,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H16 O5 N4 S2,8,16,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
317,311.085124,311.0855076340367,311.08532103707904,2354722.8,-9999,367324,35.55,-1,0.5998256587962238,0.936801775134871,0,0.5620810650809226,2,2.2222222222222223,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H20 O4 N4 S2,9,20,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
318,311.100295,311.1006785782754,311.10057717836906,1151908.6,-9999,520658,16.41,-1,0.3259393063400765,0.9809081419871276,0,0.5885448851922764,6,1.5384615384615383,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H20 O1 N4 S2,13,20,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
319,311.121474,311.1218575004316,311.12170654642904,4433703.5,-9999,389994.3,68.62,-1,0.4851927698171392,0.9581842397112452,0,0.5749105438267471,1,2.4,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H24 O3 N4 S2,10,24,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
321,311.173959,311.174342307522,311.17413258747905,1416110.4,-9999,411604.1,20.61,-1,0.6739636139302585,0.9208861335269264,0,0.5525316801161557,0,2.4166666666666665,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H29 O5 N2 P1,12,29,5,2,1,-9999,-9999,-9999,N/A,-9999,-9999
327,313.064472,313.06484835890706,313.0645855921891,1439020.5,-9999,464161.8,20.78,-1,0.8393370891307318,0.880004555195751,0,0.5280027331174506,2,2.25,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H18 O5 N4 S2,8,18,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
328,313.100855,313.1012312251807,313.1009711015391,3280945.5,-9999,402605.9,49.82,-1,0.8307979394277213,0.8822847240105566,0,0.5293708344063339,1,2.4444444444444446,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H22 O4 N4 S2,9,22,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
335,315.080093,315.0804619504553,315.0802356566491,1458371.9,-9999,371964.1,21.08,-1,0.7182100956202123,0.9106506789678492,0,0.5463904073807095,1,2.5,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H20 O5 N4 S2,8,20,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
336,315.095281,315.09564989463155,315.0954917979391,1299718,-9999,474992,18.58,-1,0.501742159404954,0.955348737663417,0,0.5732092425980502,5,1.6666666666666667,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H20 O2 N4 S2,12,20,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
339,315.153174,315.1535426818447,315.1536581240291,1047694.1,-9999,839738.9,14.61,-1,-0.3663044404051361,0.97594739464690194,0,0.5855684367881412,8,1.3333333333333333,0.05555555555555555,N2 S1 O1,de-protonated,0,-9999,C18 H24 O1 N2 S1,18,24,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
344,317.124101,317.12446243766664,317.12419121329907,1157736.8,-9999,570087.8,16.18,-1,0.8552623075783119,0.8757059425058837,0,0.5254235655035302,4,1.5714285714285714,0.5714285714285714,O8,de-protonated,0,-9999,C14 H22 O8,14,22,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
346,317.147376,317.147737352119,317.1475273717491,7102060,-9999,387253,109.01,-1,0.6620905155485084,0.46177028719755553,0.8767281105990776,0.6277534165581644,3,2,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H26 O1 N4 S2,13,26,1,4,-9999,2,-9999,-9999,N/A,-9999,-9999
347,317.233242,317.23360303651697,317.23334774134906,1762040.6,-9999,438187.6,25.62,-1,0.804755142298972,0.8891300511039616,0,0.533478030662377,1,2,0.29411764705882354,O5,de-protonated,0,-9999,C17 H34 O5,17,34,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
351,319.053932,319.0542863445376,319.05402090815903,1000326.7,-9999,506147.3,13.72,-1,0.8319480752135048,0.8819786247557266,0,0.5291871748534359,5,1.6,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H16 O4 N4 S2,10,16,4,4,-9999,2,-9999,-9999,N/A,-9999,-9999
352,319.090242,319.09059621107957,319.0904064175091,1820428.1,-9999,442286.6,26.53,-1,0.5947956023357237,0.9378237528269056,0,0.5626942516961433,4,1.818181818181818,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H20 O3 N4 S2,11,20,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
353,319.103321,319.1036751630075,319.1034557684091,1098382.1,-9999,531064.4,15.25,-1,0.6875343855513465,0.917803985325152,0,0.5506823911950912,4,1.5384615384615383,0.6923076923076923,O9,de-protonated,0,-9999,C13 H20 O9,13,20,9,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
