Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
63,281.066627,281.0666883584989,281.06651414455905,857321.8,-9999,716481.5,12.65,-1,0.619831716201019,0.9326633048871265,0,0.5595979829322758,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,-9999,-9999
64,281.102976,281.10303732575215,281.1030618452391,1530989.3,-9999,691318.4,24.16,-1,-0.0872259689424979,0.9986204238119444,0,0.5991722542871666,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
65,281.139408,281.1394692929305,281.1394473545891,863984.9,-9999,794740.7,12.77,-1,0.07803366492927541,0.9988957232303438,0,0.5993374339382063,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
66,281.248624,281.2486851945379,281.2486038826391,1105019.4,-9999,707267.3,16.88,-1,0.2891104087859092,0.984948072650363,0,0.5909688435902177,2,1.8888888888888888,0.1111111111111111,O2,de-protonated,0,-9999,C18 H34 O2,18,34,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
68,283.082287,283.0823465425916,283.0823264003491,1156011.6,-9999,589305.2,17.63,-1,0.0711533029615999,0.9990817847655938,0,0.5994490708593563,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
69,283.118669,283.11872850981507,283.1187119096991,1297199.1,-9999,686517.8,20.03,-1,0.05863305850140668,0.9993764037728357,0,0.5996258422637013,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,283.264205,283.26426437870174,283.26425394709906,7247677,-9999,665080.9,120.98,-1,0.03682639983563397,0.9996472086760242,0.9816361955837836,0.992442803439128,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
73,284.267536,284.2675944748013,284.2676087821691,1225116.3,-9999,539510.8,18.81,-1,-0.05033062983551982,0.9995404648326728,0.9816361955837836,0.9923787571331172,1,2.1176470588235294,0.1176470588235294,13C1 O2,de-protonated,1,70,C17 H36 O2 13C1,17,36,2,-9999,-9999,-9999,1,-9999,-9999,-9999
74,285.097911,285.0979687267168,285.0979764648091,965610.6,-9999,692408.9,14.4,-1,-0.02714187042551734,0.9998663391101084,0,0.599919803466065,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,285.134297,285.13435469393664,285.13436197415905,1016558,-9999,707607.1,15.27,-1,-0.02553260278755909,0.9998817180923314,0,0.5999290308553988,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
76,289.121163,289.1212171021706,289.12103438523906,1256545.1,-9999,694317.8,19.2,-1,0.6319738441787555,0.9300946151046284,0,0.5580567690627771,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999
77,291.087397,291.0874493307912,291.08741178077906,1023125.9,-9999,698200.6,15.16,-1,0.12899909302074763,0.9969851088098872,0,0.5981910652859322,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,293.103049,293.103099514891,293.1030618452391,1812174.5,-9999,652158.8,28.36,-1,0.1285201583836491,0.9970074205430576,0,0.5982044523258344,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
79,293.139438,293.1394884821082,293.1394473545891,978257.8,-9999,594308.9,14.4,-1,0.14030018646958176,0.9964347090311008,0,0.5978608254186604,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
80,293.174883,293.17493345017584,293.17480129273906,2321621,-9999,500948.3,36.88,-1,0.45078034059545014,0.9638005519777524,0,0.5782803311866515,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,-9999,-9999,-9999
81,293.17579,293.1758404493587,293.1758328639391,22141654,-9999,627433.2,368.51,-1,0.0258732772605044,0.9998088726794434,0.9948069981292714,0.9978081228593746,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
83,293.179117,293.1791674463614,293.17920416725906,7544533.5,-9999,608278.9,124.27,-1,-0.1252506900830631,0.9934013222198512,0.963123445664621,0.9812901715977592,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999,-9999
84,294.179127,294.1791765454528,294.1791876990091,3910961,-9999,626521.4,63.47,-1,-0.03791415842987072,0.999739204536812,0.9948069981292714,0.9977663219737958,5,1.625,0.25,13C1 O4,de-protonated,1,81,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999,-9999
86,294.182439,294.182488542469,294.18255900232907,1527601.3,-9999,638314.6,23.59,-1,-0.2395106640859423,0.9896451159193176,0.963123445664621,0.9790364478174388,0,2.3076923076923075,0.3076923076923077,13C1 S1 O4,de-protonated,1,83,C13 H30 O4 S1 13C1,13,30,4,-9999,-9999,1,1,-9999,-9999,-9999
86,294.182439,294.182488542469,294.18231522542914,1527601.3,-9999,638314.6,23.59,-1,0.5891483984472331,0.9389621744780322,0,0.5633773046868193,5,1.6666666666666667,0.2,N3 O3,de-protonated,0,-9999,C15 H25 O3 N3,15,25,3,3,-9999,-9999,-9999,-9999,-9999,-9999
87,294.937793,294.9378418619709,294.9376537428191,1187702.3,-9999,694269.1,17.9,-1,0.6378268403972053,0.9288411797011754,0,0.5573047078207052,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,-9999,-9999,-9999
88,295.082263,295.0823117318179,295.0823264003491,1403011.5,-9999,639288.1,21.51,-1,-0.04970996172341955,0.9995517262315072,0,0.5997310357389044,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
88,295.082263,295.0823117318179,295.0821642090191,1403011.5,-9999,639288.1,21.51,-1,0.49993804009206655,0.9556620527538388,0,0.5733972316523033,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999,-9999
90,295.118661,295.11870969902697,295.1187119096991,2630534.8,-9999,664843.6,42.05,-1,-0.00749078936164073,0.9999898186167056,0,0.5999938911700233,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,295.131767,295.13181568721984,295.1315990692691,1197896,-9999,461729.2,18.07,-1,0.7339707148416749,0.906876711579245,0,0.544126026947547,1,2.0833333333333335,0.5,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,-9999,-9999,-9999
93,297.097965,297.0980119158728,297.0979764648091,1949756.1,-9999,603560.4,30.43,-1,0.11932448721841118,0.9974198075699098,0,0.5984518845419459,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
94,297.134304,297.13435088313497,297.13436197415905,1417279.4,-9999,623210.9,21.59,-1,-0.03732662895036853,0.999747223630498,0,0.5998483341782989,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
95,297.152933,297.15297986635215,297.1529894187691,8241217,-9999,626011.7,134.95,-1,-0.03214646085065481,0.9998603268302756,0.9996233627401104,0.9997655411942096,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999,-9999
98,298.156305,298.1563509624147,298.1563442538391,1430429.3,-9999,668850,21.8,-1,0.02250019403091094,0.9999081442372476,0.9996233627401104,0.9997942316383928,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,95,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999,-9999
98,298.156305,298.1563509624147,298.1561004769391,1430429.3,-9999,668850,21.8,-1,0.8401152120957057,0.8797959125092512,0,0.5278775475055507,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,-9999,-9999
100,299.077226,299.07727113275735,299.0772410199191,887538.1,-9999,591937.3,12.78,-1,0.10068582335979218,0.998162230213003,0,0.5988973381278018,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
101,299.113608,299.1136530999808,299.1136265292691,1451765.4,-9999,684407.5,22.16,-1,0.08883149869626981,0.998569206598753,0,0.5991415239592518,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
103,301.129264,301.1293072840771,301.12927659372906,885552.1,-9999,715388.6,12.65,-1,0.10191751648808184,0.998117034811684,0,0.5988702208870104,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
104,303.002927,303.00296859609483,303.003245181459,1360479.3,-9999,577725.7,20.48,-1,-0.9128132077422396,0.8596859616192395,0,0.5158115769715437,6,1.3,0.3,N2 S2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N2 P1 S2,10,13,3,2,1,2,-9999,-9999,-9999,-9999
107,305.103087,305.10312670406154,305.1030618452391,1436070,-9999,524629.5,21.73,-1,0.2125800444234224,0.9918338098899708,0,0.5951002859339825,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
110,307.082318,307.0823559209731,307.0823264003491,1831908.1,-9999,667030.8,28.04,-1,0.09613260512685576,0.9983245511334914,0,0.5989947306800948,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
110,307.082318,307.0823559209731,307.0821642090191,1831908.1,-9999,667030.8,28.04,-1,0.6243018200372956,0.9317226198854748,0,0.5590335719312849,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,-9999,-9999,-9999
111,307.11866,307.1186978882326,307.1187119096991,1646823.8,-9999,531601.8,25.01,-1,-0.04565487526531736,0.9996218657415362,0,0.5997731194449217,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
113,307.194866,307.19490381957866,307.1948542317191,993391.1,-9999,665876.8,14.31,-1,0.16142151758480228,0.9952831679327904,0,0.5971699007596742,0,2.1333333333333333,0.26666666666666666,S1 O4,de-protonated,0,-9999,C15 H32 O4 S1,15,32,4,-9999,-9999,1,-9999,-9999,-9999,-9999
117,309.061513,309.0615491379171,309.06159095545905,950181.6,-9999,620052.2,13.6,-1,-0.13530488154851678,0.9966836555878966,0,0.598010193352738,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
117,309.061513,309.0615491379171,309.06142876412906,950181.6,-9999,620052.2,13.6,-1,0.3894817561587221,0.972850315380464,0,0.5837101892282784,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,-9999,-9999,-9999
118,309.097959,309.09799510508293,309.0979764648091,3052201.3,-9999,569134.5,48,-1,0.06030538936374777,0.999340335981069,0,0.5996042015886414,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
118,309.097959,309.09799510508293,309.09781427347906,3052201.3,-9999,569134.5,48,-1,0.5850303545353058,0.9397863460817444,0,0.5638718076490467,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,-9999,-9999,-9999
119,309.134345,309.13438107230274,309.13436197415905,2023852.9,-9999,671927.9,31.17,-1,0.06177942682872835,0.9993077049850408,0,0.5995846229910244,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
120,309.170674,309.170710039574,309.17074748350905,1793712.4,-9999,603515.1,27.41,-1,-0.12111085985832527,0.9973420781785302,0,0.598405246907118,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
121,309.17409,309.1741260364965,309.17411878682907,4724913,-9999,584484,75.38,-1,0.02344849383810163,0.9999002387072052,0,0.5999401432243231,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,-9999,-9999,-9999
123,311.077201,311.0772353219846,311.0772410199191,1753454.6,-9999,668814.8,26.75,-1,-0.01831678361647685,0.9999391249909224,0,0.5999634749945535,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
123,311.077201,311.0772353219846,311.0770788285891,1753454.6,-9999,668814.8,26.75,-1,0.5030695159827588,0.9551175655243992,0,0.5730705393146396,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,-9999,-9999,-9999
124,311.113563,311.11359728922605,311.1136265292691,3334002.3,-9999,574041.1,52.61,-1,-0.09398509271402924,0.9983985116433024,0,0.5990391069859814,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
124,311.113563,311.11359728922605,311.1134643379391,3334002.3,-9999,574041.1,52.61,-1,0.42734018998623313,0.9674068929310008,0,0.5804441357586005,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999,-9999,-9999,-9999
125,311.150071,311.150105256336,311.1500120386191,1220085.9,-9999,577022.9,18.02,-1,0.2995909154132323,0.9838460224572388,0,0.5903076134743432,5,1.5,0.375,O6,de-protonated,0,-9999,C16 H24 O6,16,24,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
126,311.163131,311.1631652445703,311.1628991981891,1290359.3,-9999,388949.5,19.17,-1,0.8550067564492267,0.8757753924003452,0,0.5254652354402071,0,2.230769230769231,0.4615384615384616,P1 O6,de-protonated,0,-9999,C13 H29 O6 P1,13,29,6,-9999,1,-9999,-9999,-9999,-9999,-9999
127,311.165343,311.16537724257745,311.1652681799091,1615543.5,-9999,532584.5,24.49,-1,0.3504975635021148,0.9779558955244388,0,0.5867735373146633,9,1.2,0.15,O3,de-protonated,0,-9999,C20 H24 O3,20,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
130,311.168595,311.1686292396477,311.16863948322913,31924600,-9999,605701.3,520.49,-1,-0.03291971013283147,0.9982370545172,0.9950037256325424,0.9969437229633372,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,-9999,-9999,-9999
133,312.171949,312.1719823357265,312.17199431829914,5909981.5,-9999,612443.6,94.03,-1,-0.03838452150808157,0.9982134919664656,0.9950037256325424,0.9969295854328964,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,130,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1,-9999,-9999,-9999
133,312.171949,312.1719823357265,312.1717505413991,5909981.5,-9999,612443.6,94.03,-1,0.7425217913448771,0.4524007634573347,0.8370420509349343,0.6062572784483746,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999,-9999,-9999,-9999
137,313.092844,313.0928765060926,313.0928910843791,1839164,-9999,617733.2,27.93,-1,-0.04656217676595746,0.9996066900272028,0,0.5997640140163216,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
138,313.129218,313.1292504733232,313.12927659372906,2800703.8,-9999,597848.4,43.54,-1,-0.0834173224517986,0.9987381951918698,0,0.5992429171151219,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
