Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
15,283.082312,283.082299184889,283.0823264003491,1049409.9,-9999,746008.3,16.05,-1,-0.0961397358337496,0.998324302777338,0,0.5989945816664027,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A
19,285.097999,285.0979863764148,285.0979764648091,825703.1,-9999,857579.5,12.2,-1,0.03476561214498756,0.9997807164928312,0,0.5998684298956987,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A
21,285.126119,285.12610637908665,285.1261197656691,1264489.4,-9999,743826.2,19.75,-1,-0.04694968831096389,0.9996001174920228,0,0.5997600704952137,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A
25,291.087415,291.08740294551467,291.08741178077906,849732.9,-9999,930391.2,12.47,-1,-0.03035261587440538,0.9998328486914668,0,0.5998997092148801,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,N/A
28,293.103033,293.1030211370338,293.1030618452391,1144035.3,-9999,693849.3,17.47,-1,-0.13888700115908018,0.9965060456988946,0,0.5979036274193367,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A
32,295.082277,295.0822653250968,295.0823264003491,1329918.5,-9999,712643,20.63,-1,-0.20697699193072897,0.9922569664367707,0,0.5953541798620624,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
32,295.082277,295.0822653250968,295.0821642090191,1329918.5,-9999,712643,20.63,-1,0.3426709234432439,0.9789190613055092,0,0.5873514367833056,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
34,295.118731,295.1187193285606,295.1187119096991,1226241.4,-9999,654408.1,18.87,-1,0.02513856700730715,0.999885340520921,0,0.5999312043125526,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A
36,297.061614,297.0616025131687,297.06159095545905,1060378,-9999,671484.3,15.95,-1,0.03890677885859388,0.9997253720470444,0,0.5998352232282266,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A
36,297.061614,297.0616025131687,297.06142876412906,1060378,-9999,671484.3,15.95,-1,0.584892627565077,0.9398138228451484,0,0.563888293707089,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A
