Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
5,251.020959,251.02035665963624,251.02059552237907,813200.8,-9999,687429.5,12.48,-1,-0.9515663139418288,0.848489240327142,0,0.5090935441962852,7,1,0.16666666666666666,S2 O2,de-protonated,0,-9999,C12 H12 O2 S2,12,12,2,-9999,-9999,2,-9999,N/A,N/A
6,255.052307,255.05172468606088,255.0518956512991,956425.6,-9999,696562,14.96,-1,-0.6703154971243852,0.9217059397066976,0,0.5530235638240186,5,1.3333333333333333,0.16666666666666666,S2 O2,de-protonated,0,-9999,C12 H16 O2 S2,12,16,2,-9999,-9999,2,-9999,N/A,N/A
7,255.088707,255.0881248668842,255.08828116064905,814830.6,-9999,621251.2,12.44,-1,-0.612704606109232,0.9341510826867462,0,0.5604906496120476,4,1.5384615384615383,0.07692307692307693,S2 O1,de-protonated,0,-9999,C13 H20 O1 S2,13,20,1,-9999,-9999,2,-9999,N/A,N/A
8,257.06792,257.06734769897014,257.0675457157591,1040600.4,-9999,737439.6,16.44,-1,-0.7702908914133068,0.8979308433190277,0,0.5387585059914166,4,1.5,0.16666666666666666,S2 O2,de-protonated,0,-9999,C12 H18 O2 S2,12,18,2,-9999,-9999,2,-9999,N/A,N/A
11,263.021134,263.0205912725994,263.0205955223791,1009851.1,-9999,598398.7,15.74,-1,-0.01615759284614042,0.9999526307114176,0,0.5999715784268506,8,0.9230769230769232,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H12 O2 S2,13,12,2,-9999,-9999,2,-9999,N/A,N/A
12,263.057447,263.0569044529906,263.0569810317291,799711.4,-9999,524786,12.05,-1,-0.29111083923531195,0.9847406584356332,0,0.5908443950613799,7,1.1428571428571428,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H16 O1 S2,14,16,1,-9999,-9999,2,-9999,N/A,N/A
13,265.036794,265.03626128574217,265.0362455868391,881441.4,-9999,582675.9,13.42,-1,0.0592330421207938,0.9993635802177264,0,0.5996181481306357,7,1.0769230769230769,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H14 O2 S2,13,14,2,-9999,-9999,2,-9999,N/A,N/A
14,265.073175,265.0726424664711,265.07263109618907,920869.4,-9999,524229.1,14.11,-1,0.04289496803781181,0.9996661940833108,0,0.5997997164499864,6,1.2857142857142858,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H18 O1 S2,14,18,1,-9999,-9999,2,-9999,N/A,N/A
17,267.052486,267.05196329904385,267.0518956512991,1210110.5,-9999,671843.6,19.17,-1,0.25331310447278,0.988424404930514,0,0.5930546429583085,6,1.2307692307692308,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H16 O2 S2,13,16,2,-9999,-9999,2,-9999,N/A,N/A
18,267.088845,267.08832247966353,267.08828116064905,987138.4,-9999,609988.6,15.26,-1,0.15470171250456255,0.9956668727717062,0,0.5974001236630236,5,1.4285714285714286,0.07142857142857142,S2 O1,de-protonated,0,-9999,C14 H20 O1 S2,14,20,1,-9999,-9999,2,-9999,N/A,N/A
20,269.03176,269.03124713143285,269.0311602064091,1117007.5,-9999,811512.1,17.45,-1,0.3231039248350432,0.981235738904224,0,0.5887414433425343,6,1.1666666666666667,0.25,S2 O3,de-protonated,0,-9999,C12 H14 O3 S2,12,14,3,-9999,-9999,2,-9999,N/A,N/A
21,269.068205,269.0676923124797,269.0675457157591,1256659.3,-9999,518809.1,19.88,-1,0.5448324146638429,0.9475631868544876,0,0.5685379121126924,5,1.3846153846153846,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H18 O2 S2,13,18,2,-9999,-9999,2,-9999,N/A,N/A
23,271.047455,271.04695214474947,271.0468102708691,1058460.4,-9999,601524.7,16.43,-1,0.5234294408794896,0.951502450299762,0,0.5709014701798573,5,1.3333333333333333,0.25,S2 O3,de-protonated,0,-9999,C12 H16 O3 S2,12,16,3,-9999,-9999,2,-9999,N/A,N/A
24,271.08387,271.0833673256473,271.08319578021906,913664.1,-9999,366723.2,13.9,-1,0.6328146891037987,0.9299151529477208,0,0.5579490917686325,4,1.5384615384615383,0.15384615384615383,S2 O2,de-protonated,0,-9999,C13 H20 O2 S2,13,20,2,-9999,-9999,2,-9999,N/A,N/A
26,273.0632,273.0627071583145,273.0624603353291,828962.1,-9999,460945.7,12.37,-1,0.903906692577994,0.8622136709939279,0,0.5173282025963567,4,1.5,0.25,S2 O3,de-protonated,0,-9999,C12 H18 O3 S2,12,18,3,-9999,-9999,2,-9999,N/A,N/A
26,273.0632,273.0627071583145,273.0629283659791,828962.1,-9999,460945.7,12.37,-1,-0.8100977526256485,0.887739247865788,0,0.5326435487194727,10,0.8333333333333334,0.3333333333333333,N4 O4,de-protonated,0,-9999,C12 H10 O4 N4,12,10,4,4,-9999,-9999,-9999,N/A,N/A
27,277.037141,277.0366678995598,277.03671361748906,922837,-9999,724787.2,13.99,-1,-0.16502480359704427,0.9950707629716328,0,0.5970424577829797,14,0.42857142857142855,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H6 O3 N4,14,6,3,4,-9999,-9999,-9999,N/A,N/A
28,277.073436,277.07296307986155,277.07309912683905,932632.3,-9999,529935.6,14.16,-1,-0.49101474640079273,0.9571966159322204,0,0.5743179695593322,13,0.6666666666666666,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H10 O2 N4,15,10,2,4,-9999,-9999,-9999,N/A,N/A
29,279.016308,279.0158447314172,279.0159781725991,957445.5,-9999,635070,14.51,-1,-0.4782564166238185,0.959346828690918,0,0.5756080972145508,14,0.3076923076923077,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H4 O4 N4,13,4,4,4,-9999,-9999,-9999,N/A,N/A
30,279.052708,279.05224491224055,279.0523636819491,1385864.6,-9999,504711.2,21.89,-1,-0.4256179986026057,0.9676647802815984,0,0.580598868168959,13,0.5714285714285714,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H8 O3 N4,14,8,3,4,-9999,-9999,-9999,N/A,N/A
31,279.089068,279.0886050928652,279.0887491912991,854283.9,-9999,642026.7,12.73,-1,-0.5163176026425065,0.9527799614152578,0,0.5716679768491546,12,0.8,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H12 O2 N4,15,12,2,4,-9999,-9999,-9999,N/A,N/A
32,281.031998,281.031544744709,281.03162823705907,1068852.4,-9999,544161.5,16.43,-1,-0.29709236148915286,0.9841122005431332,0,0.5904673203258799,13,0.4615384615384616,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H6 O4 N4,13,6,4,4,-9999,-9999,-9999,N/A,N/A
33,281.06832000000003,281.06786692514487,281.06801374640906,1505847.5,-9999,482044.4,23.96,-1,-0.5223691669439271,0.951693908324484,0,0.5710163449946905,12,0.7142857142857143,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H10 O3 N4,14,10,3,4,-9999,-9999,-9999,N/A,N/A
34,281.10484,281.10438710656433,281.10439925575906,863898.7,-9999,438799.6,12.89,-1,-0.04321951119691718,0.9996611246855148,0,0.5997966748113088,11,0.9333333333333332,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H14 O2 N4,15,14,2,4,-9999,-9999,-9999,N/A,N/A
35,283.047644,283.04720075778215,283.04727830151904,1254591.1,-9999,406781.7,19.52,-1,-0.2739603693003701,0.9864738110368422,0,0.5918842866221052,12,0.6153846153846154,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H8 O4 N4,13,8,4,4,-9999,-9999,-9999,N/A,N/A
36,283.084028,283.08358493852603,283.08366381086904,1378402.1,-9999,483652.7,21.65,-1,-0.27861849019734275,0.98601319081893,0,0.5916079144913581,11,0.8571428571428571,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H12 O3 N4,14,12,3,4,-9999,-9999,-9999,N/A,N/A
37,285.063353,285.06291977116837,285.0629283659791,1520134.3,-9999,484379.4,24.07,-1,-0.03015057327075078,0.9998350663921718,0,0.5999010398353031,11,0.7692307692307693,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H10 O4 N4,13,10,4,4,-9999,-9999,-9999,N/A,N/A
38,285.099737,285.09930395191225,285.0993138753291,1063369.3,-9999,474658.5,16.24,-1,-0.03480687726376054,0.9997801956830716,0,0.5998681174098429,10,1,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H14 O3 N4,14,14,3,4,-9999,-9999,-9999,N/A,N/A
40,287.057761,287.0573376787381,287.0574490623791,940968.6,-9999,530269.1,14.06,-1,-0.38801863989134855,0.9730511433200322,0,0.5838306859920193,15,0.5,0.125,N4 O2,de-protonated,0,-9999,C16 H8 O2 N4,16,8,2,4,-9999,-9999,-9999,N/A,N/A
41,287.079118,287.0786947848327,287.07857843043905,953386.3,-9999,455627.2,14.28,-1,0.4053050362592208,0.9706328768446288,0,0.5823797261067772,10,0.9230769230769232,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H12 O4 N4,13,12,4,4,-9999,-9999,-9999,N/A,N/A
