Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
6,187.09743,187.097414740568,187.0975825416391,2036330.8,-9999,795591.8,36.72,-1,-0.8968639188526946,0.8642000890740239,0,0.5185200534444143,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,-9999
7,190.957376,190.95736215448295,190.95734035992908,1915599.1,-9999,874881.6,34.24,-1,0.11413310340703964,0.9976391742729694,0,0.5985835045637816,4,1,0.8,S1 P1 O4,de-protonated,0,-9999,C5 H5 O4 P1 S1,5,5,4,-9999,1,1,-9999,-9999
9,194.082132,194.0821192990946,194.08226682980907,3751594,-9999,853724.9,68.78,-1,-0.7601452564194363,0.9004642394351442,0,0.5402785436610865,5,1.3,0.3,N1 O3,de-protonated,0,-9999,C10 H13 O3 N1,10,13,3,1,-9999,-9999,-9999,-9999
10,202.108323,202.1083132391231,202.10848157829903,808365.1,-9999,675801.3,13.1,-1,-0.8329149506366836,0.8817210534410489,0,0.5290326320646294,2,1.8888888888888888,0.4444444444444444,N1 O4,de-protonated,0,-9999,C9 H17 O4 N1,9,17,4,1,-9999,-9999,-9999,-9999
11,207.012041,207.01203303537625,207.01213883862903,1474836.6,-9999,739953.3,25.38,-1,-0.511096853553703,0.9537077228076029,0,0.5722246336845617,7,0.8,0.3,S1 O3,de-protonated,0,-9999,C10 H8 O3 S1,10,8,3,-9999,-9999,1,-9999,-9999
14,213.015241,213.0152352343744,213.01530946733908,853672.9,-9999,1104260.4,13.76,-1,-0.3484865237065853,0.9782053644391504,0,0.5869232186634902,6,0.8571428571428571,0.8571428571428571,N2 O6,de-protonated,0,-9999,C7 H6 O6 N2,7,6,6,2,-9999,-9999,-9999,-9999
16,216.124066,216.12406137315045,216.1241316427591,1152360.5,-9999,727184.6,19.2,-1,-0.3251354123965492,0.9810013026089932,0,0.5886007815653959,2,1.9,0.4,N1 O4,de-protonated,0,-9999,C10 H19 O4 N1,10,19,4,1,-9999,-9999,-9999,-9999
17,217.108075,217.1080707335972,217.1081472256691,1162980.9,-9999,926350.4,19.33,-1,-0.35232243866067803,0.9777283334749736,0,0.5866370000849842,2,1.8,0.5,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,-9999
20,221.081854,221.08185118920963,221.08193247717907,2741039,-9999,890548.6,48.07,-1,-0.36768255336698474,0.9757682872323442,0,0.5854609723394065,6,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H14 O4,12,14,4,-9999,-9999,-9999,-9999,-9999
21,227.128806,227.12880540423433,227.12888267055905,907959.4,-9999,792171.3,14.48,-1,-0.3401871387503813,0.9792203701151356,0,0.5875322220690814,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999
