Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,34S
19,241.017114,241.01718291860763,241.01723801970908,1063283.9,-9999,770807.3,16.92,-1,-0.2286189232976418,0.9905611204325316,0,0.5943366722595189,11,0.5833333333333334,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H7 O2 N2 P1,12,7,2,2,1,-9999,-9999,N/A,-9999,-9999
20,241.017588,241.01765691826915,241.01761814222908,2235124,-9999,751295,37.75,-1,0.1608846704659378,0.9953144162457588,0,0.5971886497474553,6,1,0.5,S1 O5,de-protonated,0,-9999,C10 H10 O5 S1,10,10,5,-9999,-9999,1,-9999,N/A,-9999,-9999
21,241.053972,241.0540408922873,241.05400365157908,1303738.3,-9999,747867.6,21.19,-1,0.15449114165177,0.9956786352315984,0,0.5974071811389591,5,1.2727272727272727,0.3636363636363637,S1 O4,de-protonated,0,-9999,C11 H14 O4 S1,11,14,4,-9999,-9999,1,-9999,N/A,-9999,-9999
22,241.071676,241.07174487964488,241.0717617163191,1437821.4,-9999,761424.7,23.57,-1,-0.06984092241274577,0.9991153294160512,0,0.5994691976496307,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
23,241.090336,241.09040486631977,241.0903891609291,2193024.8,-9999,886018.3,37,-1,0.06514316361120123,0.9992302949660112,0,0.5995381769796068,4,1.5,0.25,S1 O3,de-protonated,0,-9999,C12 H18 O3 S1,12,18,3,-9999,-9999,1,-9999,N/A,-9999,-9999
24,243.033208,243.03327547891345,243.03326820668903,8390356,-9999,780221.1,146.59,-1,0.02992275274857978,0.9999186557707196,0.981428382422874,0.9925225464315812,5,1.2,0.5,S1 O5,de-protonated,0,-9999,C10 H12 O5 S1,10,12,5,-9999,-9999,1,-9999,N/A,-9999,-9999
25,243.050971,243.05103846622887,243.05102627142907,1019991.3,-9999,851592.6,16.07,-1,0.05017382561703903,0.9995433230673691,0,0.5997259938404215,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
26,243.087377,243.08744444023137,243.0874117807791,1415389.6,-9999,842653.5,23.07,-1,0.1343527087873067,0.9967300910406292,0,0.5980380546243775,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
27,244.036556,244.0366227624219,244.03662304175907,1102850.9,-9999,867656.4,17.54,-1,-0.00114465266966166,0.9999997622605642,0.981428382422874,0.992571210325488,5,1.3333333333333333,0.5555555555555556,13C1 S1 O5,de-protonated,1,24,C9 H12 O5 S1 13C1,9,12,5,-9999,-9999,1,1,N/A,-9999,-9999
27,244.036556,244.0366227624219,244.03637926485908,1102850.9,-9999,867656.4,17.54,-1,0.9977920650765744,0.8347288669613568,0,0.500837320176814,10,0.6363636363636364,0.3636363636363637,N3 O4,de-protonated,0,-9999,C11 H7 O4 N3,11,7,4,3,-9999,-9999,-9999,N/A,-9999,-9999
28,245.048859,245.0489250395356,245.0489182711491,1656370.6,-9999,799463.4,27.34,-1,0.02762055244369574,0.9998615832999386,0,0.5999169499799631,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999
30,249.059021,249.05908417587597,249.0590890320091,3417827.5,-9999,825449.1,58.27,-1,-0.01949791573575606,0.9999310212646776,0,0.5999586127588065,7,1.0769230769230769,0.2307692307692308,S1 O3,de-protonated,0,-9999,C13 H14 O3 S1,13,14,3,-9999,-9999,1,-9999,N/A,-9999,-9999
31,249.149541,249.14960411123556,249.14961811544907,1471603,-9999,854459.8,23.95,-1,-0.05620804726663878,0.9994269053583053,0,0.5996561432149831,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
32,250.087308,250.08737044157547,250.08735221023903,949457.8,-9999,681491.8,14.68,-1,0.07289987378799413,0.9990361754035356,0,0.5994217052421213,11,0.8125,0.125,N1 O2,de-protonated,0,-9999,C16 H13 O2 N1,16,13,2,1,-9999,-9999,-9999,N/A,-9999,-9999
33,251.05609,251.05615174976757,251.05611165185908,894900.8,-9999,874651,13.72,-1,0.15971691833253773,0.9953820315822338,0,0.5972292189493402,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
34,251.092457,251.09251872379784,251.09249716120908,825978.9,-9999,746946.8,12.51,-1,0.08587508189244149,0.9986627961304972,0,0.5991976776782982,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
35,253.05394,253.0540003231014,253.05400365157908,954625.1,-9999,1005310.3,14.76,-1,-0.01315323064161481,0.9999686085134244,0,0.5999811651080545,6,1.1666666666666667,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H14 O4 S1,12,14,4,-9999,-9999,1,-9999,N/A,-9999,-9999
36,253.071706,253.0717663104147,253.0717617163191,1114756.1,-9999,861251.8,17.57,-1,0.01815333156407642,0.9999402065621807,0,0.5999641239373085,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
37,253.090351,253.09041129710027,253.0903891609291,1554567.1,-9999,764329.7,25.29,-1,0.08746349966695185,0.9986129051743066,0,0.5991677431045839,5,1.3846153846153846,0.2307692307692308,S1 O3,de-protonated,0,-9999,C13 H18 O3 S1,13,18,3,-9999,-9999,1,-9999,N/A,-9999,-9999
38,253.14449,253.14455025843955,253.14453273501908,1134096.1,-9999,870786.4,17.91,-1,0.06922298608720777,0.999130908108153,0,0.5994785448648917,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
39,254.066995,254.06705459967807,254.06701068851908,849511.5,-9999,700527.5,12.85,-1,0.1728329816528935,0.9945945650501968,0,0.596756739030118,6,1.181818181818182,0.5454545454545454,N1 O6,de-protonated,0,-9999,C11 H13 O6 N1,11,13,6,1,-9999,-9999,-9999,N/A,-9999,-9999
40,255.032712,255.03277091005887,255.0328880841691,3727812.5,-9999,660135.3,63.15,-1,-0.4594470583606841,0.962421963096854,0,0.5774531778581123,11,0.6923076923076923,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H9 O2 N2 P1,13,9,2,2,1,-9999,-9999,N/A,-9999,-9999
41,255.033222,255.03328090969467,255.03326820668903,7568068.5,-9999,698410.4,130.27,-1,0.04980920998466585,0.9996590768015436,0.99565587754401,0.9980577970985302,6,1.0909090909090908,0.4545454545454546,S1 O5,de-protonated,0,-9999,C11 H12 O5 S1,11,12,5,-9999,-9999,1,-9999,N/A,-9999,-9999
42,255.069605,255.06966388371353,255.06965371603903,2024138.5,-9999,832794,33.38,-1,0.03986234476224307,0.9997117184137256,0,0.5998270310482353,5,1.3333333333333333,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H16 O4 S1,12,16,4,-9999,-9999,1,-9999,N/A,-9999,-9999
43,255.087372,255.0874308710261,255.08741178077904,2071501.4,-9999,778987.2,34.2,-1,0.07483806003295773,0.998984270153368,0,0.5993905620920208,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
45,255.232894,255.2329527671087,255.2329538181791,1969125,-9999,691437.2,32.42,-1,-0.0041180825382117,0.9999969228883546,0,0.5999981537330128,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
46,256.036574,256.03663219320026,256.0366230417591,859430.2,-9999,836174.1,13.02,-1,0.03574270362208537,0.999768218754266,0.99565587754401,0.9981232822701636,6,1.2,0.5,13C1 S1 O5,de-protonated,1,41,C10 H12 O5 S1 13C1,10,12,5,-9999,-9999,1,1,N/A,-9999,-9999
46,256.036574,256.03663219320026,256.0363792648591,859430.2,-9999,836174.1,13.02,-1,0.9878609512812024,0.8377209785768871,0,0.5026325871461322,11,0.5833333333333334,0.3333333333333333,N3 O4,de-protonated,0,-9999,C12 H7 O4 N3,12,7,4,3,-9999,-9999,-9999,N/A,-9999,-9999
47,257.048358,257.0484154706846,257.0485381486291,9871367,-9999,596044.1,170.52,-1,-0.4772559510728605,0.47975662435944794,0.8767281105990777,0.6385452188552998,10,0.8461538461538461,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H11 O2 N2 P1,13,11,2,2,1,-9999,-9999,N/A,-9999,-9999
48,257.048878,257.04893547031327,257.0489182711491,23738376,-9999,745505.2,412.87,-1,0.06691008191007197,0.9991926172666392,0.9869242623085448,0.9942852752834016,5,1.2727272727272727,0.4545454545454546,S1 O5,de-protonated,0,-9999,C11 H14 O5 S1,11,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999
49,257.066633,257.0666904576344,257.0666763358891,1445386.1,-9999,807386.4,23.26,-1,0.0549341732060396,0.999452580686698,0,0.5996715484120189,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
51,257.103023,257.10308043164827,257.1030618452391,1964304,-9999,741513.3,32.33,-1,0.07229166792366921,0.99905218315903,0,0.599431309895418,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
52,258.052227,258.05228375382103,258.0522731062191,3228581.3,-9999,738129.4,54.05,-1,0.04126141497347495,0.9993603302707332,0.9869242623085448,0.9943859030858578,5,1.4,0.5,13C1 S1 O5,de-protonated,1,48,C10 H14 O5 S1 13C1,10,14,5,-9999,-9999,1,1,N/A,-9999,-9999
52,258.052227,258.05228375382103,258.05202932931905,3228581.3,-9999,738129.4,54.05,-1,0.9859426513177764,0.8382967138928694,0,0.5029780283357216,10,0.75,0.3333333333333333,N3 O4,de-protonated,0,-9999,C12 H9 O4 N3,12,9,4,3,-9999,-9999,-9999,N/A,-9999,-9999
53,259.028139,259.0281950569215,259.02818282625907,3949372.8,-9999,782469.3,66.55,-1,0.04721749695875675,0.9995955434166264,0,0.5997573260499758,5,1.2,0.6,S1 O6,de-protonated,0,-9999,C10 H12 O6 S1,10,12,6,-9999,-9999,1,-9999,N/A,-9999,-9999
54,259.04468,259.04473604510963,259.04471410074905,1031871.4,-9999,881682.3,15.91,-1,0.08471263603687403,0.9990295300120468,0.9869242623085448,0.994187422930646,5,1.2727272727272727,0.4545454545454546,34S1 O5,de-protonated,1,48,C11 H14 O5 34S1,11,14,5,-9999,-9999,-9999,-9999,N/A,-9999,1
55,259.082276,259.0823320182622,259.0823264003491,1116613.3,-9999,827287.7,17.39,-1,0.02168389179641156,0.9999146880703484,0,0.599948812842209,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
56,259.118712,259.1187679922433,259.1187119096991,826442.8,-9999,690593.4,12.35,-1,0.21643571712817403,0.9915361632582332,0,0.5949216979549399,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
57,261.059028,261.05908260666223,261.0590890320091,1042290.3,-9999,769038.8,15.98,-1,-0.02461261517515577,0.99989008790575,0,0.5999340527434499,8,1,0.21428571428571427,S1 O3,de-protonated,0,-9999,C14 H14 O3 S1,14,14,3,-9999,-9999,1,-9999,N/A,-9999,-9999
58,263.059437,263.0594901781687,263.0594829551791,818203.4,-9999,669483.1,12.11,-1,0.02745762870035355,0.999863211313559,0,0.5999179267881354,3,1.6,0.6,S1 O6,de-protonated,0,-9999,C10 H16 O6 S1,10,16,6,-9999,-9999,1,-9999,N/A,-9999,-9999
59,263.074696,263.0747491672722,263.07473909646905,1529373.6,-9999,769763.9,24.37,-1,0.03828114856460765,0.9997341320367296,0,0.5998404792220378,7,1.1428571428571428,0.21428571428571427,S1 O3,de-protonated,0,-9999,C14 H16 O3 S1,14,16,3,-9999,-9999,1,-9999,N/A,-9999,-9999
60,265.017565,265.01761677986804,265.0176181422291,1019831.2,-9999,842442,15.47,-1,-0.00514064331509734,0.9999952050097372,0,0.5999971230058423,8,0.8333333333333334,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H10 O5 S1,12,10,5,-9999,-9999,1,-9999,N/A,-9999,-9999
61,265.071721,265.0717727411952,265.0717617163191,869822.9,-9999,810141.5,12.9,-1,0.04159204307114735,0.9996861615295484,0,0.5998116969177291,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
62,265.073058,265.07310974024045,265.07309912683905,1059647.1,-9999,720910.7,16.15,-1,0.04003952658857694,0.9997091503595692,0,0.5998254902157414,12,0.7142857142857143,0.14285714285714285,N4 O2,de-protonated,0,-9999,C14 H10 O2 N4,14,10,2,4,-9999,-9999,-9999,N/A,-9999,-9999
63,265.075081,265.07513273879584,265.0751330196391,1055679.4,-9999,740039.8,16.08,-1,-0.00105948552648123,0.999999796322132,0,0.5999998777932791,2,1.8,0.6,S1 O6,de-protonated,0,-9999,C10 H18 O6 S1,10,18,6,-9999,-9999,1,-9999,N/A,-9999,-9999
64,265.108135,265.10818671519195,265.1081472256691,1263940.1,-9999,752084.3,19.65,-1,0.14895627794023755,0.9959821148813612,0,0.5975892689288167,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
65,265.147874,265.1479256868143,265.14790403833905,2303689.8,-9999,708996,37.44,-1,0.08164679000015396,0.9987911583111034,0,0.5992746949866621,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999,-9999
66,267.033233,267.033283340478,267.03326820668906,1065940.5,-9999,876356.2,16.25,-1,0.05667379598419834,0.9994173712835304,0,0.5996504227701183,7,1,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H12 O5 S1,12,12,5,-9999,-9999,1,-9999,N/A,-9999,-9999
67,267.050993,267.05104332779564,267.05102627142907,1018070.9,-9999,863953.5,15.43,-1,0.06386931670506497,0.999260092124956,0,0.5995560552749737,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
67,267.050993,267.05104332779564,267.0508640800991,1018070.9,-9999,863953.5,15.43,-1,0.6712118201983438,0.9215048624576654,0,0.5529029174745992,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A,-9999,-9999
68,267.06961,267.0696603145012,267.06965371603906,960473.6,-9999,783216.2,14.45,-1,0.02470689601910332,0.9998892442832904,0,0.5999335465699743,6,1.2307692307692308,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H16 O4 S1,13,16,4,-9999,-9999,1,-9999,N/A,-9999,-9999
69,267.087368,267.0874183018202,267.08741178077906,1451996,-9999,764959.5,22.86,-1,0.02441538184085949,0.9998918423151276,0,0.5999351053890766,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
70,267.090729,267.0907792994201,267.0907830840991,2210268.5,-9999,755085.6,35.83,-1,-0.01417000972997772,0.9999635677315062,0,0.5999781406389036,1,2,0.6,S1 O6,de-protonated,0,-9999,C10 H20 O6 S1,10,20,6,-9999,-9999,1,-9999,N/A,-9999,-9999
71,267.105997,267.10604728851723,267.1060392253891,1513182.6,-9999,804261.5,23.91,-1,0.03018699294153742,0.9998346677291904,0,0.5999008006375143,5,1.4285714285714286,0.21428571428571427,S1 O3,de-protonated,0,-9999,C14 H20 O3 S1,14,20,3,-9999,-9999,1,-9999,N/A,-9999,-9999
72,267.123756,267.12380627583553,267.12379729012906,1115361.1,-9999,682918.5,17.1,-1,0.03363873441223727,0.9997947001934424,0,0.5998768201160654,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
73,269.048378,269.04842690146154,269.0485381486291,4585451,-9999,560177.7,75.91,-1,-0.4134836351334696,0.9694541973316876,0,0.5816725183990125,11,0.7857142857142857,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H11 O2 N2 P1,14,11,2,2,1,-9999,-9999,N/A,-9999,-9999
74,269.048876,269.0489249011059,269.0489182711491,15650539,-9999,740710.2,263.87,-1,0.02464219842055792,0.99992422003042,0.9893794573797616,0.9957063149701564,6,1.1666666666666667,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H14 O5 S1,12,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999
75,269.06667,269.0667188883992,269.0666763358891,1409261.6,-9999,793655,21.96,-1,0.15814856993950105,0.9954720744230586,0,0.5972832446538352,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
76,269.070003,269.0700518860191,269.07004763920906,1603950.1,-9999,742960.5,25.27,-1,0.01578328788034745,0.9999547999444168,0,0.5999728799666502,1,2,0.7777777777777778,S1 O7,de-protonated,0,-9999,C9 H18 O7 S1,9,18,7,-9999,-9999,1,-9999,N/A,-9999,-9999
77,269.084797,269.0848458754547,269.08492365797906,843376.1,-9999,717844.4,12.35,-1,-0.28906310813869457,0.9849529602263092,0,0.5909717761357854,10,1,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H15 O1 N2 P1,15,15,1,2,1,-9999,-9999,N/A,-9999,-9999
78,269.085291,269.0853398751019,269.0853037804991,1713648.3,-9999,715778.9,27.13,-1,0.13413814248639344,0.9967405100079004,0,0.5980443060047402,5,1.3846153846153846,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H18 O4 S1,13,18,4,-9999,-9999,1,-9999,N/A,-9999,-9999
79,269.103038,269.1030868624288,269.1030618452391,1707250.6,-9999,757172.1,27.02,-1,0.09296508763691604,0.9984330573028388,0,0.5990598343817032,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
80,269.131154,269.1312028423511,269.1312051460991,1414902.5,-9999,799939.7,22.06,-1,-0.00855994374615061,0.9999867048646662,0,0.5999920229187997,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,-9999,-9999
81,269.139397,269.13944583646474,269.1394473545891,1306743.6,-9999,746804.9,20.22,-1,-0.00564066087193178,0.9999942268538196,0,0.5999965361122918,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
82,270.052229,270.0522771846108,270.0522731062191,2246003.8,-9999,784115.6,36.17,-1,0.01510223047529323,0.9999586165180036,0.9893794573797616,0.9957269528627068,6,1.2727272727272727,0.4545454545454546,13C1 S1 O5,de-protonated,1,74,C11 H14 O5 S1 13C1,11,14,5,-9999,-9999,1,1,N/A,-9999,-9999
82,270.052229,270.0522771846108,270.05202932931905,2246003.8,-9999,784115.6,36.17,-1,0.91780569964158,0.8582615059922306,0,0.5149569035953383,11,0.6923076923076923,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H9 O4 N3,13,9,4,3,-9999,-9999,-9999,N/A,-9999,-9999
83,271.028178,271.0282254876849,271.02818282625907,1032823.1,-9999,623275.8,15.56,-1,0.15740586598127412,0.9955144077277174,0,0.5973086446366304,6,1.0909090909090908,0.5454545454545454,S1 O6,de-protonated,0,-9999,C11 H12 O6 S1,11,12,6,-9999,-9999,1,-9999,N/A,-9999,-9999
84,271.063958,271.0640054621344,271.0641882130891,12718076,-9999,564906.2,214.05,-1,-0.6741980779966594,0.9212978776957634,0.981289969903422,0.9452947145788267,10,0.9285714285714286,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H13 O2 N2 P1,14,13,2,2,1,-9999,-9999,N/A,-9999,-9999
85,271.064524,271.06457146173017,271.06456833560907,52529148,-9999,748429.5,890.31,-1,0.01153275442764239,0.9998367648829636,0.987428861517352,0.9948736035367188,5,1.3333333333333333,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H16 O5 S1,12,16,5,-9999,-9999,1,-9999,N/A,-9999,-9999
87,271.082296,271.0823434490392,271.0823264003491,2006014.3,-9999,736908.1,32.09,-1,0.06289119000631795,0.999282573161766,0,0.5995695438970596,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
88,271.118681,271.1187284230566,271.1187119096991,1435267.1,-9999,741519.7,22.4,-1,0.0609082177330359,0.9993270861779948,0,0.5995962517067969,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
89,272.067314,272.06736074563713,272.0675430481591,2248193.5,-9999,548345.1,36.2,-1,-0.670063470031586,0.9217624378738044,0.981289969903422,0.9455734506856514,10,1,0.15384615384615383,13C1 N2 P1 O2,de-protonated,1,84,C13 H13 O2 N2 P1 13C1,13,13,2,2,1,-9999,1,N/A,-9999,-9999
90,272.067887,272.06793374522795,272.0679231706791,6012033.5,-9999,738697,100.14,-1,0.03886731204301856,0.9997534522286736,0.987428861517352,0.994823615944145,5,1.4545454545454546,0.4545454545454546,13C1 S1 O5,de-protonated,1,85,C11 H16 O5 S1 13C1,11,16,5,-9999,-9999,1,1,N/A,-9999,-9999
90,272.067887,272.06793374522795,272.0676793937791,6012033.5,-9999,738697,100.14,-1,0.934883002001819,0.4266742393764429,0.8767281105990777,0.6066957878654968,10,0.8461538461538461,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H11 O4 N3,13,11,4,3,-9999,-9999,-9999,N/A,-9999,-9999
91,273.043234,273.0432800487319,273.0434527681991,2412034.3,-9999,521418.4,38.69,-1,-0.6325713560311624,0.9299671086794528,0,0.5579802652076717,10,0.8461538461538461,0.2307692307692308,N2 P1 O3,de-protonated,0,-9999,C13 H11 O3 N2 P1,13,11,3,2,1,-9999,-9999,N/A,-9999,-9999
92,273.0438,273.04384604832774,273.0438328907191,7867650,-9999,729033.6,130.67,-1,0.0481886314564543,0.9997811651974398,0.998039129426577,0.9990843508890948,5,1.2727272727272727,0.5454545454545454,S1 O6,de-protonated,0,-9999,C11 H14 O6 S1,11,14,6,-9999,-9999,1,-9999,N/A,-9999,-9999
93,273.060327,273.0603730365258,273.0603641652091,2258180.3,-9999,728002,36.1,-1,0.03248848193663258,0.9997809756071404,0.987428861517352,0.9948401299712252,5,1.3333333333333333,0.4166666666666667,34S1 O5,de-protonated,1,85,C12 H16 O5 34S1,12,16,5,-9999,-9999,-9999,-9999,N/A,-9999,1
94,273.061547,273.0615930356546,273.06159095545905,1291652.5,-9999,775924.9,19.8,-1,0.00761804520237308,0.9999894697512076,0,0.5999936818507244,5,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,-9999,C11 H14 O8,11,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
95,273.079668,273.0797140227144,273.0798382775491,909190.9,-9999,555643.4,13.36,-1,-0.455012846899046,0.9631303331614818,0,0.577878199896889,9,1.0714285714285714,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H15 O2 N2 P1,14,15,2,2,1,-9999,-9999,N/A,-9999,-9999
