Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,253.07171,253.07170746455083,253.0717617163191,888681.4,-9999,630142.4,13.82,-1,-0.21437306119758323,0.9916960486307832,0,0.59501762917847,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
4,255.051022,255.05101956018817,255.05102627142907,857530.2,-9999,810678.7,13.21,-1,-0.02631332649955002,0.999874374426705,0,0.599924624656023,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999
8,265.071747,265.0717450443742,265.0717617163191,816020.5,-9999,569488.2,12.26,-1,-0.0628959673755498,0.9992824642017324,0,0.5995694785210394,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999
10,265.147855,265.1478530480516,265.14790403833905,1538269,-9999,648095.7,24.88,-1,-0.1923088459593768,0.993312003942777,0,0.5959872023656662,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
12,267.087465,267.0874631417706,267.08741178077906,820211.2,-9999,596393.8,12.33,-1,0.192300308054368,0.9933125957913116,0,0.5959875574747869,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999
14,269.066711,269.0667092374047,269.0666763358891,1105926.3,-9999,746838.3,17.22,-1,0.12228015773640236,0.9972905770832478,0,0.5983743462499487,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999
16,269.103049,269.10304723916056,269.1030618452391,1137162,-9999,705675.9,17.76,-1,-0.05427689464667531,0.9994655984080036,0,0.5996793590448022,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999
18,271.082314,271.0823123347956,271.0823264003491,1407061.9,-9999,677052.2,22.45,-1,-0.05188664892824284,0.9995116187277716,0,0.5997069712366631,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999
20,279.087449,279.08744772159145,279.08741178077906,1306834.3,-9999,619261.8,20.46,-1,0.12877976886170764,0.9969953365221678,0,0.5981972019133006,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999
22,279.123856,279.1238547233506,279.12379729012906,1017173.5,-9999,801996.4,15.48,-1,0.20576254003183295,0.9923472178727414,0,0.5954083307236449,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999
23,281.066682,281.066680817225,281.0666763358891,1275139,-9999,703434,19.91,-1,0.01594403137797655,0.9999538746055816,0,0.5999723247633488,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
23,281.066682,281.066680817225,281.06651414455905,1275139,-9999,703434,19.91,-1,0.5930007936460339,0.9381865962235132,0,0.562911957734108,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
25,281.103051,281.10304981898224,281.1030618452391,1540102.3,-9999,613063,24.46,-1,-0.0427823758852917,0.9996679438628366,0,0.599800766317702,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
27,281.139422,281.1394208207397,281.1394473545891,1015817.4,-9999,633993.1,15.45,-1,-0.09437967401192077,0.9983850471196436,0,0.5990310282717861,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999
28,283.045946,283.04594491285997,283.0459408909991,1214128.1,-9999,696558.2,18.75,-1,0.01420921591777462,0.9999633658515886,0,0.5999780195109532,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999
28,283.045946,283.04594491285997,283.0457786996691,1214128.1,-9999,696558.2,18.75,-1,0.5872307710921021,0.939346591273322,0,0.5636079547639931,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999
30,283.082296,283.08229491461634,283.0823264003491,2039475.3,-9999,625205.9,32.84,-1,-0.1112246502079334,0.9977578297344154,0,0.5986546978406492,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
32,283.118761,283.1187599163783,283.1187119096991,1267126.5,-9999,668320,19.65,-1,0.16956378080447482,0.9947965947727144,0,0.5968779568636285,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999
33,285.061573,285.061572010252,285.06159095545905,1637981.3,-9999,675202.5,25.98,-1,-0.06646004809808825,0.9991988734769592,0,0.5995193240861755,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
35,285.097942,285.09794101200924,285.0979764648091,1454048.3,-9999,603746.3,22.84,-1,-0.12435303927248076,0.9971980686307044,0,0.5983188411784226,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
37,287.077231,287.07723010764545,287.0772410199191,1315207.5,-9999,665262,20.34,-1,-0.03801162920062153,0.999737862068739,0,0.5998427172412434,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999
38,289.10811,289.10810920577444,289.1081472256691,840369,-9999,685960,12.28,-1,-0.13150751720682563,0.9968669036375714,0,0.5981201421825428,8,1.125,0.3125,O5,de-protonated,0,-9999,C16 H18 O5,16,18,5,-9999,-9999,-9999,-9999
39,291.050987,291.0509862996513,291.05102627142907,866193.6,-9999,576361.4,12.63,-1,-0.137335979463429,0.9965835147661104,0,0.5979501088596663,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
39,291.050987,291.0509862996513,291.0508640800991,866193.6,-9999,576361.4,12.63,-1,0.4199250622768904,0.968510332619368,0,0.5811061995716207,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
40,291.087412,291.0874113014113,291.08741178077906,1152852.6,-9999,590861,17.47,-1,-0.00164681724790079,0.9999995079100048,0,0.599999704746003,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999
41,293.030251,293.0302503952863,293.0302908265391,1100532.4,-9999,619847.5,16.58,-1,-0.13797635961392657,0.9965516343399112,0,0.5979309806039468,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
41,293.030251,293.0302503952863,293.0301286352091,1100532.4,-9999,619847.5,16.58,-1,0.415520676230953,0.969157187265741,0,0.5814943123594446,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
42,293.066629,293.066628397044,293.0666763358891,1434871.4,-9999,713952.4,22.22,-1,-0.16357658166177969,0.9951566902499434,0,0.597094014149966,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999
42,293.066629,293.066628397044,293.06651414455905,1434871.4,-9999,713952.4,22.22,-1,0.3898517210938818,0.9727994207004298,0,0.5836796524202579,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999
43,293.103111,293.1031103988068,293.1030618452391,1945338.4,-9999,577094.2,30.83,-1,0.16565356700379652,0.9950332231115604,0,0.5970199338669362,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
45,293.175823,293.1758224023201,293.1758328639391,3334656.3,-9999,618715.7,54.26,-1,-0.03568377007975723,0.9997689823703668,0,0.59986138942222,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
47,293.179137,293.17913640248025,293.17920416725906,952960.6,-9999,665669.1,14.09,-1,-0.2311377404740918,0.9903530002693748,0,0.5942118001616249,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
48,295.045906,295.04590549267965,295.0459408909991,1395609.6,-9999,646013.7,21.56,-1,-0.11997561911543768,0.99739160832108,0,0.5984349649926479,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
48,295.045906,295.04590549267965,295.0457786996691,1395609.6,-9999,646013.7,21.56,-1,0.4297401275297386,0.9670458960711894,0,0.5802275376427136,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
49,295.082318,295.082317494439,295.0823264003491,2386588.8,-9999,589805.4,38.27,-1,-0.03018110297346345,0.999834732235538,0,0.5999008393413229,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
49,295.082318,295.082317494439,295.0821642090191,2386588.8,-9999,589805.4,38.27,-1,0.5194669095760214,0.9522161909440704,0,0.5713297145664421,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
51,295.118687,295.11868649619635,295.1187119096991,2169759.5,-9999,628477.4,34.61,-1,-0.08611281393095717,0.9986553871801216,0,0.5991932323080729,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
53,297.061573,297.06157259007364,297.06159095545905,1677375.1,-9999,613612.9,26.14,-1,-0.06182349376113919,0.9993067173547492,0,0.5995840304128495,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999
53,297.061573,297.06157259007364,297.06142876412906,1677375.1,-9999,613612.9,26.14,-1,0.4841622999480428,0.9583579239434308,0,0.5750147543660584,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999
55,297.097995,297.09799459183347,297.0979764648091,3063106,-9999,605402.8,49.35,-1,0.06101362445224985,0.9993247558835872,0,0.5995948535301523,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
57,297.134344,297.1343435935898,297.13436197415905,1789253.1,-9999,636831.2,28.01,-1,-0.06185945353645517,0.9993059109013904,0,0.5995835465408341,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999
58,297.134956,297.13495559361934,297.1352313540291,1027397.1,-9999,874012.8,15.24,-1,-0.9280636580623972,0.855317833311308,0,0.5131906999867848,4,1.625,0.0625,S2 O1,de-protonated,0,-9999,C16 H26 O1 S2,16,26,1,-9999,-9999,2,-9999
59,297.153012,297.1530115944918,297.1529894187691,1999430.6,-9999,649593.3,31.53,-1,0.07462729121519568,0.998989980475468,0,0.5993939882852808,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
61,299.040877,299.04087668571054,299.0408555105691,1184226.3,-9999,715365,17.87,-1,0.07081019554747411,0.9990906148241704,0,0.5994543688945022,7,1,0.75,O9,de-protonated,0,-9999,C12 H12 O9,12,12,9,-9999,-9999,-9999,-9999
61,299.040877,299.04087668571054,299.0406933192391,1184226.3,-9999,715365,17.87,-1,0.6131823378667627,0.9340518208272076,0,0.5604310924963245,2,2.4285714285714284,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H17 O3 N4 P1 S2,7,17,3,4,1,2,-9999
62,299.07723,299.077229687467,299.0772410199191,2656485.3,-9999,588422.2,42.54,-1,-0.03789138893534883,0.9997395176454126,0,0.5998437105872475,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
63,299.077821,299.0778206874956,299.07811039978907,1690085.4,-9999,936590.7,26.35,-1,-0.968684378399535,0.8434435772509803,0,0.5060661463505881,5,1.4285714285714286,0.21428571428571427,S2 O3,de-protonated,0,-9999,C14 H20 O3 S2,14,20,3,-9999,-9999,2,-9999
64,299.113607,299.11360668922475,299.1136265292691,1657576.3,-9999,617086.3,25.8,-1,-0.06632945667232958,0.999202017493787,0,0.5995212104962722,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999
65,299.114213,299.11421268925403,299.11449590913907,1091304.4,-9999,789182.1,16.31,-1,-0.9468611147493382,0.8498655754041065,0,0.5099193452424639,4,1.6,0.13333333333333333,S2 O2,de-protonated,0,-9999,C15 H24 O2 S2,15,24,2,-9999,-9999,2,-9999
66,301.056488,301.0564877831018,301.0565055750291,1276681.8,-9999,650686.9,19.29,-1,-0.0590982988868327,0.9993664714616148,0,0.5996198828769688,6,1.1666666666666667,0.75,O9,de-protonated,0,-9999,C12 H14 O9,12,14,9,-9999,-9999,-9999,-9999
