Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
4,265.147867,265.14789030489845,265.14790403833905,1611926,-9999,614343,26.3,-1,-0.05179539565325643,0.9995133346360144,0,0.5997080007816087,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
6,281.066761,281.0667817936675,281.0666763358891,890709.8,-9999,780597.2,13.4,-1,0.3752055553137046,0.9747792903459572,0,0.5848675742075744,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
6,281.066761,281.0667817936675,281.06651414455905,890709.8,-9999,780597.2,13.4,-1,0.9522625248960505,0.8482851996776626,0,0.5089711198065975,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
7,281.103018,281.1030387879479,281.1030618452391,899096.7,-9999,591645.1,13.55,-1,-0.08202433307517418,0.9987799596873432,0,0.5992679758124059,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
8,283.08232,283.0823404757098,283.0823264003491,1182325.9,-9999,652301,18.35,-1,0.04972179270767913,0.999551512875422,0,0.5997309077252532,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
9,285.061557,285.06157716348207,285.06159095545905,898703.4,-9999,662143.1,13.46,-1,-0.04838244583030192,0.9995753440268872,0,0.5997452064161323,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
11,293.030255,293.0302739064072,293.0302908265391,839970.8,-9999,620040.9,12.3,-1,-0.05774192093352915,0.9993952095538864,0,0.5996371257323317,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
11,293.030255,293.0302739064072,293.0301286352091,839970.8,-9999,620040.9,12.3,-1,0.4957551593208806,0.9563845285575702,0,0.573830717134542,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
12,293.103005,293.1030238949308,293.1030618452391,1011688.1,-9999,592830.1,15.23,-1,-0.12947769312906016,0.9969627302588542,0,0.5981776381553124,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
13,293.175815,293.1758338834449,293.1758328639391,2043629.5,-9999,569451.6,32.79,-1,0.00347745517322525,0.9999978057988796,0,0.5999986834793277,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
