Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,265.147821,265.1478641830735,265.14790403833905,1224385,-9999,629969.4,19.56,-1,-0.15031333425590254,0.9959087226895644,0,0.5975452336137387,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
1,295.082294,295.0823338787149,295.0823264003491,892059.9,-9999,629926.5,13.32,-1,0.0253433200212983,0.9998834652263078,0,0.5999300791357847,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
1,295.082294,295.0823338787149,295.0821642090191,892059.9,-9999,629926.5,13.32,-1,0.5749913630896727,0.9417742623485772,0,0.5650645574091462,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
2,307.118712,307.1187505500581,307.1187119096991,889109.2,-9999,654317.2,13.07,-1,0.12581571079345788,0.9971318621193884,0,0.5982791172716331,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A
3,309.098005,309.0980433315711,309.0979764648091,1057178,-9999,484552.5,15.91,-1,0.21632869534826077,0.9915444959999647,0,0.5949266975999788,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,N/A
3,309.098005,309.0980433315711,309.09781427347906,1057178,-9999,484552.5,15.91,-1,0.7410537423891377,0.9051591645139924,0,0.5430954987083954,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,N/A
4,311.077109,311.07714711310496,311.0772410199191,934946.4,-9999,467003.6,13.84,-1,-0.30187619583275094,0.983600676905012,0,0.5901604061430071,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,N/A
4,311.077109,311.07714711310496,311.0770788285891,934946.4,-9999,467003.6,13.84,-1,0.21950995592248937,0.9912950730608588,0,0.5947770438365152,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,N/A
5,311.113593,311.1136311090776,311.1136265292691,1193381,-9999,446772.3,18.22,-1,0.0147206939820388,0.999960681054743,0,0.5999764086328457,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,N/A
5,311.113593,311.1136311090776,311.1134643379391,1193381,-9999,446772.3,18.22,-1,0.5360460333533815,0.9491974544086584,0,0.569518472645195,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999,N/A
6,311.168704,311.1687421029941,311.16863948322913,1029160.9,-9999,540178.2,15.44,-1,0.3297882624991535,0.9804590356989684,0,0.588275421419381,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,N/A
10,311.937397,311.93743501814083,311.93733319083907,1466207.1,-9999,643685.8,22.72,-1,0.3264351231079401,0.980850573135928,0,0.5885103438815568,10,0.4,0.7,N1 S1 P1 O7,de-protonated,0,-9999,C10 H4 O7 N1 P1 S1,10,4,7,1,1,1,-9999,N/A
11,313.092831,313.0928688905966,313.0928910843791,959410,-9999,616735.7,14.18,-1,-0.07088561620242052,0.9990886774852672,0,0.5994532064911602,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,N/A
12,321.097967,321.09800400693854,321.0979764648091,1085797.1,-9999,465082.1,16.21,-1,0.08577484583891906,0.9986659138781542,0,0.5991995483268925,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999,N/A
