Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,265.147896,265.14786396203687,265.14790403833905,1975761.5,-9999,718976.5,32.59,-1,-0.15114696957436174,0.9958633107866004,0,0.5975179864719602,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
4,281.066693,281.0666641453827,281.0666763358891,927196.3,-9999,790435.2,13.99,-1,-0.04337229366241274,0.999658724988472,0,0.5997952349930831,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A
4,281.066693,281.0666641453827,281.06651414455905,927196.3,-9999,790435.2,13.99,-1,0.5336844343767586,0.9496326559774428,0,0.5697795935864657,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A
6,281.103084,281.10305515266,281.1030618452391,908895.1,-9999,721503.5,13.68,-1,-0.02380827542857279,0.9998971540081868,0,0.599938292404912,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A
8,283.082352,283.0823235484621,283.0823264003491,1589493.6,-9999,630826.2,25.28,-1,-0.01007440837977049,0.9999815842702752,0,0.5999889505621651,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A
10,285.061552,285.0615239442507,285.06159095545905,1401608.5,-9999,660496.9,22.05,-1,-0.23507624476960695,0.990023095856536,0,0.5940138575139216,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A
12,285.098018,285.09798995154296,285.0979764648091,1006987.1,-9999,641897.1,15.28,-1,0.04730561056958876,0.9995940327842062,0,0.5997564196705237,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A
14,289.092917,289.092889750419,289.0928910843791,1568810.9,-9999,666204.6,24.78,-1,-0.00461429590102725,0.9999961366516306,0,0.5999976819909784,4,1.5,0.6666666666666666,O8,de-protonated,0,-9999,C12 H18 O8,12,18,8,-9999,-9999,-9999,-9999,N/A
16,291.108536,291.1085091534904,291.10854114883904,1173305,-9999,677733.3,17.93,-1,-0.10990865648719446,0.9978105161212384,0,0.59868630967274294,3,1.6666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H20 O8,12,20,8,-9999,-9999,-9999,-9999,N/A
18,293.030236,293.0302095377805,293.0302908265391,906943.5,-9999,666236.6,13.41,-1,-0.2774073574197201,0.9861336804919124,0,0.5916802082951474,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999,N/A
18,293.030236,293.0302095377805,293.0301286352091,906943.5,-9999,666236.6,13.41,-1,0.27608960125050486,0.9862641979646116,0,0.5917585187787671,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999,N/A
19,293.066663,293.0666365450649,293.0666763358891,865858,-9999,573854.5,12.71,-1,-0.13577396340948167,0.9966606596874188,0,0.5979963958124512,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A
19,293.066663,293.0666365450649,293.06651414455905,865858,-9999,573854.5,12.71,-1,0.41765435473293816,0.9688446201866312,0,0.5813067721119787,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A
20,293.102995,293.10296855233037,293.1030618452391,1150148.5,-9999,635858.1,17.53,-1,-0.31829387295549866,0.9817851861178208,0,0.5890711116706924,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A
22,293.175826,293.1757995668946,293.1758328639391,2390857.5,-9999,719968.1,38.59,-1,-0.11357363307251306,0.99766223565256,0,0.598597341391536,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A
24,293.179174,293.1791475675642,293.17920416725906,1136073.9,-9999,609698,17.3,-1,-0.193054944053127,0.9932601842279636,0,0.5959561105367781,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A
27,295.082307,295.0822809481414,295.0823264003491,1627854.5,-9999,726679.7,25.64,-1,-0.1540322941572064,0.9957042113785324,0,0.5974225268271194,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
27,295.082307,295.0822809481414,295.0821642090191,1627854.5,-9999,726679.7,25.64,-1,0.3956156503177153,0.972000606919528,0,0.5832003641517167,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
29,295.118748,295.11872195542855,295.1187119096991,1190225,-9999,672623.5,18.21,-1,0.03403962228297546,0.9997897782534904,0,0.5998738669520942,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A
31,297.061597,297.06157134394795,297.06159095545905,940120.4,-9999,716840.6,13.88,-1,-0.06601833324716984,0.9992094829810292,0,0.5995256897886174,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A
31,297.061597,297.06157134394795,297.06142876412906,940120.4,-9999,716840.6,13.88,-1,0.4799674581716892,0.959061469137723,0,0.5754368814826338,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A
33,297.098026,297.09800035123277,297.0979764648091,1900891,-9999,658411.9,30.1,-1,0.08039914625592615,0.9988277991342042,0,0.5992966794805225,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A
35,297.152997,297.15297136222557,297.1529894187691,1449438.9,-9999,641127.1,22.48,-1,-0.06076514175307226,0.9993302428132425,0,0.5995981456879453,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A
37,299.077259,299.077233747028,299.0772410199191,1705701.8,-9999,631344.5,26.8,-1,-0.02431776840479063,0.9998927053754034,0,0.5999356232252421,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A
39,299.113645,299.11361975430424,299.1136265292691,1131368.4,-9999,640953.2,17.11,-1,-0.02265013775449796,0.9999069159416228,0,0.5999441495649737,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A
40,301.092903,301.09287815010435,301.0928910843791,998644.4,-9999,688779.7,14.78,-1,-0.042957755387508,0.9996652163174948,0,0.599799129790497,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,N/A
41,305.030311,305.03028693748365,305.0302908265391,914321.7,-9999,710613,13.36,-1,-0.0127497352433337,0.9999705049079212,0,0.5999823029447526,10,0.7142857142857143,0.5714285714285714,O8,de-protonated,0,-9999,C14 H10 O8,14,10,8,-9999,-9999,-9999,-9999,N/A
41,305.030311,305.03028693748365,305.0301286352091,914321.7,-9999,710613,13.36,-1,0.518972585594921,0.9523048866292328,0,0.5713829319775396,5,1.6666666666666667,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H15 O2 N4 P1 S2,9,15,2,4,1,2,-9999,N/A
42,305.066738,305.06671394476814,305.0666763358891,999060.4,-9999,776102.4,14.78,-1,0.12328084959025191,0.9972461113321628,0,0.5983476667992977,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999,N/A
42,305.066738,305.06671394476814,305.0665141445591,999060.4,-9999,776102.4,14.78,-1,0.6549398238348985,0.925120093060694,0,0.5550720558364163,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999,N/A
43,305.103088,305.1030639520372,305.1030618452391,1066391,-9999,739443.4,15.91,-1,0.0069052014086173,0.9999913482362776,0,0.5999948089417665,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,N/A
44,307.046003,307.0459793405697,307.0459408909991,1314600.3,-9999,708210.4,19.95,-1,0.12522416198339004,0.9971587307519656,0,0.5982952384511793,9,0.8571428571428571,0.5714285714285714,O8,de-protonated,0,-9999,C14 H12 O8,14,12,8,-9999,-9999,-9999,-9999,N/A
44,307.046003,307.0459793405697,307.0457786996691,1314600.3,-9999,708210.4,19.95,-1,0.6534559813184443,0.9254460463690106,0,0.5552676278214064,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999,N/A
45,307.082365,307.0823413478411,307.0823264003491,1616171,-9999,679323.6,24.98,-1,0.04867584606018789,0.9995701791338116,0,0.599742107480287,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,N/A
45,307.082365,307.0823413478411,307.0821642090191,1616171,-9999,679323.6,24.98,-1,0.5768450359054309,0.9414094744676914,0,0.5648456846806148,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A
46,307.082925,307.0829013479531,307.0831957802191,1032747.1,-9999,894428.5,15.25,-1,-0.9588029239265604,0.8463635105277855,0,0.5078181063166712,7,1.25,0.125,S2 O2,de-protonated,0,-9999,C16 H20 O2 S2,16,20,2,-9999,-9999,2,-9999,N/A
47,307.11873,307.11870635511326,307.1187119096991,1441581.8,-9999,626423.2,22.07,-1,-0.01808611978479631,0.9999406484936846,0,0.5999643890962107,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A
48,309.025247,309.0252237363671,309.02520544610906,1081280,-9999,688713.9,16.06,-1,0.05918694560837065,0.9993645700705864,0,0.5996187420423518,9,0.7692307692307693,0.6923076923076923,O9,de-protonated,0,-9999,C13 H10 O9,13,10,9,-9999,-9999,-9999,-9999,N/A
48,309.025247,309.0252237363671,309.02504325477906,1081280,-9999,688713.9,16.06,-1,0.5840354753027434,0.9399846987828112,0,0.5639908192696867,4,1.875,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S2,8,15,3,4,1,2,-9999,N/A
49,309.061627,309.06160374364214,309.06159095545905,1507778.9,-9999,655667.6,23.17,-1,0.04137745827745028,0.9996893910321072,0,0.5998136346192642,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,N/A
