Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
13,257.048441,257.04845597973684,257.0485381486291,1801884.9,-9999,488370,29.78,-1,-0.31966294330550477,0.9816296064150608,0,0.5889777638490366,10,0.8461538461538461,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H11 O2 N2 P1,13,11,2,2,1,-9999,-9999,N/A,-9999
20,267.050591,267.0506065978032,267.0508640800991,1141439.3,-9999,657723.1,17.78,-1,-0.9641694916506454,0.8447801716269562,0,0.5068681029761737,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A,-9999
23,269.048532,269.0485477212627,269.0485381486291,1384222.8,-9999,520998.3,21.85,-1,0.03557957851401624,0.9997703293237626,0,0.5998621975942575,11,0.7857142857142857,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H11 O2 N2 P1,14,11,2,2,1,-9999,-9999,N/A,-9999
29,271.064149,271.0641648458144,271.0641882130891,4423289,-9999,580361.9,74.19,-1,-0.08620568752087716,0.998652487213568,0,0.5991914923281408,10,0.9285714285714286,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H13 O2 N2 P1,14,13,2,2,1,-9999,-9999,N/A,-9999
35,275.076958,275.0769740937793,275.0772410199191,1120152.9,-9999,584036.2,17.18,-1,-0.9703679547717318,0.8429441139350831,0,0.5057664683610498,4,1.4545454545454546,0.7272727272727273,O8,de-protonated,0,-9999,C11 H16 O8,11,16,8,-9999,-9999,-9999,-9999,N/A,-9999
38,279.050671,279.05068733932836,279.0508640800991,932000.8,-9999,687166.2,13.86,-1,-0.6333639972579566,0.9297978035693242,0,0.5578786821415945,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A,-9999
41,281.066374,281.0663904638854,281.06651414455905,1430113.8,-9999,644041.8,22.33,-1,-0.44004058622671344,0.9654751199121122,0,0.5792850719472673,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,-9999
42,281.102768,281.1027844661343,281.1030618452391,2364773.3,-9999,577617.2,38.22,-1,-0.9867523425472357,0.8380537912279998,0,0.5028322747367999,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,-9999
44,283.04563,283.0456465861903,283.0457786996691,1459100.4,-9999,534017.2,22.66,-1,-0.46675657699450296,0.9612404245619488,0,0.5767442547371693,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,-9999
45,283.064355,283.0643715873473,283.06456833560907,2155038.3,-9999,492883.8,34.42,-1,-0.6950649561277751,0.9160717063825792,0,0.5496430238295476,6,1.2307692307692308,0.38461538461538464,S1 O5,de-protonated,0,-9999,C13 H16 O5 S1,13,16,5,-9999,-9999,1,-9999,N/A,-9999
45,283.064355,283.0643715873473,283.0641882130891,2155038.3,-9999,492883.8,34.42,-1,0.6478186426794533,0.9266786887196594,0,0.5560072132317956,11,0.8666666666666667,0.13333333333333333,N2 P1 O2,de-protonated,0,-9999,C15 H13 O2 N2 P1,15,13,2,2,1,-9999,-9999,N/A,-9999
46,283.082029,283.0820455884394,283.0823264003491,3423519.8,-9999,645336.9,55.84,-1,-0.991979659125696,0.8364824010870416,0,0.501889440652225,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,-9999
47,283.118441,283.1184575906895,283.1187119096991,2111779.3,-9999,506483.7,33.68,-1,-0.8982769378092225,0.8638024265040379,0,0.5182814559024227,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,-9999
49,285.06135,285.06136671074836,285.06159095545905,3035864.3,-9999,501237.9,49.29,-1,-0.786653543685403,0.8937897010834664,0,0.5362738206500799,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,-9999
52,285.079913,285.0799297118954,285.0798382775491,6193114,-9999,522204.5,102.6,-1,0.3207324195732934,0.982871334795148,0.9969529146290792,0.9885039667287204,10,1,0.13333333333333333,N2 P1 O2,de-protonated,0,-9999,C15 H15 O2 N2 P1,15,15,2,2,1,-9999,-9999,N/A,-9999
