Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,241.071744,241.0716749345455,241.0717617163191,837207.4,-9999,909201.5,13.03,-1,-0.35998315575815254,0.9767607402386412,0,0.5860564441431847,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A
1,241.071958,241.0718889346872,241.0717617163191,864791.4,-9999,816781.9,13.52,-1,0.527719908797947,0.9507241357656891,0,0.5704344814594136,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A
2,253.071735,253.07167387711817,253.0717617163191,900185.7,-9999,614635.4,13.97,-1,-0.3470920672788497,0.9783775406877928,0,0.5870265244126757,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,N/A
3,255.051052,255.05099218719155,255.05102627142907,1077367.9,-9999,493633.2,17.03,-1,-0.13363693536412388,0.9967647832961796,0,0.5980588699777077,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,N/A
5,255.087434,255.0873742112721,255.08741178077904,1323389,-9999,710584.5,21.38,-1,-0.1472809132195308,0.9960718110453914,0,0.5976430866272349,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A
6,257.066893,257.0668345214395,257.0666763358891,1039059.1,-9999,679372.9,16.35,-1,0.6153483315875428,0.9336009385611936,0,0.5601605631367161,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A
7,265.035368,265.03531479562605,265.0353762069691,826264.9,-9999,592320,12.35,-1,-0.23170998498029272,0.9903054061626808,0,0.5941832436976084,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,N/A
7,265.035368,265.03531479562605,265.0352140156391,826264.9,-9999,592320,12.35,-1,0.38025130858758815,0.9741053124990476,0,0.5844631874994286,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A
8,265.071707,265.07165381967815,265.0717617163191,894301.3,-9999,951418.9,13.53,-1,-0.4070469077591868,0.970383696712724,0,0.5822302180276343,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A
9,265.071991,265.07193781986615,265.0717617163191,1068509.4,-9999,643622.3,16.56,-1,0.6643617785687735,0.9230358547900176,0,0.5538215128740106,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A
