Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,265.147822,265.14783633183555,265.14790403833905,1445081.5,-9999,610705.7,23.46,-1,-0.25535371945026114,0.9882382601454146,0,0.5929429560872488,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
2,285.126065,285.1260774590352,285.1261197656691,1290501.3,-9999,675669.3,20.33,-1,-0.14837866823364393,0.9960131527987712,0,0.5976078916792626,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
3,293.175805,293.17581670443656,293.1758328639391,984650.6,-9999,710381.2,14.88,-1,-0.05511880832136463,0.9994488957389314,0,0.5996693374433588,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
4,293.17917,293.17918170412105,293.17920416725906,1084234.9,-9999,650880.3,16.58,-1,-0.07661913836299256,0.998935373989462,0,0.5993612243936771,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
5,297.097964,297.0979753367655,297.0979764648091,880929.6,-9999,652494.4,13.03,-1,-0.00379687408305822,0.9999973841932888,0,0.5999984305159731,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
6,297.152991,297.1530023316071,297.1529894187691,4085221.5,-9999,601379,67.65,-1,0.04345518467137239,0.9996574195093828,0,0.5997944517056296,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
8,299.077279,299.07729015122055,299.0772410199191,894703.3,-9999,653262.6,13.26,-1,0.16427629631323132,0.9951152677577548,0,0.5970691606546528,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
9,309.097993,309.09800321185884,309.0979764648091,1171036.8,-9999,681713.3,17.76,-1,0.08653259408719331,0.998642254796576,0,0.5991853528779455,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
9,309.097993,309.09800321185884,309.09781427347906,1171036.8,-9999,681713.3,17.76,-1,0.6112575730208196,0.9344513355762444,0,0.56067080134574665,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
10,311.077254,311.07726402631897,311.0772410199191,1205755.1,-9999,479928.6,18.35,-1,0.07395719407239934,0.9990080285183436,0,0.599404817111006,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
10,311.077254,311.07726402631897,311.0770788285891,1205755.1,-9999,479928.6,18.35,-1,0.5953435417820236,0.9377127894491378,0,0.5626276736694826,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
11,311.113649,311.11365902290726,311.1136265292691,1097854,-9999,674905.5,16.53,-1,0.10444299253468987,0.9980226538048204,0,0.5988135922828922,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999
11,311.113649,311.11365902290726,311.1134643379391,1097854,-9999,674905.5,16.53,-1,0.6257683786805396,0.931412733803506,0,0.5588476402821035,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999
12,311.164205,311.164215018168,311.1642366087091,1350082.1,-9999,466783.3,20.78,-1,-0.06938631922512403,0.9991268037805072,0,0.5994760822683043,5,1.7857142857142858,0.14285714285714285,N4 P1 O2,de-protonated,0,-9999,C14 H25 O2 N4 P1,14,25,2,4,1,-9999,-9999
14,311.168616,311.16862601775455,311.16863948322913,16995330,-9999,583118.9,284.58,-1,-0.04327388069395758,0.9987165095709474,0.9831712058068484,0.9924983880653078,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999
16,311.171181,311.1711910175141,311.17114140667906,1486082.8,-9999,325645.1,23.07,-1,0.15943263512381511,0.9953984183254996,0,0.5972390509952997,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999
18,311.937258,311.9372679457005,311.93733319083907,841025.3,-9999,744650.5,12.12,-1,-0.2091610449132769,0.9920933440367092,0,0.5952560064220255,10,0.4,0.7,N1 S1 P1 O7,de-protonated,0,-9999,C10 H4 O7 N1 P1 S1,10,4,7,1,1,1,-9999
19,312.172019,312.1720289236935,312.17199431829914,2731860.8,-9999,582073.1,43.83,-1,0.11085361597346252,0.9977727474478544,0.9831712058068484,0.991932130791452,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,14,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1
19,312.172019,312.1720289236935,312.1717505413991,2731860.8,-9999,582073.1,43.83,-1,0.8917600453674294,0.8656327612263537,0,0.5193796567358122,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999
20,313.092893,313.09290283736897,313.0928910843791,1406369.3,-9999,623650.5,21.6,-1,0.03753834783087936,0.999744348340235,0,0.599846609004141,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999
21,315.072225,315.07223465182244,315.0721556394891,835785.7,-9999,573213.2,12.03,-1,0.2507753602794254,0.9886538624503388,0,0.5931923174702032,6,1.2307692307692308,0.6923076923076923,O9,de-protonated,0,-9999,C13 H16 O9,13,16,9,-9999,-9999,-9999,-9999
22,321.097915,321.0979240869623,321.0979764648091,1343600.9,-9999,522583.5,20.42,-1,-0.16312107414824303,0.9951835618001842,0,0.5971101370801105,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999
22,321.097915,321.0979240869623,321.09781427347906,1343600.9,-9999,522583.5,20.42,-1,0.34199386709916885,0.9790014033572816,0,0.5874008420143689,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999
23,323.077223,323.077231901418,323.0772410199191,1399860.5,-9999,516874.5,21.13,-1,-0.02822390423642872,0.9998554704594904,0,0.5999132822756943,8,1.0666666666666669,0.5333333333333333,O8,de-protonated,0,-9999,C15 H16 O8,15,16,8,-9999,-9999,-9999,-9999
23,323.077223,323.077231901418,323.0770788285891,1399860.5,-9999,516874.5,21.13,-1,0.47379662288298513,0.9600862171989064,0,0.5760517303193439,3,2.1,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H21 O2 N4 P1 S2,10,21,2,4,1,2,-9999
24,323.113607,323.11361589800725,323.1136265292691,1361976.1,-9999,563149.3,20.5,-1,-0.03290254869217741,0.999803586988172,0,0.5998821521929032,7,1.25,0.4375,O7,de-protonated,0,-9999,C16 H20 O7,16,20,7,-9999,-9999,-9999,-9999
24,323.113607,323.11361589800725,323.1134643379391,1361976.1,-9999,563149.3,20.5,-1,0.4690614440099648,0.9608642944103992,0,0.5765185766462396,2,2.272727272727273,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H25 O1 N4 P1 S2,11,25,1,4,1,2,-9999
25,325.092864,325.0928727124678,325.0928910843791,2043907.9,-9999,586112,31.74,-1,-0.05651280550162112,0.9994206757143368,0,0.5996524054286021,7,1.2,0.5333333333333333,O8,de-protonated,0,-9999,C15 H18 O8,15,18,8,-9999,-9999,-9999,-9999
25,325.092864,325.0928727124678,325.09272889304907,2043907.9,-9999,586112,31.74,-1,0.44239506436868986,0.9651112126159084,0,0.579066727569545,2,2.3,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H23 O2 N4 P1 S2,10,23,2,4,1,2,-9999
26,325.129356,325.1293647090469,325.12927659372906,1390343.8,-9999,598546.5,20.97,-1,0.2710162516716083,0.9867610448987808,0,0.5920566269392684,6,1.375,0.4375,O7,de-protonated,0,-9999,C16 H22 O7,16,22,7,-9999,-9999,-9999,-9999
26,325.129356,325.1293647090469,325.12911440239907,1390343.8,-9999,598546.5,20.97,-1,0.7698684514999816,0.8980368548125245,0,0.5388221128875147,1,2.4545454545454546,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H27 O1 N4 P1 S2,11,27,1,4,1,2,-9999
29,325.184292,325.1843007038972,325.18428954768905,14344462,-9999,561620.6,234.6,-1,0.03430734045313741,0.9997071748064068,0.9894221680187608,0.9955931720913485,4,1.6666666666666667,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H30 O3 S1,18,30,3,-9999,-9999,1,-9999
31,325.187004,325.1870127036429,325.1867914711391,1701133.8,-9999,527645.6,26.09,-1,0.6803243846516842,0.9194478610695008,0,0.5516687166417005,0,2.142857142857143,0.5714285714285714,O8,de-protonated,0,-9999,C14 H30 O8,14,30,8,-9999,-9999,-9999,-9999
32,326.187621,326.18762960984304,326.1876443827591,3011960.3,-9999,566115.6,47.71,-1,-0.04528962494085074,0.999627890753802,0.9894221680187608,0.9955456016597856,4,1.7647058823529411,0.17647058823529413,13C1 S1 O3,de-protonated,1,29,C17 H30 O3 S1 13C1,17,30,3,-9999,-9999,1,1
32,326.187621,326.18762960984304,326.1874006058591,3011960.3,-9999,566115.6,47.71,-1,0.7020626286998455,0.9144480735318328,0,0.5486688441190996,9,1.3157894736842106,0.10526315789473684,N3 O2,de-protonated,0,-9999,C19 H25 O2 N3,19,25,2,3,-9999,-9999,-9999
33,327.072109,327.07211752692945,327.0721556394891,1433304.4,-9999,557867.9,21.67,-1,-0.11652645752113708,0.997539247009877,0,0.5985235482059261,7,1.1428571428571428,0.6428571428571429,O9,de-protonated,0,-9999,C14 H16 O9,14,16,9,-9999,-9999,-9999,-9999
33,327.072109,327.07211752692945,327.07199344815905,1433304.4,-9999,557867.9,21.67,-1,0.3793622593291209,0.9742246851632396,0,0.5845348110979437,2,2.3333333333333335,0.3333333333333333,N4 S2 P1 O3,de-protonated,0,-9999,C9 H21 O3 N4 P1 S2,9,21,3,4,1,2,-9999
34,327.108522,327.108530523516,327.10854114883904,1901020.4,-9999,564630.4,29.38,-1,-0.03248256074157883,0.9998085687766798,0,0.5998851412660079,6,1.3333333333333333,0.5333333333333333,O8,de-protonated,0,-9999,C15 H20 O8,15,20,8,-9999,-9999,-9999,-9999
34,327.108522,327.108530523516,327.1083789575091,1901020.4,-9999,564630.4,29.38,-1,0.4633510378445233,0.9617930485615408,0,0.5770758291369246,1,2.5,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1 S2,10,25,2,4,1,2,-9999
35,329.087848,329.08785633797004,329.0878057039491,1000122.3,-9999,510084.3,14.32,-1,0.1538617356455342,0.9957136990777224,0,0.5974282194466334,6,1.2857142857142858,0.6428571428571429,O9,de-protonated,0,-9999,C14 H18 O9,14,18,9,-9999,-9999,-9999,-9999
36,335.077255,335.077262776511,335.0772410199191,989587.4,-9999,567977.7,14.14,-1,0.06493007960803258,0.9992353202351834,0,0.59954119214111,9,1,0.5,O8,de-protonated,0,-9999,C16 H16 O8,16,16,8,-9999,-9999,-9999,-9999
