Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
5,187.097379,187.09741185489216,187.0975825416391,976070.5,-9999,1130403,16.59,-1,-0.9122872921294248,0.8598357004131467,0,0.515901420247888,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
6,187.097567,187.097599854792,187.0975825416391,1060294.5,-9999,879008.3,18.19,-1,0.09253541732567476,0.9984474969427458,0,0.5990684981656474,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
7,205.159796,205.15981922965608,205.15978887630908,4567743.5,-9999,627875.2,83.17,-1,0.14794978668359027,0.9960361214043308,0,0.5976216728425984,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
9,209.081901,209.0819221396154,209.08193247717907,863136.6,-9999,935390.2,14.02,-1,-0.04944264459995486,0.999556533418986,0,0.5997339200513916,5,1.2727272727272727,0.3636363636363637,O4,de-protonated,0,-9999,C11 H14 O4,11,14,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
10,209.085338,209.08535913778388,209.0853037804991,802433.1,-9999,730146.1,12.89,-1,0.2647593292905924,0.9873614461643072,0,0.5924168676985843,0,2.25,0.5,S1 O4,de-protonated,0,-9999,C8 H18 O4 S1,8,18,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999
11,209.154737,209.154758100802,209.15470349587903,778314,-9999,593463.1,12.45,-1,0.261074324596102,0.9877086565974044,0,0.5926251939584425,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
12,211.13391,211.13393004612544,211.13396805098907,1626574.9,-9999,472460.3,28.08,-1,-0.18000354929506515,0.9941380792127514,0,0.5964828475276508,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
26,227.128751,227.1287625226748,227.12888267055905,922758.2,-9999,647386.6,14.79,-1,-0.5289854943229361,0.9504934604717749,0,0.5702960762830648,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
27,227.128948,227.1289595225698,227.12888267055905,1093350.3,-9999,737959.3,17.89,-1,0.33836300274231407,0.9794403192203364,0,0.5876641915322018,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
28,227.201632,227.2016434838374,227.20165368925908,1048466.1,-9999,508938.2,17.07,-1,-0.04491790232357889,0.999633972877926,0,0.5997803837267555,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
29,229.144572,229.14458244846895,229.14453273501908,1075313.6,-9999,621347.5,17.5,-1,0.21695237195388195,0.9914958794030724,0,0.5948975276418434,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
31,239.067436,239.06744116069888,239.06734504114908,906663.2,-9999,582978.4,14.26,-1,0.4020605565285549,0.9710943297054864,0,0.5826565978232918,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,N/A,-9999,-9999
34,239.128874,239.12887912795932,239.12888267055905,4861233.5,-9999,474827.9,85.14,-1,-0.01481460411085139,0.9999601777970328,0,0.5999761066782197,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
35,241.071818,241.0718220925888,241.0717617163191,864307.4,-9999,647599.7,13.44,-1,0.2504493653071735,0.988683174617083,0,0.5932099047702498,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
36,241.136458,241.13646205814297,241.13629052652908,2615038,-9999,493882.5,44.7,-1,0.7113471534462448,0.9122732516349435,0,0.5473639509809661,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999
37,241.144568,241.1445720538212,241.14453273501908,1323839.4,-9999,532482.2,21.65,-1,0.16305077157479864,0.9951877025178532,0,0.597112621510712,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
38,242.176204,242.1762075040753,242.1761672165691,3263017.3,-9999,532822.5,56.27,-1,0.1663561971120668,0.9949911058786663,0,0.5969946635271999,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999
40,243.16006,243.16006297979072,243.16018279947903,1136506.4,-9999,653270.4,18.22,-1,-0.492760315266454,0.9568984073627056,0,0.5741390444176234,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
41,243.160242,243.16024497969377,243.16018279947903,1502410.5,-9999,696145.1,24.73,-1,0.25571709149251376,0.988204960411573,0,0.5929229762469438,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
42,243.196461,243.19646396039312,243.1965683088291,980048.4,-9999,724330.8,15.44,-1,-0.4290703470613737,0.9671468337678794,0,0.5802881002607276,1,2,0.21428571428571427,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
43,243.196746,243.1967489602412,243.1965683088291,943120.4,-9999,708592.5,14.78,-1,0.7428205644232724,0.9047286721943862,0,0.5428372033166318,1,2,0.21428571428571427,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
45,249.149606,249.1496057880366,249.14961811544907,3290248.5,-9999,500928.9,56.3,-1,-0.04947795046409514,0.999555899994834,0,0.5997335399969004,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
46,251.092523,251.09252175268043,251.09249716120908,991732.2,-9999,527253.9,15.5,-1,0.09793789787675032,0.9982610883750408,0,0.5989566530250245,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
47,251.128946,251.12894473327108,251.12888267055905,987129.8,-9999,662314.3,15.42,-1,0.24713490289406811,0.988979081927083,0,0.5933874491562497,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
48,253.071673,253.07167069801616,253.0717617163191,1087710.3,-9999,633806.3,17.19,-1,-0.35965412461474716,0.9768027066674037,0,0.5860816240004421,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
49,253.108153,253.1081506785764,253.1081472256691,1105251.8,-9999,617156.5,17.5,-1,0.01364202361595687,0.9999662320971592,0,0.5999797392582955,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
52,253.144546,253.14454365918303,253.14453273501908,10308585,-9999,423942.8,179.92,-1,0.04315386086740774,0.9926909842199856,0.992054141751482,0.9924362472325842,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
53,254.147669,254.14766612463137,254.14788757008907,1099645,-9999,769607.9,17.32,-1,0.2815462557539668,0.9857198152086442,0.992054141751482,0.9882535458257794,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,52,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999
54,254.147962,254.1479591244752,254.14788757008907,1670525.1,-9999,618778.8,27.35,-1,0.2815462557539668,0.9857198152086442,0.992054141751482,0.9882535458257794,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,52,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999
55,255.087455,255.08745162383116,255.08741178077904,1231173.6,-9999,427810.4,19.63,-1,0.15619372126205866,0.995583074449113,0,0.5973498446694677,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
56,255.123793,255.12378960446708,255.12379729012903,933066.9,-9999,698854,14.39,-1,-0.03012522573669988,0.9998353435715676,0,0.5999012061429406,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
58,255.233023,255.23301954625975,255.2329538181791,9895963,-9999,359122.1,171.88,-1,0.257521921395177,0.9903479483439006,0.9716364502926166,0.982863349123387,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
59,256.236261,256.2362570116468,256.23630865324907,2112042,-9999,531857.6,35.11,-1,-0.20153897218840017,0.9926570174094784,0.9716364502926166,0.9842487905627336,1,2.1333333333333333,0.13333333333333333,13C1 O2,de-protonated,1,58,C15 H32 O2 13C1,15,32,2,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999
62,257.102998,257.1029935497735,257.1030618452391,812643.7,-9999,663753,12.27,-1,-0.2656345868453536,0.9872782801087052,0,0.5923669680652232,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
63,257.139585,257.13958053027676,257.1394473545891,815784.8,-9999,691184.3,12.25,-1,0.5179123196978697,0.9524948712749322,0,0.5714969227649592,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
64,257.175856,257.1758515109484,257.1758328639391,1422509.9,-9999,540887.2,22.84,-1,0.07250684912726563,0.999046534970036,0,0.5994279209820216,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
65,257.212143,257.2121384916115,257.2122183732891,912402.9,-9999,708205,13.94,-1,-0.3105671966598882,0.9826511687767018,0,0.5895907012660211,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
66,257.21236,257.2123554914958,257.2122183732891,866610.9,-9999,804924.8,13.14,-1,0.5330936749604291,0.949741253282537,0,0.5698447519695222,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
69,259.118734,259.118728475613,259.1187119096991,873463.6,-9999,625269.5,13.25,-1,0.0639317547401457,0.9992586453007064,0,0.5995551871804238,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
75,263.092367,263.0923593581137,263.0924971612091,850616.9,-9999,555037.2,12.76,-1,-0.5237819280283516,0.951438722807102,0,0.5708632336842612,7,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,-9999,C14 H16 O5,14,16,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
77,265.071649,265.071640303379,265.0717617163191,997802.8,-9999,419623.5,15.21,-1,-0.4580380018185317,0.9626477494628396,0,0.5775886496777036,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
78,265.108232,265.1082232838844,265.1081472256691,1067119.1,-9999,518483.2,16.4,-1,0.2868950506024259,0.9851761530658956,0,0.5911056918395373,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
81,265.147985,265.1479762627006,265.14790403833905,14854708,-9999,460745.1,253.96,-1,0.2723927303644922,0.984388417310638,0.999709901232172,0.9905170108792516,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999
82,266.151352,266.1513427280188,266.15125887340906,1922475.1,-9999,366587,31.14,-1,0.31506373511810126,0.9821497057811432,0.999709901232172,0.9891737839615546,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,81,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,N/A,-9999,-9999
85,267.087369,267.0873592292271,267.08741178077906,1665816.6,-9999,402297.9,26.71,-1,-0.19675787641746448,0.993000071334182,0,0.5958000428005092,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
86,267.12374,267.1237302098454,267.12379729012906,1216540.9,-9999,552972.9,18.97,-1,-0.25112058280525823,0.9886227807993302,0,0.5931736684795981,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
91,269.06666,269.0666491744877,269.0666763358891,1301338.5,-9999,443727.2,20.29,-1,-0.1009467310833212,0.9981527022409296,0,0.5988916213445578,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
92,269.103107,269.10309615506554,269.1030618452391,1700990.6,-9999,439410.4,27.13,-1,0.12749697536447774,0.9970548103451754,0,0.5982328862071052,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
93,269.131267,269.1312561400594,269.1312051460991,7257857.5,-9999,415609.8,122.22,-1,0.1894762084060246,0.9959378071958342,0.972672414381497,0.9866316500700992,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999
95,269.139442,269.13943113570303,269.1394473545891,2591362.8,-9999,505283.8,42.36,-1,-0.06026201740167675,0.9993412841952378,0,0.5996047705171427,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
96,270.134597,270.1345856053974,270.1345599811691,1370481.5,-9999,553936.7,21.47,-1,0.09485727510566384,0.9983686744467378,0.972672414381497,0.9880901704206416,4,1.7692307692307692,0.2307692307692308,13C1 P1 O3,de-protonated,1,93,C13 H23 O3 P1 13C1,13,23,3,-9999,1,-9999,1,N/A,N/A,-9999,-9999
96,270.134597,270.1345856053974,270.1346963267891,1370481.5,-9999,553936.7,21.47,-1,-0.4098747521595849,0.9699770266323544,0,0.5819862159794126,4,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,-9999,C13 H21 O5 N1,13,21,5,1,-9999,-9999,-9999,N/A,N/A,-9999,-9999
98,271.082393,271.0823811003288,271.0823264003491,1037401.5,-9999,485680.9,15.77,-1,0.2017836443058,0.9926392433670096,0,0.5955835460202058,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
99,271.11877,271.1187580809439,271.1187119096991,1227613.5,-9999,583225.1,19.02,-1,0.1702989974669365,0.9947514926255816,0,0.596850895575349,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
100,271.191601,271.19158904213316,271.19148292839907,1047717.4,-9999,494863.1,15.94,-1,0.3912871191430892,0.9726015262851472,0,0.5835609157710884,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
101,271.227952,271.2279400227622,271.2278684377491,5183465.5,-9999,402221.4,86.72,-1,0.2639294165710407,0.49372002826059214,0.8524773804394659,0.6372229691321416,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
103,273.13458,273.134567006744,273.13436197415905,900533.9,-9999,581326.3,13.33,-1,0.750665655871174,0.9028073073054016,0,0.541684384383241,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
106,277.071785,277.0717699086567,277.0717617163191,1719981.1,-9999,349818.3,27.25,-1,0.02956756595477406,0.9998413827079784,0,0.599904829624787,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
107,277.108269,277.10825388921484,277.1081472256691,1226672.9,-9999,426915.7,18.86,-1,0.38491667177018574,0.9734745565722016,0,0.5840847339433209,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
108,277.144516,277.1445008698993,277.1445327350191,1759604.5,-9999,436192.4,27.92,-1,-0.1149765412801354,0.9976041945650492,0,0.5985625167390296,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
109,277.144707,277.14469186979744,277.1445327350191,1736084.5,-9999,487608,27.52,-1,0.5741941823169006,0.9419308233937916,0,0.5651584940362749,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
110,277.180979,277.1809638504686,277.1809182443691,1638872.1,-9999,393205.2,25.87,-1,0.16453549464924533,0.9950998790039554,0,0.5970599274023732,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
113,279.087297,279.0872808346155,279.08741178077906,1291095,-9999,567916.6,19.81,-1,-0.46919408767289006,0.9608425964646056,0,0.5765055578787633,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
114,279.087664,279.08764783442,279.08741178077906,1217047,-9999,650688.1,18.56,-1,0.8458054035498339,0.8782658053736043,0,0.5269594832241625,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
115,279.123673,279.12365681523124,279.12379729012906,1414938.6,-9999,642761.3,21.9,-1,-0.5032709470947144,0.9550824358472152,0,0.5730494615083291,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
116,279.124017,279.1240008150479,279.12379729012906,1309082.6,-9999,570398.1,20.12,-1,0.7291564560999546,0.9080365330563184,0,0.5448219198337909,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
117,279.163539,279.16352279398717,279.1635541027991,1811486.6,-9999,459734.5,28.59,-1,-0.1121522184851296,0.9977203190580544,0,0.5986321914348327,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,N/A,N/A,-9999,-9999
119,281.066645,281.06662777984576,281.0666763358891,1531481.9,-9999,475245,23.86,-1,-0.1727563152344303,0.9945993465749988,0,0.5967596079449993,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
119,281.066645,281.06662777984576,281.06651414455905,1531481.9,-9999,475245,23.86,-1,0.4043003381428176,0.9707761450582596,0,0.5824656870349557,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,N/A,-9999,-9999
120,281.10319,281.10317276037136,281.1030618452391,2485981.5,-9999,564935,39.97,-1,0.3945710571060349,0.9721461963362976,0,0.5832877178017786,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
121,281.116111,281.1160937534859,281.1159490048091,1090782.6,-9999,553797.9,16.43,-1,0.5149073800876489,0.9530314074699108,0,0.5718188444819465,1,2.090909090909091,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H23 O6 P1,11,23,6,-9999,1,-9999,-9999,N/A,N/A,-9999,-9999
122,281.139531,281.1395137410057,281.1394473545891,1583585,-9999,547512.8,24.74,-1,0.2361334108201624,0.9899336136023592,0,0.5939601681614156,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
123,283.082329,283.082310705713,283.0823264003491,1883037.5,-9999,410026.1,29.57,-1,-0.05544194966133615,0.999442416760382,0,0.5996654500562292,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
124,283.118826,283.1188076862642,283.1187119096991,2154529,-9999,462455.1,34.12,-1,0.3382911869642917,0.979448955374096,0,0.5876693732244576,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
125,283.264149,283.26413060882334,283.26425394709906,6640303,-9999,625518.1,109.24,-1,-0.4354177204116295,0.9797432018022348,0.9669778798096584,0.9746370730052044,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
126,283.264423,283.26440460867735,283.26425394709906,6726575,-9999,549707,110.69,-1,0.5318764234785087,0.9716333535347114,0.9690039178460246,0.9705815792592368,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
127,284.267573,284.2675540741113,284.2676087821691,1618575.6,-9999,398756.6,25.14,-1,-0.19245266119987903,0.9933020307581022,0.9669778798096584,0.9827723703787248,1,2.1176470588235294,0.1176470588235294,13C1 O2,de-protonated,1,125,C17 H36 O2 13C1,17,36,2,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999
127,284.267573,284.2675540741113,284.2676087821691,1618575.6,-9999,398756.6,25.14,-1,-0.19245266119987903,0.9933020307581022,0.9690039178460246,0.9835827855932712,1,2.1176470588235294,0.1176470588235294,13C1 O2,de-protonated,1,126,C17 H36 O2 13C1,17,36,2,-9999,-9999,-9999,1,N/A,N/A,-9999,-9999
128,285.061588,285.0615686509906,285.06159095545905,1036315.6,-9999,460193.1,15.39,-1,-0.0782443836025308,0.9988897546136796,0,0.5993338527682078,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
