Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
14,241.107926,241.1079120399593,241.1081472256691,1060769.9,-9999,906048.6,16.97,-1,-0.975436593452856,0.8414369703822806,0,0.5048621822293683,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999
17,249.04025,249.0402370662804,249.04046158739908,858958.6,-9999,920873.8,13.24,-1,-0.9015447420265114,0.8628810820197991,0,0.5177286492118794,8,0.8333333333333334,0.5,O6,de-protonated,0,-9999,C12 H10 O6,12,10,6,-9999,-9999,-9999,-9999
18,251.055875,251.05586232707137,251.05611165185908,951747.1,-9999,859350.6,14.82,-1,-0.9931038367336262,0.8361437625169837,0,0.5016862575101902,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999
19,251.092269,251.0922563317802,251.09249716120908,1200712.5,-9999,846382.3,19.22,-1,-0.959126344325576,0.8462682558494897,0,0.5077609535096939,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999
20,253.071539,253.0715265878674,253.0717617163191,1551473,-9999,850536.2,25.42,-1,-0.929097936874926,0.8550197806545622,0,0.5130118683927373,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
21,253.082787,253.0827745893227,253.0829951056091,1237170.6,-9999,689777.5,19.86,-1,-0.8713200438384806,0.871311621228654,0,0.5227869727371924,6,1.2727272727272727,0.4545454545454546,N2 O5,de-protonated,0,-9999,C11 H14 O5 N2,11,14,5,2,-9999,-9999,-9999
22,253.107939,253.10792659257697,253.1081472256691,1516022.4,-9999,784326.1,24.79,-1,-0.8716949435685543,0.8712083170623101,0,0.5227249902373861,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999
23,253.144311,253.14429859728295,253.14453273501908,1055355.8,-9999,773521.1,16.65,-1,-0.9249172146810678,0.8562231529748583,0,0.5137338917849149,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999
24,255.050837,255.0508248439582,255.05102627142907,908306.3,-9999,835864.7,13.98,-1,-0.7897536183821049,0.8929974967860935,0,0.5357984980716561,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999
26,255.087215,255.08720284866493,255.08741178077904,2096791.5,-9999,747676.3,34.9,-1,-0.8190608571215633,0.8853902325057462,0,0.5312341395034477,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
