Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
3,265.147514,265.14750333462786,265.1475239158191,8273622,-9999,467528,143.08,-1,-0.07762166102265783,0.9950971831422838,0.9878720585667302,0.9922071333120625,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,N/A
5,266.150831,266.1508203009833,266.1508787508891,1121595.3,-9999,635838.2,17.65,-1,-0.21961192113263872,0.9912870194228623,0.9878720585667302,0.9899210350804096,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,3,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,N/A,N/A
5,266.150831,266.1508203009833,266.15101509650907,1121595.3,-9999,635838.2,17.65,-1,-0.7318984889135836,0.9073766932606112,0,0.5444260159563666,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,N/A,N/A
7,279.16319,279.1631788646356,279.1631739802791,2645144.8,-9999,534812.7,43.73,-1,0.01749642123583111,0.999944455607812,0,0.5999666733646872,5,1.6666666666666667,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H25 O1 N2 P1,15,25,1,2,1,-9999,-9999,N/A,N/A
8,293.174842,293.1748303947784,293.17480129273906,1424996.9,-9999,591736.3,22.27,-1,0.0992651455455294,0.9982136801994408,0,0.5989282081196644,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,N/A,N/A
9,293.175594,293.1755823947531,293.1758328639391,3307877,-9999,412215.7,54.34,-1,-0.8543309437361106,0.8759589812546609,0,0.5255753887527965,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A
11,293.178959,293.1789473946403,293.17920416725906,4864101,-9999,440619.7,80.84,-1,-0.875821392141811,0.8700691447244405,0,0.5220414868346643,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,N/A
11,293.178959,293.1789473946403,293.1788240447391,4864101,-9999,440619.7,80.84,-1,0.4207326420385061,0.9683910338505184,0,0.5810346203103111,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A,N/A
14,297.152767,297.15275526138527,297.1529894187691,4400752.5,-9999,559924.4,72.56,-1,-0.7880027870067245,0.8934452071913525,0,0.5360671243148114,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,N/A
15,297.153288,297.1532762613678,297.1529894187691,1092720.4,-9999,677793.3,16.52,-1,0.965302752877447,0.8444450673627052,0,0.5066670404176231,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,N/A
17,309.173977,309.17396485827413,309.17411878682907,7262685.5,-9999,437986.1,119.67,-1,-0.4978701177867416,0.9594049090222998,0.9770048454002048,0.9664448835734618,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,N/A,N/A
17,309.173977,309.17396485827413,309.1737386643091,7262685.5,-9999,437986.1,119.67,-1,0.7316079496631048,0.902931844165131,0.9930201346122176,0.9389671603439655,5,1.6875,0.125,N2 P1 O2,de-protonated,0,-9999,C16 H27 O2 N2 P1,16,27,2,2,1,-9999,-9999,N/A,N/A
18,310.177344,310.1773318246279,310.1774736218991,1327151.1,-9999,614427.3,20.25,-1,-0.45714883648224297,0.962789899042732,0.9770048454002048,0.9684758775857212,0,2.3076923076923075,0.38461538461538464,13C1 S1 O5,de-protonated,1,17,C13 H30 O5 S1 13C1,13,30,5,-9999,-9999,1,1,N/A,N/A
18,310.177344,310.1773318246279,310.1770934993791,1327151.1,-9999,614427.3,20.25,-1,0.768352189108725,0.8984169854608307,0.9930201346122176,0.9362582451213854,5,1.8,0.13333333333333333,13C1 N2 P1 O2,de-protonated,1,17,C15 H27 O2 N2 P1 13C1,15,27,2,2,1,-9999,1,N/A,N/A
18,310.177344,310.1773318246279,310.1772298449991,1327151.1,-9999,614427.3,20.25,-1,0.32877857886042117,0.980577338400032,0,0.5883464030400193,5,1.6666666666666667,0.26666666666666666,N3 O4,de-protonated,0,-9999,C15 H25 O4 N3,15,25,4,3,-9999,-9999,-9999,N/A,N/A
20,311.168535,311.16852279139,311.16863948322913,16871042,-9999,432932.2,280.61,-1,-0.3750115671453547,0.9588960002860164,0.9825123766803128,0.968342550843735,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,N/A,N/A
23,312.171829,312.1718167577462,312.17199431829914,2696918.3,-9999,444692.5,42.94,-1,-0.5687907824692504,0.9429869690686488,0.9825123766803128,0.9587971321133144,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,20,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1,N/A,N/A
23,312.171829,312.1718167577462,312.1717505413991,2696918.3,-9999,444692.5,42.94,-1,0.2121151161860948,0.9918693454981556,0,0.5951216072988933,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999,N/A,N/A
24,317.139275,317.13926259117125,317.1394473545891,1453464.8,-9999,551126.2,22.09,-1,-0.5825936173821904,0.9402716421306744,0,0.5641629852784046,8,1.2222222222222223,0.2777777777777778,O5,de-protonated,0,-9999,C18 H22 O5,18,22,5,-9999,-9999,-9999,-9999,N/A,N/A
25,321.134259,321.13424645720613,321.13436197415905,932012.9,-9999,629054.9,13.45,-1,-0.3597153297668614,0.9767949029969238,0,0.5860769417981543,7,1.2941176470588236,0.35294117647058826,O6,de-protonated,0,-9999,C17 H22 O6,17,22,6,-9999,-9999,-9999,-9999,N/A,N/A
26,321.210543,321.21053045464805,321.21050429617907,1007413.1,-9999,413679.6,14.7,-1,0.08143715300068334,0.9987973542767716,0,0.5992784125660628,0,2.125,0.25,S1 O4,de-protonated,0,-9999,C16 H34 O4 S1,16,34,4,-9999,-9999,1,-9999,N/A,N/A
27,323.113625,323.1136123908314,323.1136265292691,1013509.1,-9999,616819.9,14.62,-1,-0.043756859868061,0.9996526472937638,0,0.5997915883762582,7,1.25,0.4375,O7,de-protonated,0,-9999,C16 H20 O7,16,20,7,-9999,-9999,-9999,-9999,N/A,N/A
27,323.113625,323.1136123908314,323.1134643379391,1013509.1,-9999,616819.9,14.62,-1,0.4582071273856077,0.9626206827156072,0,0.5775724096293642,2,2.272727272727273,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H25 O1 N4 P1 S2,11,25,1,4,1,2,-9999,N/A,N/A
29,323.18912,323.1891073882998,323.1893887287691,1686285.5,-9999,615714.5,25.61,-1,-0.8705127057668948,0.8715339750657926,0,0.5229203850394755,5,1.7058823529411764,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H29 O2 N2 P1,17,29,2,2,1,-9999,-9999,N/A,N/A
30,323.189754,323.18974138827855,323.1897688512891,2647821.5,-9999,468754.7,41.33,-1,-0.08497487606518599,0.998690666033386,0,0.5992143996200315,0,2.1333333333333333,0.3333333333333333,S1 O5,de-protonated,0,-9999,C15 H32 O5 S1,15,32,5,-9999,-9999,1,-9999,N/A,N/A
33,325.184226,325.1842133213973,325.18428954768905,21804020,-9999,515866.9,354.52,-1,-0.2344095154760605,0.6632498836440263,0.9610637661214808,0.7823754366350082,4,1.6666666666666667,0.16666666666666666,S1 O3,de-protonated,0,-9999,C18 H30 O3 S1,18,30,3,-9999,-9999,1,-9999,N/A,N/A
35,326.187671,326.18765828774843,326.1876443827591,3976299.8,-9999,504044.6,63.05,-1,0.04262880448070875,0.6664468820573763,0.9610637661214808,0.7842936356830181,4,1.7647058823529411,0.17647058823529413,13C1 S1 O3,de-protonated,1,33,C17 H30 O3 S1 13C1,17,30,3,-9999,-9999,1,1,N/A,N/A
35,326.187671,326.18765828774843,326.1874006058591,3976299.8,-9999,504044.6,63.05,-1,0.7899811238274443,0.8929392642272056,0,0.5357635585363233,9,1.3157894736842106,0.10526315789473684,N3 O2,de-protonated,0,-9999,C19 H25 O2 N3,19,25,2,3,-9999,-9999,-9999,N/A,N/A
36,333.09787,333.0978570560265,333.0979764648091,1063683.9,-9999,626933.2,15.16,-1,-0.3584794596370459,0.9769522314495952,0,0.586171338869757,9,1.0588235294117647,0.4117647058823529,O7,de-protonated,0,-9999,C17 H18 O7,17,18,7,-9999,-9999,-9999,-9999,N/A,N/A
36,333.09787,333.0978570560265,333.09781427347906,1063683.9,-9999,626933.2,15.16,-1,0.12843839138440363,0.9970112215107592,0,0.5982067329064555,4,1.9166666666666667,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,-9999,C12 H23 O1 N4 P1 S2,12,23,1,4,1,2,-9999,N/A,N/A
37,335.113693,335.1136799884292,335.1136265292691,1291054.5,-9999,500517.9,18.81,-1,0.1595254740783917,0.9953930700533632,0,0.5972358420320178,8,1.1764705882352942,0.4117647058823529,O7,de-protonated,0,-9999,C17 H20 O7,17,20,7,-9999,-9999,-9999,-9999,N/A,N/A
37,335.113693,335.1136799884292,335.1134643379391,1291054.5,-9999,500517.9,18.81,-1,0.6435148482012146,0.9276136463656308,0,0.5565681878193784,3,2.0833333333333335,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,-9999,C12 H25 O1 N4 P1 S2,12,25,1,4,1,2,-9999,N/A,N/A
38,337.092944,337.0929309220584,337.0928910843791,959840.6,-9999,412476.7,13.25,-1,0.11818012276985194,0.9974689978082444,0,0.5984813986849465,8,1.125,0.5,O8,de-protonated,0,-9999,C16 H18 O8,16,18,8,-9999,-9999,-9999,-9999,N/A,N/A
38,337.092944,337.0929309220584,337.09272889304907,959840.6,-9999,412476.7,13.25,-1,0.5993276982415708,0.9369032818399362,0,0.5621419691039617,3,2.090909090909091,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,-9999,C11 H23 O2 N4 P1 S2,11,23,2,4,1,2,-9999,N/A,N/A
39,337.129312,337.12929892083883,337.12927659372906,1358182.3,-9999,492741.3,19.54,-1,0.06622714586173208,0.9992044763354024,0,0.5995226858012415,7,1.2941176470588236,0.4117647058823529,O7,de-protonated,0,-9999,C17 H22 O7,17,22,7,-9999,-9999,-9999,-9999,N/A,N/A
39,337.129312,337.12929892083883,337.12911440239907,1358182.3,-9999,492741.3,19.54,-1,0.5473227671057571,0.9470956670504987,0,0.5682574002302992,2,2.25,0.08333333333333333,N4 S2 P1 O1,de-protonated,0,-9999,C12 H27 O1 N4 P1 S2,12,27,1,4,1,2,-9999,N/A,N/A
41,337.204884,337.2048709183046,337.2050387932291,1575602.3,-9999,443268,22.98,-1,-0.4978422775086413,0.956024727720255,0,0.573614836632153,5,1.7222222222222223,0.1111111111111111,N2 P1 O2,de-protonated,0,-9999,C18 H31 O2 N2 P1,18,31,2,2,1,-9999,-9999,N/A,N/A
42,337.205565,337.2055519182818,337.2054189157491,2939762.3,-9999,343418.5,44.54,-1,0.3944258462639632,0.9721664062410325,0,0.5832998437446194,0,2.125,0.3125,S1 O5,de-protonated,0,-9999,C16 H34 O5 S1,16,34,5,-9999,-9999,1,-9999,N/A,N/A
43,339.108507,339.1084938544698,339.10854114883904,1788069.3,-9999,507779.7,26.33,-1,-0.13946675907962722,0.9964768666460336,0,0.5978861199876202,7,1.25,0.5,O8,de-protonated,0,-9999,C16 H20 O8,16,20,8,-9999,-9999,-9999,-9999,N/A,N/A
43,339.108507,339.1084938544698,339.1083789575091,1788069.3,-9999,507779.7,26.33,-1,0.338820766026267,0.9793852299413216,0,0.587631137964793,2,2.272727272727273,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,-9999,C11 H25 O2 N4 P1 S2,11,25,2,4,1,2,-9999,N/A,N/A
45,339.200012,339.1999988514014,339.1999396121491,11303860,-9999,467179.2,176.7,-1,0.1746440532708568,0.9858257055315538,0.978896329953659,0.983053955300396,4,1.6842105263157894,0.15789473684210523,S1 O3,de-protonated,0,-9999,C19 H32 O3 S1,19,32,3,-9999,-9999,1,-9999,N/A,N/A
46,340.203429,340.20341581775347,340.20329444721915,1984859.1,-9999,361881.2,29.44,-1,0.35675884477652064,0.9771704090102064,0.978896329953659,0.9778607773875874,4,1.7777777777777777,0.16666666666666666,13C1 S1 O3,de-protonated,1,45,C18 H32 O3 S1 13C1,18,32,3,-9999,-9999,1,1,N/A,N/A
48,341.087943,341.08792978809277,341.0878057039491,907504.7,-9999,551222.5,12.41,-1,0.36378944546663544,0.9762726080333304,0,0.5857635648199983,7,1.2,0.6,O9,de-protonated,0,-9999,C15 H18 O9,15,18,9,-9999,-9999,-9999,-9999,N/A,N/A
48,341.087943,341.08792978809277,341.0876435126191,907504.7,-9999,551222.5,12.41,-1,0.8393018015420461,0.8800140136538803,0,0.5280084081923282,2,2.3,0.3,N4 S2 P1 O3,de-protonated,0,-9999,C10 H23 O3 N4 P1 S2,10,23,3,4,1,2,-9999,N/A,N/A
49,341.124302,341.12428878687354,341.12419121329907,898550.9,-9999,477909.5,12.27,-1,0.2860353413153082,0.985264205345772,0,0.5911585232074631,6,1.375,0.5,O8,de-protonated,0,-9999,C16 H22 O8,16,22,8,-9999,-9999,-9999,-9999,N/A,N/A
49,341.124302,341.12428878687354,341.1240290219691,898550.9,-9999,477909.5,12.27,-1,0.7614969405725339,0.9001282489126777,0,0.5400769493476066,1,2.4545454545454546,0.18181818181818185,N4 S2 P1 O2,de-protonated,0,-9999,C11 H27 O2 N4 P1 S2,11,27,2,4,1,2,-9999,N/A,N/A
52,345.098091,345.09807765361916,345.0979764648091,1096949.5,-9999,455614,15.13,-1,0.2932176278918236,0.9845207179347176,0,0.5907124307608306,10,1,0.3888888888888889,O7,de-protonated,0,-9999,C18 H18 O7,18,18,7,-9999,-9999,-9999,-9999,N/A,N/A
52,345.098091,345.09807765361916,345.09781427347906,1096949.5,-9999,455614,15.13,-1,0.7632043125280533,0.8997031709851936,0,0.5398219025911162,5,1.7692307692307692,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,-9999,C13 H23 O1 N4 P1 S2,13,23,1,4,1,2,-9999,N/A,N/A
53,345.134423,345.13440965240085,345.13436197415905,1125180.3,-9999,433220.2,15.56,-1,0.13814400144441713,0.9965432642015516,0,0.5979259585209309,9,1.1578947368421053,0.3157894736842105,O6,de-protonated,0,-9999,C19 H22 O6,19,22,6,-9999,-9999,-9999,-9999,N/A,N/A
56,347.112903,347.1128895860558,347.11297508058914,1271340.1,-9999,711682.7,17.83,-1,-0.246301750325589,0.989052857582467,0,0.5934317145494802,0,2.4,0.9,N2 S1 O9,de-protonated,0,-9999,C10 H24 O9 N2 S1,10,24,9,2,-9999,1,-9999,N/A,N/A
56,347.112903,347.1128895860558,347.1125949580691,1271340.1,-9999,711682.7,17.83,-1,0.8487965893033785,0.8774584008184202,0,0.5264750404910521,5,1.75,0.5,N4 P1 O6,de-protonated,0,-9999,C12 H21 O6 N4 P1,12,21,6,4,1,-9999,-9999,N/A,N/A
