Sample_Name,Calibration_Points,Calibration_Threshold,Calibration_RMSE,Calibration_Order
CM_038_SED-1,36,0.600000000000016,0.369508023823622,1
CM_038_SED-2,27,0.600000000000016,0.326644192791349,1
CM_038_SED-3,26,0.600000000000016,0.352210113483133,1
CM_039_SED-1,23,0.600000000000016,0.297737328268156,1
CM_039_SED-2,78,0.600000000000016,0.279682466042641,1
CM_039_SED-3,104,0.600000000000016,0.22174125111146,1
CM_040_SED-1,30,0.600000000000016,0.301777413109677,1
CM_040_SED-2,58,0.600000000000016,0.208716626165024,1
CM_040_SED-3,27,0.600000000000016,0.369930876150289,1
CM_041_SED-1,75,0.600000000000016,0.319641426682296,1
CM_041_SED-2,17,0.600000000000016,0.329032858978557,1
CM_041_SED-3,24,0.600000000000016,0.360170692920466,1
CM_042_SED-1,25,0.600000000000016,0.337450102030681,1
CM_042_SED-2,16,0.600000000000016,0.223836059913305,1
CM_042_SED-3,117,0.600000000000016,0.151437092405452,1
CM_043_SED-1,272,0.600000000000016,0.115744166740741,1
CM_043_SED-2,96,0.600000000000016,0.239019172072962,1
CM_043_SED-3,6,0.700000000000015,0.338337948483246,1
CM_044_SED-1,22,0.600000000000016,0.324805753814726,1
CM_044_SED-2,29,0.600000000000016,0.31630887925759,1
CM_044_SED-3,29,0.600000000000016,0.20012047613933,1
CM_045_SED-1,27,0.600000000000016,0.292946190569931,1
CM_045_SED-2,28,0.600000000000016,0.318976731314884,1
CM_045_SED-3,13,0.600000000000016,0.320675622124862,1
CM_046_SED-1,28,0.600000000000016,0.348184275894775,1
CM_046_SED-2,32,0.600000000000016,0.357529632569335,1
CM_046_SED-3,34,0.600000000000016,0.373990790651406,1
CM_047_SED-1,17,0.600000000000016,0.369291121988012,1
CM_047_SED-2,24,0.600000000000016,0.277570440463356,1
CM_047_SED-3,18,0.600000000000016,0.230689703218384,1
CM_048_SED-1,61,0.600000000000016,0.343380551249069,1
CM_048_SED-2,28,0.600000000000016,0.210601866968886,1
CM_048_SED-3,23,0.600000000000016,0.257324454407811,1
CM_049_SED-1,31,0.600000000000016,0.313269563637486,1
CM_049_SED-2,20,0.600000000000016,0.37905663359966,1
CM_049_SED-3,27,0.600000000000016,0.445133394652398,1
CM_050_SED-1,10,0.600000000000016,0.234822778968642,1
CM_050_SED-2,18,0.600000000000016,0.36118416606966,1
CM_050_SED-3,26,0.600000000000016,0.301308278611087,1
CM_051_SED-1,23,0.600000000000016,0.362248843100527,1
CM_051_SED-2,31,0.600000000000016,0.33882146918702,1
CM_051_SED-3,26,0.600000000000016,0.330323170722104,1
CM_052_SED-1,29,0.600000000000016,0.386437937114015,1
CM_052_SED-2,31,0.600000000000016,0.388563722478179,1
CM_052_SED-3,56,0.600000000000016,0.344875823504758,1
CM_053_SED-1,21,0.600000000000016,0.363964549816417,1
CM_053_SED-2,34,0.600000000000016,0.316021210933154,1
CM_053_SED-3,34,0.600000000000016,0.284200728369185,1
CM_054_SED-1,11,0.600000000000016,0.283828717048938,1
CM_054_SED-2,26,0.600000000000016,0.317662435006517,1
CM_054_SED-3,19,0.600000000000016,0.281754738183284,1
CM_055_SED-1,15,0.600000000000016,0.334593376486437,1
CM_055_SED-2,20,0.600000000000016,0.29475584003165,1
CM_055_SED-3,17,0.600000000000016,0.334196132794254,1
CM_056_SED-1,19,0.600000000000016,0.311752409311812,1
CM_056_SED-2,8,0.600000000000016,0.178183572598158,1
CM_056_SED-3,7,0.600000000000016,0.252172908684014,1
CM_057_SED-1,6,0.600000000000016,0.262432737027981,1
CM_057_SED-2,20,0.600000000000016,0.269285928823414,1
CM_057_SED-3,20,0.600000000000016,0.377687161659151,1
CM_058_SED-1,25,0.600000000000016,0.240384972644458,1
CM_058_SED-2,6,0.600000000000016,0.322242197492707,1
CM_058_SED-3,7,0.600000000000016,0.120000557790695,1
CM_059_SED-1,13,0.600000000000016,0.164909287870226,1
CM_059_SED-2,7,0.600000000000016,0.260373225884989,1
CM_059_SED-3,12,0.600000000000016,0.203082405336687,1
CM_060_SED-1,34,0.600000000000016,0.392619760964072,1
CM_060_SED-2,36,0.600000000000016,0.336561646963053,1
CM_060_SED-3,25,0.600000000000016,0.287793937214104,1
CM_061_SED-1,84,0.600000000000016,0.324255804632093,1
CM_061_SED-2,35,0.600000000000016,0.360520975268373,1
CM_061_SED-3,27,0.600000000000016,0.373699624832775,1
CM_062_SED-1,12,0.600000000000016,0.235469666080082,1
CM_062_SED-2,36,0.600000000000016,0.341458779259582,1
CM_062_SED-3,35,0.600000000000016,0.322421567978442,1
CM_063_SED-1,65,0.600000000000016,0.348384460324417,1
CM_063_SED-2,31,0.600000000000016,0.353133209258212,1
CM_063_SED-3,6,0.600000000000016,0.0784257811180881,1
CM_064_SED-1,22,0.600000000000016,0.346732846412595,1
CM_064_SED-2,27,0.600000000000016,0.341595630722459,1
CM_064_SED-3,30,0.600000000000016,0.364494616321835,1
CM_065_SED-1,34,0.600000000000016,0.378359252399548,1
CM_065_SED-2,314,0.600000000000016,0.0881989539499109,1
CM_065_SED-3,390,0.600000000000016,0.0976358658130581,1
CM_066_SED-1,17,0.600000000000016,0.237922775706361,1
CM_066_SED-2,21,0.600000000000016,0.185801253682529,1
CM_066_SED-3,8,0.600000000000016,0.114443309775104,1
CM_068_SED-1,41,0.600000000000016,0.30691696681878,1
CM_068_SED-2,288,0.600000000000016,0.21333675554885,1
CM_068_SED-3,22,0.600000000000016,0.222595321913794,1
CM_069_SED-1,16,0.600000000000016,0.361057467474385,1
CM_069_SED-2,28,0.600000000000016,0.33702054484341,1
CM_069_SED-3,30,0.600000000000016,0.300458988010667,1
CM_070_SED-1,281,0.600000000000016,0.112013325714831,1
CM_070_SED-2,9,0.600000000000016,0.283963217195038,1
CM_071_SED-1,176,0.600000000000016,0.212931355143887,1
CM_071_SED-2,211,0.600000000000016,0.196859650043253,1
CM_071_SED-3,22,0.600000000000016,0.331811016974697,1
CM_072_SED-1,22,0.600000000000016,0.343394955961133,1
CM_072_SED-2,21,0.600000000000016,0.28094859408166,1
CM_072_SED-3,22,0.600000000000016,0.42299647692337,1
CM_073_SED-1,43,0.600000000000016,0.318518761062364,1
CM_073_SED-2,21,0.600000000000016,0.395005420106389,1
CM_073_SED-3,78,0.600000000000016,0.103465258356076,1
CM_074_SED-1,110,0.600000000000016,0.242028614687753,1
CM_074_SED-2,20,0.600000000000016,0.32718034105538,1
CM_074_SED-3,16,0.600000000000016,0.254537263871828,1
CM_075_SED-1,26,0.600000000000016,0.177672550154067,1
CM_075_SED-2,28,0.600000000000016,0.238235230351482,1
CM_075_SED-3,11,0.600000000000016,0.150650992143425,1
CM_076_SED-1,7,0.600000000000016,0.156149118597975,1
CM_076_SED-2,6,0.700000000000015,0.298745956294642,1
CM_076_SED-3,26,0.600000000000016,0.309177997572404,1
CM_077_SED-1,20,0.600000000000016,0.327048770206,1
CM_077_SED-2,27,0.600000000000016,0.382932167949712,1
CM_077_SED-3,174,0.600000000000016,0.198120576725414,1
CM_078_SED-1,26,0.600000000000016,0.357532506717883,1
CM_078_SED-2,71,0.600000000000016,0.343194891909999,1
CM_078_SED-3,9,0.600000000000016,0.204598682766523,1
CM_079_SED-1,85,0.600000000000016,0.187860276010694,1
CM_079_SED-2,19,0.600000000000016,0.366501333332109,1
CM_079_SED-3,22,0.600000000000016,0.258070910422395,1
CM_080_SED-1,70,0.600000000000016,0.357733091965777,1
CM_080_SED-2,7,0.700000000000015,0.343213406695972,1
CM_080_SED-3,8,0.700000000000015,0.465041150741609,1
CM_081_SED-1,45,0.600000000000016,0.31721297168871,1
CM_081_SED-2,103,0.600000000000016,0.338901707131715,1
CM_081_SED-3,28,0.600000000000016,0.382544983903077,1
CM_082_SED-1,19,0.600000000000016,0.313619795692441,1
CM_082_SED-2,35,0.600000000000016,0.359878972564248,1
CM_082_SED-3,41,0.600000000000016,0.322998983240656,1
CM_083_SED-1,20,0.600000000000016,0.33045264046386,1
CM_083_SED-2,21,0.600000000000016,0.301165738971371,1
CM_083_SED-3,20,0.600000000000016,0.414878776319539,1
CM_084_SED-1,27,0.600000000000016,0.437632804120708,1
CM_084_SED-2,34,0.600000000000016,0.339334071338082,1
CM_084_SED-3,34,0.600000000000016,0.310416499663371,1
CM_085_SED-1,45,0.600000000000016,0.354687155234182,1
CM_085_SED-2,256,0.600000000000016,0.160978798494443,1
CM_085_SED-3,43,0.600000000000016,0.300931778288058,1
CM_086_SED-1,8,0.700000000000015,0.418248047769073,1
CM_086_SED-2,15,0.600000000000016,0.2806229414529,1
CM_086_SED-3,33,0.600000000000016,0.377127641112422,1
CM_087_SED-1,159,0.600000000000016,0.347812885652705,1
CM_087_SED-2,68,0.600000000000016,0.335420064711056,1
CM_087_SED-3,33,0.600000000000016,0.287889189854578,1
CM_088_SED-1,364,0.600000000000016,0.212704237513091,1
CM_088_SED-2,286,0.600000000000016,0.169519123719535,1
CM_088_SED-3,26,0.600000000000016,0.3412616939273,1
CM_089_SED-1,121,0.600000000000016,0.327355463854075,1
CM_089_SED-2,22,0.600000000000016,0.386901170214032,1
CM_089_SED-3,37,0.600000000000016,0.396337384147466,1
CM_090_SED-1,18,0.600000000000016,0.231382138166516,1
CM_090_SED-2,19,0.600000000000016,0.35113878276233,1
CM_090_SED-3,16,0.600000000000016,0.282578530293405,1
CM_091_SED-1,80,0.600000000000016,0.354869052408283,1
CM_091_SED-2,201,0.600000000000016,0.165139669967029,1
CM_091_SED-3,121,0.600000000000016,0.170165312487151,1
CM_092_SED-1,115,0.600000000000016,0.321079338519076,1
CM_092_SED-2,29,0.600000000000016,0.335543804998253,1
CM_092_SED-3,25,0.600000000000016,0.16303634029068,1
CM_093_SED-1,20,0.600000000000016,0.410189169155482,1
CM_093_SED-2,31,0.600000000000016,0.367855759647898,1
CM_093_SED-3,31,0.600000000000016,0.307521925987569,1
CM_094_SED-1,28,0.600000000000016,0.369968948563176,1
CM_094_SED-2,29,0.600000000000016,0.371871898452157,1
CM_094_SED-3,20,0.600000000000016,0.320051076780291,1
CM_095_SED-1,20,0.600000000000016,0.286034809429733,1
CM_095_SED-2,292,0.600000000000016,0.151611936988949,1
CM_095_SED-3,38,0.600000000000016,0.336629800593176,1
CM_096_SED-1,30,0.600000000000016,0.355992397210219,1
CM_096_SED-2,33,0.600000000000016,0.266615115619671,1
CM_096_SED-3,20,0.600000000000016,0.291235454992302,1
CM_097_SED-1,69,0.600000000000016,0.32775688665551,1
CM_097_SED-2,21,0.600000000000016,0.195059031784045,1
CM_097_SED-3,24,0.600000000000016,0.281077254757826,1
CM_098_SED-1,27,0.600000000000016,0.365634589578586,1
CM_098_SED-2,19,0.600000000000016,0.365547348054192,1
CM_098_SED-3,17,0.600000000000016,0.295411335920647,1
CM_099_SED-1,73,0.600000000000016,0.293130599020256,1
CM_099_SED-2,259,0.600000000000016,0.130342674319801,1
CM_099_SED-3,8,0.600000000000016,0.214071097280254,1
CM_100_SED-1,6,0.600000000000016,0.169701874092519,1
CM_100_SED-2,33,0.600000000000016,0.260759908554435,1
CM_100_SED-3,97,0.600000000000016,0.335745032248841,1
CM_101_SED-1,52,0.600000000000016,0.357286185534648,1
CM_101_SED-2,34,0.600000000000016,0.273551085867698,1
CM_101_SED-3,299,0.600000000000016,0.28181546785864803,1
CM_102_SED-1,27,0.600000000000016,0.364094263392166,1
CM_102_SED-2,6,0.600000000000016,0.283218841629978,1
CM_102_SED-3,20,0.600000000000016,0.328394489661818,1
CM_103_SED-1,77,0.600000000000016,0.336303573549968,1
CM_103_SED-2,29,0.600000000000016,0.277095219688725,1
CM_103_SED-3,79,0.600000000000016,0.368489441366198,1
CM_104_SED-1,27,0.600000000000016,0.405533699525983,1
CM_104_SED-2,9,1.00000000000001,0.687401214776579,1
CM_104_SED-3,27,0.600000000000016,0.437754300410197,1
CM_105_SED-1,91,0.600000000000016,0.345860750296947,1
CM_105_SED-2,131,0.600000000000016,0.332584933024866,1
CM_105_SED-3,27,0.600000000000016,0.28854678533313,1
CM_106_SED-1,32,0.600000000000016,0.30812592773501,1
CM_106_SED-2,30,0.600000000000016,0.319915824169852,1
CM_106_SED-3,40,0.600000000000016,0.294344486083982,1
CM_107_SED-1,28,0.600000000000016,0.287046084743263,1
CM_107_SED-2,46,0.600000000000016,0.316454215950183,1
CM_107_SED-3,25,0.600000000000016,0.332679304786774,1
CM_108_SED-1,14,0.600000000000016,0.328016116779415,1
CM_108_SED-2,291,0.600000000000016,0.102092843062751,1
CM_108_SED-3,352,0.600000000000016,0.186368635560448,1
CM_109_SED-1,23,0.600000000000016,0.355054565417103,1
CM_109_SED-2,30,0.600000000000016,0.374089527622554,1
CM_109_SED-3,120,0.600000000000016,0.0967066952908703,1
CM_110_SED-1,15,0.600000000000016,0.369588549145099,1
CM_110_SED-2,14,0.600000000000016,0.277598751187891,1
CM_110_SED-3,17,0.600000000000016,0.37380165653576,1
CM_111_SED-1,46,0.600000000000016,0.355984055418741,1
CM_111_SED-2,24,0.600000000000016,0.32762111359243,1
CM_111_SED-3,27,0.600000000000016,0.372477031204131,1
CM_112_SED-1,27,0.600000000000016,0.341177132769637,1
CM_112_SED-2,259,0.600000000000016,0.238103802859201,1
CM_112_SED-3,34,0.600000000000016,0.332275435734323,1
CM_113_SED-1,154,0.600000000000016,0.25597927109975,1
CM_113_SED-2,231,0.600000000000016,0.168481247100738,1
CM_113_SED-3,205,0.600000000000016,0.113459762057116,1
CM_114_SED-1,46,0.600000000000016,0.326485584202073,1
CM_114_SED-2,24,0.600000000000016,0.338820825413072,1
CM_114_SED-3,30,0.600000000000016,0.295138719032045,1
CM_115_SED-1,28,0.600000000000016,0.358859197068529,1
CM_115_SED-2,26,0.600000000000016,0.342291041023277,1
CM_115_SED-3,16,0.600000000000016,0.274599639017174,1
CM_116_SED-1,18,0.600000000000016,0.254923266980097,1
CM_116_SED-2,24,0.600000000000016,0.320829048756478,1
CM_116_SED-3,22,0.600000000000016,0.325367452565903,1
CM_117_SED-1,25,0.600000000000016,0.401576689299517,1
CM_117_SED-2,38,0.600000000000016,0.35575849509288,1
CM_117_SED-3,12,0.600000000000016,0.321103750415663,1
CM_SED_Blk-1,25,0.600000000000016,0.337335168652883,1
CM_SED_Blk-10,31,0.600000000000016,0.328677004299574,1
CM_SED_Blk-11,16,0.600000000000016,0.316107449924636,1
CM_SED_Blk-2,5,1.00000000000001,0.319477301877812,1
CM_SED_Blk-3,6,0.600000000000016,0.207025502006495,1
CM_SED_Blk-4,7,0.600000000000016,0.157885267043106,1
CM_SED_Blk-5,28,0.600000000000016,0.30739325957129,1
CM_SED_Blk-6,8,0.600000000000016,0.326144968676407,1
CM_SED_Blk-8,11,0.600000000000016,0.284997208258858,1
CM_SED_Blk-9,20,0.600000000000016,0.29594661449107,1
SSS001_SED-1,251,0.600000000000016,0.149619258619432,1
SSS001_SED-2,279,0.600000000000016,0.174668952523101,1
SSS001_SED-3,18,0.600000000000016,0.243053743174534,1
SSS002_SED-1,17,0.600000000000016,0.373966477874869,1
SSS002_SED-2,34,0.600000000000016,0.366990932039912,1
SSS002_SED-3,19,0.600000000000016,0.21305716246826,1
SSS003_SED-1,27,0.600000000000016,0.27588465100106,1
SSS003_SED-2,240,0.600000000000016,0.19758434277489,1
SSS003_SED-3,18,0.600000000000016,0.335911719522243,1
SSS004_SED-1,31,0.600000000000016,0.299428333822,1
SSS004_SED-2,26,0.600000000000016,0.326842634740383,1
SSS004_SED-3,44,0.600000000000016,0.364579309914822,1
SSS005_SED-1,10,0.600000000000016,0.346508716934459,1
SSS005_SED-2,45,0.600000000000016,0.24628793005264,1
SSS005_SED-3,100,0.600000000000016,0.341403350517625,1
SSS006_SED-1,198,0.600000000000016,0.103420082240981,1
SSS006_SED-2,10,0.600000000000016,0.24210858827832,1
SSS006_SED-3,10,0.600000000000016,0.262664718853737,1
SSS007_SED-1,289,0.600000000000016,0.15002768441027,1
SSS007_SED-2,42,0.600000000000016,0.360196584103195,1
SSS007_SED-3,20,0.600000000000016,0.289872129854322,1
SSS008_SED-1,32,0.600000000000016,0.372262287530278,1
SSS008_SED-2,96,0.600000000000016,0.344630398684583,1
SSS008_SED-3,14,0.600000000000016,0.298490527889704,1
SSS009_SED-1,17,0.600000000000016,0.29237132241661,1
SSS009_SED-2,26,0.600000000000016,0.352368618079694,1
SSS009_SED-3,211,0.600000000000016,0.118160889947563,1
SSS010_SED-1,245,0.600000000000016,0.166974199043797,1
SSS010_SED-2,160,0.600000000000016,0.0999194236076604,1
SSS010_SED-3,202,0.600000000000016,0.181980322842113,1
SSS011_SED-1,155,0.600000000000016,0.110773940147136,1
SSS011_SED-2,31,0.600000000000016,0.371227418947919,1
SSS011_SED-3,162,0.600000000000016,0.0912168728419452,1
SSS012_SED-1,132,0.600000000000016,0.205315316288897,1
SSS012_SED-2,12,0.600000000000016,0.2380178050905,1
SSS012_SED-3,180,0.600000000000016,0.103639118670913,1
SSS013_SED-1,23,0.600000000000016,0.324131360743947,1
SSS013_SED-2,27,0.600000000000016,0.342239009998092,1
SSS013_SED-3,11,0.600000000000016,0.364710081665861,1
SSS014_SED-1,39,0.600000000000016,0.325939273041905,1
SSS014_SED-2,65,0.600000000000016,0.339070332172187,1
SSS014_SED-3,40,0.600000000000016,0.313377849815795,1
SSS015_SED-1,281,0.600000000000016,0.131332876842718,1
SSS015_SED-2,22,0.600000000000016,0.258218707301276,1
SSS015_SED-3,206,0.600000000000016,0.136523910878761,1
SSS016_SED-1,164,0.600000000000016,0.089913411690733,1
SSS016_SED-2,118,0.600000000000016,0.148405919707521,1
SSS016_SED-3,140,0.600000000000016,0.0808818003758046,1
SSS017_SED-1,32,0.600000000000016,0.355108268116092,1
SSS017_SED-2,223,0.600000000000016,0.228289379880718,1
SSS017_SED-3,16,0.600000000000016,0.250306384935694,1
SSS018_SED-1,83,0.600000000000016,0.121740480727381,1
SSS018_SED-2,179,0.600000000000016,0.11746464961636,1
SSS018_SED-3,160,0.600000000000016,0.197649714747695,1
SSS019_SED-1,22,0.600000000000016,0.32723203525834,1
SSS019_SED-2,73,0.600000000000016,0.357813054633402,1
SSS019_SED-3,259,0.600000000000016,0.207544695679758,1
SSS020_SED-1,254,0.600000000000016,0.167417146078918,1
SSS020_SED-2,355,0.600000000000016,0.166029688046823,1
SSS020_SED-3,21,0.600000000000016,0.326802148211733,1
SSS021_SED-1,33,0.600000000000016,0.329855539479179,1
SSS021_SED-2,27,0.600000000000016,0.266422032815559,1
SSS021_SED-3,26,0.600000000000016,0.303253482357677,1
SSS022_SED-1,12,0.600000000000016,0.37144290275014,1
SSS022_SED-2,23,0.600000000000016,0.282476492160961,1
SSS022_SED-3,245,0.600000000000016,0.122294627127595,1
SSS023_SED-1,31,0.600000000000016,0.393860487359916,1
SSS023_SED-2,35,0.600000000000016,0.297438180029941,1
SSS023_SED-3,52,0.600000000000016,0.327730200983158,1
SSS024_SED-1,56,0.600000000000016,0.346619309689397,1
SSS024_SED-2,18,0.600000000000016,0.216235544764772,1
SSS024_SED-3,20,0.600000000000016,0.263977643959728,1
SSS025_SED-1,15,0.600000000000016,0.245443685724747,1
SSS025_SED-2,26,0.600000000000016,0.292837744206634,1
SSS025_SED-3,10,0.600000000000016,0.360623538731408,1
SSS025_SED-3,20,0.600000000000016,0.384754158610046,1
SSS026_SED-1,20,0.600000000000016,0.318012176036483,1
SSS026_SED-2,8,0.600000000000016,0.218924317268977,1
SSS026_SED-3,239,0.600000000000016,0.191559865084632,1
SSS027_SED-1,159,0.600000000000016,0.183908046233095,1
SSS027_SED-2,171,0.600000000000016,0.180304662173709,1
SSS027_SED-3,178,0.600000000000016,0.112634073474523,1
SSS028_SED-1,6,0.600000000000016,0.295155381093371,1
SSS028_SED-2,21,0.600000000000016,0.372876815809654,1
SSS028_SED-3,6,1.30000000000001,0.596173055134564,1
SSS029_SED-1,22,0.600000000000016,0.326980221432292,1
SSS029_SED-2,28,0.600000000000016,0.354633465414718,1
SSS029_SED-3,170,0.600000000000016,0.152607981682295,1
SSS030_SED-1,259,0.600000000000016,0.214378365984152,1
SSS030_SED-2,203,0.600000000000016,0.216125954462673,1
SSS030_SED-3,27,0.600000000000016,0.392785473201174,1
SSS031_SED-1,34,0.600000000000016,0.304715639811819,1
SSS031_SED-2,22,0.600000000000016,0.310791590534037,1
SSS031_SED-3,22,0.600000000000016,0.363757043869583,1
SSS032_SED-1,22,0.600000000000016,0.272282142172046,1
SSS032_SED-2,26,0.600000000000016,0.31670264546638,1
SSS032_SED-3,11,0.600000000000016,0.380936816862397,1
SSS033_SED-1,26,0.600000000000016,0.287323419530732,1
SSS033_SED-2,48,0.600000000000016,0.321412360943424,1
SSS033_SED-3,21,0.600000000000016,0.256619402334306,1
SSS034_SED-1,158,0.600000000000016,0.280154441374436,1
SSS034_SED-2,28,0.600000000000016,0.382652502551346,1
SSS034_SED-3,107,0.600000000000016,0.281462181722763,1
SSS035_SED-1,19,0.600000000000016,0.347178962204314,1
SSS035_SED-2,32,0.600000000000016,0.322901970629962,1
SSS035_SED-3,29,0.600000000000016,0.371175712867997,1
SSS036_SED-1,117,0.600000000000016,0.30786595541758,1
SSS036_SED-2,39,0.600000000000016,0.373724685089509,1
SSS036_SED-3,33,0.600000000000016,0.38589326162687,1
SSS037_SED-1,94,0.600000000000016,0.169869030782225,1
SSS037_SED-2,250,0.600000000000016,0.138889959483392,1
SSS037_SED-3,221,0.600000000000016,0.197014122571302,1
SSS038_SED-2,18,0.600000000000016,0.291609790216028,1
SSS038_SED-3,171,0.600000000000016,0.0996345304848782,1
SSS039_SED-1,235,0.600000000000016,0.129471032250353,1
SSS039_SED-2,170,0.600000000000016,0.172013681275297,1
SSS039_SED-3,201,0.600000000000016,0.105733439724573,1
SSS040_SED-1,244,0.600000000000016,0.203847504715175,1
SSS040_SED-2,226,0.600000000000016,0.080526615790186,1
SSS040_SED-3,309,0.600000000000016,0.107020665487664,1
SSS041_SED-1,13,0.600000000000016,0.147831756550829,1
SSS041_SED-2,24,0.600000000000016,0.360667662143018,1
SSS041_SED-3,21,0.600000000000016,0.346055063365723,1
SSS042_SED-1,89,0.600000000000016,0.104732521063839,1
SSS042_SED-2,34,0.600000000000016,0.347375610990926,1
SSS042_SED-3,18,0.600000000000016,0.422203500345201,1
