Parent_ID,Replicate_ID,Tensile_Strength_pounds,Total_Incubation_days,Decay_Rate_per_day,mean_Tensile_Strength_pounds,sd_Tensile_Strength_pounds,Site_ID,sum_mean_daily_temp,degree_decay_rate,mean_degree_decay_rate,Latitude,Longitude
SSS008,COT-2,38.1,34.7993,0.0163,30.325000000000003,7.844477887873312,S52,504.09713075396826,0.001128643508974283,0.0016364624554548082,46.659147,-121.08911
SSS008,COT-3,34.7,34.7993,0.019,30.325000000000003,7.844477887873312,S52,504.09713075396826,0.0013140732396296304,0.0016364624554548082,46.659147,-121.08911
SSS008,COT-4,20.3,34.7993,0.0344,30.325000000000003,7.844477887873312,S52,504.09713075396826,0.002377596057351702,0.0016364624554548082,46.659147,-121.08911
SSS009,COT-1,44.4,34.8604,0.0119,33.75,10.50888512957805,S45,474.1868181818182,8.771242709936023e-4,0.0015476279667871627,46.616789,-121.151113
SSS009,COT-2,34,34.8604,0.0196,33.75,10.50888512957805,S45,474.1868181818182,0.001439938197043499,0.0015476279667871627,46.616789,-121.151113
SSS009,COT-3,19.4,34.8604,0.0357,33.75,10.50888512957805,S45,474.1868181818182,0.002623200651909422,0.0015476279667871627,46.616789,-121.151113
SSS009,COT-4,37.2,34.8604,0.017,33.75,10.50888512957805,S45,474.1868181818182,0.0012502487472021275,0.0015476279667871627,46.616789,-121.151113
SSS010,COT-1,29.6,35.175,0.0234,27.7,1.4651507317223949,S10,548.5306450307651,0.001497429328264055,0.0016202676325069946,46.80947,-121.067452
SSS010,COT-2,28,35.175,0.0249,27.7,1.4651507317223949,S10,548.5306450307651,0.0015987360677474872,0.0016202676325069946,46.80947,-121.067452
SSS010,COT-3,26.2,35.175,0.0268,27.7,1.4651507317223949,S10,548.5306450307651,0.0017198689525007652,0.0016202676325069946,46.80947,-121.067452
SSS010,COT-4,27,35.175,0.026,27.7,1.4651507317223949,S10,548.5306450307651,0.001665036181515671,0.0016202676325069946,46.80947,-121.067452
SSS011,COT-1,6.7,35.2049,0.0655,7.85,1.2767145334803702,S04,496.5023753678438,0.004646609612984299,0.004347007057054719,46.809991,-121.067369
SSS011,COT-2,9.5,35.2049,0.0556,7.85,1.2767145334803702,S04,496.5023753678438,0.0039433213921558,0.004347007057054719,46.809991,-121.067369
SSS011,COT-3,8.2,35.2049,0.0598,7.85,1.2767145334803702,S04,496.5023753678438,0.004239709992970172,0.004347007057054719,46.809991,-121.067369
SSS011,COT-4,7,35.2049,0.0643,7.85,1.2767145334803702,S04,496.5023753678438,0.004558387230108606,0.004347007057054719,46.809991,-121.067369
SSS012,COT-1,16.6,35.0917,0.0399,13.225,2.2867371223353747,S50P,663.4691501823379,0.0021097552778505165,0.0024678354994983054,46.752151,-120.817783
SSS012,COT-2,12.1,35.0917,0.0489,13.225,2.2867371223353747,S50P,663.4691501823379,0.002586336958661001,0.0024678354994983054,46.752151,-120.817783
SSS012,COT-3,12.6,35.0917,0.0477,13.225,2.2867371223353747,S50P,663.4691501823379,0.0025253072011453596,0.0024678354994983054,46.752151,-120.817783
SSS012,COT-4,11.6,35.0917,0.0501,13.225,2.2867371223353747,S50P,663.4691501823379,0.0026499425603363443,0.0024678354994983054,46.752151,-120.817783
SSS013,COT-1,1,35.1979,0.1196,0.875,1.1109305408830323,T07,539.7388908941236,0.007798512035473019,0.010168174429672092,46.255808,-119.474167
SSS013,COT-2,2.4,35.1979,0.0947,0.875,1.1109305408830323,T07,539.7388908941236,0.0061764893275973445,0.010168174429672092,46.255808,-119.474167
SSS013,COT-3,0.05,35.1979,0.2047,0.875,1.1109305408830323,T07,539.7388908941236,0.013348848177809,0.010168174429672092,46.255808,-119.474167
SSS013,COT-4,0.05,35.1979,0.2047,0.875,1.1109305408830323,T07,539.7388908941236,0.013348848177809,0.010168174429672092,46.255808,-119.474167
SSS015,COT-1,2.5,34.8174,0.0946,2.55,1.6360521589077368,T03,657.4264295977011,0.005008726994428155,0.005367964988166078,46.530802,-120.470394
SSS015,COT-2,0.5,34.8174,0.1408,2.55,1.6360521589077368,T03,657.4264295977011,0.007456815236665334,0.005367964988166078,46.530802,-120.470394
SSS015,COT-3,4.5,34.8174,0.0777,2.55,1.6360521589077368,T03,657.4264295977011,0.0041146548390665234,0.005367964988166078,46.530802,-120.470394
SSS015,COT-4,2.7,34.8174,0.0924,2.55,1.6360521589077368,T03,657.4264295977011,0.004891662882504297,0.005367964988166078,46.530802,-120.470394
SSS016,COT-1,5.6,34.9236,0.0712,19.625,13.598130999025809,T42,633.5877920660486,0.003924307996531574,0.002323823557646469,46.728718,-120.713597
SSS016,COT-2,10.4,34.9236,0.0535,19.625,13.598130999025809,T42,633.5877920660486,0.0029472702187239934,0.002323823557646469,46.728718,-120.713597
SSS016,COT-3,30.1,34.9236,0.023,19.625,13.598130999025809,T42,633.5877920660486,0.0012699661751247452,0.002323823557646469,46.728718,-120.713597
SSS016,COT-4,32.4,34.9236,0.0209,19.625,13.598130999025809,T42,633.5877920660486,0.001153749840205562,0.002323823557646469,46.728718,-120.713597
SSS017,COT-1,3.6,34.916,0.0839,7.875,5.7592678932887535,S58,662.6678545100732,0.0044188447821322625,0.003513696565021422,46.68571,-120.655049
SSS017,COT-2,4.2,34.916,0.0795,7.875,5.7592678932887535,S58,662.6678545100732,0.004186223448868366,0.003513696565021422,46.68571,-120.655049
SSS017,COT-3,16.1,34.916,0.041,7.875,5.7592678932887535,S58,662.6678545100732,0.002158458351232008,0.003513696565021422,46.68571,-120.655049
SSS017,COT-4,7.6,34.916,0.0625,7.875,5.7592678932887535,S58,662.6678545100732,0.0032912596778530523,0.003513696565021422,46.68571,-120.655049
SSS018,COT-1,31.6,34.8785,0.0217,23.425,7.366308437745463,S08,544.188168627451,0.0013892310778541976,0.0020183902692009065,47.017331,-121.135541
SSS018,COT-2,23.9,34.8785,0.0297,23.425,7.366308437745463,S08,544.188168627451,0.0019024334548183952,0.0020183902692009065,47.017331,-121.135541
SSS018,COT-3,24.5,34.8785,0.029,23.425,7.366308437745463,S08,544.188168627451,0.0018568707982914198,0.0020183902692009065,47.017331,-121.135541
SSS018,COT-4,13.7,34.8785,0.0456,23.425,7.366308437745463,S08,544.188168627451,0.002925025745839613,0.0020183902692009065,47.017331,-121.135541
SSS019,COT-1,11.9,34.8333,0.0497,14.674999999999999,5.762739510568447,S03,437.82929190891474,0.0039572999535482205,0.0036232711707401555,47.019547,-121.128494
SSS019,COT-2,17.4,34.8333,0.0388,14.674999999999999,5.762739510568447,S03,437.82929190891474,0.0030895375330703325,0.0036232711707401555,47.019547,-121.128494
SSS019,COT-3,8.2,34.8333,0.0604,14.674999999999999,5.762739510568447,S03,437.82929190891474,0.004807869462553914,0.0036232711707401555,47.019547,-121.128494
SSS019,COT-4,21.2,34.8333,0.0332,14.674999999999999,5.762739510568447,S03,437.82929190891474,0.0026383777337881556,0.0036232711707401555,47.019547,-121.128494
SSS020,COT-1,23.2,34.9326,0.0305,20.65,4.347029637196721,T05P,546.4661962746305,0.0019488999781483109,0.002195306089543111,46.988976,-121.098221
SSS020,COT-2,24.7,34.9326,0.0287,20.65,4.347029637196721,T05P,546.4661962746305,0.0018342525115917854,0.002195306089543111,46.988976,-121.098221
SSS020,COT-3,19.8,34.9326,0.035,20.65,4.347029637196721,T05P,546.4661962746305,0.0022388910920581894,0.002195306089543111,46.988976,-121.098221
SSS020,COT-4,14.9,34.9326,0.0432,20.65,4.347029637196721,T05P,546.4661962746305,0.002759180776374159,0.002195306089543111,46.988976,-121.098221
SSS021,COT-1,56.5,35.0611,0.005,56.5,5.786766512195446,S24,576.8501293880087,3.0323231214988614e-4,3.103408574802671e-4,47.354314,-121.108221
SSS021,COT-2,48.6,35.0611,0.0093,56.5,5.786766512195446,S24,576.8501293880087,5.643349791558546e-4,3.103408574802671e-4,47.354314,-121.108221
SSS021,COT-3,58.6,35.0611,0.0039,56.5,5.786766512195446,S24,576.8501293880087,2.3996794490550516e-4,3.103408574802671e-4,47.354314,-121.108221
SSS021,COT-4,62.3,35.0611,0.0022,56.5,5.786766512195446,S24,576.8501293880087,1.3382819370982255e-4,3.103408574802671e-4,47.354314,-121.108221
SSS022,COT-1,45.4,35.0569,0.0112,52.2,4.616636582332785,S15,510.8572469535848,7.705638589857287e-4,5.034426022813782e-4,47.363633,-121.107253
SSS022,COT-2,53.3,35.0569,0.0067,52.2,4.616636582332785,S15,510.8572469535848,4.5653439756346146e-4,5.034426022813782e-4,47.363633,-121.107253
SSS022,COT-3,54.7,35.0569,0.0059,52.2,4.616636582332785,S15,510.8572469535848,4.057817099765659e-4,5.034426022813782e-4,47.363633,-121.107253
SSS022,COT-4,55.4,35.0569,0.0056,52.2,4.616636582332785,S15,510.8572469535848,3.808904425997565e-4,5.034426022813782e-4,47.363633,-121.107253
SSS023,COT-1,4.8,34.9125,0.0756,3.95,0.6608075867199669,U20,507.3648168305243,0.005204429300463025,0.005609168399842672,46.898622,-120.64229
SSS023,COT-2,3.2,34.9125,0.0872,3.95,0.6608075867199669,U20,507.3648168305243,0.006003588198868869,0.005609168399842672,46.898622,-120.64229
SSS023,COT-3,4,34.9125,0.0809,3.95,0.6608075867199669,U20,507.3648168305243,0.005563779319908414,0.005609168399842672,46.898622,-120.64229
SSS023,COT-4,3.8,34.9125,0.0823,3.95,0.6608075867199669,U20,507.3648168305243,0.005664876780130383,0.005609168399842672,46.898622,-120.64229
SSS024,COT-1,4.8,34.9688,0.0755,2.5,1.687206764645835,W20,384.87484315958164,0.006860786995220628,0.009050360272689646,46.832966,-120.712552
SSS024,COT-2,1.9,34.9688,0.102,2.5,1.687206764645835,W20,384.87484315958164,0.009268743888774163,0.009050360272689646,46.832966,-120.712552
SSS024,COT-3,0.8,34.9688,0.1268,2.5,1.687206764645835,W20,384.87484315958164,0.01151622109561241,0.009050360272689646,46.832966,-120.712552
SSS024,COT-4,2.5,34.9688,0.0942,2.5,1.687206764645835,W20,384.87484315958164,0.008555689111151378,0.009050360272689646,46.832966,-120.712552
SSS025,COT-1,0.05,34.8847,0.2065,0.05,0,S34R,735.3653378851541,0.009797704812855756,0.009797704812855756,46.275313,-120.13755
SSS025,COT-2,0.05,34.8847,0.2065,0.05,0,S34R,735.3653378851541,0.009797704812855756,0.009797704812855756,46.275313,-120.13755
SSS025,COT-3,0.05,34.8847,0.2065,0.05,0,S34R,735.3653378851541,0.009797704812855756,0.009797704812855756,46.275313,-120.13755
SSS025,COT-4,0.05,34.8847,0.2065,0.05,0,S34R,735.3653378851541,0.009797704812855756,0.009797704812855756,46.275313,-120.13755
SSS026,COT-1,0.05,34.834,0.2068,0.05,0,S36,762.830679549859,0.00944494329260096,0.00944494329260096,46.31467,-120.19913
SSS026,COT-2,0.05,34.834,0.2068,0.05,0,S36,762.830679549859,0.00944494329260096,0.00944494329260096,46.31467,-120.19913
SSS026,COT-3,0.05,34.834,0.2068,0.05,0,S36,762.830679549859,0.00944494329260096,0.00944494329260096,46.31467,-120.19913
SSS026,COT-4,0.05,34.834,0.2068,0.05,0,S36,762.830679549859,0.00944494329260096,0.00944494329260096,46.31467,-120.19913
SSS027,COT-1,13.5,34.9597,0.046,11.85,6.075908711186061,S32,747.7833275735294,0.0021483102015915625,0.0024960206719075477,46.235443,-120.419599
SSS027,COT-2,18.9,34.9597,0.0363,11.85,6.075908711186061,S32,747.7833275735294,0.0016983506689111183,0.0024960206719075477,46.235443,-120.419599
SSS027,COT-3,4.3,34.9597,0.0787,11.85,6.075908711186061,S32,747.7833275735294,0.0036782649632967446,0.0024960206719075477,46.235443,-120.419599
SSS027,COT-4,10.7,34.9597,0.0526,11.85,6.075908711186061,S32,747.7833275735294,0.002459156853830766,0.0024960206719075477,46.235443,-120.419599
SSS028,COT-1,21.9,34.9813,0.0321,26.75,6.131068422387734,S42,570.6691190948276,0.0019672934144552394,0.001652025584064644,46.2901,-120.871694
SSS028,COT-2,32,34.9813,0.0213,26.75,6.131068422387734,S42,570.6691190948276,0.0013027239585526292,0.001652025584064644,46.2901,-120.871694
SSS028,COT-3,21,34.9813,0.0333,26.75,6.131068422387734,S42,570.6691190948276,0.0020408284940572233,0.001652025584064644,46.2901,-120.871694
SSS028,COT-4,32.1,34.9813,0.0212,26.75,6.131068422387734,S42,570.6691190948276,0.001297256469193484,0.001652025584064644,46.2901,-120.871694
SSS029,COT-1,4.7,34.9521,0.0761,10.15,6.240993510651971,S41R,661.8064205121703,0.004021716389325545,0.003093247173201311,46.311038,-120.789126
SSS029,COT-2,17.6,34.9521,0.0384,10.15,6.240993510651971,S41R,661.8064205121703,0.0020266671537707013,0.003093247173201311,46.311038,-120.789126
SSS029,COT-3,13,34.9521,0.047,10.15,6.240993510651971,S41R,661.8064205121703,0.0024844287214933554,0.003093247173201311,46.311038,-120.789126
SSS029,COT-4,5.3,34.9521,0.0727,10.15,6.240993510651971,S41R,661.8064205121703,0.0038401764282156425,0.003093247173201311,46.311038,-120.789126
SSS030,COT-1,11.7,34.9514,0.0501,15.325000000000001,2.6862303202319304,S43,661.1169760174419,0.002646387036355294,0.0022570565205609753,46.365672000000004,-120.67035
SSS030,COT-2,17.6,34.9514,0.0384,15.325000000000001,2.6862303202319304,S43,661.1169760174419,0.0020287806594928375,0.0022570565205609753,46.365672000000004,-120.67035
SSS030,COT-3,17.1,34.9514,0.0392,15.325000000000001,2.6862303202319304,S43,661.1169760174419,0.0020723742134038346,0.0022570565205609753,46.365672000000004,-120.67035
SSS030,COT-4,14.9,34.9514,0.0431,15.325000000000001,2.6862303202319304,S43,661.1169760174419,0.0022806841729919357,0.0022570565205609753,46.365672000000004,-120.67035
SSS031,COT-1,22.6,34.9319,0.0312,19.65,3.0697448319580793,S47R,385.2582184586247,0.002832412854781536,0.0032194134097275314,46.621411,-121.302716
SSS031,COT-2,17,34.9319,0.0394,19.65,3.0697448319580793,S47R,385.2582184586247,0.0035714926422581628,0.0032194134097275314,46.621411,-121.302716
SSS031,COT-3,17,34.9319,0.0394,19.65,3.0697448319580793,S47R,385.2582184586247,0.0035714926422581628,0.0032194134097275314,46.621411,-121.302716
SSS031,COT-4,22,34.9319,0.032,19.65,3.0697448319580793,S47R,385.2582184586247,0.0029022554996122633,0.0032194134097275314,46.621411,-121.302716
SSS032,COT-1,20.6,34.9806,0.0338,18.1,2.379075450674064,C21,206.49885707364342,0.005733054301762769,0.006392553359102876,46.639983,-121.290034
SSS032,COT-2,14.9,34.9806,0.0431,18.1,2.379075450674064,C21,206.49885707364342,0.00730173060067613,0.006392553359102876,46.639983,-121.290034
SSS032,COT-3,18.8,34.9806,0.0365,18.1,2.379075450674064,C21,206.49885707364342,0.00617583741085777,0.006392553359102876,46.639983,-121.290034
SSS032,COT-4,18.1,34.9806,0.0375,18.1,2.379075450674064,C21,206.49885707364342,0.006359591123114836,0.006392553359102876,46.639983,-121.290034
SSS033,COT-1,38.7,35.0264,0.0158,37.1,7.598684096605149,S48R,331.81796966431557,0.0016675427107661288,0.0018406316857864028,46.64568,-121.25106
SSS033,COT-2,32.6,35.0264,0.0207,37.1,7.598684096605149,S48R,331.81796966431557,0.0021844746654658704,0.0018406316857864028,46.64568,-121.25106
SSS033,COT-3,47.1,35.0264,0.0102,37.1,7.598684096605149,S48R,331.81796966431557,0.0010755512607992744,0.0018406316857864028,46.64568,-121.25106
SSS033,COT-4,30,35.0264,0.0231,37.1,7.598684096605149,S48R,331.81796966431557,0.002434958106114338,0.0018406316857864028,46.64568,-121.25106
SSS034,COT-1,58.7,35.059,0.0039,55.575,3.4759890678769403,S18R,562.8242284633658,2.4291866430467706e-4,3.428119565273573e-4,47.396647,-121.097846
SSS034,COT-2,56.4,35.059,0.005,55.575,3.4759890678769403,S18R,562.8242284633658,3.13936517319225e-4,3.428119565273573e-4,47.396647,-121.097846
SSS034,COT-3,56.6,35.059,0.0049,55.575,3.4759890678769403,S18R,562.8242284633658,3.076471173145583e-4,3.428119565273573e-4,47.396647,-121.097846
SSS034,COT-4,50.6,35.059,0.0081,55.575,3.4759890678769403,S18R,562.8242284633658,5.067455271709688e-4,3.428119565273573e-4,47.396647,-121.097846
SSS035,COT-1,55.9,35.0597,0.0053,56.025,3.23663920345369,S17R,627.9412982073643,2.955624307868655e-4,2.9405391890917115e-4,47.395595,-121.103773
SSS035,COT-2,51.5,35.0597,0.0076,56.025,3.23663920345369,S17R,627.9412982073643,4.26120132160235e-4,2.9405391890917115e-4,47.395595,-121.103773
SSS035,COT-3,58.6,35.0597,0.0039,56.025,3.23663920345369,S17R,627.9412982073643,2.2044344027521357e-4,2.9405391890917115e-4,47.395595,-121.103773
SSS035,COT-4,58.1,35.0597,0.0042,56.025,3.23663920345369,S17R,627.9412982073643,2.3408967241437062e-4,2.9405391890917115e-4,47.395595,-121.103773
SSS036,COT-1,12.3,35.0069,0.0485,14.175,4.565358693465388,W10,646.8848569489031,0.002627300602287181,0.0024594791379600844,46.867551,-120.774554
SSS036,COT-2,12,35.0069,0.0493,14.175,4.565358693465388,W10,646.8848569489031,0.0026654721753656373,0.0024594791379600844,46.867551,-120.774554
SSS036,COT-3,21,35.0069,0.0333,14.175,4.565358693465388,W10,646.8848569489031,0.0018003788254070275,0.0024594791379600844,46.867551,-120.774554
SSS036,COT-4,11.4,35.0069,0.0507,14.175,4.565358693465388,W10,646.8848569489031,0.0027447649487804923,0.0024594791379600844,46.867551,-120.774554
SSS037,COT-1,9.4,34.9576,0.0563,8.55,2.106339637063944,S39,537.9290864393939,0.003659312346175764,0.003887773979177047,46.016795,-120.649742
SSS037,COT-2,9.6,34.9576,0.0557,8.55,2.106339637063944,S39,537.9290864393939,0.0036201744565755064,0.003887773979177047,46.016795,-120.649742
SSS037,COT-3,5.4,34.9576,0.0722,8.55,2.106339637063944,S39,537.9290864393939,0.004689765522401588,0.003887773979177047,46.016795,-120.649742
SSS037,COT-4,9.8,34.9576,0.0551,8.55,2.106339637063944,S39,537.9290864393939,0.003581843591555329,0.003887773979177047,46.016795,-120.649742
SSS038,COT-1,58.6,34.9507,0.004,58.675,4.18598853319022,S38,574.2521926406927,2.4105356817388332e-4,2.421935493129778e-4,46.02911,-120.636487
SSS038,COT-2,63.5,34.9507,0.0017,58.675,4.18598853319022,S38,574.2521926406927,1.0121046379426142e-4,2.421935493129778e-4,46.02911,-120.636487
SSS038,COT-3,53.3,34.9507,0.0067,58.675,4.18598853319022,S38,574.2521926406927,4.061349847118661e-4,2.421935493129778e-4,46.02911,-120.636487
SSS038,COT-4,59.3,34.9507,0.0036,58.675,4.18598853319022,S38,574.2521926406927,2.203751805719004e-4,2.421935493129778e-4,46.02911,-120.636487
SSS039,COT-1,2.6,34.9417,0.0931,5.95,5.545869333717363,S37,584.7149052902622,0.0055645046195770915,0.00460189380205494,46.028309,-120.611551
SSS039,COT-2,4.2,34.9417,0.0794,5.95,5.545869333717363,S37,584.7149052902622,0.0047443218673966624,0.00460189380205494,46.028309,-120.611551
SSS039,COT-3,14.2,34.9417,0.0445,5.95,5.545869333717363,S37,584.7149052902622,0.002660986162600188,0.00460189380205494,46.028309,-120.611551
SSS039,COT-4,2.8,34.9417,0.091,5.95,5.545869333717363,S37,584.7149052902622,0.005437762558645819,0.00460189380205494,46.028309,-120.611551
SSS040,COT-1,45.9,34.9507,0.0109,39.05,12.973948255382142,S54,459.60296402252504,8.32664603019024e-4,0.00130607660993147,46.68327,-120.940521
SSS040,COT-2,19.9,34.9507,0.0349,39.05,12.973948255382142,S54,459.60296402252504,0.002651071904010871,0.00130607660993147,46.68327,-120.940521
SSS040,COT-3,48,34.9507,0.0097,39.05,12.973948255382142,S54,459.60296402252504,7.353286471107873e-4,0.00130607660993147,46.68327,-120.940521
SSS040,COT-4,42.4,34.9507,0.0132,39.05,12.973948255382142,S54,459.60296402252504,0.001005241285585197,0.00130607660993147,46.68327,-120.940521
SSS041,COT-1,12.5,34.9417,0.0482,17,10.954755436186911,S49R,540.7611677413176,0.003113077810993494,0.0030131781546596085,46.723814,-120.813458
SSS041,COT-2,3.6,34.9417,0.0838,17,10.954755436186911,S49R,540.7611677413176,0.005415008632035104,0.0030131781546596085,46.723814,-120.813458
SSS041,COT-3,26,34.9417,0.0272,17,10.954755436186911,S49R,540.7611677413176,0.001758749990502568,0.0030131781546596085,46.723814,-120.813458
SSS041,COT-4,25.9,34.9417,0.0273,17,10.954755436186911,S49R,540.7611677413176,0.0017658761851072691,0.0030131781546596085,46.723814,-120.813458
SSS042,COT-1,29.6,34.9319,0.0235,19.150000000000002,8.932897999343028,S51,541.420750974026,0.001517093450598225,0.0025027622791293142,46.729836,-120.804185
SSS042,COT-2,22,34.9319,0.032,19.150000000000002,8.932897999343028,S51,541.420750974026,0.0020651550227449755,0.0025027622791293142,46.729836,-120.804185
SSS042,COT-3,8.4,34.9319,0.0596,19.150000000000002,8.932897999343028,S51,541.420750974026,0.0038434591342459356,0.0025027622791293142,46.729836,-120.804185
SSS042,COT-4,16.6,34.9319,0.0401,19.150000000000002,8.932897999343028,S51,541.420750974026,0.0025853415089281202,0.0025027622791293142,46.729836,-120.804185
SSS043,COT-1,23.7,34.9875,0.0298,21.45,5.714601181768215,S11,611.938434659091,0.001705539527176505,0.0019215291755728765,46.900677,-121.246719
SSS043,COT-2,22.6,34.9875,0.0312,21.45,5.714601181768215,S11,611.938434659091,0.0017832028004260785,0.0019215291755728765,46.900677,-121.246719
SSS043,COT-3,13.2,34.9875,0.0466,21.45,5.714601181768215,S11,611.938434659091,0.002661940016834923,0.0019215291755728765,46.900677,-121.246719
SSS043,COT-4,26.3,34.9875,0.0269,21.45,5.714601181768215,S11,611.938434659091,0.001535434357854,0.0019215291755728765,46.900677,-121.246719
SSS044,COT-1,28.7,34.95,0.0244,28.4,5.146519859736934,S02,603.5270982695909,0.0014121372782244278,0.0014499504039584014,46.97546,-121.158128
SSS044,COT-2,22.5,34.95,0.0313,28.4,5.146519859736934,S02,603.5270982695909,0.0018154030375466114,0.0014499504039584014,46.97546,-121.158128
SSS044,COT-3,35,34.95,0.0187,28.4,5.146519859736934,S02,603.5270982695909,0.0010833186729077334,0.0014499504039584014,46.97546,-121.158128
SSS044,COT-4,27.4,34.95,0.0257,28.4,5.146519859736934,S02,603.5270982695909,0.0014889426271548329,0.0014499504039584014,46.97546,-121.158128
SSS045,COT-1,38.8,34.9521,0.0158,32.85,4.131585652022718,S01,452.7207177777778,0.001216511567495328,0.0015966013613275948,46.976035,-121.157935
SSS045,COT-2,30,34.9521,0.0231,32.85,4.131585652022718,S01,452.7207177777778,0.0017846827486811038,0.0015966013613275948,46.976035,-121.157935
SSS045,COT-3,30.1,34.9521,0.023,32.85,4.131585652022718,S01,452.7207177777778,0.0017773321018871831,0.0015966013613275948,46.976035,-121.157935
SSS045,COT-4,32.5,34.9521,0.0208,32.85,4.131585652022718,S01,452.7207177777778,0.0016078790272467645,0.0015966013613275948,46.976035,-121.157935
SSS046,COT-1,56,35.066,0.0052,55.075,2.5604361607611583,S22RR,683.6405505050506,2.6886723700011837e-4,2.9441067666831724e-4,47.168241,-120.834455
