"date","solar.time","err_obs_iid_mean","err_obs_iid_se_mean","err_obs_iid_sd","err_obs_iid_2.5pct","err_obs_iid_25pct","err_obs_iid_50pct","err_obs_iid_75pct","err_obs_iid_97.5pct","err_obs_iid_n_eff","err_obs_iid_Rhat","err_proc_iid_mean","err_proc_iid_se_mean","err_proc_iid_sd","err_proc_iid_2.5pct","err_proc_iid_25pct","err_proc_iid_50pct","err_proc_iid_75pct","err_proc_iid_97.5pct","err_proc_iid_n_eff","err_proc_iid_Rhat"
2022-07-29,2022-07-29 04:11:56.441538,1.60171640533022e-05,3.39989664520724e-06,0.000408893693705039,-0.000783292229479082,-0.000235028424726114,1.44852588963573e-05,0.000260329117895086,0.00084072437605549,14464.0327077459,0.999956718815006,-1.76683912876533,0.0219951705474704,0.272607216700985,-2.30143917667871,-1.94783721622094,-1.76358227873715,-1.586127126624,-1.23143074404573,153.610191223725,1.03402577958376
2022-07-29,2022-07-29 04:26:56.441538,-4.07437474385242e-05,3.25688604573156e-06,0.000407078645109611,-0.000889072990802964,-0.000280948673507364,-3.49231090019941e-05,0.000207289001974864,0.000786040642519126,15622.5352729546,1.00035952757808,0.934300752562022,0.017211298170841,0.236283712861454,0.466866234353495,0.778251720522426,0.932869940246257,1.09244175628485,1.39403499112057,188.46916924468,1.02733602615817
2022-07-29,2022-07-29 04:41:56.441538,2.44094376331878e-05,2.96855295716659e-06,0.000409174231454869,-0.000782247426602112,-0.000224492826756961,1.69517673187514e-05,0.000266799374849747,0.00086634816579636,18998.8340346901,0.999818979805863,-0.657137782444087,0.00953354247560365,0.194601503778266,-1.04129082212331,-0.785786299972475,-0.657685790726122,-0.528935349298799,-0.275218883745051,416.66188296517,1.01180852397165
2022-07-29,2022-07-29 04:56:56.441538,-1.01401304805333e-05,3.19336377459189e-06,0.000415481891156096,-0.000865430203124973,-0.000264042520439212,-7.89742643192426e-06,0.000244333166401489,0.000821751845036811,16928.0686173062,0.999616331529775,-0.422474172443709,0.00214970260967812,0.167653277982619,-0.750472197545723,-0.537204671608956,-0.422693240066664,-0.308913772862367,-0.0952511700021401,6082.29291186474,1.00103112559649
2022-07-29,2022-07-29 05:11:56.441538,1.1021781435828e-05,3.29153755279804e-06,0.000407873847627862,-0.000823834130193646,-0.000235138093742204,9.17199837857652e-06,0.000257352018682599,0.000857513146773047,15355.1509797491,0.999905954684116,-2.35711443703726,0.00693135683302286,0.172905031589755,-2.69007180922333,-2.47399713078745,-2.3575290302038,-2.24168975460152,-2.01653380931205,622.269834608389,1.0075058690359
2022-07-29,2022-07-29 05:26:56.441538,-2.62413028175219e-05,3.21887009868458e-06,0.000418522105791677,-0.000905021615427559,-0.000274856955039926,-2.2843820555174e-05,0.000220362341196711,0.00080406990109667,16905.5732752599,1.0003965590888,-1.02836815190814,0.0153248200168595,0.203637814568696,-1.42931303212682,-1.16573107960132,-1.02626205389733,-0.891047691366433,-0.629775945946093,176.573729424692,1.02925615991596
2022-07-29,2022-07-29 05:41:56.441538,-6.69796808536249e-06,3.36410893825741e-06,0.000412235356017572,-0.000859903045101129,-0.000248543931047784,-4.82563506665201e-06,0.000240743746852345,0.00083206891134373,15015.8655908439,0.999743887237779,-1.56021612777039,0.00820776419494607,0.162593297914221,-1.87627864656903,-1.66963117682604,-1.56087803311415,-1.45367441030094,-1.24017819057921,392.423980178246,1.01210163804089
2022-07-29,2022-07-29 05:56:56.441538,-1.6345413032665e-05,3.18982746530244e-06,0.000402536419375922,-0.000854104571285452,-0.000257640739683485,-1.73620926728901e-05,0.000227445528145243,0.00080156181358677,15924.8727994014,0.99985661090303,-1.54356095553688,0.00408708389979304,0.147409933855866,-1.83724538175099,-1.6415747375611,-1.54283590059106,-1.44601011047255,-1.25794884371006,1300.84752983148,1.00488641471825
2022-07-29,2022-07-29 06:11:56.441538,-1.32075192826906e-05,3.35727045411109e-06,0.000410956350336643,-0.000844061168543675,-0.000249234506366935,-3.68305632125754e-06,0.000229462233396038,0.000799773212522803,14983.6884635138,0.999657399883503,-1.93997072434315,0.00150977345897764,0.139086015042194,-2.20766851256535,-2.0345222678888,-1.94055987595164,-1.84460825512476,-1.67237145080275,8486.78804166481,1.00012986105604
2022-07-29,2022-07-29 06:26:56.441538,-9.87926629445379e-06,3.26714374344545e-06,0.00041393527081903,-0.00089003203419451,-0.000259521968470011,-3.39948875449636e-06,0.000245737412338354,0.000810835048455516,16051.9715870952,1.00004574537023,-3.30383160775316,0.0153420458853888,0.195932418899399,-3.68701541681902,-3.43659220267027,-3.30246130814749,-3.17286461853005,-2.91970381263996,163.097027385448,1.03050745258251
