"date_index","time_index","index","err_obs_iid_sigma_mean","err_obs_iid_sigma_se_mean","err_obs_iid_sigma_sd","err_obs_iid_sigma_2.5pct","err_obs_iid_sigma_25pct","err_obs_iid_sigma_50pct","err_obs_iid_sigma_75pct","err_obs_iid_sigma_97.5pct","err_obs_iid_sigma_n_eff","err_obs_iid_sigma_Rhat","err_proc_iid_sigma_mean","err_proc_iid_sigma_se_mean","err_proc_iid_sigma_sd","err_proc_iid_sigma_2.5pct","err_proc_iid_sigma_25pct","err_proc_iid_sigma_50pct","err_proc_iid_sigma_75pct","err_proc_iid_sigma_97.5pct","err_proc_iid_sigma_n_eff","err_proc_iid_sigma_Rhat","lp___mean","lp___se_mean","lp___sd","lp___2.5pct","lp___25pct","lp___50pct","lp___75pct","lp___97.5pct","lp___n_eff","lp___Rhat"
NA,NA,1,0.000570415971373862,7.2357331607069e-05,0.000226303876921971,0.000260138717653956,0.000356247094037602,0.000567297686680651,0.000750737507980949,0.00106301326562134,9.78180279681897,1.90208033456178,0.487247909751428,0.000310030311503908,0.00641581026761801,0.474782302674229,0.482850570154897,0.487219763448759,0.491342973110427,0.500298418788206,428.24737655512,1.01198698493305,31631.3146706155,438.743498365813,1277.85244801408,29460.3381525858,30528.4665050173,31399.7315471528,32822.8947580058,33779.5538290641,8.48281568915229,2.16535834325757
