Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
10,163.016599,163.01653623341574,163.0165693144491,752237.9,-9999,2031804,12.34,-1,-0.20293049660042548,0.992555647876924,0,0.5955333887261542,2,1.8,0.8,P1 O4,de-protonated,0,-9999,C5 H9 O4 P1,5,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11,163.016683,163.01662023344096,163.0165693144491,790037.4,-9999,990774,13.06,-1,0.31235470157669576,0.9824526552178224,0,0.5894715931306934,2,1.8,0.8,P1 O4,de-protonated,0,-9999,C5 H9 O4 P1,5,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19,163.01837,163.0183072339479,163.0182868474891,2727722.5,-9999,855891.2,49.99,-1,0.1250562694188772,0.9971663336319996,0,0.5982998001791997,2,2,0.75,N2 S1 O3,de-protonated,0,-9999,C4 H8 O3 N2 S1,4,8,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
21,163.018867,163.01880423409725,163.0189382961691,1889422.4,-9999,977742.2,34.02,-1,-0.822371150567108,0.8845177356433853,0,0.5307106413860312,11,0.3333333333333333,0.08333333333333333,O1,de-protonated,0,-9999,C12 H4 O1,12,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,163.019055,163.01899223415376,163.0189382961691,2807426.5,-9999,602207.9,51.51,-1,0.33086943899751564,0.9803319700271518,0,0.5881991820162911,11,0.3333333333333333,0.08333333333333333,O1,de-protonated,0,-9999,C12 H4 O1,12,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50,187.097582,187.0975264697565,187.0975825416391,1459699.1,-9999,745003.5,25.8,-1,-0.2996932500938051,0.9838350744724046,0,0.5903010446834427,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54,201.113266,201.1132146814727,201.11323260609907,976905.4,-9999,728871.8,16.31,-1,-0.08912703627045776,0.9985596772888384,0,0.599135806373303,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
60,209.15467,209.1546210979164,209.15470349587903,1254552.9,-9999,694272.3,21.23,-1,-0.3939570149079754,0.9722316085275716,0,0.5833389651165429,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,211.13399,211.1339416927025,211.13396805098907,817954.1,-9999,693125,13.11,-1,-0.12484152505021968,0.9971760433754954,0,0.5983056260252972,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,213.076871,213.0768232765387,213.07684709674908,899073.3,-9999,722979.5,14.6,-1,-0.111791640892097,0.9977349375886349,0,0.5986409625531808,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,213.113215,213.11316728746007,213.11323260609907,978102.5,-9999,808411.8,16.05,-1,-0.3064973404219721,0.983099048925917,0,0.5898594293555502,3,1.6363636363636365,0.3636363636363637,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
65,215.092593,215.0925458822636,215.09249716120908,944421.4,-9999,575833.8,15.38,-1,0.22651210591030335,0.9907334803298082,0,0.594440088197885,3,1.6,0.5,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
66,215.128915,215.1288678931784,215.12888267055905,1128842.8,-9999,585986.2,18.76,-1,-0.06869082610756871,0.9991442135434792,0,0.5994865281260875,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
67,217.108167,217.10812048794403,217.1081472256691,1301475.5,-9999,784635.3,21.85,-1,-0.1231539460521261,0.9972517702471684,0,0.598351062148301,2,1.8,0.5,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
68,218.103389,218.10334278700847,218.10339619786907,1027996.1,-9999,797325.8,16.85,-1,-0.24488779878231612,0.9891775053026134,0,0.5935065031815681,2,1.8888888888888888,0.5555555555555556,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,225.076853,225.07680888253597,225.07684709674908,786846.8,-9999,864888.7,12.28,-1,-0.1697829590152217,0.9947831694032534,0,0.596869901641952,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
92,227.092511,227.09246748824165,227.09249716120908,1677969.5,-9999,564729.7,28.41,-1,-0.13066467540707227,0.9969068734770602,0,0.5981441240862361,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
93,227.128912,227.1288684991802,227.12888267055905,1928727.6,-9999,539440,32.95,-1,-0.06239355690228396,0.999293877680076,0,0.5995763266080455,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
94,227.165337,227.16529351012588,227.16526817990908,805149.9,-9999,851672.1,12.6,-1,0.11150567603693352,0.9977464978510104,0,0.5986478987106063,2,1.8461538461538465,0.2307692307692308,O3,de-protonated,0,-9999,C13 H24 O3,13,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
95,229.071746,229.0717030830022,229.0717617163191,809698.8,-9999,716034.6,12.63,-1,-0.25596047475819816,0.9881826307036964,0,0.5929095784222177,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
96,229.108157,229.10811409394373,229.1081472256691,1523881,-9999,674522.4,25.52,-1,-0.14461172926795304,0.9962126350951702,0,0.5977275810571021,3,1.6363636363636365,0.4545454545454546,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
97,229.144504,229.144461104866,229.14453273501908,2157871.3,-9999,629305.1,36.96,-1,-0.3125981327322769,0.9824255356435554,0,0.5894553213861332,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
98,231.087414,231.0873716887109,231.0874117807791,1501054,-9999,794396.9,25.01,-1,-0.17349308593153503,0.994553308906424,0,0.5967319853438543,3,1.6,0.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
99,233.103047,233.10300529440903,233.1030618452391,831788.3,-9999,589334.7,12.97,-1,-0.2426001168352281,0.98937769028805,0,0.59362661417283,2,1.8,0.6,O6,de-protonated,0,-9999,C10 H18 O6,10,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
100,233.154706,233.15466430993263,233.15470349587903,1731221.3,-9999,541110.3,29.14,-1,-0.1680684363078485,0.9948877314411112,0,0.5969326388646666,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
101,235.061236,235.0611948828453,235.06119703228907,819506.6,-9999,892180,12.69,-1,-0.00914418792262677,0.9999848280703924,0,0.5999908968422355,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
103,236.105582,236.1055411966715,236.10571867340903,790121.8,-9999,870499.9,12.16,-1,-0.7516833499211846,0.9025568828586382,0,0.5415341297151829,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
107,239.09249,239.09245009423805,239.09249716120908,1426358.4,-9999,677197.4,23.45,-1,-0.1968567462138184,0.992993059422487,0,0.5957958356534921,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
109,239.128893,239.12885310517711,239.12888267055905,5237244.5,-9999,648698.4,91.42,-1,-0.1236378541054188,0.9972301606080436,0,0.5983380963648262,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
115,241.071755,241.0717156890076,241.0717617163191,992465.6,-9999,499509.8,15.64,-1,-0.19092784298770551,0.9934073981620006,0,0.5960444388972004,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
117,241.108162,241.10812269994793,241.1081472256691,2035095.9,-9999,535737.1,34.16,-1,-0.10172083125792124,0.9981242886552768,0,0.5988745731931661,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
118,241.136477,241.1364377084566,241.13629052652908,1101148.9,-9999,729647.3,17.57,-1,0.610368216287812,0.9346355686150092,0,0.5607813411690055,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
120,241.14456,241.14452071088553,241.14453273501908,3306206.3,-9999,579156.6,56.74,-1,-0.04986276660452297,0.999548966695046,0,0.5997293800170277,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
121,241.180942,241.1809027218183,241.18091824436908,1768740.6,-9999,547747.2,29.43,-1,-0.06436060896236469,0.9992486696766968,0,0.5995492018060181,2,1.8571428571428572,0.21428571428571427,O3,de-protonated,0,-9999,C14 H26 O3,14,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
124,242.176175,242.17613602088608,242.1761672165691,2070034.8,-9999,631499.8,34.78,-1,-0.1288140091579759,0.9969937409388384,0,0.598196244563303,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
126,243.087412,243.087373294713,243.0874117807791,1850289.8,-9999,698478.2,30.75,-1,-0.1583219214066611,0.995462165156955,0,0.5972772990941729,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
