Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
81,297.069445,297.06953897923034,297.06967097261906,1020830.4,-9999,621283.2,15.08,-1,-0.44431795507135746,0.964812673188775,0,0.578887603913265,2,2.25,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H18 O4 N4 S2,8,18,4,4,-9999,2,-9999,N/A,N/A,N/A
82,297.105868,297.10596193049975,297.10605648196906,1326049.6,-9999,383386.7,20.18,-1,-0.3182414738922603,0.9817911279128392,0,0.5890746767477035,1,2.4444444444444446,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H22 O3 N4 S2,9,22,3,4,-9999,2,-9999,N/A,N/A,N/A
84,297.160949,297.1610428568064,297.16085150473907,2826022.5,-9999,447402.3,45.23,-1,0.6439343080870112,0.9275227555081176,0,0.5565136533048706,9,1.2222222222222223,0.1111111111111111,N2 O2,de-protonated,0,-9999,C18 H22 O2 N2,18,22,2,2,-9999,-9999,-9999,N/A,N/A,N/A
87,299.085138,299.0852292824167,299.0853210370791,1105621,-9999,518217.6,16.5,-1,-0.3067842382235536,0.9830676632625844,0,0.5898405979575506,1,2.5,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H20 O4 N4 S2,8,20,4,4,-9999,2,-9999,N/A,N/A,N/A
98,302.074231,302.07431828328254,302.0740246213191,1183654.6,-9999,421881,17.67,-1,0.972152318650546,0.8424141271626083,0,0.505448476297565,14,0.7368421052631579,0.05263157894736842,N1 P1 O1,de-protonated,0,-9999,C19 H14 O1 N1 P1,19,14,1,1,1,-9999,-9999,N/A,N/A,N/A
102,305.196886,305.19696910545457,305.19696223199907,1065738.1,-9999,669861.4,15.71,-1,0.02252137588150154,0.9999079712164012,0,0.5999447827298408,1,2,0.4,O6,de-protonated,0,-9999,C15 H30 O6,15,30,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
105,307.053957,307.0540376208627,307.0540209081591,939450.9,-9999,564946.6,13.51,-1,0.05442919636258665,0.9994625959309176,0,0.5996775575585505,4,1.7777777777777777,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H16 O4 N4 S2,9,16,4,4,-9999,2,-9999,N/A,N/A,N/A
106,307.078283,307.0783635883167,307.0783036483491,1238461.3,-9999,555648.3,18.43,-1,0.19519440761057272,0.9931104918251622,0,0.5958662950950973,4,1.6,0.9,N2 O9,de-protonated,0,-9999,C10 H16 O9 N2,10,16,9,2,-9999,-9999,-9999,N/A,N/A,N/A
107,307.090436,307.0905165720571,307.0904064175091,1032254.4,-9999,608608.7,15.04,-1,0.35870397021500205,0.9769236892217924,0,0.5861542135330754,3,2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H20 O3 N4 S2,10,20,3,4,-9999,2,-9999,N/A,N/A,N/A
109,309.069721,309.069798923954,309.06967097261906,999806.5,-9999,460031.5,14.5,-1,0.413988647101044,0.9693806918405478,0,0.5816284151043286,3,2,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H18 O4 N4 S2,9,18,4,4,-9999,2,-9999,N/A,N/A,N/A
110,309.106005,309.1060828754093,309.106056481969,1258562,-9999,455390.1,18.76,-1,0.08538635766038101,0.998677963122588,0,0.5992067778735527,2,2.2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H22 O3 N4 S2,10,22,3,4,-9999,2,-9999,N/A,N/A,N/A
111,309.142426,309.1425038266814,309.1424419913191,1066245.6,-9999,676111,15.59,-1,0.20002223525696028,0.9927667256010942,0,0.5956600353606565,1,2.363636363636364,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H26 O2 N4 S2,11,26,2,4,-9999,2,-9999,N/A,N/A,N/A
112,309.155522,309.1555998091601,309.1554913422191,1368326.9,-9999,545927.5,20.56,-1,0.35084914889857993,0.9779121405962756,0,0.5867472843577652,1,2,0.6153846153846154,O8,de-protonated,0,-9999,C13 H26 O8,13,26,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
114,309.178805,309.17888277800955,309.17882750066906,2311817.3,-9999,394928,36.09,-1,0.17878759985030457,0.9942167792552756,0,0.5965300675531653,0,2.5,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H30 O1 N4 S2,12,30,1,4,-9999,2,-9999,N/A,N/A,N/A
116,311.085451,311.08552622709084,311.08532103707904,1138438.4,-9999,446098.1,16.78,-1,0.6595940017792838,0.924093671762359,0,0.5544562030574154,2,2.2222222222222223,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H20 O4 N4 S2,9,20,4,4,-9999,2,-9999,N/A,N/A,N/A
117,311.121735,311.1218101785462,311.12170654642904,1926858,-9999,446951.1,29.75,-1,0.33309188965256276,0.9800695217254686,0,0.5880417130352811,1,2.4,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H24 O3 N4 S2,10,24,3,4,-9999,2,-9999,N/A,N/A,N/A
123,313.064643,313.0647155791122,313.0645855921891,874767.4,-9999,562655.8,12.34,-1,0.4152080085379446,0.9692028645735812,0,0.5815217187441487,2,2.25,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H18 O5 N4 S2,8,18,5,4,-9999,2,-9999,N/A,N/A,N/A
124,313.101144,313.10121653027716,313.1009711015391,1638675.1,-9999,428836,24.82,-1,0.783864506134897,0.8945003564913934,0,0.536700213894836,1,2.4444444444444446,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H22 O4 N4 S2,9,22,4,4,-9999,2,-9999,N/A,N/A,N/A
135,315.071952,315.07202189351557,315.0721556394891,866976.6,-9999,624308.5,12.21,-1,-0.424493155406774,0.967832693211748,0,0.5806996159270488,6,1.2307692307692308,0.6923076923076923,O9,de-protonated,0,-9999,C13 H16 O9,13,16,9,-9999,-9999,-9999,-9999,N/A,N/A,N/A
136,315.080211,315.08028088246584,315.0802356566491,890081.5,-9999,379304,12.59,-1,0.14353746003782067,0.996268591346118,0,0.5977611548076707,1,2.5,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H20 O5 N4 S2,8,20,5,4,-9999,2,-9999,N/A,N/A,N/A
148,319.09058,319.0906445169573,319.0904064175091,913302.1,-9999,499956.3,12.86,-1,0.7461817824112903,0.9039074379293418,0,0.5423444627576051,4,1.818181818181818,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H20 O3 N4 S2,11,20,3,4,-9999,2,-9999,N/A,N/A,N/A
149,319.139955,319.140019450898,319.1398412777591,2710427.5,-9999,432772,41.98,-1,0.5582917451069067,0.945013863108392,0,0.5670083178650351,3,1.7142857142857142,0.5714285714285714,O8,de-protonated,0,-9999,C14 H24 O8,14,24,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
150,319.163167,319.16323141984253,319.1631774362091,934558.3,-9999,697230.2,13.2,-1,0.16914117061781336,0.9948224325568044,0,0.5968934595340826,2,2.1538461538461537,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H28 O1 N4 S2,13,28,1,4,-9999,2,-9999,N/A,N/A,N/A
154,321.06967,321.0697318691151,321.06967097261906,1208695.8,-9999,612822.3,17.64,-1,0.1896675443293522,0.9934938625181852,0,0.5960963175109112,4,1.8,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H18 O4 N4 S2,10,18,4,4,-9999,2,-9999,N/A,N/A,N/A
155,321.106303,321.1063648201035,321.106056481969,879739.9,-9999,399061,12.31,-1,0.9602376793963576,0.845940779299312,0,0.5075644675795872,3,2,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H22 O3 N4 S2,11,22,3,4,-9999,2,-9999,N/A,N/A,N/A
156,321.137028,321.13708977899626,321.13735315495904,1075711.5,-9999,492970.9,15.48,-1,-0.8201349366583085,0.8851074279120285,0,0.531064456747217,7,1.4375,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H23 O3 N2 P1,16,23,3,2,1,-9999,-9999,N/A,N/A,N/A
157,321.142622,321.142683771512,321.1424419913191,1095808.1,-9999,643524.1,15.81,-1,0.7528752393511104,0.9022632512336,0,0.5413579507401599,2,2.1666666666666665,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H26 O2 N4 S2,12,26,2,4,-9999,2,-9999,N/A,N/A,N/A
158,321.155614,321.1556757541299,321.1554913422191,1317377.6,-9999,388509,19.4,-1,0.5742137867611271,0.94192697550349,0,0.565156185302094,2,1.8571428571428572,0.5714285714285714,O8,de-protonated,0,-9999,C14 H26 O8,14,26,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
159,321.191932,321.19199370553974,321.1918768515691,2298246,-9999,424228.5,35.3,-1,0.3638135927106704,0.9762694956984844,0,0.5857616974190906,1,2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H30 O7,15,30,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
160,322.020759,322.0208195966447,322.0209436756591,1057254.8,-9999,446561.2,15.18,-1,-0.3853134923781328,0.973420570574555,0,0.584052342344733,14,0.625,0.0625,N3 S1 P1 O1,de-protonated,0,-9999,C16 H10 O1 N3 P1 S1,16,10,1,3,1,1,-9999,N/A,N/A,N/A
161,322.162125,322.16218540750987,322.1619737037091,872567.4,-9999,580382.1,12.19,-1,0.6571346652438648,0.9246368116209416,0,0.554782086972565,2,2.0833333333333335,0.5833333333333334,N3 O7,de-protonated,0,-9999,C12 H25 O7 N3,12,25,7,3,-9999,-9999,-9999,N/A,N/A,N/A
162,323.015354,323.01541326596714,323.0157033905091,9992797,-9999,404352,158.09,-1,-0.8981747292862843,0.4319156028326191,0.8851212310995799,0.6131978541394034,10,0.6666666666666666,0.75,N2 O9,de-protonated,0,-9999,C12 H8 O9 N2,12,8,9,2,-9999,-9999,-9999,N/A,N/A,N/A
163,323.049089,323.04914822083276,323.04893552772904,929120.9,-9999,642118.4,12.95,-1,0.6583928325663014,0.9243591613342068,0,0.554615496800524,4,1.7777777777777777,0.5555555555555556,N4 S2 O5,de-protonated,0,-9999,C9 H16 O5 N4 S2,9,16,5,4,-9999,2,-9999,N/A,N/A,N/A
164,323.085441,323.0855001721971,323.08532103707904,1797221.3,-9999,451268.5,26.85,-1,0.5544514293778288,0.9457468939723784,0,0.5674481363834271,3,2,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H20 O4 N4 S2,10,20,4,4,-9999,2,-9999,N/A,N/A,N/A
165,323.121838,323.1218971235013,323.12170654642904,2068841.6,-9999,505808.2,31.2,-1,0.5897996587633398,0.9388313704974476,0,0.5632988222984685,2,2.1818181818181817,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H24 O3 N4 S2,11,24,3,4,-9999,2,-9999,N/A,N/A,N/A
166,323.158265,323.15832407476523,323.1580920557791,1133165.9,-9999,443500,16.22,-1,0.7179736229513617,0.9107067979747822,0,0.5464240787848693,1,2.3333333333333335,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H28 O2 N4 S2,12,28,2,4,-9999,2,-9999,N/A,N/A,N/A
167,323.171288,323.1713470573417,323.17114140667906,21603952,-9999,428392.9,344.03,-1,0.6363521870382645,0.9155545154657684,0.9876776494922256,0.9444037690763512,1,2,0.5714285714285714,O8,de-protonated,0,-9999,C14 H28 O8,14,28,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
168,323.189067,323.189126033555,323.1893887287691,928625.6,-9999,625165,12.94,-1,-0.8128212844769785,0.8870275520402366,0,0.5322165312241419,5,1.7058823529411764,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H29 O2 N2 P1,17,29,2,2,1,-9999,-9999,N/A,N/A,N/A
169,323.207724,323.2077830085936,323.2075269160291,1334771.9,-9999,440742.2,19.45,-1,0.7923471551789318,0.8923328835827655,0,0.5353997301496592,0,2.1333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H32 O7,15,32,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
171,324.174683,324.17474071489056,324.17449624174907,3629289,-9999,443600.2,56.19,-1,0.7541405765315046,0.9019511208501386,0.9876776494922256,0.9362417323069734,1,2.1538461538461537,0.6153846153846154,13C1 O8,de-protonated,1,167,C13 H28 O8 13C1,13,28,8,-9999,-9999,-9999,1,N/A,N/A,N/A
173,325.064766,325.06482252404055,325.0645855921891,1294166.5,-9999,494414.9,18.79,-1,0.7288762356058778,0.9081038524823578,0,0.5448623114894147,3,2,0.5555555555555556,N4 S2 O5,de-protonated,0,-9999,C9 H18 O5 N4 S2,9,18,5,4,-9999,2,-9999,N/A,N/A,N/A
174,325.101182,325.10123847531924,325.100971101539,2276187,-9999,387910.1,34.52,-1,0.8224330407639432,0.8845013978864441,0,0.5307008387318665,2,2.2,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H22 O4 N4 S2,10,22,4,4,-9999,2,-9999,N/A,N/A,N/A
175,325.137402,325.1374584268602,325.13735661088907,1570527.5,-9999,418700.4,23.22,-1,0.3131475637493057,0.9823642510981628,0,0.5894185506588977,1,2.363636363636364,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H26 O3 N4 S2,11,26,3,4,-9999,2,-9999,N/A,N/A,N/A
176,325.168339,325.1683953854693,325.1686532838791,7060323.5,-9999,415575.7,111.13,-1,-0.7931219913392308,0.8891966832514369,0.9798366808045268,0.9254526822726729,5,1.6875,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H27 O3 N2 P1,16,27,3,2,1,-9999,-9999,N/A,N/A,N/A
177,325.173952,325.1740083779596,325.17374212023907,2285412,-9999,437430.1,34.66,-1,0.8188167924488258,0.8854544555198332,0,0.5312726733118999,0,2.5,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H30 O2 N4 S2,12,30,2,4,-9999,2,-9999,N/A,N/A,N/A
180,326.171687,326.17174204308105,326.1720081189491,1030433.1,-9999,377016.7,14.57,-1,-0.8157532266594891,0.8862593669900092,0.9798366808045268,0.9236902925158162,5,1.8,0.2,13C1 N2 P1 O3,de-protonated,1,176,C15 H27 O3 N2 P1 13C1,15,27,3,2,1,-9999,1,N/A,N/A,N/A
184,326.996705,326.99675893928213,326.99688269733906,11486282,-9999,414524.7,182,-1,-0.3784686138555445,0.9809832151909732,0.932481291007661,0.9615824455176484,13,0.5,0.375,S1 O6,de-protonated,0,-9999,C16 H8 O6 S1,16,8,6,-9999,-9999,1,-9999,N/A,N/A,N/A
185,327.080494,327.08054782718006,327.08023565664905,1556309,-9999,537899.9,22.99,-1,0.9544157578855668,0.8476535119915721,0,0.5085921071949433,2,2.2222222222222223,0.5555555555555556,N4 S2 O5,de-protonated,0,-9999,C9 H20 O5 N4 S2,9,20,5,4,-9999,2,-9999,N/A,N/A,N/A
186,327.116751,327.1168047786715,327.11662116599905,2654297.8,-9999,441695.6,40.57,-1,0.5613064594635505,0.9444352778185,0,0.5666611666911,1,2.4,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H24 O4 N4 S2,10,24,4,4,-9999,2,-9999,N/A,N/A,N/A
190,328.000099,328.00015159683227,328.00023753240913,998860.2,-9999,502351.8,14.06,-1,-0.26199852021158376,0.9876220223276004,0.932481291007661,0.9655657297996246,13,0.5333333333333333,0.4,13C1 S1 O6,de-protonated,1,184,C15 H8 O6 S1 13C1,15,8,6,-9999,-9999,1,1,N/A,N/A,N/A
194,329.09603,329.0960811305764,329.095885721109,1471580.9,-9999,438598.6,21.31,-1,0.5937766950578437,0.938029855223505,0,0.562817913134103,1,2.4444444444444446,0.5555555555555556,N4 S2 O5,de-protonated,0,-9999,C9 H22 O5 N4 S2,9,22,5,4,-9999,2,-9999,N/A,N/A,N/A
195,329.132556,329.132607081708,329.1329226791391,2063457.8,-9999,478713.8,30.64,-1,-0.9588753034128064,0.8463421949787138,0,0.5078053169872282,9,1.2222222222222223,0.1111111111111111,N2 S1 O2,de-protonated,0,-9999,C18 H22 O2 N2 S1,18,22,2,2,-9999,1,-9999,N/A,N/A,N/A
196,329.16078,329.1608310439468,329.16057672264907,1939813.6,-9999,420296,28.69,-1,0.7726359586494772,0.8973415184101902,0,0.5384049110461141,4,1.625,0.4375,O7,de-protonated,0,-9999,C16 H26 O7,16,26,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
203,330.211051,330.2111006387799,330.2108386488091,1046899.1,-9999,584958.8,14.6,-1,0.7934020938477434,0.8920620661974332,0,0.5352372397184599,2,1.9411764705882353,0.17647058823529413,N1 S1 O3,de-protonated,0,-9999,C17 H33 O3 N1 S1,17,33,3,1,-9999,1,-9999,N/A,N/A,N/A
213,333.069943,333.06998881384277,333.06967097261906,1164353.9,-9999,371129.3,16.45,-1,0.9542784930752428,0.8476938094908941,0,0.5086162856945364,5,1.6363636363636365,0.3636363636363637,N4 S2 O4,de-protonated,0,-9999,C11 H18 O4 N4 S2,11,18,4,4,-9999,2,-9999,N/A,N/A,N/A
214,333.106268,333.1063137652432,333.106056481969,975111,-9999,551820.7,13.46,-1,0.7723764524913618,0.8974068024511718,0,0.538444081470703,4,1.8333333333333333,0.25,N4 S2 O3,de-protonated,0,-9999,C12 H22 O3 N4 S2,12,22,3,4,-9999,2,-9999,N/A,N/A,N/A
215,333.119348,333.1193937477434,333.1191058328691,9874313,-9999,407757.9,153.87,-1,0.8643000935073981,0.43662000857529354,0.8684926696514785,0.6093690730057675,4,1.5714285714285714,0.6428571428571429,O9,de-protonated,0,-9999,C14 H22 O9,14,22,9,-9999,-9999,-9999,-9999,N/A,N/A,N/A
215,333.119348,333.1193937477434,333.1195950902191,9874313,-9999,407757.9,153.87,-1,-0.6044149868653196,0.9581028545726684,0.9953135937724114,0.9729871502525655,8,1.3529411764705883,0.0588235294117647,N2 S1 P1 O1,de-protonated,0,-9999,C17 H23 O1 N2 P1 S1,17,23,1,2,1,1,-9999,N/A,N/A,N/A
216,334.122795,334.1228394052227,334.1229499252891,1751065.5,-9999,409335.4,25.7,-1,-0.33077663907529525,0.9803428920421384,0.9953135937724114,0.9863311727342476,8,1.4375,0.0625,13C1 N2 S1 P1 O1,de-protonated,1,215,C16 H23 O1 N2 P1 S1 13C1,16,23,1,2,1,1,1,N/A,N/A,N/A
216,334.122795,334.1228394052227,334.12308627090914,1751065.5,-9999,409335.4,25.7,-1,-0.7388465406704104,0.9056958031877536,0,0.5434174819126522,8,1.3125,0.1875,N3 S1 O3,de-protonated,0,-9999,C16 H21 O3 N3 S1,16,21,3,3,-9999,1,-9999,N/A,N/A,N/A
218,335.085644,335.08568711701844,335.0859724857591,1074790.5,-9999,425997.3,15.03,-1,-0.8516284299990785,0.8766920688306477,0,0.5260152412983886,13,0.8421052631578947,0.10526315789473684,N2 S1 O2,de-protonated,0,-9999,C19 H16 O2 N2 S1,19,16,2,2,-9999,1,-9999,N/A,N/A,N/A
220,335.116437,335.1164800758202,335.1166177100691,3365547,-9999,456805.3,51.17,-1,-0.41070553229757223,0.969857050295012,0,0.5819142301770072,8,1.3125,0.25,N2 P1 O4,de-protonated,0,-9999,C16 H21 O4 N2 P1,16,21,4,2,1,-9999,-9999,N/A,N/A,N/A
221,335.121899,335.1219420685125,335.12170654642904,1100843.9,-9999,508521.8,15.44,-1,0.7027956675761344,0.9142772169039414,0,0.5485663301423648,3,2,0.25,N4 S2 O3,de-protonated,0,-9999,C12 H24 O3 N4 S2,12,24,3,4,-9999,2,-9999,N/A,N/A,N/A
222,335.135105,335.1351480508441,335.1352451546791,1373357.9,-9999,514052.8,19.74,-1,-0.2897452190032607,0.984882402675096,0,0.5909294416050574,7,1.4705882352941178,0.0588235294117647,N2 S1 P1 O1,de-protonated,0,-9999,C17 H25 O1 N2 P1 S1,17,25,1,2,1,1,-9999,N/A,N/A,N/A
223,336.166567,336.16660867084187,336.16639037887904,1263815.4,-9999,384900.1,17.74,-1,0.6493568931086212,0.9263432368781755,0,0.5558059421269054,2,1.9285714285714288,0.5714285714285714,N1 O8,de-protonated,0,-9999,C14 H27 O8 N1,14,27,8,1,-9999,-9999,-9999,N/A,N/A,N/A
224,336.177858,336.1778996557356,336.1776237681691,1717577.1,-9999,450566.1,24.79,-1,0.8206601123409785,0.8849690474400531,0,0.5309814284640318,2,2.076923076923077,0.5384615384615384,N3 O7,de-protonated,0,-9999,C13 H27 O7 N3,13,27,7,3,-9999,-9999,-9999,N/A,N/A,N/A
225,336.981231,336.9812715808956,336.9812326328791,1396930.5,-9999,428501.8,19.81,-1,0.1155791859203458,0.9975790442266084,0,0.598547426535965,15,0.35294117647058826,0.35294117647058826,S1 O6,de-protonated,0,-9999,C17 H6 O6 S1,17,6,6,-9999,-9999,1,-9999,N/A,N/A,N/A
226,337.064842,337.0648824690317,337.0645855921891,1427663.3,-9999,474308.6,20.28,-1,0.8807713872352403,0.868697502312908,0,0.5212185013877447,4,1.8,0.5,N4 S2 O5,de-protonated,0,-9999,C10 H18 O5 N4 S2,10,18,5,4,-9999,2,-9999,N/A,N/A,N/A
227,337.101142,337.10118242046565,337.100971101539,1799380.8,-9999,383863.8,26.06,-1,0.6268713078474452,0.9311792722592794,0,0.5587075633555676,3,2,0.3636363636363637,N4 S2 O4,de-protonated,0,-9999,C11 H22 O4 N4 S2,11,22,4,4,-9999,2,-9999,N/A,N/A,N/A
228,337.13776,337.1378003714741,337.13800805956913,1153434.4,-9999,371240.1,16.02,-1,-0.6160328710091558,0.9334581567524524,0,0.5600748940514714,11,1.1,0.05,N2 S1 O1,de-protonated,0,-9999,C20 H22 O1 N2 S1,20,22,1,2,-9999,1,-9999,N/A,N/A,N/A
229,337.150596,337.15063635430073,337.1504059617891,1052252.3,-9999,547798.4,14.45,-1,0.6833523186250507,0.9187592467090604,0,0.5512555480254362,2,1.8571428571428572,0.6428571428571429,O9,de-protonated,0,-9999,C14 H26 O9,14,26,9,-9999,-9999,-9999,-9999,N/A,N/A,N/A
