Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
100,287.113495,287.11345737592893,287.1136265292691,1370743.9,-9999,515430.8,20.85,-1,-0.5891512088696262,0.9389616102831724,0,0.5633769661699033,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,-9999,-9999
101,287.149785,287.14974739331325,287.1500120386191,1623163.8,-9999,374750.3,25.05,-1,-0.9216273541289736,0.8571674692144555,0,0.5143004815286732,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999
102,287.186288,287.1862504107996,287.1863975479691,999935.6,-9999,671803.8,14.68,-1,-0.5123403154270868,0.953487525174836,0,0.5720925151049016,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,-9999,-9999
104,287.222651,287.22261342821884,287.2227830573191,4207107.5,-9999,425778.2,68.04,-1,-0.5905837219323653,0.9386737258985453,0,0.5632042355391271,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999
105,288.156481,288.1564438755589,288.15649440010907,909798.9,-9999,727521.7,13.18,-1,-0.17533719048180746,0.9944372292107656,0,0.5966623375264593,3,1.9166666666666667,0.4166666666666667,N3 O5,de-protonated,0,-9999,C12 H23 O5 N3,12,23,5,3,-9999,-9999,-9999,-9999,-9999
106,289.121092,289.12105533764424,289.12103438523906,1129357.4,-9999,394990.8,16.83,-1,0.0724693214531863,0.9990475212223444,0,0.5994285127334066,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999
107,289.129086,289.12904934147366,289.12927659372906,1133646.3,-9999,582633.5,16.9,-1,-0.7859883927242663,0.8939593614753146,0,0.5363756168851888,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,-9999,-9999
108,289.180127,289.1800903659243,289.17988667316905,1157331.6,-9999,889897.4,17.29,-1,0.7043807838045294,0.9139072579743288,0,0.5483443547845973,2,2.25,0.16666666666666666,N4 P1 O2,de-protonated,0,-9999,C12 H27 O2 N4 P1,12,27,2,4,1,-9999,-9999,-9999,-9999
109,289.180859,289.1808223662749,289.1809182443691,2890195.8,-9999,369697.6,46.13,-1,-0.3315505557538951,0.9802517164841522,0,0.5881510298904913,6,1.4444444444444444,0.16666666666666666,O3,de-protonated,0,-9999,C18 H26 O3,18,26,3,-9999,-9999,-9999,-9999,-9999,-9999
110,291.123838,291.12380229703575,291.12379729012906,849953.8,-9999,791688.7,12.08,-1,0.01719854830401129,0.999946330721753,0,0.5999677984330518,7,1.25,0.3125,O5,de-protonated,0,-9999,C16 H20 O5,16,20,5,-9999,-9999,-9999,-9999,-9999,-9999
111,291.160077,291.16004131439564,291.16018279947906,1130533.6,-9999,532262.5,16.71,-1,-0.4859355494892213,0.9580588358066132,0,0.5748353014839679,6,1.411764705882353,0.2352941176470588,O4,de-protonated,0,-9999,C17 H24 O4,17,24,4,-9999,-9999,-9999,-9999,-9999,-9999
113,291.196523,291.19648733185466,291.19656830882906,3377321.5,-9999,446884.7,53.81,-1,-0.2780835463571353,0.986066472668024,0,0.5916398836008143,5,1.5555555555555556,0.16666666666666666,O3,de-protonated,0,-9999,C18 H28 O3,18,28,3,-9999,-9999,-9999,-9999,-9999,-9999
114,292.982969,292.98293418763024,292.9831611852491,7618663,-9999,406279.2,123.83,-1,-0.7747804275270763,0.4484006883045276,0.8524773804394659,0.610031365158503,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,-9999,-9999
115,292.98634,292.98630518924506,292.9865324885691,906087.2,-9999,628936.6,13,-1,-0.7758012700903123,0.8965438387086303,0,0.5379263032251782,9,0.8461538461538461,0.15384615384615383,S2 P1 O2,de-protonated,0,-9999,C13 H11 O2 P1 S2,13,11,2,-9999,1,2,-9999,-9999,-9999
116,293.114211,293.1141762505001,293.1142952345291,1425268.8,-9999,369383.3,21.58,-1,-0.4059304882328862,0.970543519601382,0,0.582326111760829,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999
117,293.139348,293.1393132625417,293.1394473545891,1187319.4,-9999,473833.5,17.65,-1,-0.45743433240956616,0.9627442850396402,0,0.577646571023784,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,-9999,-9999
118,293.150647,293.15061226795433,293.1506807438791,1153400.6,-9999,583382.6,17.09,-1,-0.2335861018284997,0.9901485585665136,0,0.5940891351399081,6,1.4666666666666666,0.26666666666666666,N2 O4,de-protonated,0,-9999,C15 H22 O4 N2,15,22,4,2,-9999,-9999,-9999,-9999,-9999
121,293.175863,293.1758282800338,293.1758328639391,41025148,-9999,388393.9,675.36,-1,-0.01563534505516754,0.9998742878762265,0.996190999593431,0.9984009725631082,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999
123,293.179139,293.17910428160314,293.17920416725906,2589307.8,-9999,278360.9,40.79,-1,-0.3406982981527659,0.979158532753233,0,0.5874951196519398,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999
123,293.179139,293.17910428160314,293.1788240447391,2589307.8,-9999,278360.9,40.79,-1,0.9558564298441652,0.8472303329802999,0,0.50833819978818,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,-9999
124,293.212049,293.2120142973682,293.2122183732891,1281407.1,-9999,781250.6,19.2,-1,-0.6960007396512009,0.9158553573067764,0,0.5495132143840659,4,1.6666666666666667,0.16666666666666666,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,-9999,-9999
125,293.212341,293.2123062975081,293.2122183732891,1156607.1,-9999,625504.5,17.14,-1,0.29986546781237466,0.9838166420839136,0,0.5902899852503483,4,1.6666666666666667,0.16666666666666666,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,-9999,-9999
127,294.179212,294.1791777606761,294.1791876990091,7325158,-9999,403421.4,118.98,-1,-0.03378326343081007,0.9997929324430368,0.996190999593431,0.9983521593031944,5,1.625,0.25,13C1 O4,de-protonated,1,121,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999
128,295.118599,295.11856521067824,295.1187119096991,1588681.8,-9999,429740.3,24.27,-1,-0.4970847828730944,0.9561554722277688,0,0.5736932833366613,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999
129,295.154955,295.1549212280941,295.15509741904907,1872077.6,-9999,510937.3,28.95,-1,-0.5969436289622055,0.937388245872181,0,0.5624329475233085,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999
130,295.228041,295.2280072631051,295.2278684377491,992341.4,-9999,468629,14.43,-1,0.47023120381532063,0.9606727496794648,0,0.5764036498076789,3,1.7777777777777777,0.16666666666666666,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,-9999,-9999
131,297.0979,297.09786715883865,297.0979764648091,1251357.1,-9999,583158.6,18.55,-1,-0.3679122010694346,0.9757383787345738,0,0.5854430272407443,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999
132,297.134339,297.13430617629433,297.13436197415905,2064929,-9999,429110.1,31.87,-1,-0.18778664422137945,0.9936218527926663,0,0.5961731116755998,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999
134,297.152969,297.1529361852188,297.1529894187691,5447971,-9999,414627.6,87.28,-1,-0.1791452625873949,0.9900168889749632,0.9977242267185455,0.9930998240723962,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999
135,297.170562,297.17052919364653,297.17074748350905,2495781,-9999,600692.2,38.93,-1,-0.7345603979025523,0.9067342263771816,0,0.544040535826309,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999
136,297.170887,297.1708541938022,297.17074748350905,2320421,-9999,610514.7,36.06,-1,0.35908747431078286,0.976874894605508,0,0.5861249367633047,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999
137,297.207181,297.20714821118844,297.2071329928591,1305640.9,-9999,478239.6,19.44,-1,0.05120445523898646,0.9995243735184276,0,0.5997146241110566,3,1.7647058823529411,0.2352941176470588,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,-9999,-9999
138,297.24353,297.243497228601,297.24351850220904,1389996.8,-9999,467841.1,20.82,-1,-0.07156962808474814,0.9990710131981924,0,0.5994426079189153,2,1.8888888888888888,0.16666666666666666,O3,de-protonated,0,-9999,C18 H34 O3,18,34,3,-9999,-9999,-9999,-9999,-9999,-9999
139,298.156293,298.1562606658492,298.1563442538391,959886.8,-9999,517570.5,13.77,-1,-0.28034952649864486,0.9858400930126654,0.9977242267185455,0.9905937464950176,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,134,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999
139,298.156293,298.1562606658492,298.1561004769391,959886.8,-9999,517570.5,13.77,-1,0.5372652439516759,0.9489721014543516,0,0.5693832608726109,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,-9999
140,299.113562,299.1135301244174,299.1136265292691,1561974.1,-9999,613742.8,23.63,-1,-0.3223017713347233,0.9813279191500076,0,0.5887967514900047,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999
141,299.113842,299.11381012455155,299.1136265292691,1481142.1,-9999,594176.5,22.31,-1,0.6137977884700477,0.9339238456391004,0,0.5603543073834603,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999
142,299.149963,299.1499311418549,299.1500120386191,1677562,-9999,541197.1,25.52,-1,-0.27042206563014054,0.986818648539496,0,0.5920911891236975,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,-9999
144,299.186375,299.1863431592976,299.1863975479691,3863294,-9999,409640.4,61.32,-1,-0.18178858365179323,0.994021591319594,0,0.5964129547917563,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999
145,299.22276,299.2227281767274,299.2227830573191,1297921.9,-9999,349013.4,19.31,-1,-0.18341047134085392,0.9939147653776332,0,0.59634885922658,2,1.8823529411764703,0.2352941176470588,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,-9999,-9999
147,300.193136,300.1931046415744,300.19287990945907,2440043.3,-9999,538146.1,38.01,-1,0.7486257348791163,0.9033084585340538,0,0.5419850751204323,3,1.9285714285714288,0.2857142857142857,N3 O4,de-protonated,0,-9999,C14 H27 O4 N3,14,27,4,3,-9999,-9999,-9999,-9999,-9999
149,301.048001,301.04797005108725,301.04826336653906,1223112.4,-9999,420066.1,17.93,-1,-0.9743137147949268,0.8417712989656521,0,0.5050627793793913,6,1.25,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H15 O7 P1,12,15,7,-9999,1,-9999,-9999,-9999,-9999
150,301.129327,301.1292960900455,301.12927659372906,2235601.3,-9999,437251.2,34.38,-1,0.06474400849003215,0.999239695000148,0,0.5995438170000887,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999
151,301.16569,301.16565910746476,301.1656621030791,1586773.3,-9999,383015.2,23.84,-1,-0.00994673274241025,0.999982048083142,0,0.5999892288498853,3,1.7333333333333334,0.4,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999
153,301.202167,301.20213612493865,301.2020476124291,3615961.3,-9999,362853.9,56.8,-1,0.2938642357737706,0.9844529064287464,0,0.5906717438572477,2,1.875,0.3125,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999
154,302.065641,302.0656105385756,302.06551108666906,1804600.1,-9999,808194.7,27.37,-1,0.32923952874935564,0.9805233730138516,0,0.588314023808311,0,2.4444444444444446,0.4444444444444444,N1 S2 P1 O4,de-protonated,0,-9999,C9 H22 O4 N1 P1 S2,9,22,4,1,1,2,-9999,-9999,-9999
156,302.135855,302.1358245722107,302.1357589552191,952767.9,-9999,481695.4,13.54,-1,0.21717717834018907,0.9914783216519198,0,0.5948869929911519,4,1.75,0.5,N3 O6,de-protonated,0,-9999,C12 H21 O6 N3,12,21,6,3,-9999,-9999,-9999,-9999,-9999
157,303.144861,303.144831055563,303.1449266581891,1119919.5,-9999,507280.9,16.25,-1,-0.31536937520860736,0.9821153679183484,0,0.5892692207510091,3,1.7142857142857142,0.5,O7,de-protonated,0,-9999,C14 H24 O7,14,24,7,-9999,-9999,-9999,-9999,-9999,-9999
158,303.160384,303.1603540629991,303.16018279947906,1470769.1,-9999,392299.5,21.95,-1,0.5649274863509584,0.943736682421707,0,0.5662420094530242,7,1.3333333333333333,0.2222222222222222,O4,de-protonated,0,-9999,C18 H24 O4,18,24,4,-9999,-9999,-9999,-9999,-9999,-9999
159,303.181553,303.18152307313983,303.1813121675391,1018163.6,-9999,584832.1,14.6,-1,0.6956418231407853,0.91593836561036035,0,0.5495630193662162,2,1.8666666666666667,0.4,O6,de-protonated,0,-9999,C15 H28 O6,15,28,6,-9999,-9999,-9999,-9999,-9999,-9999
161,303.217812,303.2177820905092,303.2176976768891,2906935.5,-9999,429093.4,45.28,-1,0.278392787677601,0.9860356835350834,0,0.5916214101210501,1,2,0.3125,O5,de-protonated,0,-9999,C16 H32 O5,16,32,5,-9999,-9999,-9999,-9999,-9999,-9999
165,305.175914,305.1758850285146,305.1758328639391,3882898.8,-9999,385789.8,61.13,-1,0.17093285206567965,0.9947124535872154,0,0.5968274721523292,6,1.4444444444444444,0.2222222222222222,O4,de-protonated,0,-9999,C18 H26 O4,18,26,4,-9999,-9999,-9999,-9999,-9999,-9999
172,307.118941,307.1189129592984,307.1187119096991,914288.3,-9999,421722,12.79,-1,0.6546315530706999,0.9251878617929776,0,0.5551127170757866,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,-9999,-9999
173,307.155237,307.15520897668557,307.15509741904907,997620.4,-9999,540780,14.14,-1,0.3631964354110987,0.9763489792927864,0,0.5858093875756718,6,1.411764705882353,0.29411764705882354,O5,de-protonated,0,-9999,C17 H24 O5,17,24,5,-9999,-9999,-9999,-9999,-9999,-9999
175,307.191665,307.191636994136,307.19148292839907,5179640.5,-9999,428788.9,81.49,-1,0.5015299755488449,0.4776928200583037,0.8370420509349343,0.6214325124089559,5,1.5555555555555556,0.2222222222222222,O4,de-protonated,0,-9999,C18 H28 O4,18,28,4,-9999,-9999,-9999,-9999,-9999,-9999
179,308.991712,308.99168485642696,308.9918111175591,1507657.8,-9999,439303.2,22.35,-1,-0.40862290717522326,0.9701573797459324,0,0.5820944278475594,10,0.6363636363636364,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H7 O7 N2 P1,11,7,7,2,1,-9999,-9999,-9999,-9999
180,309.098106,309.0980789073937,309.0979764648091,1162582.3,-9999,677841.8,16.79,-1,0.3314243132966863,0.9802666031432344,0,0.5881599618859407,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999,-9999
180,309.098106,309.0980789073937,309.09781427347906,1162582.3,-9999,677841.8,16.79,-1,0.8561494207311038,0.8754647377707002,0,0.5252788426624201,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,-9999,-9999
185,309.170908,309.17088094226864,309.17074748350905,3864158.8,-9999,519010.2,60.3,-1,0.4316668400174235,0.966754716558247,0,0.5800528299349481,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,-9999
191,311.07743,311.0774038555652,311.0772410199191,1044289.3,-9999,649389.9,14.88,-1,0.5234572788881042,0.9514974187653592,0,0.5708984512592155,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,-9999,-9999
193,311.150191,311.1501648904205,311.1500120386191,2047626,-9999,506049.6,31.04,-1,0.4912479367416062,0.957156834156904,0,0.5742941004941424,5,1.5,0.375,O6,de-protonated,0,-9999,C16 H24 O6,16,24,6,-9999,-9999,-9999,-9999,-9999,-9999
199,312.171668,312.1716423797468,312.1717505413991,1157829.6,-9999,723513.1,16.56,-1,-0.34648123062017355,0.9784527539547828,0,0.5870716523728696,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999,-9999,-9999
202,313.093083,313.0930578211396,313.0928910843791,1212214.5,-9999,601869.7,17.43,-1,0.532547257503885,0.9498416033186208,0,0.5699049619911725,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,-9999,-9999
204,313.128989,313.12896383834,313.12927659372906,1117498.9,-9999,1031601.6,15.92,-1,-0.9988059643516588,0.8344223143976053,0,0.5006533886385631,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999,-9999,-9999
