Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
91,212.977999,212.97788158981356,212.9780758048191,1965745,-9999,750885.1,34.29,-1,-0.911901400187364,0.8599455333273592,0,0.5159673199964155,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
137,220.018831,220.01871828351756,220.0186212001191,783953.9,-9999,708733.3,12.36,-1,0.4412508265373159,0.9652882910176036,0,0.579172974610562,8,0.7777777777777778,0.2222222222222222,N3 S1 O2,de-protonated,0,-9999,C9 H7 O2 N3 S1,9,7,2,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
141,220.020212,220.02009928443815,220.02027497039907,785458.1,-9999,1572048.2,12.39,-1,-0.798498960703008,0.8907497194182594,0,0.5344498316509556,3,1.7142857142857142,0.42857142857142855,N1 S1 P1 O3,de-protonated,0,-9999,C7 H12 O3 N1 P1 S1,7,12,3,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
170,242.985346,242.98524859392737,242.9852691855291,1242358.6,-9999,596922.3,20.14,-1,-0.08474423899890977,0.998697759299041,0,0.5992186555794246,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
179,253.140545,253.14045436379465,253.1405099830191,1466855.4,-9999,510427,23.93,-1,-0.21971680646466824,0.9912787313074136,0,0.594767238784448,0,2.4444444444444446,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H22 O6 N2,9,22,6,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
180,253.140843,253.1407523639933,253.1405099830191,1610471.4,-9999,567140.1,26.47,-1,0.9574957964266108,0.8467482711497929,0,0.5080489626898758,0,2.4444444444444446,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H22 O6 N2,9,22,6,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
187,253.144418,253.14432736637656,253.14453273501908,2360680,-9999,648971.4,39.73,-1,-0.8112703059662699,0.8874330666341561,0,0.5324598399804936,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
188,253.144676,253.14458536654857,253.14453273501908,1924264,-9999,638022.9,32.02,-1,0.20791098621727208,0.992187201406439,0,0.5953123208438634,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
208,262.971932,262.97184791779574,262.97194505253907,998101.1,-9999,485162.4,15.39,-1,-0.3693730268772052,0.9755477103245738,0,0.5853286261947442,5,1.2857142857142858,0.42857142857142855,N2 S2 P1 O3,de-protonated,0,-9999,C7 H9 O3 N2 P1 S2,7,9,3,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999
210,262.972729,262.9726449183271,262.9725965012191,1072741.1,-9999,614179.5,16.69,-1,0.1841146517280346,0.9938680925911436,0,0.5963208555546862,14,0.3333333333333333,0.06666666666666667,S1 P1 O1,de-protonated,0,-9999,C15 H5 O1 P1 S1,15,5,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
