Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
37,218.985505,218.9854697422936,218.9852691855291,2022897.4,-9999,827431.1,34.97,-1,0.91584591635548,0.8588213150685197,0,0.5152927890411118,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
61,245.048494,245.0484546445136,245.0485381486291,930702.1,-9999,703238,14.5,-1,-0.3407656136656252,0.9791503826510368,0,0.587490229590622,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,N/A,-9999
65,249.022299,249.02225901972807,249.0223234001391,893651.4,-9999,800181.5,13.77,-1,-0.25853268957364645,0.9879453700367932,0,0.592767222022076,13,0.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H7 O1 N2 P1,14,7,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
69,251.078168,251.078127696492,251.07811039978907,3355035.3,-9999,699869.2,56.93,-1,0.06888972869736254,0.9991392524384444,0,0.5994835514630665,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,N/A,-9999
78,255.058302,255.05826107071135,255.0580402042291,840327.1,-9999,1031965,12.7,-1,0.8659459709217373,0.8727889090633564,0,0.5236733454380138,10,0.8666666666666667,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H13 O2 P1,15,13,2,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
80,255.06137,255.061329070229,255.0614115075491,3510343.5,-9999,475063.7,59.37,-1,-0.32320577083642393,0.9812240193998272,0,0.5887344116398964,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,N/A,-9999
82,255.063269,255.0632280699304,255.0631290405891,838407.8,-9999,643653.8,12.67,-1,0.38825423992945896,0.9730188530215448,0,0.5838113118129268,5,1.4545454545454546,0.09090909090909093,N2 S2 O1,de-protonated,0,-9999,C11 H16 O1 N2 S2,11,16,1,2,-9999,2,-9999,-9999,-9999,N/A,-9999
88,257.048572,257.0485307577891,257.0485381486291,1282867.8,-9999,687547,20.43,-1,-0.02875270208796306,0.9998500043776714,0,0.5999100026266028,10,0.8461538461538461,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H11 O2 N2 P1,13,11,2,2,1,-9999,-9999,-9999,-9999,N/A,-9999
92,259.100624,259.1005824351531,259.1005737224391,1512418.4,-9999,651873.8,24.28,-1,0.03362676467790906,0.9997948462568976,0,0.5998769077541386,8,1.2142857142857142,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H17 O1 N2 P1,14,17,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
99,262.975247,262.9752048259616,262.97509842466906,1566376.3,-9999,563677.8,25.03,-1,0.40460596152538897,0.9707325990872478,0,0.5824395594523487,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
103,263.043746,263.04370381519175,263.0438466913691,5313169.5,-9999,615019.2,89.63,-1,-0.5431648720643734,0.9478751751090462,0,0.5687251050654277,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,N/A,-9999
104,265.040796,265.04075350120354,265.0407363694891,1765154.6,-9999,605007.5,28.25,-1,0.06463804278688585,0.9992421807842332,0,0.5995453084705399,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
108,265.14766,265.14761748440174,265.1475239158191,19362226,-9999,566746.9,329.52,-1,0.3528925379891393,0.9799620650075792,0.9724428394590844,0.9769543747881811,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
113,266.089261,266.0892183363576,266.0890094364491,2868271.5,-9999,626853.3,47.13,-1,0.7850752984604684,0.8941920835255881,0,0.5365152501153528,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,N/A,-9999
115,266.151005,266.1509623266498,266.1508787508891,2246199.5,-9999,556330.7,36.48,-1,0.3140164747532747,0.982267119317196,0.9724428394590844,0.9783374073739514,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,108,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,N/A,-9999
115,266.151005,266.1509623266498,266.15101509650907,2246199.5,-9999,556330.7,36.48,-1,-0.19827036639838955,0.9928924247582044,0,0.5957354548549226,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
118,267.073289,267.07324618164273,267.0730250193591,2244018,-9999,652757,36.44,-1,0.8280966736913226,0.8830023947961443,0,0.5298014368776865,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,N/A,-9999
118,267.073289,267.07324618164273,267.07349305000906,2244018,-9999,652757,36.44,-1,-0.9243461921776672,0.8563872249484902,0,0.5138323349690941,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999
119,267.087201,267.0871581794554,267.08741178077906,951283.8,-9999,661194.3,14.31,-1,-0.9495068373785428,0.8490922303453886,0,0.5094553382072331,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
122,267.159974,267.1599311680136,267.16018279947906,966461.3,-9999,744108.5,14.57,-1,-0.941874881290931,0.8513190888438649,0,0.5107914533063189,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
124,269.13099,269.1309468581186,269.1312051460991,1003838.3,-9999,671410.7,15.1,-1,-0.95971026607715,0.846096223396519,0,0.5076577340379114,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
126,269.139243,269.13919985682105,269.1394473545891,7370687.5,-9999,593826,123.31,-1,-0.9195893447662552,0.42887564425623936,0.8684926696514785,0.604722454414335,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
127,269.175609,269.1755658511034,269.1758328639391,1601732.1,-9999,647776.9,25.26,-1,-0.9919643708939668,0.8364870046968244,0,0.5018922028180945,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
