Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
44,217.047624,217.04762109816664,217.0474789761291,1419968.4,-9999,697854.6,23.93,-1,0.6547969973520483,0.925151494683414,0,0.5550908968100484,3,1.75,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H14 O1 N2 S2,8,14,1,2,-9999,2,-9999,N/A,-9999,N/A,-9999,-9999
47,218.98535999999999,218.98535810597176,218.9852691855291,1224439.1,-9999,832097.9,20.28,-1,0.4060567315550348,0.9705254677224632,0,0.5823152806334778,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
97,232.089586,232.08959092140313,232.0896746857791,1409389.8,-9999,459447.1,23.24,-1,-0.36091384110799934,0.976641837547957,0,0.5859851025287741,7,1.2307692307692308,0.07692307692307693,N1 P1 O1,de-protonated,0,-9999,C13 H16 O1 N1 P1,13,16,1,1,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
98,232.089788,232.08979292150815,232.0896746857791,1505709.8,-9999,614576.8,24.97,-1,0.5094398500749935,0.954000399276594,0,0.5724002395659563,7,1.2307692307692308,0.07692307692307693,N1 P1 O1,de-protonated,0,-9999,C13 H16 O1 N1 P1,13,16,1,1,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
140,251.078222,251.07823679728173,251.07811039978907,6924353.5,-9999,643451.9,118.73,-1,0.5034190055960998,0.9451649536709316,0.9896520481968034,0.9629597914812804,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,N/A,-9999,N/A,-9999,-9999
142,252.081603,252.08161831913432,252.08146523485908,837930.6,-9999,899274.2,12.62,-1,0.6072809641024741,0.9352733011075324,0.9896520481968034,0.9570247999432407,1,2.2222222222222223,0.3333333333333333,13C1 S2 O3,de-protonated,1,140,C9 H20 O3 S2 13C1,9,20,3,-9999,-9999,2,1,N/A,-9999,N/A,-9999,-9999
148,255.061553,255.06156986898893,255.0614115075491,5617878,-9999,601075,95.48,-1,0.6208757290243729,0.932444123887214,0,0.5594664743323283,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999,N/A,-9999,-9999
150,255.063861,255.0638778701893,255.0639134309991,843542.6,-9999,513479.6,12.65,-1,-0.13941921194499615,0.9964792642231772,0,0.5978875585339063,1,2.125,0.875,P1 O7,de-protonated,0,-9999,C8 H17 O7 P1,8,17,7,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
157,257.102787,257.1028049306227,257.1030618452391,2147100.5,-9999,546120.9,35.26,-1,-0.9992670431170764,0.8342828414710287,0,0.5005697048826172,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
158,257.139209,257.1392269495656,257.1394473545891,2741794.3,-9999,628923.9,45.26,-1,-0.8571420127756808,0.8751946359472222,0,0.5251167815683333,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
160,257.175569,257.17558696847624,257.1758328639391,5589032,-9999,633867.4,94.31,-1,-0.95613751928156,0.4235738583926893,0.8684926696514785,0.6015413828962051,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
161,257.211967,257.21198498740665,257.2122183732891,1946541.8,-9999,572606.7,31.56,-1,-0.9073670135680988,0.861233679567387,0,0.5167402077404322,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
163,259.118504,259.11852297898537,259.1187119096991,2441301.3,-9999,617897.6,40.08,-1,-0.7291280213321297,0.9080433651014004,0,0.5448260190608402,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
164,259.129732,259.12975098482497,259.12994529898907,4086871,-9999,637806.2,68.42,-1,-0.7498715128457162,0.9030025349570162,0,0.5418015209742097,3,1.818181818181818,0.4545454545454546,N2 O5,de-protonated,0,-9999,C11 H20 O5 N2,11,20,5,2,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
165,259.154947,259.15496599793914,259.15509741904907,1375258.8,-9999,569351.9,21.71,-1,-0.507113737047305,0.954409807580803,0,0.5726458845484818,2,1.8461538461538465,0.38461538461538464,O5,de-protonated,0,-9999,C13 H24 O5,13,24,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
166,259.19122,259.19123901680456,259.19148292839907,1171936.3,-9999,579126.5,18.21,-1,-0.9410478760862954,0.8515596626300613,0,0.5109357975780368,1,2,0.2857142857142857,O4,de-protonated,0,-9999,C14 H28 O4,14,28,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
167,260.092639,260.09265848562734,260.0928315138391,1218792.8,-9999,596625.1,19.01,-1,-0.6652555963988532,0.9228368327056964,0,0.5537020996234178,8,1.0714285714285714,0.2857142857142857,N1 O4,de-protonated,0,-9999,C14 H15 O4 N1,14,15,4,1,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
172,261.124325,261.12434502220117,261.12446599538913,1245186.5,-9999,596065.2,19.33,-1,-0.4632778759358477,0.96180487976731,0,0.5770829278603861,7,1.2857142857142858,0.21428571428571427,N2 O3,de-protonated,0,-9999,C14 H18 O3 N2,14,18,3,2,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
173,261.13413,261.13415002730073,261.13436197415905,1689476,-9999,797898,26.93,-1,-0.8116390991683353,0.8873366963726701,0,0.5324020178236021,2,1.8333333333333333,0.5,O6,de-protonated,0,-9999,C12 H22 O6,12,22,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
178,262.975827,262.9758479851565,262.9759678045391,3431312.3,-9999,610041,56.71,-1,-0.4556286400467872,0.9630323392533052,0,0.5778194035519831,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999,N/A,-9999,-9999
181,263.043851,263.04387202053545,263.0438466913691,20878234,-9999,556839.6,355.14,-1,0.0962925636966984,0.9928209754751816,0.9932161647087134,0.9929790511685944,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
182,263.045797,263.0458180215475,263.0455642244091,846042.4,-9999,470831.3,12.49,-1,0.9648409741849704,0.8445816463504117,0,0.506748987810247,4,1.7142857142857142,0.7142857142857143,N4 S1 O5,de-protonated,0,-9999,C7 H12 O5 N4 S1,7,12,5,4,-9999,1,-9999,N/A,-9999,N/A,-9999,-9999
