Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
60,265.04097,265.0409857005331,265.0407363694891,2640590.5,-9999,667900.1,43.87,-1,0.9407272536009904,0.8516528923506395,0,0.5109917354103837,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999,-9999
61,265.057387,265.05740269176664,265.0573749548991,991056.5,-9999,732887.9,15.22,-1,0.10464476810617586,0.9980150138680796,0,0.5988090083208478,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,-9999,-9999,-9999
62,265.147571,265.14758664360954,265.1475239158191,967451.1,-9999,416039.6,14.81,-1,0.2365769422913356,0.9898959543933676,0,0.5939375726360205,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999
64,266.089111,266.0891261408391,266.0890094364491,7361480,-9999,505256.1,125.87,-1,0.43859154589893257,0.9805751399262148,0.994390390007879,0.9861012399588804,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,-9999
66,267.073232,267.07324661533096,267.0730250193591,2335095.5,-9999,344970,38.56,-1,0.8297205300445021,0.8825711797609801,0,0.5295427078565881,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,-9999
66,267.073232,267.07324661533096,267.07349305000906,2335095.5,-9999,344970,38.56,-1,-0.9227223386702006,0.8568534247121062,0,0.5141120548272637,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,-9999
67,267.092392,267.0924066050997,267.09236427151905,847225.7,-9999,665550.2,12.71,-1,0.15849790682454346,0.995452094323182,0.994390390007879,0.9950274125970608,1,2.3333333333333335,0.3333333333333333,13C1 N1 S2 O3,de-protonated,1,64,C9 H21 O3 N1 S2 13C1,9,21,3,1,-9999,2,1,-9999,-9999,-9999
73,269.212227,269.2122404731346,269.2122183732891,1679971,-9999,440152.6,27.02,-1,0.08209079683273361,0.9987779829146656,0,0.5992667897487993,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,271.118612,271.1186244551492,271.1187119096991,874509.2,-9999,446846.2,13.11,-1,-0.32256921430674773,0.981297210182495,0,0.588778326109497,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
77,271.227713,271.2277253968906,271.2278684377491,946424.6,-9999,490149.7,14.35,-1,-0.5273826002534714,0.9507855323723526,0,0.5704713194234116,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
79,273.13421,273.1342213788453,273.13436197415905,914107.6,-9999,480266.6,13.71,-1,-0.5147478065648176,0.9530598206706512,0,0.5718358924023907,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,277.049107,277.04911628833986,277.0491327464091,1095737.4,-9999,568107.3,16.82,-1,-0.05940487550615474,0.999359883573926,0,0.5996159301443555,3,1.7272727272727273,0.18181818181818185,S2 P1 O2,de-protonated,0,-9999,C11 H19 O2 P1 S2,11,19,2,-9999,1,2,-9999,-9999,-9999,-9999
84,277.053046,277.0530552862365,277.0529720803791,2922041.8,-9999,349369.6,48.18,-1,0.30032472402085786,0.9837674380099628,0,0.5902604628059775,4,1.875,0.375,N4 S1 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S1,8,15,3,4,1,1,-9999,-9999,-9999,-9999
87,277.059685,277.0596942826914,277.0594967558291,109348408,-9999,543428.5,1875.87,-1,0.7129402333900428,0.7267677349386612,0.982086369049994,0.8288951885831943,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,-9999
88,277.061299,277.06130828182955,277.06121428886905,3945274.5,-9999,514380,65.76,-1,0.33924979626724655,0.9793335337304906,0,0.5876001202382943,4,1.75,0.625,N4 S1 O5,de-protonated,0,-9999,C8 H14 O5 N4 S1,8,14,5,4,-9999,1,-9999,-9999,-9999,-9999
90,277.180859,277.18086821798596,277.1809182443691,1077701.9,-9999,551666.2,16.51,-1,-0.18048278156451003,0.9941069169786286,0,0.5964641501871771,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,278.05648,278.0564887504155,278.0565316502791,1060824,-9999,545038.7,16.12,-1,-0.15428468218553526,0.7477158383443732,0.982086369049994,0.8414640506266216,4,1.6666666666666667,0.6666666666666666,N1 15N1 P1 O6,de-protonated,1,87,C9 H15 O6 N1 P1 15N1,9,15,6,1,1,-9999,-9999,1,-9999,-9999
92,278.06224,278.06224874733965,278.0621397833491,3196184.5,-9999,641491.3,52.58,-1,0.39186920823065063,0.972521079492791,0,0.5835126476956746,3,1.8,0.4,N1 S1 P1 O4,de-protonated,0,-9999,C10 H18 O4 N1 P1 S1,10,18,4,1,1,1,-9999,-9999,-9999,-9999
93,278.062828,278.06283674702576,278.06285159089913,12675737,-9999,464494.5,214.41,-1,-0.05338315883697147,0.7486640622316042,0.982086369049994,0.8420329849589603,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,87,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,-9999,-9999,-9999
94,279.038762,279.0387702258893,279.0387613109391,986867,-9999,732251.7,14.86,-1,0.03194878799926261,0.9998148079299224,0,0.5998888847579534,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,-9999,-9999,-9999
95,279.055901,279.0559092167373,279.0557349852691,10819317,-9999,642991.4,182.72,-1,0.6243608223582439,0.9328314992729358,0.9908490368517028,0.9560385143044428,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,-9999,-9999,-9999
96,279.056546,279.0565542163929,279.05638643394906,38362868,-9999,360516.2,652.95,-1,0.6012492528228621,0.3121703928696989,0.8159918647807675,0.5136989816341263,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999,-9999
97,280.059254,280.0592616809595,280.0591624031991,1164496.3,-9999,664598.8,17.89,-1,0.35448852858946694,0.9774567574236568,0,0.586474054454194,3,1.7777777777777777,0.7777777777777778,N1 P1 O7,de-protonated,0,-9999,C9 H16 O7 N1 P1,9,16,7,1,1,-9999,-9999,-9999,-9999,-9999
97,280.059254,280.0592616809595,280.05908982033907,1164496.3,-9999,664598.8,17.89,-1,0.6136584265929029,0.9339528338911772,0.9908490368517028,0.9567113150753876,8,1.2,0.3,13C1 N4 S1 O3,de-protonated,1,95,C10 H12 O3 N4 S1 13C1,10,12,3,4,-9999,1,1,-9999,-9999,-9999
98,280.059856,280.05986368063805,280.06003178306906,3869520.3,-9999,477427.8,64.07,-1,-0.6002371346902295,0.9367178425794424,0,0.5620307055476654,2,2,0.2,N1 S2 P1 O2,de-protonated,0,-9999,C10 H20 O2 N1 P1 S2,10,20,2,1,1,2,-9999,-9999,-9999,-9999
99,280.068461,280.0684686760431,280.06827399155907,1186513.1,-9999,678950.3,18.27,-1,0.6951322306321177,0.916056160817074,0,0.5496336964902443,2,1.9,0.4,N1 S2 O4,de-protonated,0,-9999,C10 H19 O4 N1 S2,10,19,4,1,-9999,2,-9999,-9999,-9999,-9999
103,283.11864,283.1186460472861,283.1187119096991,1002657,-9999,532984.9,15.03,-1,-0.2326317907726903,0.9902284960754376,0,0.5941370976452626,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
104,283.154988,283.1549940278767,283.15509741904907,891556.1,-9999,483871.9,13.15,-1,-0.3651397178804433,0.9760982697065584,0,0.5856589618239351,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
106,283.191354,283.1913600084577,283.19148292839907,4247143.5,-9999,550678.1,70.09,-1,-0.43405239483338,0.4831962554519631,0.8524773804394659,0.6309087054469642,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
107,283.191692,283.19169800827723,283.19148292839907,3208295.3,-9999,503525.1,52.46,-1,0.7594856876904044,0.9006280183450797,0,0.5403768110070478,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
108,283.264084,283.26408996962084,283.26425394709906,2416365.8,-9999,460405.1,39.02,-1,-0.5788851785513703,0.9410067977723828,0,0.5646040786634297,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
109,283.264515,283.2645209693907,283.26425394709906,2325869.8,-9999,540547,37.48,-1,0.9426614473541448,0.8510901457671624,0,0.5106540874602974,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
110,285.097822,285.0978269904279,285.0979764648091,926732.7,-9999,753737.1,13.74,-1,-0.5242912736759224,0.9513465680340812,0,0.5708079408204487,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
111,285.134217,285.13422197099345,285.13436197415905,1494671.9,-9999,380446.7,23.38,-1,-0.4910076941560588,0.9571978187616432,0,0.5743186912569859,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
112,285.207033,285.20703793211067,285.2071329928591,2826774,-9999,481932.3,45.98,-1,-0.3333042460685986,0.9800443563744058,0,0.5880266138246435,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
115,286.129482,286.12948643953456,286.1296109463591,1272677,-9999,573204.7,19.61,-1,-0.43514134773437063,0.9662265538264418,0,0.5797359322958651,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,-9999,-9999,-9999
116,286.129857,286.1298614393343,286.1296109463591,1130853,-9999,647901.1,17.2,-1,0.8754528215300295,0.8701710526320621,0,0.5221026315792372,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,-9999,-9999,-9999
117,286.924431,286.92443501504187,286.9243261538991,942376.6,-9999,721336.2,13.92,-1,0.3794071567614246,0.9742186631329268,0,0.584531197879756,8,0.5555555555555556,0.5555555555555556,S2 P1 O5,de-protonated,0,-9999,C9 H5 O5 P1 S2,9,5,5,-9999,1,2,-9999,-9999,-9999,-9999
119,287.054467,287.05447094560424,287.0546120500091,1321139.6,-9999,768775.5,20.3,-1,-0.4915594417843498,0.9571036651730704,0,0.5742621991038422,0,2.3333333333333335,0.4444444444444444,S2 P1 O4,de-protonated,0,-9999,C9 H21 O4 P1 S2,9,21,4,-9999,1,2,-9999,-9999,-9999,-9999
120,287.05519,287.05519394521815,287.0550800806591,5348787.5,-9999,519215.3,88.22,-1,0.39666449740793186,0.9718540593652896,0,0.5831124356191738,6,1.4444444444444444,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H13 O5 N4 P1,9,13,5,4,1,-9999,-9999,-9999,-9999,-9999
121,287.113511,287.1135149140755,287.1136265292691,1084408.6,-9999,451740.3,16.31,-1,-0.3887492033665413,0.9729509551762302,0,0.5837705731057381,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
122,287.149908,287.14991189463996,287.1500120386191,1160891.6,-9999,564303.9,17.6,-1,-0.34875143627648314,0.9781725805720868,0,0.5869035483432521,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
124,287.222749,287.2227528557438,287.2227830573191,2443073.8,-9999,350040.4,39.22,-1,-0.10515034688201191,0.9979958063642086,0,0.5987974838185252,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
128,290.91931,290.919311881827,290.9192407734691,1290487,-9999,388011.9,19.78,-1,0.24442645230322288,0.9892180236785444,0,0.5935308142071266,7,0.625,0.75,S2 P1 O6,de-protonated,0,-9999,C8 H5 O6 P1 S2,8,5,6,-9999,1,2,-9999,-9999,-9999,-9999
129,291.038968,291.03896981793116,291.0387613109391,1629696.9,-9999,513116.6,25.34,-1,0.7164234452056206,0.9110743094528272,0,0.5466445856716964,5,1.4444444444444444,0.7777777777777778,N2 P1 O7,de-protonated,0,-9999,C9 H13 O7 N2 P1,9,13,7,2,1,-9999,-9999,-9999,-9999,-9999
130,292.982418,292.9824187801534,292.98250973656906,959201.5,-9999,766150.2,14.1,-1,-0.3104499846391919,0.9826641474960136,0,0.5895984884976081,5,1.375,0.5,N2 S2 P1 O4,de-protonated,0,-9999,C8 H11 O4 N2 P1 S2,8,11,4,2,1,2,-9999,-9999,-9999,-9999
131,292.983051,292.9830517798154,292.9831611852491,4056993.5,-9999,457448.1,66.01,-1,-0.3734188451716106,0.9750158991530516,0,0.585009539491831,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,-9999,-9999,-9999
132,293.054673,293.0546737415701,293.05441137539907,1064359.5,-9999,402519.8,15.86,-1,0.895281425131492,0.8646449201375914,0,0.5187869520825549,4,1.6666666666666667,0.7777777777777778,N2 P1 O7,de-protonated,0,-9999,C9 H15 O7 N2 P1,9,15,7,2,1,-9999,-9999,-9999,-9999,-9999
136,293.175835,293.1758356768712,293.1758328639391,28683186,-9999,512760.5,478.64,-1,0.00959469299357063,0.9963011937308984,0.9677649658750808,0.98488670258857125,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
140,293.178675,293.17867567535467,293.1788240447391,1289521.8,-9999,551907.2,19.64,-1,-0.5060712856828639,0.9545927333547136,0,0.5727556400128282,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,-9999,-9999
141,293.179089,293.1790896751336,293.17920416725906,1202353.8,-9999,907767.7,18.17,-1,-0.39051925869544185,0.9727074745711344,0,0.5836244847426806,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999,-9999
141,293.179089,293.1790896751336,293.1788240447391,1202353.8,-9999,907767.7,18.17,-1,0.9060354047058652,0.8616111134178999,0,0.5169666680507399,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,-9999,-9999
142,294.179247,294.17924714106186,294.1791876990091,6621188,-9999,440601.6,108.97,-1,0.2020607005683691,0.992619091149702,0.9677649658750808,0.9826774410398535,5,1.625,0.25,13C1 O4,de-protonated,1,136,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999,-9999
143,295.118793,295.1187926393562,295.1187119096991,1112145.5,-9999,496931.6,16.66,-1,0.2735497745206051,0.9865140506539168,0,0.5919084303923501,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
144,295.155185,295.1551846199234,295.15509741904907,1493076.5,-9999,519788,23.04,-1,0.29544085488270405,0.9842869557071946,0,0.5905721734243168,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
145,297.134493,297.13449156299794,297.13436197415905,1730807.6,-9999,472086,26.85,-1,0.4361287534270756,0.96607573785416,0,0.579645442712496,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
146,297.153063,297.1530615530817,297.1529894187691,2451961.3,-9999,481178.9,38.85,-1,0.24275142838922092,0.989364506459214,0,0.5936187038755283,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999,-9999
148,297.170852,297.1708505435827,297.17074748350905,879098.6,-9999,690405.6,12.67,-1,0.34680423460208587,0.9784129977575488,0,0.5870477986545293,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
149,297.20727,297.2072685241359,297.2071329928591,1578749.6,-9999,413689.2,24.32,-1,0.4560162315688493,0.962970597246739,0,0.5777823583480434,3,1.7647058823529411,0.2352941176470588,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
150,299.113778,299.1137755060848,299.1136265292691,1150619.5,-9999,369911.7,17.19,-1,0.4980609456780816,0.9559869516236306,0,0.5735921709741784,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
151,299.150041,299.15003848672075,299.1500120386191,1278622.5,-9999,561473.8,19.32,-1,0.08841083269248204,0.9985827161152244,0,0.5991496296691345,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
153,299.1865,299.18649746725214,299.1863975479691,1109665.6,-9999,636099.1,16.5,-1,0.3339700062502334,0.9799653605308544,0,0.5879792163185126,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
155,299.222895,299.2228924478177,299.2227830573191,1259172.6,-9999,518580.3,18.99,-1,0.3655821174113399,0.9760410162941092,0,0.5856246097764656,2,1.8823529411764703,0.2352941176470588,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
157,299.259433,299.25943042830687,299.2591685666691,972455.6,-9999,511679.1,14.22,-1,0.8750329657402239,0.8702871029016623,0,0.5221722617409974,1,2,0.16666666666666666,O3,de-protonated,0,-9999,C18 H36 O3,18,36,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
159,301.048091,301.0480874731861,301.04826336653906,1255229,-9999,494688.4,18.8,-1,-0.584269615040827,0.9399380441010328,0,0.5639628264606197,6,1.25,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H15 O7 P1,12,15,7,-9999,1,-9999,-9999,-9999,-9999,-9999
160,301.129421,301.12941742975687,301.12927659372906,1452867.9,-9999,556618.7,22.07,-1,0.4676929105122341,0.9610878304481868,0,0.5766526982689121,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
162,301.16571,301.165706410379,301.1656621030791,879814.9,-9999,563675.9,12.59,-1,0.14711936145873553,0.9960804070424584,0,0.5976482442254749,3,1.7333333333333334,0.4,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
164,301.202192,301.20218839089813,301.2020476124291,1051082,-9999,404355.6,15.42,-1,0.4673888180150217,0.9611374192238996,0,0.5766824515343398,2,1.875,0.3125,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
165,301.238688,301.23868437140976,301.23843312177905,1161037,-9999,571518.2,17.24,-1,0.8340556950317531,0.8814168764128819,0,0.5288501258477292,1,2,0.2352941176470588,O4,de-protonated,0,-9999,C17 H34 O4,17,34,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
166,302.065646,302.0656419298246,302.06551108666906,4807826.5,-9999,584359.4,77.54,-1,0.4331615187549444,0.9665279928291494,0,0.5799167956974896,0,2.4444444444444446,0.4444444444444444,N1 S2 P1 O4,de-protonated,0,-9999,C9 H22 O4 N1 P1 S2,9,22,4,1,1,2,-9999,-9999,-9999,-9999
168,303.049663,303.049658404372,303.04952666957905,1192422.1,-9999,649570.4,17.76,-1,0.43469724038871166,0.9662942828234644,0,0.5797765696940786,0,2.3333333333333335,0.5555555555555556,S2 P1 O5,de-protonated,0,-9999,C9 H21 O5 P1 S2,9,21,5,-9999,1,2,-9999,-9999,-9999,-9999
170,303.069688,303.0696833936789,303.06965371603906,2354919.8,-9999,512577.9,36.98,-1,0.09792349531530176,0.9982615993347532,0,0.5989569596008518,9,1,0.25,S1 O4,de-protonated,0,-9999,C16 H16 O4 S1,16,16,4,-9999,-9999,1,-9999,-9999,-9999,-9999
172,303.160383,303.16037834524894,303.16018279947906,1658863.5,-9999,500782.3,25.47,-1,0.6450245809934118,0.9272862739286252,0,0.5563717643571751,7,1.3333333333333333,0.2222222222222222,O4,de-protonated,0,-9999,C18 H24 O4,18,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
174,303.217834,303.2178293145708,303.2176976768891,910452.4,-9999,575145.1,13.09,-1,0.4341358789839073,0.9663798015791936,0,0.5798278809475161,1,2,0.3125,O5,de-protonated,0,-9999,C16 H32 O5,16,32,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
175,304.062706,304.0627008634198,304.0625337065191,1626812.6,-9999,563138.7,24.94,-1,0.5497451418237576,0.9466390860767206,0,0.5679834516460324,0,2.5,0.875,N1 S1 P1 O7,de-protonated,0,-9999,C8 H20 O7 N1 P1 S1,8,20,7,1,1,1,-9999,-9999,-9999,-9999
179,305.047842,305.0478363373697,305.04788669994906,1138513.5,-9999,519618.7,16.86,-1,-0.16509728986311267,0.9950664424401828,0,0.5970398654641097,5,1.6666666666666667,0.4444444444444444,N4 S1 P1 O4,de-protonated,0,-9999,C9 H15 O4 N4 P1 S1,9,15,4,4,1,1,-9999,-9999,-9999,-9999
180,305.066905,305.0668993271903,305.0666763358891,1116051.1,-9999,484039.1,16.49,-1,0.730959224647206,0.9076029416378922,0,0.5445617649827353,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
187,307.071007,307.07100025702516,307.0709308197291,1099970.3,-9999,563531.5,16.11,-1,0.2261278717955949,0.9907647458998172,0,0.5944588475398904,3,1.9090909090909092,0.18181818181818185,N2 S2 P1 O2,de-protonated,0,-9999,C11 H21 O2 N2 P1 S2,11,21,2,2,1,2,-9999,-9999,-9999,-9999
188,308.991061,308.99105323174064,308.9910267271491,1176045.8,-9999,622682.5,17.36,-1,0.08577786804307556,0.998665819928448,0,0.5991994919570688,14,0.42857142857142855,0.07142857142857142,N4 S2 O1,de-protonated,0,-9999,C14 H6 O1 N4 S2,14,6,1,4,-9999,2,-9999,-9999,-9999,-9999
