Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
39,227.128806,227.12883094347055,227.12888267055905,827954,-9999,717642.9,12.95,-1,-0.2277433318734823,0.9906329431887504,0,0.5943797659132501,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49,239.058933,239.0589503803581,239.05910283265908,856396.5,-9999,693755.1,13.2,-1,-0.6377180335739167,0.9288645709080936,0,0.557318742544856,6,1.3,0.3,N2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N2 P1,10,13,3,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,241.136158,241.13617406349985,241.13629052652908,2943394.3,-9999,660146.6,49.96,-1,-0.4829759509657666,0.9585574629458832,0,0.5751344777675299,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,245.048625,245.04863858318865,245.0485381486291,1329440.5,-9999,659435.1,21.37,-1,0.40985577913045146,0.9699797639404,0,0.5819878583642399,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
82,245.10283,245.10284354882535,245.1030618452391,1206762.3,-9999,657310.3,19.22,-1,-0.8906311169901484,0.8659488697509702,0,0.5195693218505821,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
85,247.118521,247.1185332709766,247.11871190969907,1019089.6,-9999,711742.8,15.84,-1,-0.7228862642312213,0.9095378630270652,0,0.545722717816239,2,1.818181818181818,0.5454545454545454,O6,de-protonated,0,-9999,C11 H20 O6,11,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
86,247.170106,247.17011823827428,247.17035356033907,1309658.8,-9999,838087.7,20.92,-1,-0.9520642803324436,0.8483433100101225,0,0.5090059860060735,5,1.5,0.125,O2,de-protonated,0,-9999,C16 H24 O2,16,24,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
87,249.149396,249.14940698350196,249.14961811544907,2879417,-9999,697508.2,48.35,-1,-0.8474102778410264,0.8778328670408129,0,0.5266997202244877,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
88,250.144643,250.14465335256443,250.1448670876491,1192679.8,-9999,734449.9,18.77,-1,-0.8544452146676565,0.8759279463190813,0,0.5255567677914488,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
91,251.078338,251.07834776064783,251.07811039978907,12873739,-9999,610798.6,221.99,-1,0.9453665968086842,0.2834339265964622,0.8349751823216103,0.5040504288865215,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
91,251.078338,251.07834776064783,251.07857843043905,12873739,-9999,610798.6,221.99,-1,-0.91871553783581,0.8702950056346104,0.9808284864846448,0.9145083979746242,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
93,251.12866,251.12866972874616,251.12888267055905,3748243.8,-9999,536706.2,63.23,-1,-0.8479383598802024,0.8776902764694342,0,0.5266141658816605,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
94,251.165049,251.16505870567735,251.16526817990908,871962,-9999,749164.3,13.19,-1,-0.8340095477451533,0.8814291875289599,0,0.5288575125173759,4,1.6,0.2,O3,de-protonated,0,-9999,C15 H24 O3,15,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
95,252.081715,252.08172412455627,252.0819332655091,1095609.1,-9999,528496.5,17.08,-1,-0.8296546686621016,0.8825886815850017,0.9808284864846448,0.921884603544859,7,1.3333333333333333,0.4444444444444444,13C1 N4 O4,de-protonated,1,91,C9 H12 O4 N4 13C1,9,12,4,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
96,253.107962,253.10797047396625,253.1081472256691,1343978.1,-9999,470443.9,21.4,-1,-0.6983248258728838,0.915317001414711,0,0.5491902008488265,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
99,253.14431,253.1443184509234,253.14453273501908,16100720,-9999,622452.6,278.13,-1,-0.8464891315696683,0.9130844034135572,0.9910797558008544,0.944282544368476,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
101,254.147742,254.14774981479695,254.14788757008907,2249500,-9999,648434.8,36.95,-1,-0.5420280821699105,0.9480873728492786,0.9910797558008544,0.9652843260299088,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,99,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
104,255.050838,255.05084524227863,255.05102627142907,878261.5,-9999,707447,13.22,-1,-0.709776208540917,0.9126428750444396,0,0.5475857250266637,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
