Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
12,227.12888,227.1288659027987,227.12888267055905,885598.5,-9999,933490.9,14.09,-1,-0.07382487034364577,0.9990115732473298,0,0.5994069439483979,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13,229.108124,229.1081110977943,229.1081472256691,779876.3,-9999,1043501,12.12,-1,-0.1576891751252547,0.9954982827166632,0,0.5972989696299978,3,1.6363636363636365,0.4545454545454546,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,233.154758,233.15474754100487,233.15470349587903,1223687.3,-9999,718579.3,20.07,-1,0.18890944571975135,0.99354560058996,0,0.596127360353976,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15,239.128929,239.1289221479922,239.12888267055905,2318196.8,-9999,746387.9,39.48,-1,0.16508851924272314,0.9950669653114064,0,0.5970401791868438,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
17,242.176183,242.17617798781345,242.1761672165691,1730035,-9999,609246.3,28.84,-1,0.04447689648153021,0.9996411236507812,0,0.5997846741904687,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999
19,243.123794,243.12378955994652,243.12379729012903,1074512.6,-9999,687169.3,17.09,-1,-0.03179525259061384,0.9998165834349922,0,0.5998899500609953,3,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20,243.160194,243.16018958192348,243.16018279947903,989590.7,-9999,752107.7,15.58,-1,0.02789290720952062,0.999858840296274,0,0.5999153041777644,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25,249.149611,249.1496101981158,249.14961811544907,959976.3,-9999,739799.7,14.98,-1,-0.03177742489737641,0.999816789042924,0,0.5998900734257543,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
26,251.078616,251.07861636277892,251.07857843043905,1622297.8,-9999,710321.5,26.58,-1,0.15107756345378276,0.9958671011589296,0,0.5975202606953577,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,-9999,-9999,-9999
27,251.128861,251.12886139311505,251.12888267055905,1456545.6,-9999,760337.4,23.66,-1,-0.0847271879202865,0.9986982829433172,0,0.5992189697659903,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31,253.144526,253.1445276101003,253.14453273501908,8597338,-9999,689629.9,149.4,-1,-0.02024503044428957,0.993946382661446,0.992513074721042,0.9933730594852844,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33,254.147951,254.14795321593184,254.14788757008907,1217203.4,-9999,603741.8,19.35,-1,0.2582978099667346,0.9879671313443804,0.992513074721042,0.9897855086950452,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,31,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,-9999,-9999,-9999
