Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
43,242.985407,242.9853731412107,242.9852691855291,837903.3,-9999,969600.8,12.87,-1,0.4278270939791242,0.9673338057832668,0,0.58040028346996,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
54,251.077919,251.07788752936156,251.07811039978907,2524520.3,-9999,557021.7,42.38,-1,-0.8876537550487004,0.8667811846600265,0,0.5200687107960159,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,N/A,-9999
62,255.061657,255.06162670498753,255.0614115075491,2489843.3,-9999,667436.2,41.56,-1,0.8437083334165622,0.8788306045975646,0,0.5272983627585387,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,N/A,-9999
81,263.13178,263.1317520865313,263.1318738513591,6954957,-9999,596129.5,117.91,-1,-0.46275210220398305,0.9609388143790264,0.9998717583957248,0.9765119919857056,6,1.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H21 O1 N2 P1,14,21,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
82,264.135131,264.1351033826265,264.1352286864291,1054303.6,-9999,853613.4,16.19,-1,-0.47439261796532617,0.959987775410109,0.9998717583957248,0.9759413686043552,6,1.6153846153846154,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,81,C13 H21 O1 N2 P1 13C1,13,21,1,2,1,-9999,1,-9999,-9999,N/A,-9999
82,264.135131,264.1351033826265,264.13536503204904,1054303.6,-9999,853613.4,16.19,-1,-0.9905883769981464,0.8369011586152544,0,0.5021406951691526,6,1.4615384615384617,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H19 O3 N3,13,19,3,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
84,265.040695,265.04066764986413,265.0407363694891,1041826.6,-9999,582058,15.85,-1,-0.25927948242981724,0.987876052370636,0,0.5927256314223817,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
88,265.147468,265.14744068137344,265.1475239158191,4670706,-9999,534326.8,77.93,-1,-0.31391749170651057,0.982278197299756,0,0.5893669183798536,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
91,266.089064,266.0890369592443,266.0890094364491,4423545,-9999,614378,73.7,-1,0.10343454350049236,0.9980606171087876,0,0.5988363702652725,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,N/A,-9999
93,267.073097,267.07307024963865,267.0730250193591,986116.4,-9999,664136.5,14.89,-1,0.16935547708216886,0.9948093381393244,0,0.5968856028835945,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,N/A,-9999
123,277.053231,277.05320719483854,277.0529720803791,861961.1,-9999,413145.3,12.54,-1,0.848626375177001,0.8775044028934678,0,0.5265026417360806,4,1.875,0.375,N4 S1 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S1,8,15,3,4,1,1,-9999,-9999,-9999,N/A,-9999
127,277.059417,277.0593931966641,277.0594967558291,35027272,-9999,578305.5,587.93,-1,-0.37377951758839983,0.9794468833608037,0.9912417205101935,0.9841648182205596,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,N/A,-9999
128,277.061106,277.06108219716253,277.06121428886905,1464522.1,-9999,448461.6,22.69,-1,-0.4767600071979076,0.9595956267896232,0,0.575757376073774,4,1.75,0.625,N4 S1 O5,de-protonated,0,-9999,C8 H14 O5 N4 S1,8,14,5,4,-9999,1,-9999,-9999,-9999,N/A,-9999
129,277.061739,277.0617151973493,277.0618657375491,1461130.3,-9999,320080.1,22.64,-1,-0.543345073479129,0.9478415015387603,0,0.5687049009232562,13,0.625,0.1875,N2 O3,de-protonated,0,-9999,C16 H10 O3 N2,16,10,3,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
133,277.14766,277.1476362227051,277.14790403833905,3280725.5,-9999,514431.2,53.28,-1,-0.9663274736871834,0.8441418341323147,0,0.5064851004793888,1,2,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H26 O4 S1,13,26,4,-9999,-9999,1,-9999,-9999,-9999,N/A,-9999
133,277.14766,277.1476362227051,277.1475239158191,3280725.5,-9999,514431.2,53.28,-1,0.40522420852631713,0.9706444151092236,0,0.5823866490655342,6,1.5333333333333334,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H23 O1 N2 P1,15,23,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
134,278.062792,278.06276849276634,278.06285159089913,3782604,-9999,605423.7,61.23,-1,-0.29884658204216347,0.9839255440008668,0.9912417205101935,0.9868520146045976,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,127,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,-9999,-9999,N/A,-9999
135,279.038706,279.03868278076465,279.0387613109391,1589833.8,-9999,546477,24.6,-1,-0.28143106025718007,0.9857314146285036,0,0.5914388487771021,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,-9999,-9999,N/A,-9999
136,279.050826,279.05080278434133,279.05102627142907,858955.4,-9999,544238.6,12.39,-1,-0.8008825150134256,0.8901337822111228,0,0.5340802693266736,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
136,279.050826,279.05080278434133,279.0508640800991,858955.4,-9999,544238.6,12.39,-1,-0.21965801090780324,0.9912833778540894,0,0.5947700267124536,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,-9999,-9999,N/A,-9999
137,279.055851,279.05582778582425,279.0557349852691,2254924,-9999,527326,35.71,-1,0.3325520442795138,0.9801334269305096,0,0.5880800561583057,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,-9999,-9999,N/A,-9999
138,279.056499,279.0564757860154,279.05638643394906,11763276,-9999,591581.9,194.54,-1,0.3201935906570401,0.9585175029945822,0.934139403826164,0.9487662633272148,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
139,279.087172,279.08714879506726,279.08741178077906,1298128,-9999,669662.1,19.72,-1,-0.942305889475498,0.8511936528176738,0,0.5107161916906042,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
140,279.098407,279.09838379838277,279.0986451700691,1381969.5,-9999,610308.6,21.13,-1,-0.936484970000674,0.8528844176567605,0,0.5117306505940563,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
141,279.100256,279.10023279892846,279.1002989403491,973905.7,-9999,679005.7,14.31,-1,-0.23698083048678267,0.9898616009740012,0,0.5939169605844007,2,1.9090909090909092,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H21 O6 P1,11,21,6,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
142,279.123575,279.12355180581005,279.12379729012906,1284820.8,-9999,606314.8,19.5,-1,-0.8794818693091555,0.8690553633202327,0,0.5214332179921396,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
143,279.159968,279.1599448165498,279.16018279947906,2299225.5,-9999,575406.9,36.45,-1,-0.8524959644209853,0.8764569265824178,0,0.5258741559494506,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
144,279.163312,279.1632888175367,279.1635541027991,1759321.9,-9999,681756.3,27.43,-1,-0.9502861620084736,0.8488641567305587,0,0.5093184940383352,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999,N/A,-9999
144,279.163312,279.1632888175367,279.1631739802791,1759321.9,-9999,681756.3,27.43,-1,0.41136248715241014,0.9697620152999734,0,0.5818572091799841,5,1.6666666666666667,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H25 O1 N2 P1,15,25,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
145,280.059934,280.0599110821354,280.06003178306906,1374284.6,-9999,676108.7,20.99,-1,-0.43098236085183983,0.9668582994069808,0,0.5801149796441885,2,2,0.2,N1 S2 P1 O2,de-protonated,0,-9999,C10 H20 O2 N1 P1 S2,10,20,2,1,1,2,-9999,-9999,-9999,N/A,-9999
