Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,33S,34S
48,245.048471,245.048478176008,245.0485381486291,1597888.6,-9999,755373.1,26.35,-1,-0.24473772239260724,0.989190694166176,0,0.5935144164997055,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,N/A,-9999,-9999
55,251.078215,251.07822536141737,251.07811039978907,4975501.5,-9999,730712.6,85.5,-1,0.4578719670769513,0.9626743125762496,0,0.5776045875457496,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
62,255.061424,255.0614364656777,255.0614115075491,3555068.3,-9999,558665.4,60.23,-1,0.09785144857414248,0.9982641542129426,0,0.5989584925277656,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,N/A,-9999,-9999
71,257.102811,257.10282454410714,257.1030618452391,2302898.8,-9999,612641.9,38.31,-1,-0.9229805754058366,0.856779324166338,0,0.5140675944998028,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
72,257.139197,257.13921056332924,257.1394473545891,1921080.4,-9999,726851.7,31.4,-1,-0.9208671103854932,0.8573853574326288,0,0.5144312144595773,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
74,257.17558,257.17559358254977,257.1758328639391,8773950,-9999,721026,150.49,-1,-0.9304194202928868,0.8719771613695084,0.9844797722993208,0.9169782057414334,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
75,257.211959,257.21197260176814,257.2122183732891,1069763.3,-9999,757474.1,16.61,-1,-0.9555203967602176,0.8473290765868549,0,0.5083974459521129,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
76,258.178966,258.1789801126212,258.1791876990091,1151188,-9999,695629.4,18.02,-1,-0.8040399760232141,0.889315691385188,0.9844797722993208,0.9273813237508411,2,2,0.3076923076923077,13C1 O4,de-protonated,1,74,C13 H26 O4 13C1,13,26,4,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
77,259.08209,259.082104589726,259.0823264003491,1310681.6,-9999,749038.2,20.79,-1,-0.8561395374600118,0.8754674260285166,0,0.5252804556171099,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
78,259.100693,259.1007075995536,259.10095384495907,1000284.4,-9999,714647.6,15.4,-1,-0.9503840176499952,0.8488355098507916,0,0.509301305910475,3,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H20 O4 S1,12,20,4,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
