Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
3,197.08186,197.081981315014,197.08193247717907,1338431.1,-9999,945790,23.2,-1,0.24780472928563776,0.988919592147744,0,0.5933517552886464,4,1.4,0.4,O4,de-protonated,0,-9999,C10 H14 O4,10,14,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
5,199.097522,199.09764096441967,199.0975825416391,843632.6,-9999,1062910.1,13.89,-1,0.2934379203558196,0.9844976315239368,0,0.590698578914362,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
8,204.066565,204.06667816969605,204.0666167653491,750907.8,-9999,904355.7,12.03,-1,0.3009034398885972,0.983705331479325,0,0.590223198887595,7,1,0.2727272727272727,N1 O3,de-protonated,0,-9999,C11 H11 O3 N1,11,11,3,1,-9999,-9999,-9999,N/A,N/A,-9999
12,213.076789,213.07689166228897,213.07684709674908,1090332,-9999,936054.3,18.16,-1,0.20915242774448625,0.9920939929295136,0,0.5952563957577082,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
13,213.113118,213.1132206199233,213.11323260609907,1009825.1,-9999,776979.8,16.67,-1,-0.05624322627622594,0.9994261879726374,0,0.5996557127835824,3,1.6363636363636365,0.3636363636363637,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
14,215.092451,215.09255131169465,215.09249716120908,915898.3,-9999,798196,14.88,-1,0.25175441394860043,0.9885656058878858,0,0.5931393635327314,3,1.6,0.5,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
15,215.128782,215.12888226932668,215.12888267055905,996031.6,-9999,775615.2,16.36,-1,-0.00186507904012951,0.9999993688273464,0,0.5999996212964078,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
16,218.103335,218.10343180050737,218.10339619786907,896696.1,-9999,966552.2,14.47,-1,0.163237431805048,0.9951767046220904,0,0.5971060227732542,2,1.8888888888888888,0.5555555555555556,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,N/A,N/A,-9999
23,221.154636,221.1547292421872,221.15470349587903,861327.4,-9999,918884.8,13.77,-1,0.11641763760155568,0.9975438352371828,0,0.5985263011423096,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999
24,223.097512,223.09760297647333,223.0975825416391,1151876.4,-9999,657990.3,19,-1,0.091595946463117,0.9984788367962176,0,0.5990873020777305,5,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
25,225.076766,225.07685466833675,225.07684709674908,907461.4,-9999,824233.1,14.49,-1,0.033640011271476,0.9997946846092046,0,0.5998768107655228,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
