Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,33S,34S
88,266.150757,266.15081744219344,266.15101509650907,967027,-9999,824801,14.67,-1,-0.7426397211214418,0.9047727729712388,0,0.5428636637827433,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,-9999
89,266.151107,266.15116744132155,266.15101509650907,862963,-9999,806737.1,12.88,-1,0.5723998926771923,0.9422825102545028,0,0.5653695061527017,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,-9999
91,267.073185,267.0732431443119,267.0730250193591,1387492,-9999,520009.7,21.92,-1,0.816724013245673,0.8860045530825381,0,0.5316027318495229,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,-9999
91,267.073185,267.0732431443119,267.07349305000906,1387492,-9999,520009.7,21.92,-1,-0.9357188326933954,0.8531064213803802,0,0.5118638528282281,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,-9999
92,267.090373,267.09043110149446,267.09040296157906,1117030.1,-9999,756785.9,17.25,-1,0.10535726888159164,0.9979879185747969,0,0.5987927511448781,6,1.4166666666666667,0.25,N2 P1 O3,de-protonated,0,-9999,C12 H17 O3 N2 P1,12,17,3,2,1,-9999,-9999,-9999,-9999,-9999
94,267.159881,267.1599389283415,267.16018279947906,1594990.6,-9999,638967.3,25.49,-1,-0.9128274094397372,0.8596819172743035,0,0.5158091503645821,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
96,269.00261,269.00266333787704,269.0026367830291,2074699,-9999,511476.6,33.53,-1,0.09871593913779192,0.998233374516475,0,0.5989400247098849,12,0.4615384615384616,0.2307692307692308,N2 S1 O3,de-protonated,0,-9999,C13 H6 O3 N2 S1,13,6,3,2,-9999,1,-9999,-9999,-9999,-9999
97,269.102776,269.10282908835126,269.1030618452391,1363158.8,-9999,630199.7,21.35,-1,-0.8649358585664368,0.8730658384470933,0,0.523839503068256,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
104,270.99966,270.99970836298,270.9996594028791,1348530.5,-9999,707934.6,21.1,-1,0.1806648060740483,0.9940950593205932,0,0.5964570355923559,12,0.3333333333333333,0.5,N2 O6,de-protonated,0,-9999,C12 H4 O6 N2,12,4,6,2,-9999,-9999,-9999,-9999,-9999,-9999
106,271.076312,271.07636017203043,271.07645317357907,858619.2,-9999,509490.6,12.71,-1,-0.34308235756324723,0.9788689474639592,0,0.5873213684783755,14,0.631578947368421,0.10526315789473684,O2,de-protonated,0,-9999,C19 H12 O2,19,12,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
107,271.118401,271.1184490671816,271.1187119096991,1770688,-9999,541404.4,28.32,-1,-0.9694739091772844,0.8432094198552685,0,0.5059256519131611,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
108,271.154809,271.1548569764848,271.15509741904907,1111940.1,-9999,578798.2,17.05,-1,-0.886734443052726,0.8670377743159662,0,0.5202226645895797,3,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,-9999,C14 H24 O5,14,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
109,271.191178,271.1912258858851,271.19148292839907,1895496.3,-9999,561362.4,30.46,-1,-0.9478266470228864,0.8495835186955942,0,0.5097501112173565,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
110,271.227576,271.2276237952132,271.2278684377491,1044428.4,-9999,598340.9,15.89,-1,-0.901981560055281,0.8627577440570925,0,0.5176546464342555,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
112,273.097693,273.0977361365219,273.0979764648091,1072990.1,-9999,457415.7,16.27,-1,-0.8800075720149957,0.8689095182662667,0,0.52134571095976,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
113,273.134056,273.1340990459372,273.13436197415905,2062242.1,-9999,638843.8,33.09,-1,-0.962633262044378,0.8452340166337998,0,0.5071404099802799,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
114,273.134419,273.13446204503293,273.13436197415905,1199906.1,-9999,712585.1,18.42,-1,0.366379657107272,0.9759376355614818,0,0.5855625813368891,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
115,273.170438,273.17048095530515,273.17074748350905,1233062.1,-9999,498364.8,18.99,-1,-0.9756835471953764,0.841363407953883,0,0.5048180447723297,2,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,-9999,C14 H26 O5,14,26,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
117,274.092992,274.09303265710975,274.0932254370091,929355.4,-9999,691679.6,13.82,-1,-0.7033369724598669,0.91415095568694,0,0.5484905734121639,4,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,-9999,C11 H17 O7 N1,11,17,7,1,-9999,-9999,-9999,-9999,-9999,-9999
118,275.103555,275.1035931396731,275.1037305504991,861112.8,-9999,584003.2,12.66,-1,-0.4994873233923433,0.9557401669440287,0,0.5734441001664173,8,1.1428571428571428,0.2857142857142857,N2 O4,de-protonated,0,-9999,C14 H16 O4 N2,14,16,4,2,-9999,-9999,-9999,-9999,-9999,-9999
121,277.059496,277.0595292671837,277.0594967558291,46225480,-9999,415691.2,783.98,-1,0.11734430669974528,0.9925083900842576,0.989197953177872,0.9911842153217032,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,-9999
122,277.155568,277.1556010278565,277.1557661243091,893202.6,-9999,475065.5,13.2,-1,-0.5956811033926477,0.9376443854291332,0,0.5625866312574799,6,1.4666666666666666,0.2,N2 O3,de-protonated,0,-9999,C15 H22 O3 N2,15,22,3,2,-9999,-9999,-9999,-9999,-9999,-9999
123,277.180653,277.18068596536665,277.1809182443691,1490325.3,-9999,404359.4,23.35,-1,-0.838005025394627,0.8803613951236571,0,0.5282168370741942,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
124,278.062342,278.062372768971,278.0621397833491,1639601,-9999,1234578,25.71,-1,0.8378904876213712,0.8803920583645806,0,0.5282352350187484,3,1.8,0.4,N1 S1 P1 O4,de-protonated,0,-9999,C10 H18 O4 N1 P1 S1,10,18,4,1,1,1,-9999,-9999,-9999,-9999
125,278.06289399999997,278.06292476759586,278.06285159089913,5108145,-9999,420340.3,84.28,-1,0.2631660299529392,0.9875121530292278,0.989197953177872,0.9881864730886856,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,121,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,-9999,-9999,-9999
127,278.96742,278.96744851431043,278.9675111207891,951182.4,-9999,415466,14.09,-1,-0.22442211424070777,0.9909029162754676,0,0.5945417497652805,14,0.3333333333333333,0.13333333333333333,S1 P1 O2,de-protonated,0,-9999,C15 H5 O2 P1 S1,15,5,2,-9999,1,1,-9999,-9999,-9999,-9999
128,279.038781,279.03880933654136,279.0387613109391,1681813.6,-9999,413239.6,26.42,-1,0.17211086389119035,0.994639518823635,0,0.596783711294181,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,-9999,-9999,-9999
129,279.054559,279.0545872972364,279.0543975747491,994583.3,-9999,472269.3,14.82,-1,0.6798763573822564,0.9195495356530888,0,0.5517297213918533,3,1.6,0.7,S1 O7,de-protonated,0,-9999,C10 H16 O7 S1,10,16,7,-9999,-9999,1,-9999,-9999,-9999,-9999
130,279.056588,279.05661629218196,279.05638643394906,16359703,-9999,425541.2,274.27,-1,0.8236981630714664,0.4420836140194805,0.8295321147073605,0.5970630142946325,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999,-9999
131,279.09859,279.09861818754985,279.0986451700691,890779.8,-9999,429752.6,13.07,-1,-0.09667735669835084,0.9983055250498428,0,0.5989833150299056,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,-9999,-9999,-9999
132,279.123641,279.1236691251447,279.12379729012906,2611742.3,-9999,470512.8,42.12,-1,-0.4591689622690773,0.9624665757775164,0,0.5774799454665097,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
133,279.159986,279.16001403460484,279.16018279947906,1554594.1,-9999,496333.7,24.27,-1,-0.6045449337555066,0.9358361400641176,0,0.5615016840384706,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
134,279.163388,279.16341602613005,279.1635541027991,1709346.4,-9999,723355.7,26.89,-1,-0.49460850817551955,0.9565816151694028,0,0.5739489691016416,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999,-9999
134,279.163388,279.16341602613005,279.1631739802791,1709346.4,-9999,723355.7,26.89,-1,0.8670407614588156,0.8724884989370286,0,0.5234930993622171,5,1.6666666666666667,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H25 O1 N2 P1,15,25,1,2,1,-9999,-9999,-9999,-9999,-9999
135,280.059933,280.05995879272626,280.06003178306906,1642493.8,-9999,479362.8,25.76,-1,-0.2606239181515436,0.98775076957182,0,0.592650461743092,2,2,0.2,N1 S2 P1 O2,de-protonated,0,-9999,C10 H20 O2 N1 P1 S2,10,20,2,1,1,2,-9999,-9999,-9999,-9999
136,281.10299,281.103013194343,281.1030618452391,1016166.9,-9999,464540.3,15.18,-1,-0.1730713844126726,0.9945796829582612,0,0.5967478097749567,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
137,281.139389,281.13941210366863,281.1394473545891,1493738.5,-9999,515266.1,23.24,-1,-0.12538589228031233,0.9971513973346136,0,0.5982908384007681,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
138,281.175676,281.1756990132733,281.1758328639391,1443566.3,-9999,512289.8,22.4,-1,-0.4760390124608356,0.959715246446384,0,0.5758291478678303,4,1.625,0.25,O4,de-protonated,0,-9999,C16 H26 O4,16,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
140,283.068351,283.0683692983872,283.0684076695791,1764522.3,-9999,414963.6,27.62,-1,-0.13555448373382947,0.9966714291276348,0,0.5980028574765808,7,1.2,0.6,N4 O6,de-protonated,0,-9999,C10 H12 O6 N4,10,12,6,4,-9999,-9999,-9999,-9999,-9999,-9999
141,283.082313,283.08233126360614,283.0823264003491,880299.7,-9999,502483.2,12.79,-1,0.01717965626078281,0.9999464485617348,0,0.5999678691370409,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
142,283.118637,283.11865517311855,283.1187119096991,1761711.3,-9999,537299.8,27.57,-1,-0.2003985541453259,0.9927395819828716,0,0.595643749189723,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
143,283.155032,283.1550500824542,283.15509741904907,1578546.9,-9999,518369.3,24.5,-1,-0.16717549964904094,0.9949417721804787,0,0.5969650633082872,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
144,283.191446,283.1914639917424,283.19148292839907,4659894.5,-9999,421919.1,76.16,-1,-0.0668687365274336,0.9994518141432228,0.9943944106093436,0.9974288527296712,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
145,283.264193,283.2642108105207,283.26425394709906,1822525.6,-9999,725401.3,28.59,-1,-0.15228387545784766,0.9958009768996324,0,0.5974805861397794,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
146,283.264459,283.264476809858,283.26425394709906,1633021.6,-9999,510270.1,25.41,-1,0.7867662645560601,0.8937609382852693,0,0.5362565629711615,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
148,284.161498,284.16151357522364,284.16157978053906,951957.6,-9999,600600.5,13.99,-1,-0.23298475279892297,0.9901989677268332,0,0.5941193806360999,4,1.7692307692307692,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H23 O4 N3,13,23,4,3,-9999,-9999,-9999,-9999,-9999,-9999
149,284.194811,284.19482649223687,284.1948377634691,842584.8,-9999,505336.3,12.16,-1,-0.03966022852271288,0.9997146339663108,0.9943944106093436,0.997586544623524,3,1.8666666666666667,0.26666666666666666,13C1 O4,de-protonated,1,144,C15 H28 O4 13C1,15,28,4,-9999,-9999,-9999,1,-9999,-9999,-9999
153,285.092361,285.09237425632944,285.0921032380391,1522800.3,-9999,596315.2,23.56,-1,0.9506341538614288,0.8487622743816468,0,0.5092573646289881,14,0.7,0.1,O2,de-protonated,0,-9999,C20 H14 O2,20,14,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
154,285.097908,285.09792124251123,285.0979764648091,1549040.8,-9999,518774.1,24,-1,-0.1936958604854952,0.9932155117831676,0,0.5959293070699005,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
155,285.134371,285.1343841516774,285.13436197415905,1844212.3,-9999,484507.5,28.95,-1,0.07777918524752252,0.998902909970274,0,0.5993417459821644,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
156,285.170752,285.17076506104786,285.17074748350905,1360119.9,-9999,483678.8,20.83,-1,0.06163864620772873,0.9993108554553188,0,0.5995865132731912,3,1.7333333333333334,0.3333333333333333,O5,de-protonated,0,-9999,C15 H26 O5,15,26,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
157,285.207114,285.20712697046565,285.2071329928591,3154555.3,-9999,454532.7,50.92,-1,-0.0211158584517676,0.9999190990270956,0,0.5999514594162574,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
158,286.129638,286.12964867234496,286.1296109463591,932820.6,-9999,481969.3,13.67,-1,0.13184928933990234,0.9968506231031958,0,0.5981103738619175,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,-9999,-9999,-9999
159,286.177207,286.17721755384474,286.1772298449991,1786585.1,-9999,422778.9,27.98,-1,-0.04294944903614018,0.99966534575148,0,0.5997992074508879,3,1.9230769230769231,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H25 O4 N3,13,25,4,3,-9999,-9999,-9999,-9999,-9999,-9999
163,287.055279,287.0552873664594,287.0550800806591,1332141.6,-9999,519375.4,20.21,-1,0.7221115901685862,0.9097226217429648,0,0.5458335730457788,6,1.4444444444444444,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H13 O5 N4 P1,9,13,5,4,1,-9999,-9999,-9999,-9999,-9999
165,287.113618,287.1136262211298,287.1136265292691,1637427.1,-9999,576801.7,25.29,-1,-0.00107323121440105,0.9999997910028452,0,0.5999998746017071,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
167,287.149999,287.1500071305003,287.1500120386191,2068022.6,-9999,523455.6,32.46,-1,-0.01709252512954892,0.999946990370203,0,0.5999681942221218,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
168,287.186312,287.18632004004013,287.1863975479691,1068602.1,-9999,547009.1,15.83,-1,-0.26988718689827706,0.9868703973411762,0,0.5921222384047057,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
169,287.186621,287.1866290392704,287.1863975479691,872954.2,-9999,583754.6,12.57,-1,0.8060663849991077,0.8887893555970546,0,0.5332736133582328,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
170,287.222826,287.2228339490793,287.2227830573191,2418237.8,-9999,550073.4,38.29,-1,0.17718566641178404,0.9943196564789464,0,0.5965917938873677,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
172,289.121217,289.12122021995395,289.12103438523906,1243506.9,-9999,610680.3,18.73,-1,0.642757505670019,0.9277776240021864,0,0.5566665744013117,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999
174,289.12933,289.1293331997434,289.12927659372906,1510515.6,-9999,616420.2,23.18,-1,0.19578098432362853,0.9930691664691628,0,0.5958414998814976,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
175,289.165659,289.16566210924344,289.1656621030791,924535.1,-9999,573130.2,13.42,-1,2.1317633878479185e-5,0.9999999999175422,0,0.5999999999505253,2,1.8571428571428572,0.42857142857142855,O6,de-protonated,0,-9999,C14 H26 O6,14,26,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
178,292.10384,292.1038357898734,292.1037901210391,1093517.1,-9999,622877.9,16.11,-1,0.15634454559137112,0.9955745590682356,0,0.5973447354409414,3,1.7272727272727273,0.7272727272727273,N1 O8,de-protonated,0,-9999,C11 H19 O8 N1,11,19,8,1,-9999,-9999,-9999,-9999,-9999,-9999
180,292.140296,292.140291699057,292.1401756303891,2224912.5,-9999,433373.1,34.8,-1,0.3973047105585444,0.9717644273618116,0,0.583058656417087,2,1.9166666666666667,0.5833333333333334,N1 O7,de-protonated,0,-9999,C12 H23 O7 N1,12,23,7,1,-9999,-9999,-9999,-9999,-9999,-9999
181,292.983072,292.98306559959843,292.9831611852491,1830752.1,-9999,525726.2,28.29,-1,-0.3262496393880577,0.980872119337543,0,0.5885232716025258,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,-9999,-9999,-9999
182,293.054695,293.0546884211767,293.05441137539907,1235174.9,-9999,520959.8,18.45,-1,0.9453731692219396,0.8502998625203968,0,0.510179917512238,4,1.6666666666666667,0.7777777777777778,N2 P1 O7,de-protonated,0,-9999,C9 H15 O7 N2 P1,9,15,7,2,1,-9999,-9999,-9999,-9999,-9999
183,293.066875,293.0668683908348,293.0666763358891,928872.1,-9999,662354.3,13.39,-1,0.6553285011088801,0.9250346097631896,0,0.5550207658579137,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
184,293.10318,293.10317330039464,293.1030618452391,1149035.5,-9999,481872.6,17.03,-1,0.38025926732316295,0.97410424268367235,0,0.5844625456102035,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
185,293.114509,293.1145022721727,293.1142952345291,1568940.5,-9999,337247.2,23.96,-1,0.7063375855180033,0.9134496070603212,0,0.5480697642361928,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999,-9999
186,293.124365,293.1243582476202,293.12419121329907,2395501.5,-9999,446808.3,37.62,-1,0.5698414737852061,0.9427822911422368,0,0.5656693746853421,2,1.8333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H22 O8,12,22,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
187,293.139547,293.1395402098,293.1394473545891,869230.9,-9999,522934.9,12.4,-1,0.31676122650253863,0.9819585912893756,0,0.5891751547736254,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
189,293.175957,293.17595011909816,293.1758328639391,9766514,-9999,463106,159.39,-1,0.3999482424012784,0.9698542912646242,0.9918272273558848,0.9786434657011284,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
190,293.179307,293.1793001107529,293.17920416725906,5451890.5,-9999,469642.3,88.11,-1,0.3272520439867365,0.9659366569446832,0.9664078947875546,0.9661251520818316,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999,-9999
