Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
72,279.160049,279.1600522480606,279.16018279947906,1111521.6,-9999,489040.3,16.75,-1,-0.4676577338353795,0.9610935682753448,0,0.5766561409652069,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
73,281.030203,281.03020628253574,281.0302908265391,1304251,-9999,569016.5,20,-1,-0.30083591028059814,0.98371258456981725,0,0.5902275507418903,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
73,281.030203,281.03020628253574,281.0301286352091,1304251,-9999,569016.5,20,-1,0.27629538160646183,0.9862438562107378,0,0.5917463137264427,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,N/A,-9999
75,281.066616,281.066619283207,281.0666763358891,2458559.3,-9999,495879.7,39.43,-1,-0.20298629084415,0.9925515690600356,0,0.5955309414360214,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
75,281.066616,281.066619283207,281.06651414455905,2458559.3,-9999,495879.7,39.43,-1,0.3740703450886864,0.9749297471023762,0,0.5849578482614257,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,N/A,-9999
76,281.102968,281.1029712838771,281.1030618452391,2620995.5,-9999,534462.8,42.17,-1,-0.32216426751215704,0.9813436983973104,0,0.5888062190383861,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
77,281.13933,281.13933328454743,281.1394473545891,1484615.6,-9999,592327.8,23.03,-1,-0.4057418577672437,0.9705704825547984,0,0.582342289532879,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
78,281.175786,281.1757892852195,281.1758328639391,1216843.9,-9999,619780.3,18.52,-1,-0.154987429640004,0.995650887255466,0,0.5973905323532797,4,1.625,0.25,O4,de-protonated,0,-9999,C16 H26 O4,16,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
79,283.045861,283.04586431969324,283.0459408909991,2140963.8,-9999,569067,33.81,-1,-0.2705260693684415,0.9868085747345582,0,0.5920851448407349,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
79,283.045861,283.04586431969324,283.0457786996691,2140963.8,-9999,569067,33.81,-1,0.3024953226464323,0.9835338976596572,0,0.5901203385957943,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,N/A,-9999
80,283.082318,283.0823213203653,283.0823264003491,3395624,-9999,525597.5,54.76,-1,-0.01794525238723911,0.9999415694086792,0,0.5999649416452075,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
82,283.11863,283.1186333210347,283.1187119096991,2419244.3,-9999,462786.3,38.46,-1,-0.27758202156198436,0.9861163354949432,0,0.5916698012969659,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
83,283.155031,283.1550343217057,283.15509741904907,1237424.4,-9999,585282.1,18.71,-1,-0.22283668532976697,0.9910304187288868,0,0.594618251237332,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
84,283.191247,283.1912503223733,283.19148292839907,1230900.5,-9999,581128.8,18.61,-1,-0.8213736632968721,0.8847809240383111,0,0.5308685544229866,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
85,283.191574,283.1915773223794,283.19148292839907,897332.6,-9999,614273.1,13.03,-1,0.3333221018124738,0.980042239673411,0,0.5880253438040466,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
86,285.061619,285.0616223568525,285.06159095545905,2818315.8,-9999,431683.1,45.12,-1,0.11015652219575424,0.9978006404293428,0,0.5986803842576056,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
87,285.097941,285.09794435752207,285.0979764648091,4143376,-9999,508302.2,67.25,-1,-0.11261843187645382,0.9977013483796272,0,0.5986208090277763,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
88,285.126165,285.1261683580424,285.1261197656691,3740179.3,-9999,508261.3,60.52,-1,0.17042413832624198,0.9947437965822444,0,0.5968462779493465,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,N/A,-9999
89,285.134356,285.1343593581934,285.13436197415905,2604180,-9999,432468.4,41.54,-1,-0.00917450148455103,0.9999847273126132,0,0.5999908363875679,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
90,285.170705,285.17070835886346,285.17074748350905,916888.3,-9999,498211.3,13.36,-1,-0.13719726138544688,0.9965904012419377,0,0.5979542407451625,3,1.7333333333333334,0.3333333333333333,O5,de-protonated,0,-9999,C15 H26 O5,15,26,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
91,285.20685,285.20685335952976,285.2071329928591,1080092.4,-9999,786141.5,16.08,-1,-0.9804569977174408,0.8399391059962593,0,0.5039634635977556,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
92,285.207203,285.20720635953626,285.2071329928591,1604124.5,-9999,599035.2,24.84,-1,0.2572399798937169,0.9880648987806474,0,0.5928389392683884,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
93,286.129476,286.12947937653786,286.1296109463591,1243526.4,-9999,450926.5,18.81,-1,-0.4598259536998934,0.9623611398775248,0,0.5774166839265149,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,N/A,N/A,-9999
94,287.056182,287.0561853936211,287.0561116518591,958576.8,-9999,590342.4,13.93,-1,0.2568897124535238,0.988097185123154,0,0.5928583110738924,10,0.8,0.4,O6,de-protonated,0,-9999,C15 H12 O6,15,12,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
96,287.07721,287.0772133940087,287.0772410199191,2569203.3,-9999,420966,40.62,-1,-0.0962316283900951,0.9983211005988666,0,0.59899266035932,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
98,287.113614,287.1136173946798,287.1136265292691,2833783.5,-9999,463547.2,45,-1,-0.03181524119006276,0.9998163527681098,0,0.5998898116608659,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
99,287.150055,287.1500583953516,287.1500120386191,2190075.5,-9999,510669.7,34.33,-1,0.16143733443157685,0.9952822457162822,0,0.5971693474297693,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
100,287.222827,287.2228303966931,287.2227830573191,1386627.9,-9999,486937.5,21.02,-1,0.16481761480372092,0.9950831020651032,0,0.5970498612390618,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
101,288.98734,288.98734342922086,288.9875951169991,980622.8,-9999,565136.5,14.3,-1,-0.8709293495576188,0.8714192433456734,0,0.522851546007404,6,1.2222222222222223,0.3333333333333333,N2 S2 P1 O3,de-protonated,0,-9999,C9 H11 O3 N2 P1 S2,9,11,3,2,1,2,-9999,N/A,N/A,-9999
102,289.035495,289.0354984301086,289.0353762069691,1152596.4,-9999,603167,17.14,-1,0.42286567513983375,0.9680749029193824,0,0.5808449417516294,10,0.7142857142857143,0.5,O7,de-protonated,0,-9999,C14 H10 O7,14,10,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
102,289.035495,289.0354984301086,289.0352140156391,1152596.4,-9999,603167,17.14,-1,0.984013212573704,0.8388750613783629,0,0.5033250368270177,5,1.6666666666666667,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H15 O1 N4 P1 S2,9,15,1,4,1,2,-9999,N/A,N/A,-9999
103,289.071904,289.07190743077973,289.0717617163191,1002200.5,-9999,560578.1,14.65,-1,0.5040771183536524,0.9549417113980894,0,0.5729650268388536,9,0.9333333333333332,0.4,O6,de-protonated,0,-9999,C15 H14 O6,15,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
104,289.092956,289.09295943116786,289.0928910843791,1617114.9,-9999,533514.6,24.84,-1,0.23641808859654145,0.9899094502431888,0,0.5939456701459133,4,1.5,0.6666666666666666,O8,de-protonated,0,-9999,C12 H18 O8,12,18,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
105,289.121186,289.12118943168826,289.12103438523906,1581662.1,-9999,493818.7,24.25,-1,0.536268312466651,0.9491564035946262,0,0.5694938421567757,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,N/A,N/A,-9999
106,289.129337,289.1293404318385,289.12927659372906,2462175,-9999,518294.9,38.84,-1,0.2207943456730664,0.9911933582364962,0,0.5947160149418977,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
107,291.051103,291.05110646726513,291.05102627142907,1705340.8,-9999,439256.8,26.08,-1,0.27553875033503034,0.9863185780297972,0,0.5917911468178784,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
107,291.051103,291.05110646726513,291.0508640800991,1705340.8,-9999,439256.8,26.08,-1,0.8328000221543833,0.8817516816035883,0,0.529051008962153,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999,N/A,N/A,-9999
108,291.087509,291.0875124679362,291.08741178077906,1558977,-9999,490248.9,23.67,-1,0.34590007359520236,0.9785241950932854,0,0.5871145170559712,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
109,291.100283,291.1002864681717,291.1002989403491,869890.4,-9999,523843.8,12.35,-1,-0.04284494874806247,0.9996669719937172,0,0.5998001831962303,3,1.75,0.5,P1 O6,de-protonated,0,-9999,C12 H21 O6 P1,12,21,6,-9999,1,-9999,-9999,N/A,N/A,-9999
110,292.983111,292.98311450288054,292.9831611852491,4838301,-9999,495860.8,77.54,-1,-0.15933464704290712,0.49770202994135754,0.8524773804394659,0.6396121701406008,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,N/A,N/A,-9999
111,292.986549,292.98655250294394,292.9865324885691,1447965.3,-9999,434441.6,21.84,-1,0.0683115864894157,0.999153633002665,0,0.599492179801599,9,0.8461538461538461,0.15384615384615383,S2 P1 O2,de-protonated,0,-9999,C13 H11 O2 P1 S2,13,11,2,-9999,1,2,-9999,N/A,N/A,-9999
112,293.030366,293.0303695037517,293.0302908265391,1343010.3,-9999,424546.4,20.12,-1,0.268495152322951,0.9870046071652182,0,0.5922027642991309,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
112,293.030366,293.0303695037517,293.0301286352091,1343010.3,-9999,424546.4,20.12,-1,0.8219924131486387,0.884617694429127,0,0.5307706166574762,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999,N/A,N/A,-9999
113,293.066817,293.0668205044236,293.0666763358891,2845094.5,-9999,431518.4,44.79,-1,0.4919308340374083,0.9570402342068782,0,0.574224140524127,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
114,293.103206,293.1032095050944,293.1030618452391,2135978.8,-9999,562436.8,33.15,-1,0.5037813470313113,0.9549933646951584,0,0.572996018817095,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
115,293.175999,293.1760025064363,293.1758328639391,7435699,-9999,454082.7,120.2,-1,0.5786373847913231,0.9256337598521872,0.9998624311971944,0.95532522839019,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
116,293.17935,293.17935350649805,293.17920416725906,2111155.8,-9999,401575.5,32.74,-1,0.5093786901144747,0.9540111854867012,0,0.5724067112920207,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,N/A,-9999
117,294.179396,294.17939952493333,294.1791876990091,1368616.4,-9999,588263.2,20.54,-1,0.7200574788517192,0.9102117465624666,0.9998624311971944,0.9460720204163576,5,1.625,0.25,13C1 O4,de-protonated,1,115,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,N/A,-9999
118,294.937913,294.9379165389161,294.9376537428191,909441.3,-9999,663663.3,12.99,-1,0.8910225386802196,0.8658393009846211,0,0.5195035805907726,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,N/A,N/A,-9999
119,295.046073,295.04607654091,295.0459408909991,2583438,-9999,473675.2,40.49,-1,0.4597586074933947,0.9623719541960032,0,0.5774231725176018,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
120,295.082522,295.0825255415819,295.0823264003491,3391378.3,-9999,433938.2,53.76,-1,0.6748666897671901,0.920682619988563,0,0.5524095719931378,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
121,295.11889,295.11889354225235,295.1187119096991,2989718.5,-9999,538472.7,47.17,-1,0.6154559028239744,0.9335785103295254,0,0.5601471061977152,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
122,295.155251,295.15525454292265,295.15509741904907,2454426.8,-9999,487511.8,38.37,-1,0.532343418601795,0.9498790148654266,0,0.569927408919256,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
123,297.061804,297.0618075780688,297.06159095545905,3520636,-9999,417426,55.4,-1,0.7292178333954143,0.9080217851499984,0,0.544813071089999,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
124,297.098197,297.0982005787397,297.0979764648091,4181376.3,-9999,435392,66.16,-1,0.7543435106894316,0.901901022819237,0,0.5411406136915422,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
125,297.134567,297.13457057941014,297.13436197415905,2744964.8,-9999,498413,42.77,-1,0.7020569741683161,0.9144493909204996,0,0.5486696345522997,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
126,297.153223,297.15322657975406,297.1529894187691,6746503,-9999,429170.5,107.93,-1,0.7981107153926125,0.8798962012206912,0.963357601291353,0.913280761248956,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,N/A,-9999
127,297.170992,297.17099558008164,297.17074748350905,1502857,-9999,456190.5,22.54,-1,0.8348620269382562,0.8812016820253102,0,0.5287210092151862,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
128,298.156603,298.1566065982508,298.1563442538391,1522942.6,-9999,640278.2,22.87,-1,0.8798887454072244,0.8689424896674924,0.963357601291353,0.9067085343170368,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,126,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,N/A,N/A,-9999
129,299.041038,299.04104161455484,299.0408555105691,1662440.8,-9999,451232.1,25.14,-1,0.6223363206901124,0.9321369536520436,0,0.5592821721912261,7,1,0.75,O9,de-protonated,0,-9999,C12 H12 O9,12,12,9,-9999,-9999,-9999,-9999,N/A,N/A,-9999
131,299.077516,299.0775196152273,299.0772410199191,4601965,-9999,461172.6,73.01,-1,0.931516243938992,0.8543219974900452,0,0.5125931984940271,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999
132,299.11386,299.11386361589723,299.1136265292691,4894321.5,-9999,502726.4,77.77,-1,0.7926306497557684,0.44613006696186935,0.8684926696514785,0.615075108037713,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A,N/A,-9999
