Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
29,212.978099,212.97812978078431,212.9780758048191,2236633.8,-9999,886229.8,39.32,-1,0.253434373522461,0.9884133835388244,0,0.5930480301232945,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999
31,217.047385,217.04741532751103,217.0474789761291,1213954.1,-9999,887432.3,20.29,-1,-0.2932474422968822,0.9845175944002892,0,0.5907105566401735,3,1.75,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H14 O1 N2 S2,8,14,1,2,-9999,2,-9999,-9999,-9999,-9999,-9999
33,218.985138,218.98516811166687,218.9852691855291,2779764.5,-9999,838816.9,48.84,-1,-0.4615555311163136,0.9620829068990696,0,0.5772497441394417,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
65,232.089513,232.08954165198497,232.0896746857791,985498.9,-9999,789616.4,15.77,-1,-0.5731999681090281,0.9421258125147742,0,0.5652754875088645,7,1.2307692307692308,0.07692307692307693,N1 P1 O1,de-protonated,0,-9999,C13 H16 O1 N1 P1,13,16,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
78,241.045842,241.04586965434933,241.04576144308905,951859.4,-9999,826945.6,14.96,-1,0.448924136376448,0.9640926525708632,0,0.5784555915425178,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
88,242.985428,242.985455438301,242.9852691855291,1877888.1,-9999,862871.1,31.32,-1,0.7665187791889437,0.8988758390276723,0,0.5393255034166033,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
89,243.061518,243.0615454298254,243.06141150754908,1167373.1,-9999,849948.1,18.72,-1,0.5509812334612169,0.9464054097625147,0,0.5678432458575088,4,1.5454545454545454,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H17 O2 P1 S1,11,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
95,245.11358,245.11360720124847,245.11344708135908,1300584.8,-9999,802060,21.07,-1,0.653248082849697,0.925491665201776,0,0.5552949991210656,2,1.9166666666666667,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H23 O1 P1 S1,12,23,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999
100,251.077959,251.07798553688284,251.07811039978907,846713.2,-9999,872461.6,12.89,-1,-0.4973070174629303,0.9561171330471973,0,0.5736702798283183,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
106,255.061266,255.0612920931867,255.0614115075491,4891935.5,-9999,638644.6,83.66,-1,-0.4681788661748404,0.9610085233636676,0,0.5766051140182006,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
