Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
14,166.993595,166.99358941847092,166.99372586927907,3661522.8,-9999,875879.1,67.64,-1,-0.8171014057337016,0.8859054323763452,0,0.5315432594258072,1,2.25,0.75,S1 P1 O3,de-protonated,0,-9999,C4 H9 O3 P1 S1,4,9,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
58,212.978038,212.97802322783508,212.9780758048191,841436.9,-9999,828826.9,13.47,-1,-0.24686571056376516,0.989002945548138,0,0.5934017673288827,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
59,212.978254,212.97823922779193,212.9780758048191,1903501,-9999,852592.2,32.96,-1,0.7673229848419546,0.8986746739383459,0,0.5392048043630076,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
67,217.047528,217.04751241449048,217.0474789761291,1337893.1,-9999,905361.3,22.41,-1,0.15406012322286652,0.995702662335546,0,0.5974215974013276,3,1.75,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H14 O1 N2 S2,8,14,1,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
70,218.985308,218.98529202719791,218.9852691855291,1976401,-9999,879814.8,33.91,-1,0.1043068738661043,0.9980277994430086,0,0.5988166796658051,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
107,241.045991,241.04597061806103,241.04576144308905,4116386.8,-9999,742823.5,70.64,-1,0.8677811663701734,0.8722851756489437,0,0.5233711053893662,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
132,244.174166,244.17414499285144,244.1740592162891,974672.4,-9999,636733.9,15.14,-1,0.35129269103755495,0.9778568818362964,0,0.5867141291017778,1,2.076923076923077,0.07692307692307693,N1 S1 O1,de-protonated,0,-9999,C13 H27 O1 N1 S1,13,27,1,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
133,245.048344,245.0483228181347,245.0485381486291,1067051.5,-9999,671189.5,16.76,-1,-0.8787258884532052,0.8692649842456798,0,0.5215589905474078,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
136,245.113441,245.11341980512415,245.11344708135908,830711.1,-9999,1063362.6,12.61,-1,-0.11128004300023968,0.9977555983678512,0,0.5986533590207108,2,1.9166666666666667,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H23 O1 P1 S1,12,23,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
148,251.078109,251.0780866130016,251.07811039978907,3448970.3,-9999,720953.3,58.03,-1,-0.09473859520479888,0.9983727506113006,0,0.5990236503667803,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
152,252.951099,252.9510762386583,252.95120960764905,1360010,-9999,548925,21.68,-1,-0.5272518402522421,0.9508093237007764,0,0.5704855942204659,4,1.4,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H7 O4 N2 P1 S2,5,7,4,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999
155,253.140471,253.14044820080963,253.1405099830191,894314.1,-9999,872967.7,13.58,-1,-0.24406290980845136,0.9892498996287488,0,0.5935499397772491,0,2.4444444444444446,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H22 O6 N2,9,22,6,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,255.059955,255.05993181717383,255.05975773726908,3805484.3,-9999,822202.7,63.89,-1,0.6825063518322805,0.9189518927811624,0,0.5513711356686973,10,0.8571428571428571,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H12 O1 N2 S1,14,12,1,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
167,256.064426,256.0644026164162,256.0645225657191,1076434.5,-9999,740135.9,16.65,-1,-0.4684338996627365,0.9609668720273664,0,0.5765801232164199,10,0.9230769230769232,0.07692307692307693,N3 P1 O1,de-protonated,0,-9999,C13 H12 O1 N3 P1,13,12,1,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202,261.137238,261.1372136025436,261.1373531549591,893246.3,-9999,605515.4,13.23,-1,-0.534402351061237,0.9495005386301596,0,0.5697003231780957,2,2.090909090909091,0.2727272727272727,N2 P1 O3,de-protonated,0,-9999,C11 H23 O3 N2 P1,11,23,3,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
206,262.975734,262.97570923509437,262.9759678045391,7618584.5,-9999,671406.3,127.6,-1,-0.9832436282428078,0.4195527693095976,0.8851212310995797,0.6057801540255905,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999
209,263.043778,263.0437532214948,263.0438466913691,1951267,-9999,679174,31.22,-1,-0.3553395202450032,0.977349628673194,0,0.5864097772039164,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
212,263.165041,263.1650161972587,263.1652681799091,1579061.4,-9999,752774.4,24.89,-1,-0.9575072430872604,0.8467449032779376,0,0.5080469419667626,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
213,264.073561,264.0735360156782,264.07335937198906,1127742.5,-9999,775407,17.21,-1,0.6689190063112501,0.9220187741897612,0,0.5532112645138567,2,1.9,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H19 O3 N1 S2,10,19,3,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
217,265.0576,265.05757481900423,265.0573749548991,5937489.5,-9999,692319.9,98.11,-1,0.7540409134486362,0.9019757205991822,0,0.5411854323595093,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
219,265.107928,265.1079028089455,265.1081472256691,1183193,-9999,602966.3,17.98,-1,-0.9219510081501932,0.8570746712160986,0,0.5142448027296591,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
220,265.119142,265.11911680670426,265.1193806149591,2599258.8,-9999,745699.3,41.85,-1,-0.9950545833987235,0.8355555505732989,0,0.5013333303439793,6,1.3846153846153846,0.3076923076923077,N2 O4,de-protonated,0,-9999,C13 H18 O4 N2,13,18,4,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
221,265.120969,265.1209438063391,265.12103438523906,2151259,-9999,613135.4,34.3,-1,-0.34165112617976295,0.979043027276476,0,0.5874258163658856,1,2.090909090909091,0.4545454545454546,P1 O5,de-protonated,0,-9999,C11 H23 O5 P1,11,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
222,265.132214,265.1321888040916,265.1322677745291,1995868.6,-9999,658883.2,31.68,-1,-0.2978529855712301,0.984031397492382,0,0.5904188384954292,1,2.3,0.4,N2 P1 O4,de-protonated,0,-9999,C10 H23 O4 N2 P1,10,23,4,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
223,265.144331,265.1443058016699,265.1445327350191,1425246.5,-9999,517536.2,22.06,-1,-0.8558854556418874,0.8755365286699025,0,0.5253219172019414,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
224,265.147382,265.14735680106,265.1475239158191,1035486.9,-9999,769990.1,15.49,-1,-0.6302708642470968,0.9304574581017028,0,0.5582744748610217,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
225,265.147721,265.14769580099227,265.14790403833905,2935135,-9999,615960,47.51,-1,-0.7853629751973077,0.8941187854684363,0,0.5364712712810618,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
225,265.147721,265.14769580099227,265.1475239158191,2935135,-9999,615960,47.51,-1,0.648262411240067,0.9265819836961284,0,0.555949190217677,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
226,265.180685,265.180659794404,265.1809182443691,1203043.9,-9999,723022.7,18.32,-1,-0.974617505659972,0.8416808724414966,0,0.5050085234648979,4,1.625,0.1875,O3,de-protonated,0,-9999,C16 H26 O3,16,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
227,266.088901,266.0888756128843,266.0890094364491,2535914,-9999,859049.1,40.78,-1,-0.5029278175689833,0.9551422701396892,0,0.5730853620838136,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
228,266.089264,266.08923861281176,266.0890094364491,8863210,-9999,669990.1,147.41,-1,0.861277070974156,0.5840326356744905,0.9252838293532616,0.7205331131459989,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
231,266.988621,266.98859543306264,266.98864048884906,1080813.9,-9999,711450.8,16.25,-1,-0.1687554434265964,0.9948459596692464,0,0.5969075758015479,8,0.8181818181818182,0.3636363636363637,S1 P1 O4,de-protonated,0,-9999,C11 H9 O4 P1 S1,11,9,4,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
232,267.050844,267.05081842062646,267.05102627142907,947830.9,-9999,658375.8,14.01,-1,-0.7783186813105583,0.8959076149018419,0,0.5375445689411051,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
232,267.050844,267.05081842062646,267.0508640800991,947830.9,-9999,658375.8,14.01,-1,-0.1709766893138139,0.9947097483503502,0,0.5968258490102101,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999
233,267.072459,267.0724334163064,267.0726448968391,950906.1,-9999,841713.3,14.06,-1,-0.7918464760026176,0.8924613175122476,0,0.5354767905073485,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999
234,267.073327,267.07330141613295,267.07349305000906,4409466,-9999,595321.4,72.35,-1,-0.71753236880586,0.9108114749519044,0,0.5464868849711425,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
235,267.08719,267.08716441336225,267.08741178077906,2927996.3,-9999,665230.4,47.38,-1,-0.9261665129379762,0.8558639483839289,0,0.5135183690303573,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
236,267.092616,267.0925904122778,267.09236427151905,1020413,-9999,778491.2,15.24,-1,0.8466762401012635,0.5853539732112224,0.9252838293532616,0.721325915668038,1,2.3333333333333335,0.3333333333333333,13C1 N1 S2 O3,de-protonated,1,228,C9 H21 O3 N1 S2 13C1,9,21,3,1,-9999,2,1,-9999,-9999,-9999,-9999,-9999
237,267.123646,267.123620406076,267.12379729012906,1902977.5,-9999,546391.8,30.11,-1,-0.6621800635893631,0.9235207025608898,0,0.5541124215365338,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
238,267.159966,267.1599403988169,267.16018279947906,2354822.8,-9999,702953.7,37.72,-1,-0.90732331300081,0.8612460723136236,0,0.5167476433881741,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
239,267.196391,267.19636539153686,267.19656830882906,1441164.1,-9999,559107.2,22.33,-1,-0.7594307572274306,0.9006416531746207,0,0.5403849919047724,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
242,269.066515,269.06648901776634,269.0666763358891,1226393.9,-9999,661360.9,18.53,-1,-0.696177339037512,0.915814501385078,0,0.5494887008310468,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
243,269.102918,269.10289201049073,269.1030618452391,2563999,-9999,582986.9,40.86,-1,-0.6311141433990455,0.9302778907127424,0,0.5581667344276454,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
245,269.139314,269.1392880032165,269.1394473545891,15536036,-9999,616192.7,257.45,-1,-0.59207735675399,0.932371047621468,0.9921221663775912,0.9562714951239172,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
246,269.175642,269.1756159959558,269.1758328639391,9094057,-9999,648801.5,149.89,-1,-0.805674049471911,0.8967156659281105,0.9879979847680852,0.9332285934641004,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
247,269.212089,269.21206298867133,269.2122183732891,6394798.5,-9999,583290.6,104.82,-1,-0.5771826356718908,0.9480741531404396,0.9960239531992716,0.9672540731639724,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
248,270.142653,270.1426268026851,270.1428021896591,2191667,-9999,594470.8,34.64,-1,-0.6492380052842741,0.9263691872101688,0.9921221663775912,0.9526703788771378,4,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,245,C13 H22 O5 13C1,13,22,5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
