Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
100,262.974911,262.9749107112427,262.97509842466906,1565148.5,-9999,785762.3,25.12,-1,-0.7138068488334266,0.9116931771247192,0,0.5470159062748315,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
104,265.144501,265.14450070742043,265.1445327350191,20327926,-9999,511444,347.75,-1,-0.12079298154575845,0.9972737097906432,0.9522383567102508,0.9792595685584864,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
114,266.147921,266.14792070565267,266.1478875700891,2055414,-9999,510925.7,33.38,-1,0.12450056948396664,0.9971914257153524,0.9522383567102508,0.9792101981133116,5,1.5714285714285714,0.2857142857142857,13C1 O4,de-protonated,1,104,C14 H22 O4 13C1,14,22,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
119,267.086381,267.08638070399934,267.0863802095791,842091.3,-9999,829359.6,12.5,-1,0.00185116234064155,0.99999937821147,0,0.599999626926882,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999,-9999,-9999,-9999
123,267.142655,267.1426547039002,267.1424247347391,8489714,-9999,715425.8,144.08,-1,0.8608485203992418,0.8765597297628336,0.9721896757804313,0.9148117081698726,4,1.6,0.13333333333333333,S1 O2,de-protonated,0,-9999,C15 H24 O2 S1,15,24,2,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
125,267.153592,267.1535917038809,267.1536581240291,1597811.6,-9999,716897.4,25.5,-1,-0.24862151861671808,0.9888468370169492,0,0.5933081022101694,4,1.7142857142857142,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H24 O1 N2 S1,14,24,1,2,-9999,1,-9999,-9999,-9999,-9999,-9999
127,268.146006,268.1460057021325,268.1457795698091,1068397.8,-9999,747878.1,16.39,-1,0.8433185999345933,0.8789354560958144,0.9721896757804313,0.916237143969661,4,1.7142857142857142,0.14285714285714285,13C1 S1 O2,de-protonated,1,123,C14 H24 O2 S1 13C1,14,24,2,-9999,-9999,1,1,-9999,-9999,-9999,-9999
143,279.055865,279.05586468291216,279.0557349852691,1849671.9,-9999,705675,29.2,-1,0.4647732577635707,0.9615627154618416,0,0.576937629277105,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,-9999,-9999,-9999,-9999
144,279.159182,279.15918168273015,279.1591512282791,878290.9,-9999,505034.2,12.83,-1,0.1090935078792538,0.9978428378169264,0,0.5987057026901559,1,2.5,0.3,N4 P1 O3,de-protonated,0,-9999,C10 H25 O3 N4 P1,10,25,3,4,1,-9999,-9999,-9999,-9999,-9999,-9999
168,291.160135,291.16013466158756,291.16018279947906,1009823.8,-9999,629750.9,14.7,-1,-0.16533129988480558,0.9950524814913404,0,0.5970314888948043,6,1.411764705882353,0.2352941176470588,O4,de-protonated,0,-9999,C17 H24 O4,17,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
