Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
43,267.196579,267.19659415852556,267.19656830882906,996674.8,-9999,631852.7,15.24,-1,0.09674411861833272,0.9983031859416848,0,0.5989819115650109,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,-9999,-9999
44,269.139447,269.13946449380455,269.1394473545891,911671.3,-9999,741935.8,13.67,-1,0.06368154362688962,0.9992644347270068,0,0.599558660836204,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999
45,269.175824,269.17584153752875,269.1758328639391,1700539.8,-9999,616410.1,27.22,-1,0.03222276520640013,0.9998116183779332,0,0.5998869710267598,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,-9999,-9999
47,269.212201,269.212218581253,269.2122183732891,3029440.3,-9999,552682.4,50.04,-1,7.7249065029677e-4,0.9999998917219892,0,0.5999999350331936,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,-9999,-9999
48,271.191458,271.1914779602707,271.19148292839907,873138.1,-9999,704815,13,-1,-0.01831963283051714,0.999939106051556,0,0.5999634636309336,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,-9999,-9999
50,277.057292,277.05731901085716,277.0573749548991,1215194.4,-9999,479011.6,18.74,-1,-0.201922226237936,0.9926291667502496,0,0.5955775000501496,3,1.6363636363636365,0.3636363636363637,S2 O4,de-protonated,0,-9999,C11 H18 O4 S2,11,18,4,-9999,-9999,2,-9999,-9999,-9999
51,277.057905,277.05793201159395,277.05784298554903,873562.4,-9999,745683.5,12.91,-1,0.3213265647306412,0.9814396889577244,0,0.5888638133746346,9,0.9090909090909092,0.4545454545454546,N4 O5,de-protonated,0,-9999,C11 H10 O5 N4,11,10,5,4,-9999,-9999,-9999,-9999,-9999
53,277.0597,277.0597270137515,277.0594967558291,10766171,-9999,622576.6,181.63,-1,0.8310775306122385,0.8985755376429938,0.9791224589285368,0.930794306157211,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999
54,277.06061,277.0606370148453,277.0603661356991,1316954.6,-9999,641437.6,20.47,-1,0.9776899886704896,0.8407652789975406,0,0.5044591673985244,3,1.9,0.1,N2 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N2 P1 S2,10,19,1,2,1,2,-9999,-9999,-9999
55,278.063018,278.06304621971475,278.06285159089913,1325002.1,-9999,811434.7,20.46,-1,0.6999454062523905,0.9149407329980842,0.9791224589285368,0.9406134233702652,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,53,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,-9999,-9999
56,279.038962,279.0389913927752,279.0387613109391,1022389.4,-9999,809942.2,15.34,-1,0.8245515247154016,0.8839416021428187,0,0.5303649612856912,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,-9999,-9999
57,279.055662,279.05569141284815,279.0557349852691,855351.2,-9999,727741.1,12.51,-1,-0.15614235975496324,0.9955859724057352,0,0.5973515834434412,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,-9999,-9999
58,279.056163,279.0561924134504,279.05638643394906,1564983.3,-9999,605482,24.53,-1,-0.6952734576244763,0.916023522524038,0,0.5496141135144228,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999
61,279.098631,279.0986604644958,279.0986451700691,977595.9,-9999,868325.8,14.58,-1,0.05479935846186065,0.9994552635179303,0,0.5996731581107583,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,-9999,-9999
63,281.175827,281.17585896123376,281.1758328639391,1892380.4,-9999,738707.7,30.07,-1,0.0928148568069833,0.9984381135905116,0,0.599062868154307,4,1.625,0.25,O4,de-protonated,0,-9999,C16 H26 O4,16,26,4,-9999,-9999,-9999,-9999,-9999,-9999
64,282.083763,282.08379605255016,282.0839240560191,993661.1,-9999,829206.3,14.74,-1,-0.4537779647412688,0.9633264760428892,0,0.5779958856257336,1,2.1,0.4,N1 S2 O4,de-protonated,0,-9999,C10 H21 O4 N1 S2,10,21,4,1,-9999,2,-9999,-9999,-9999
64,282.083763,282.08379605255016,282.08354393349913,993661.1,-9999,829206.3,14.74,-1,0.8937744028270866,0.8650680185844655,0,0.5190408111506792,6,1.5,0.08333333333333333,N3 S1 P1 O1,de-protonated,0,-9999,C12 H18 O1 N3 P1 S1,12,18,1,3,1,1,-9999,-9999,-9999
67,283.191495,283.19152938401646,283.19148292839907,3249138,-9999,594856.1,52.66,-1,0.16404313051162345,0.9951290904190964,0,0.5970774542514578,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,-9999,-9999
68,283.264231,283.2642654714433,283.26425394709906,972665.6,-9999,580698,14.38,-1,0.04068407532730768,0.9996997123211608,0,0.5998198273926965,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999
69,285.145639,285.14567573284893,285.1455953634491,937597.4,-9999,502903.5,13.79,-1,0.281853905975968,0.9856888142812508,0,0.5914132885687505,4,1.6923076923076923,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H22 O5 N2,13,22,5,2,-9999,-9999,-9999,-9999,-9999
71,285.207137,285.20717380676797,285.2071329928591,5360323.5,-9999,578200.8,88.16,-1,0.14310269325801928,0.9970696597807064,0.9868716816383012,0.9929904685237444,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,-9999,-9999
72,286.177237,286.177274972804,286.1772298449991,1301543.5,-9999,820962.5,19.91,-1,0.15769180849396147,0.995498132699315,0,0.5972988796195889,3,1.9230769230769231,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H25 O4 N3,13,25,4,3,-9999,-9999,-9999,-9999,-9999
73,286.210481,286.2105190127625,286.21048782792906,1025962.9,-9999,696975.5,15.27,-1,0.10895768948612976,0.997848199908214,0.9868716816383012,0.9934575926002488,2,2,0.26666666666666666,13C1 O4,de-protonated,1,71,C15 H30 O4 13C1,15,30,4,-9999,-9999,-9999,1,-9999,-9999
74,287.055202,287.05524102809613,287.0550800806591,864641.2,-9999,695532.3,12.47,-1,0.560684858833724,0.9445548016348154,0,0.5667328809808893,6,1.4444444444444444,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H13 O5 N4 P1,9,13,5,4,1,-9999,-9999,-9999,-9999
75,287.222803,287.22284222954835,287.2227830573191,1816978.3,-9999,702866.2,28.36,-1,0.20601509616070304,0.9923284923454644,0,0.5953970954072786,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999
76,291.196598,291.19664200595105,291.19656830882906,1020705.8,-9999,710571.4,14.95,-1,0.2530837585717371,0.988445234670732,0,0.5930671408024393,5,1.5555555555555556,0.16666666666666666,O3,de-protonated,0,-9999,C18 H28 O3,18,28,3,-9999,-9999,-9999,-9999,-9999,-9999
77,293.11361900000003,293.1136653101626,293.1134470813591,884319.9,-9999,545813.5,12.69,-1,0.7445199314662111,0.9043138421601036,0,0.5425883052960621,6,1.4375,0.0625,S1 P1 O1,de-protonated,0,-9999,C16 H23 O1 P1 S1,16,23,1,-9999,1,1,-9999,-9999,-9999
78,293.114313,293.1143593109967,293.1142952345291,1658848,-9999,598852.1,25.52,-1,0.2186057406163604,0.9913663309662396,0,0.5948197985797438,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999
79,293.169001,293.1690473767303,293.1693081884891,1398501.4,-9999,519353.5,21.21,-1,-0.8896284552769765,0.8662293835125618,0,0.519737630107537,5,1.625,0.0625,N2 S1 O1,de-protonated,0,-9999,C16 H26 O1 N2 S1,16,26,1,2,-9999,1,-9999,-9999,-9999
80,293.171112,293.1711583792677,293.1709619587691,1694437.6,-9999,363201,26.11,-1,0.66998619941803,0.9217797564494647,0,0.5530678538696789,0,2.2142857142857144,0.14285714285714285,S1 P1 O2,de-protonated,0,-9999,C14 H31 O2 P1 S1,14,31,2,-9999,1,1,-9999,-9999,-9999
81,293.171818,293.1718643801163,293.1718101119391,959589.7,-9999,481632.4,13.94,-1,0.1851070781516455,0.9938020150748316,0,0.5962812090448989,1,2.1666666666666665,0.5,N2 O6,de-protonated,0,-9999,C12 H26 O6 N2,12,26,6,2,-9999,-9999,-9999,-9999,-9999
86,293.175837,293.17588338494704,293.1758328639391,18388454,-9999,516726.7,302.64,-1,0.1723232350225878,0.9916218655524414,0.9840611322199666,0.9885975722194514,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999
89,293.212209,293.2122554286653,293.2122183732891,2956265.8,-9999,537503.4,47.01,-1,0.12637732630100945,0.9971062365794742,0,0.5982637419476845,4,1.6666666666666667,0.16666666666666666,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,-9999,-9999
91,294.179214,294.17926159098124,294.1791876990091,2977865,-9999,597096.7,47.37,-1,0.2511801487850351,0.9886174136291808,0.9840611322199666,0.9867949010654952,5,1.625,0.25,13C1 O4,de-protonated,1,86,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999
92,295.118716,295.11876472023926,295.1187119096991,1141413.6,-9999,693036.2,16.95,-1,0.17894676972854795,0.9942065072738716,0,0.5965239043643229,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999
93,295.191495,295.1915438077178,295.19148292839907,1098284.8,-9999,560333.2,16.23,-1,0.20623670475127223,0.9923120427643553,0,0.595387225658613,4,1.6470588235294117,0.2352941176470588,O4,de-protonated,0,-9999,C17 H28 O4,17,28,4,-9999,-9999,-9999,-9999,-9999,-9999
95,295.227859,295.22790785142644,295.2278684377491,3284144.3,-9999,641169.7,52.44,-1,0.13350256370587338,0.9967712755234136,0,0.5980627653140481,3,1.7777777777777777,0.16666666666666666,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,-9999,-9999
97,297.137073,297.1371241462541,297.1373531549591,1425003.8,-9999,511803.6,21.47,-1,-0.7707166485796875,0.8978239531908989,0,0.5386943719145393,5,1.6428571428571428,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H23 O3 N2 P1,14,23,3,2,1,-9999,-9999,-9999,-9999
98,297.137704,297.13775514701257,297.13773327747907,3766635.8,-9999,570602.5,59.96,-1,0.07360066073297247,0.9990175649820292,0,0.5994105389892176,0,2.1666666666666665,0.5,S1 O6,de-protonated,0,-9999,C12 H26 O6 S1,12,26,6,-9999,-9999,1,-9999,-9999,-9999
100,297.153004,297.1530551654028,297.1529894187691,2653037.3,-9999,561368.2,41.66,-1,0.22125516501597767,0.9911567224263412,0,0.5946940334558047,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999
101,297.170729,297.1707801867078,297.17074748350905,1467247,-9999,732364.2,22.17,-1,0.11004851266958215,0.9978049465664068,0,0.598682967939844,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999
102,297.207153,297.20720423048857,297.2071329928591,1725298.6,-9999,565036.1,26.41,-1,0.23969017416464572,0.9896296691972982,0,0.5937778015183789,3,1.7647058823529411,0.2352941176470588,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,-9999,-9999
103,299.160583,299.16063657846274,299.16039727473907,1176882.1,-9999,737348.3,17.39,-1,0.7999177894343499,0.8903832479527022,0,0.5342299487716213,3,1.8125,0.0625,S1 P1 O1,de-protonated,0,-9999,C16 H29 O1 P1 S1,16,29,1,-9999,1,1,-9999,-9999,-9999
104,299.161243,299.1612965792561,299.1612454279091,1573938.3,-9999,700504.3,23.92,-1,0.17098253129532742,0.9947093877844758,0,0.5968256326706854,4,1.7142857142857142,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H24 O5 N2,14,24,5,2,-9999,-9999,-9999,-9999,-9999
107,299.186395,299.18644860948814,299.1863975479691,3472948.8,-9999,634382.6,55.13,-1,0.1706679163146668,0.9947287884072916,0,0.5968372730443751,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999
109,300.19287,300.19292481924606,300.19287990945907,2123415.5,-9999,515316.6,32.95,-1,0.14960310519948183,0.9959472155747882,0,0.5975683293448729,3,1.9285714285714288,0.2857142857142857,N3 O4,de-protonated,0,-9999,C14 H27 O4 N3,14,27,4,3,-9999,-9999,-9999,-9999,-9999
110,301.140475,301.1405309582437,301.14050998301906,977908.5,-9999,641669.8,14,-1,0.06965261708019803,0.9991200913920107,0,0.5994720548352065,4,1.6923076923076923,0.4615384615384616,N2 O6,de-protonated,0,-9999,C13 H22 O6 N2,13,22,6,2,-9999,-9999,-9999,-9999,-9999
114,301.20203,301.20208603223125,301.2020476124291,5679354.5,-9999,673496.8,90.67,-1,0.12755491684890524,0.9974590846606473,0.9751861895343776,0.9885499266101394,2,1.875,0.3125,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999
116,302.065499,302.0655560700995,302.06551108666906,1213263.5,-9999,514465.8,17.84,-1,0.1489194521607772,0.9959840972885688,0,0.5975904583731412,0,2.4444444444444446,0.4444444444444444,N1 S2 P1 O4,de-protonated,0,-9999,C9 H22 O4 N1 P1 S2,9,22,4,1,1,2,-9999,-9999,-9999
118,302.205378,302.20543523823056,302.20540244749907,1182557.4,-9999,584486,17.34,-1,0.10850478260765424,0.9978660325392672,0.9751861895343776,0.9887940953373114,2,2,0.3333333333333333,13C1 O5,de-protonated,1,114,C15 H30 O5 13C1,15,30,5,-9999,-9999,-9999,1,-9999,-9999
119,303.002884,303.0029421968129,303.003245181459,931756,-9999,821688.3,13.25,-1,-0.9999386175891728,0.8340796217304447,0,0.5004477730382668,6,1.3,0.3,N2 S2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N2 P1 S2,10,13,3,2,1,2,-9999,-9999,-9999
120,303.050163,303.0502212536411,303.0499947002291,2179248.8,-9999,576110.1,33.59,-1,0.747577680143887,0.903565513677308,0,0.5421393082063848,6,1.4444444444444444,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H13 O6 N4 P1,9,13,6,4,1,-9999,-9999,-9999,-9999
121,303.144886,303.1449443674958,303.1449266581891,1474234,-9999,548500.6,22.09,-1,0.05841861476872953,0.9993809554860688,0,0.5996285732916412,3,1.7142857142857142,0.5,O7,de-protonated,0,-9999,C14 H24 O7,14,24,7,-9999,-9999,-9999,-9999,-9999,-9999
126,307.19148,307.1915432314011,307.19148292839907,2247757,-9999,565476.2,34.42,-1,0.19630427728475963,0.9930321963668404,0,0.5958193178201041,5,1.5555555555555556,0.2222222222222222,O4,de-protonated,0,-9999,C18 H28 O4,18,28,4,-9999,-9999,-9999,-9999,-9999,-9999
128,309.169937,309.17000260945713,309.1697159123091,1070933.3,-9999,467099,15.38,-1,0.9273131658763556,0.855533963047135,0,0.513320377828281,1,2.4545454545454546,0.3636363636363637,N4 P1 O4,de-protonated,0,-9999,C11 H27 O4 N4 P1,11,27,4,4,1,-9999,-9999,-9999,-9999
129,309.170725,309.1707906104043,309.17074748350905,1633813.3,-9999,476638.9,24.48,-1,0.13949215963961092,0.9964755854832564,0,0.5978853512899538,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,-9999
133,309.207107,309.2071726541346,309.2071329928591,9082905,-9999,516087,144.96,-1,0.12826766024426006,0.9983494809808476,0.9832577964956456,0.992312807186767,4,1.6666666666666667,0.2222222222222222,O4,de-protonated,0,-9999,C18 H30 O4,18,30,4,-9999,-9999,-9999,-9999,-9999,-9999
136,310.210434,310.21050086010865,310.21048782792906,1989759.5,-9999,532905.3,30.24,-1,0.04201076400182278,0.9996798117059644,0.9832577964956456,0.993111005621837,4,1.7647058823529411,0.2352941176470588,13C1 O4,de-protonated,1,133,C17 H30 O4 13C1,17,30,4,-9999,-9999,-9999,1,-9999,-9999
137,311.113547,311.113614945628,311.1136265292691,1343196.4,-9999,702259.9,19.78,-1,-0.03723283101420143,0.999748492276184,0,0.5998490953657104,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,-9999,-9999
137,311.113547,311.113614945628,311.1134643379391,1343196.4,-9999,702259.9,19.78,-1,0.4840924812724526,0.9583696795620056,0,0.5750218077372033,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999,-9999,-9999
138,311.149912,311.1499799893378,311.1500120386191,924000.1,-9999,633028.1,13,-1,-0.10300266767641776,0.9980767629670924,0,0.5988460577802555,5,1.5,0.375,O6,de-protonated,0,-9999,C16 H24 O6,16,24,6,-9999,-9999,-9999,-9999,-9999,-9999
142,311.168608,311.16867601180996,311.16863948322913,8517858,-9999,514231.2,135.81,-1,0.11739158835658228,0.9978632269543372,0.9729678462084006,0.9879050746559626,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,-9999,-9999
143,311.186363,311.186431033151,311.1863975479691,1232227.9,-9999,579530.9,17.99,-1,0.10760490233506068,0.9979012447012944,0,0.5987407468207766,4,1.6470588235294117,0.29411764705882354,O5,de-protonated,0,-9999,C17 H28 O5,17,28,5,-9999,-9999,-9999,-9999,-9999,-9999
144,311.21282,311.2128880649517,311.2128870785491,869094.6,-9999,621361.7,12.11,-1,0.0031695429009899,0.9999981771677592,0,0.5999989063006556,8,1.4,0.05,N2 O1,de-protonated,0,-9999,C20 H28 O1 N2,20,28,1,2,-9999,-9999,-9999,-9999,-9999
