Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
45,245.048605,245.04862576484825,245.0485381486291,1028638.6,-9999,618772.1,16.36,-1,0.35754638580420367,0.97707067139288,0,0.586242402835728,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,-9999
49,251.128614,251.1286333603489,251.12888267055905,1017300.1,-9999,909625.8,16.02,-1,-0.9927580112874156,0.8362479625413025,0,0.5017487775247815,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50,253.071508,253.07152691153487,253.0717617163191,1076473.9,-9999,804440.4,17.06,-1,-0.9278189815446214,0.855388309441225,0,0.513232985664735,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56,255.087164,255.08718244591265,255.08741178077904,1575076.4,-9999,749345.8,25.77,-1,-0.8990442327874424,0.8635863030211282,0,0.5181517818126768,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
57,255.123568,255.1235864375032,255.12379729012903,1640745.8,-9999,705777.9,26.93,-1,-0.8264718073928327,0.8834332427352255,0,0.5300599456411352,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
58,257.06644,257.06645798869425,257.0666763358891,1463234.6,-9999,780053.8,23.8,-1,-0.8493796160506404,0.8773007803603614,0,0.5263804682162169,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
59,257.102842,257.1028599802853,257.1030618452391,1793863.9,-9999,840534.8,29.63,-1,-0.7851518855733998,0.8941725716912206,0,0.5365035430147324,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
60,257.139214,257.13923197188325,257.1394473545891,1265613,-9999,758543.2,20.17,-1,-0.8376105185814431,0.8804669965423336,0,0.5282801979254002,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
61,257.175625,257.1756429634722,257.1758328639391,999250.2,-9999,730754,15.51,-1,-0.7384071230552579,0.9058024859614888,0,0.5434814915768932,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,259.082075,259.0820925230768,259.0823264003491,1261406.1,-9999,773808.9,20.1,-1,-0.9027141121528768,0.8625508094632177,0,0.5175304856779306,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,259.129719,259.12973651207096,259.12994529898907,892004.8,-9999,685568,13.63,-1,-0.805722850237608,0.888878656002264,0,0.5333271936013584,3,1.818181818181818,0.4545454545454546,N2 O5,de-protonated,0,-9999,C11 H20 O5 N2,11,20,5,2,-9999,-9999,-9999,-9999,-9999,-9999
69,261.0766,261.0766170623359,261.0768470967491,857838.5,-9999,801409.7,12.93,-1,-0.8810984800915844,0.8686066691196896,0,0.5211640014718137,8,1,0.35714285714285715,O5,de-protonated,0,-9999,C14 H14 O5,14,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
71,262.975787,262.9758036236184,262.9759678045391,7570794.5,-9999,685583.9,129.68,-1,-0.6243191044279496,0.465859485650948,0.8851212310995799,0.6335641838304007,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999,-9999
73,263.055935,263.0559516051039,263.0561116518591,948725.1,-9999,709438.2,14.51,-1,-0.6084129890724534,0.9350397841596286,0,0.5610238704957772,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
74,263.092267,263.0922835967111,263.0924971612091,857593.9,-9999,778875.8,12.92,-1,-0.8117468201770198,0.887308541240742,0,0.5323851247444452,7,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,-9999,C14 H16 O5,14,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,263.128683,263.12869958829896,263.12888267055905,869886.6,-9999,723269,13.14,-1,-0.6957892962396355,0.915904263087236,0,0.5495425578523415,6,1.3333333333333333,0.26666666666666666,O4,de-protonated,0,-9999,C15 H20 O4,15,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
76,263.165057,263.16507357989644,263.1652681799091,841795.4,-9999,600534.2,12.65,-1,-0.7394593291437451,0.905546944090836,0,0.5433281664545015,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,265.035204,265.03522014788723,265.0353762069691,1046004.7,-9999,657679.5,16.08,-1,-0.5888235906214484,0.939027364097962,0,0.5634164184587772,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,265.035204,265.03522014788723,265.0352140156391,1046004.7,-9999,657679.5,16.08,-1,0.02313748440667781,0.9999028674000924,0,0.5999417204400554,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,-9999,-9999,-9999
