Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,33S,34S
78,232.089767,232.08973373662715,232.0896746857791,1107676,-9999,591666.7,17.92,-1,0.2544311724823773,0.9883225954599204,0,0.5929935572759523,7,1.2307692307692308,0.07692307692307693,N1 P1 O1,de-protonated,0,-9999,C13 H16 O1 N1 P1,13,16,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
140,259.128878,259.1288559636282,259.1290971458191,1007638.7,-9999,752587.1,15.48,-1,-0.930741447261112,0.8545456943024573,0,0.5127274165814744,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999
144,262.974976,262.97495556057964,262.97509842466906,2646299.8,-9999,862581.4,43.57,-1,-0.543260902905647,0.9478572314230496,0,0.5687143388538297,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
145,262.975343,262.97532256073197,262.97509842466906,2616091.8,-9999,699592.5,43.05,-1,0.8523090750951443,0.8765075971976454,0,0.5259045583185872,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
146,262.991341,262.99132056737454,262.99142065031907,824349.9,-9999,998115.4,12.21,-1,-0.38055592946710887,0.9740643501445212,0,0.5844386100867127,5,1.3333333333333333,0.6666666666666666,N4 S2 O4,de-protonated,0,-9999,C6 H8 O4 N4 S2,6,8,4,4,-9999,2,-9999,-9999,-9999,-9999,-9999
147,263.164221,263.16420063915666,263.1642366087091,1092148.4,-9999,747267.5,16.82,-1,-0.13668100528188032,0.9966159693662402,0,0.5979695816197441,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,-9999,-9999,-9999,-9999
149,265.144475,265.14445546138467,265.1445327350191,849712.8,-9999,572588.6,12.55,-1,-0.29143966734052096,0.9847064312914368,0,0.5908238587748621,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
154,265.147325,265.147305462568,265.1475239158191,9334321,-9999,667266.8,157.59,-1,-0.8238932344281102,0.9060274202715528,0.9767648005438392,0.9343223723804672,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
158,266.150727,266.150707879194,266.1508787508891,1133357.9,-9999,703370.2,17.4,-1,-0.6420106366218545,0.9279391731796564,0.9767648005438392,0.9474694241253294,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,154,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,-9999,-9999
161,267.072538,267.0725192619422,267.0726448968391,933278.8,-9999,726517.9,13.98,-1,-0.4704146954180816,0.9606426636511406,0,0.5763855981906844,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,-9999,-9999,-9999,-9999
162,267.072927,267.07290826210374,267.0730250193591,1312158.8,-9999,649044.6,20.46,-1,-0.4371735233570041,0.9659158136083156,0,0.5795494881649894,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
162,267.072927,267.07290826210374,267.0726448968391,1312158.8,-9999,649044.6,20.46,-1,0.9861184575128792,0.8382439796791572,0,0.5029463878074943,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,-9999,-9999,-9999,-9999
163,267.086495,267.08647626773734,267.0863802095791,851680.4,-9999,523158.5,12.58,-1,0.3596520278331074,0.9768029739851074,0,0.5860817843910644,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999,-9999,-9999,-9999
