Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
41,231.134774,231.1348053753365,231.13503067941903,1127972.8,-9999,850077.1,18.38,-1,-0.9747725470253558,0.8416347156398384,0,0.504980829383903,2,2,0.4,N2 O4,de-protonated,0,-9999,C10 H20 O4 N2,10,20,4,2,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
42,233.154483,233.15451411691535,233.15470349587903,960070.1,-9999,842620.6,15.34,-1,-0.8122459503125502,0.8871780460711703,0,0.5323068276427022,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
43,235.10857,235.10860086689053,235.1088159309291,1050396.8,-9999,848034.2,16.91,-1,-0.9147425532266168,0.8591361228199452,0,0.5154816736919671,6,1.3333333333333333,0.25,N2 O3,de-protonated,0,-9999,C12 H16 O3 N2,12,16,3,2,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
45,239.128629,239.1286593525253,239.12888267055905,2145499.8,-9999,712265.6,36.47,-1,-0.9338814755274416,0.8536383272126097,0,0.5121829963275658,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
50,241.046362,241.04639210715197,241.0466095962591,1360360.3,-9999,686109,22.3,-1,-0.9022699282418788,0.8626762986472138,0,0.5176057791883283,6,1.1111111111111112,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H10 O6 N2,9,10,6,2,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
52,241.144276,241.1443060946239,241.14453273501908,1111737.3,-9999,788241.7,17.86,-1,-0.9398529281477104,0.8519070166633672,0,0.5111442099980203,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
59,242.175936,242.17596596262337,242.1761672165691,3034347,-9999,673649.7,52.2,-1,-0.8310229205213574,0.8822248720905688,0,0.5293349232543413,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
60,243.03304,243.0330698529571,243.03326820668903,1985533.8,-9999,735180,33.33,-1,-0.8161587645234911,0.8861529485877848,0,0.5316917691526709,5,1.2,0.5,S1 O5,de-protonated,0,-9999,C10 H12 O5 S1,10,12,5,-9999,-9999,1,-9999,N/A,N/A,N/A,N/A,-9999
60,243.03304,243.0330698529571,243.0328880841691,1985533.8,-9999,735180,33.33,-1,0.7479184792070331,0.9034819577836972,0,0.5420891746702183,10,0.75,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H9 O2 N2 P1,12,9,2,2,1,-9999,-9999,N/A,N/A,N/A,N/A,-9999
61,243.087204,243.0872338460269,243.0874117807791,994503,-9999,695246.6,15.7,-1,-0.7319784718519322,0.9073574162908824,0,0.5444144497745295,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
