Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
99,259.100831,259.100834963211,259.10095384495907,108126928,-9999,4986843,1871.92,-1,-0.45882404632989954,0.48670005948972855,0.9430536002848332,0.6692414758077705,3,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H20 O4 S1,12,20,4,-9999,-9999,1,-9999,-9999,-9999,-9999
100,259.101034,259.10103796338285,259.10095384495907,107608656,-9999,4986835,1862.94,-1,0.3246550139524937,0.4897892254288962,0.9422763136834283,0.6707840607307091,3,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H20 O4 S1,12,20,4,-9999,-9999,1,-9999,-9999,-9999,-9999
105,259.110248,259.11025197118335,259.11046970120907,17527376,-9999,407350.9,301.77,-1,-0.8402980627356474,0.4398734314105815,0.8851212310995799,0.6179725512861809,3,1.75,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H21 O4 P1,12,21,4,-9999,1,-9999,-9999,-9999,-9999,-9999
111,260.103901,260.1039058124028,260.1040649031291,67215448,-9999,942722.2,1162.9,-1,-0.6116425991213661,0.9410331175764488,0.950161974757599,0.9446846604489088,8,1.1538461538461535,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H15 O3 N3,13,15,3,3,-9999,-9999,-9999,-9999,-9999,-9999
112,260.104217,260.1042218126703,260.1043086800291,19830876,-9999,348993.5,341.69,-1,-0.3339712411134394,0.4896072829404692,0.9422763136834283,0.6706748952376529,3,1.818181818181818,0.3636363636363637,13C1 S1 O4,de-protonated,1,100,C11 H20 O4 S1 13C1,11,20,4,-9999,-9999,1,1,-9999,-9999,-9999
112,260.104217,260.1042218126703,260.1043086800291,19830876,-9999,348993.5,341.69,-1,-0.3339712411134394,0.4896072829404692,0.9430536002848332,0.6709858098782149,3,1.818181818181818,0.3636363636363637,13C1 S1 O4,de-protonated,1,99,C11 H20 O4 S1 13C1,11,20,4,-9999,-9999,1,1,-9999,-9999,-9999
112,260.104217,260.1042218126703,260.1040649031291,19830876,-9999,348993.5,341.69,-1,0.6032567820966942,0.9418975490834192,0.911526609955702,0.9297491734323322,8,1.1538461538461535,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H15 O3 N3,13,15,3,3,-9999,-9999,-9999,-9999,-9999,-9999
115,260.105693,260.10569781391985,260.10571867340906,13891164,-9999,496758,238.75,-1,-0.08019619606164903,0.4994168530751233,0.89367660343270094,0.6571207532181543,3,1.818181818181818,0.3636363636363637,N1 P1 O4,de-protonated,0,-9999,C11 H20 O4 N1 P1,11,20,4,1,1,-9999,-9999,-9999,-9999,-9999
118,260.107413,260.10741781537604,260.1074362064491,8967516,-9999,356206.1,153.42,-1,-0.0707056796914557,0.4995466480658693,0.9023989783818296,0.6606875801922534,3,1.9,0.3,N3 S1 O3,de-protonated,0,-9999,C10 H19 O3 N3 S1,10,19,3,3,-9999,1,-9999,-9999,-9999,-9999
119,260.108016,260.10802081588656,260.10808765512905,7080540,-9999,333402.5,120.72,-1,-0.2569671827404069,0.4940450239500097,0.8370420509349343,0.6312438347439795,12,0.8333333333333334,0.05555555555555555,N1 O1,de-protonated,0,-9999,C18 H15 O1 N1,18,15,1,1,-9999,-9999,-9999,-9999,-9999,-9999
121,261.079798,261.07980363859014,261.0798382775491,1072098.1,-9999,823628.8,16.48,-1,-0.13267573308328406,0.9968110814015104,0,0.5980866488409062,8,1.1538461538461535,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H15 O2 N2 P1,13,15,2,2,1,-9999,-9999,-9999,-9999,-9999
122,261.091137,261.09114264818965,261.09107166683907,2109123.8,-9999,318672.5,34.34,-1,0.2718643350072634,0.986678613906974,0,0.5920071683441843,8,1.25,0.08333333333333333,N4 P1 O1,de-protonated,0,-9999,C12 H15 O1 N4 P1,12,15,1,4,1,-9999,-9999,-9999,-9999,-9999
123,261.091634,261.0916396486104,261.0914517893591,1987427.8,-9999,449893.1,32.24,-1,0.7195151354461412,0.9103407006066492,0,0.5462044203639894,3,1.8,0.4,N2 S1 O4,de-protonated,0,-9999,C10 H18 O4 N2 S1,10,18,4,2,-9999,1,-9999,-9999,-9999,-9999
127,261.096652,261.0966576528586,261.0967496745591,7639268.5,-9999,386276.5,129.57,-1,-0.3524429185600213,0.48923195894719185,0.9422763136834283,0.6704497008416864,3,1.6666666666666667,0.3333333333333333,34S1 O4,de-protonated,1,100,C12 H20 O4 34S1,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,1
127,261.096652,261.0966576528586,261.0967496745591,7639268.5,-9999,386276.5,129.57,-1,-0.3524429185600213,0.48923195894719185,0.9430536002848332,0.6707606154822484,3,1.6666666666666667,0.3333333333333333,34S1 O4,de-protonated,1,99,C12 H20 O4 34S1,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,1
129,261.097749,261.0977546537873,261.0979764648091,5052132.5,-9999,288910.4,85.02,-1,-0.849531753525843,0.8772596370636736,0,0.5263557822382041,3,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,-9999,C11 H18 O7,11,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
130,261.098166,261.09817165414034,261.0979764648091,4669924.5,-9999,494869.7,78.44,-1,0.7475712139919302,0.9035670987318338,0,0.5421402592391003,3,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,-9999,C11 H18 O7,11,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
131,261.099143,261.0991486549675,261.0993138753291,3808804.8,-9999,329911.9,63.61,-1,-0.6327874214376089,0.9299209759059096,0,0.5579525855435458,8,1.1666666666666667,0.25,N4 O3,de-protonated,0,-9999,C12 H14 O3 N4,12,14,3,4,-9999,-9999,-9999,-9999,-9999,-9999
135,261.104781,261.10478665974057,261.1049903976091,5944549.5,-9999,881677.5,100.39,-1,-0.7802909787089444,0.882652352736119,0.9813080678362,0.9221146387761514,7,1.2666666666666666,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H19 O2 P1,15,19,2,-9999,1,-9999,-9999,-9999,-9999,-9999
136,261.106864,261.106869661504,261.1067079306491,2397925.8,-9999,536132.8,39.31,-1,0.619405208514264,0.9327527549709028,0,0.5596516529825416,7,1.2857142857142858,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H18 O1 N2 S1,14,18,1,2,-9999,1,-9999,-9999,-9999,-9999
137,261.107272,261.1072776618494,261.1074197381991,5327078,-9999,828947.6,89.75,-1,-0.5441298827041718,0.9476947308658162,0.911526609955702,0.9332274825017706,8,1.25,0.25,13C1 N3 O3,de-protonated,1,112,C12 H15 O3 N3 13C1,12,15,3,3,-9999,-9999,1,-9999,-9999,-9999
137,261.107272,261.1072776618494,261.1074197381991,5327078,-9999,828947.6,89.75,-1,-0.5441298827041718,0.9476947308658162,0.950161974757599,0.9486816284225292,8,1.25,0.25,13C1 N3 O3,de-protonated,1,111,C12 H15 O3 N3 13C1,12,15,3,3,-9999,-9999,1,-9999,-9999,-9999
140,262.100039,262.1000455023188,262.1002393698091,1082092.4,-9999,616223,16.65,-1,-0.739669260908325,0.9054959245376548,0,0.5432975547225928,7,1.2857142857142858,0.14285714285714285,N1 P1 O2,de-protonated,0,-9999,C14 H18 O2 N1 P1,14,18,2,1,1,-9999,-9999,-9999,-9999,-9999
142,262.108109,262.1081155091508,262.1083452326791,817517.4,-9999,853273,12.1,-1,-0.8764449222708751,0.8698966713331314,0.9813080678362,0.9144612299343589,7,1.3571428571428572,0.14285714285714285,13C1 P1 O2,de-protonated,1,135,C14 H19 O2 P1 13C1,14,19,2,-9999,1,-9999,1,-9999,-9999,-9999
144,263.095476,263.0954833450486,263.0954883420091,2804208.8,-9999,869560.7,46.31,-1,-0.01899295401991289,0.9999345477397116,0,0.5999607286438269,7,1.3076923076923077,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H17 O2 N2 P1,13,17,2,2,1,-9999,-9999,-9999,-9999,-9999
146,265.147545,265.1475540823153,265.1475239158191,7448314.5,-9999,727442.5,125.45,-1,0.11377249836341788,0.9965534480585628,0.9947814697556532,0.9958446567373987,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999
149,266.150911,266.15092093175775,266.1508787508891,1076601.4,-9999,865128.1,16.44,-1,0.158484799520482,0.9954528447758396,0.9947814697556532,0.9951842947677648,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,146,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,-9999
149,266.150911,266.15092093175775,266.15101509650907,1076601.4,-9999,865128.1,16.44,-1,-0.35380196195437674,0.9775430085246184,0,0.586525805114771,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,-9999
151,267.073131,267.0731417125025,267.0730250193591,864875.9,-9999,792450.3,12.82,-1,0.43693346942425493,0.965952590480638,0,0.5795715542883828,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,-9999
155,271.191198,271.1912121988283,271.19148292839907,1279319,-9999,803111.2,19.77,-1,-0.9982967306459334,0.8345763061099738,0,0.5007457836659842,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
156,272.113712,272.113726979822,272.1139608818991,1091904.6,-9999,760350.4,16.58,-1,-0.8595739680878944,0.8745318885548211,0,0.5247191331328926,4,1.5833333333333333,0.5,N1 O6,de-protonated,0,-9999,C12 H19 O6 N1,12,19,6,1,-9999,-9999,-9999,-9999,-9999,-9999
157,273.078144,273.0781597963031,273.0781845072691,1328685.6,-9999,722757.4,20.46,-1,-0.09049044336036442,0.9985153069903449,0,0.5991091841942068,14,0.625,0.0625,N4 O1,de-protonated,0,-9999,C16 H10 O1 N4,16,10,1,4,-9999,-9999,-9999,-9999,-9999,-9999
158,273.07998,273.07999579785746,273.0802184000691,13078190,-9999,736918.4,218.76,-1,-0.8151531917626512,0.8937823484146292,0.9950493324132594,0.9342891420140812,4,1.5,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H18 O5 S1,12,18,5,-9999,-9999,1,-9999,-9999,-9999,-9999
158,273.07998,273.07999579785746,273.0798382775491,13078190,-9999,736918.4,218.76,-1,0.5768287742706562,0.9360173187783918,0.9883221061386392,0.9569392337224908,9,1.0714285714285714,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H15 O2 N2 P1,14,15,2,2,1,-9999,-9999,-9999,-9999,-9999
159,273.080365,273.0803807981834,273.0802184000691,2170798,-9999,478941,34.67,-1,0.5946901436137529,0.9378450990844532,0,0.5627070594506719,4,1.5,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H18 O5 S1,12,18,5,-9999,-9999,1,-9999,-9999,-9999,-9999
160,273.134131,273.13414684370133,273.13436197415905,1584819.9,-9999,743024.9,24.78,-1,-0.7876360050904664,0.8935389006135649,0,0.5361233403681389,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,274.083349,274.0833656473024,274.0835732351391,1780509.6,-9999,798891,28.08,-1,-0.7573888294800227,0.9011479464926894,0.9950493324132594,0.9387085008609174,4,1.6363636363636365,0.4545454545454546,13C1 S1 O5,de-protonated,1,158,C11 H18 O5 S1 13C1,11,18,5,-9999,-9999,1,1,-9999,-9999,-9999
161,274.083349,274.0833656473024,274.08319311261914,1780509.6,-9999,798891,28.08,-1,0.62949749417041,0.9306219584408304,0.9883221061386392,0.953702017519954,9,1.1538461538461535,0.15384615384615383,13C1 N2 P1 O2,de-protonated,1,158,C13 H15 O2 N2 P1 13C1,13,15,2,2,1,-9999,1,-9999,-9999,-9999
161,274.083349,274.0833656473024,274.08332945823906,1780509.6,-9999,798891,28.08,-1,0.13203671820780002,0.9968416769813558,0,0.5981050061888135,9,1,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H13 O4 N3,13,13,4,3,-9999,-9999,-9999,-9999,-9999,-9999
162,274.093036,274.09305265550336,274.0932254370091,944926.7,-9999,680702.6,13.98,-1,-0.6303749589717693,0.9304353033447904,0,0.5582611820068742,4,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,-9999,C11 H17 O7 N1,11,17,7,1,-9999,-9999,-9999,-9999,-9999,-9999
163,275.091499,275.0915165007949,275.0914655900091,1018028.3,-9999,670997,15.21,-1,0.1850685760877596,0.9938045851517764,0,0.5962827510910658,4,1.8888888888888888,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H17 O4 N4 P1,9,17,4,4,1,-9999,-9999,-9999,-9999,-9999
166,275.092563,275.0925805016957,275.0924971612091,1214988.4,-9999,542683.1,18.54,-1,0.30295441512584914,0.9834842943696164,0,0.5900905766217699,8,1.0666666666666669,0.3333333333333333,O5,de-protonated,0,-9999,C15 H16 O5,15,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
170,275.093776,275.0937935027226,275.0938345717291,2513804.5,-9999,675073.9,40.46,-1,-0.1492909012792682,0.9959640791395692,0,0.5975784474837414,13,0.75,0.0625,N4 O1,de-protonated,0,-9999,C16 H12 O1 N4,16,12,1,4,-9999,-9999,-9999,-9999,-9999,-9999
171,275.095663,275.0956805043201,275.0958684645291,24270732,-9999,763324.9,407.65,-1,-0.6832534781810016,0.9349966503688752,0.9859525473214068,0.9553790091498878,3,1.6666666666666667,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H20 O5 S1,12,20,5,-9999,-9999,1,-9999,-9999,-9999,-9999
171,275.095663,275.0956805043201,275.0954883420091,24270732,-9999,763324.9,407.65,-1,0.6985294894053885,0.9081806933851811,0.9912259709615068,0.9413988044157114,8,1.2142857142857142,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H17 O2 N2 P1,14,17,2,2,1,-9999,-9999,-9999,-9999,-9999
172,275.096062,275.09607950465795,275.0958684645291,3482508.8,-9999,782817,56.81,-1,0.7671512118759444,0.8987176553941317,0,0.539230593236479,3,1.6666666666666667,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H20 O5 S1,12,20,5,-9999,-9999,1,-9999,-9999,-9999,-9999
174,276.099034,276.09905235376675,276.0992232995991,3395577.5,-9999,775325.4,55.34,-1,-0.619146371708804,0.9396717333564728,0.9859525473214068,0.9581840589424464,3,1.818181818181818,0.4545454545454546,13C1 S1 O5,de-protonated,1,171,C11 H20 O5 S1 13C1,11,20,5,-9999,-9999,1,1,-9999,-9999,-9999
174,276.099034,276.09905235376675,276.0988431770791,3395577.5,-9999,775325.4,55.34,-1,0.7576152265844842,0.9010918648049334,0.9912259709615068,0.9371455072675628,8,1.3076923076923077,0.15384615384615383,13C1 N2 P1 O2,de-protonated,1,171,C13 H17 O2 N2 P1 13C1,13,17,2,2,1,-9999,1,-9999,-9999,-9999
174,276.099034,276.09905235376675,276.09897952269904,3395577.5,-9999,775325.4,55.34,-1,0.2637860807661691,0.98745360910454,0,0.592472165462724,8,1.1538461538461535,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H15 O4 N3,13,15,4,3,-9999,-9999,-9999,-9999,-9999,-9999
175,277.059511,277.0595301668996,277.0594967558291,5490784,-9999,735698.4,90.7,-1,0.12059168114083586,0.9973647873355104,0,0.5984188724013063,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,-9999
177,277.074931,277.0749501799541,277.0751330196391,888673.8,-9999,863133.2,13.03,-1,-0.6598920769881385,0.9240277262878844,0,0.5544166357727306,3,1.6363636363636365,0.5454545454545454,S1 O6,de-protonated,0,-9999,C11 H18 O6 S1,11,18,6,-9999,-9999,1,-9999,-9999,-9999,-9999
177,277.074931,277.0749501799541,277.0747528971191,888673.8,-9999,863133.2,13.03,-1,0.7120202506898373,0.9121146762225808,0,0.5472688057335485,8,1.1538461538461535,0.2307692307692308,N2 P1 O3,de-protonated,0,-9999,C13 H15 O3 N2 P1,13,15,3,2,1,-9999,-9999,-9999,-9999,-9999
178,277.091503,277.09152219398385,277.0916642941291,1318627.5,-9999,733945.8,20.28,-1,-0.5128272104538217,0.9465364525741808,0.9859525473214068,0.9623028904730712,3,1.6666666666666667,0.4166666666666667,34S1 O5,de-protonated,1,171,C12 H20 O5 34S1,12,20,5,-9999,-9999,-9999,-9999,-9999,-9999,1
181,277.109433,277.1094522091633,277.1094846361891,1337317.4,-9999,595569.2,20.6,-1,-0.11701882329041711,0.997518433839616,0,0.5985110603037697,12,0.875,0.0625,N4 O1,de-protonated,0,-9999,C16 H14 O1 N4,16,14,1,4,-9999,-9999,-9999,-9999,-9999,-9999
182,277.11135,277.11136921078617,277.11151852898905,13287526,-9999,755974.4,222.28,-1,-0.5388379511587892,0.9565413032810524,0.9942606058392698,0.9716290243043396,2,1.8333333333333333,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H22 O5 S1,12,22,5,-9999,-9999,1,-9999,-9999,-9999,-9999
182,277.11135,277.11136921078617,277.1111384064691,13287526,-9999,755974.4,222.28,-1,0.832894406235217,0.8697041296369927,0.9776320443911684,0.912875295538663,7,1.3571428571428572,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H19 O2 N2 P1,14,19,2,2,1,-9999,-9999,-9999,-9999,-9999
183,277.111757,277.11177621113075,277.11151852898905,2041445.6,-9999,524166.2,32.48,-1,0.9298860728042692,0.854792507026679,0,0.5128755042160074,2,1.8333333333333333,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H22 O5 S1,12,22,5,-9999,-9999,1,-9999,-9999,-9999,-9999
185,277.144362,277.1443812387339,277.1445327350191,1356137.1,-9999,761316,20.92,-1,-0.5466327756468538,0.9472253911925008,0,0.5683352347155005,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
186,277.147708,277.1477272415666,277.14790403833905,1482601.5,-9999,689073.8,23.05,-1,-0.6379148818168907,0.9288222501350316,0,0.557293350081019,1,2,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H26 O4 S1,13,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999
186,277.147708,277.1477272415666,277.1475239158191,1482601.5,-9999,689073.8,23.05,-1,0.7336372508318879,0.906957245786663,0,0.5441743474719978,6,1.5333333333333334,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H23 O1 N2 P1,15,23,1,2,1,-9999,-9999,-9999,-9999,-9999
187,278.114729,278.1147490602396,278.1148733640591,1627855.4,-9999,773055.2,25.32,-1,-0.4469513550817135,0.964401873468468,0.9942606058392698,0.9763453664167888,2,2,0.4545454545454546,13C1 S1 O5,de-protonated,1,182,C11 H22 O5 S1 13C1,11,22,5,-9999,-9999,1,1,-9999,-9999,-9999
187,278.114729,278.1147490602396,278.11449324153915,1627855.4,-9999,773055.2,25.32,-1,0.9198323232664524,0.8576817305675045,0.9776320443911684,0.90566185609697,7,1.4615384615384617,0.15384615384615383,13C1 N2 P1 O2,de-protonated,1,182,C13 H19 O2 N2 P1 13C1,13,19,2,2,1,-9999,1,-9999,-9999,-9999
187,278.114729,278.1147490602396,278.1146295871591,1627855.4,-9999,773055.2,25.32,-1,0.42958215002317907,0.9670697169395444,0,0.5802418301637267,7,1.3076923076923077,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H17 O4 N3,13,17,4,3,-9999,-9999,-9999,-9999,-9999,-9999
189,279.05658,279.0566008576038,279.05638643394906,2166321.5,-9999,751685.6,34.34,-1,0.7683882727357789,0.8984079460461656,0,0.5390447676276994,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999,-9999
190,279.127029,279.1270499172454,279.1271685934491,1192248.9,-9999,718034.2,18.02,-1,-0.4251689445623914,0.9677318633996224,0,0.5806391180397734,1,2,0.4166666666666667,S1 O5,de-protonated,0,-9999,C12 H24 O5 S1,12,24,5,-9999,-9999,1,-9999,-9999,-9999,-9999
190,279.127029,279.1270499172454,279.1267884709291,1192248.9,-9999,718034.2,18.02,-1,0.9366579171190746,0.8528342856047215,0,0.5117005713628329,6,1.5,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H21 O2 N2 P1,14,21,2,2,1,-9999,-9999,-9999,-9999,-9999
191,279.160058,279.16007894520754,279.16018279947906,1396156.3,-9999,734606.4,21.44,-1,-0.37202394150044527,0.9751998767874932,0,0.5851199260724959,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
192,279.163422,279.1634429480555,279.1635541027991,1632572.6,-9999,740289,25.4,-1,-0.398170685101849,0.9716429711978064,0,0.5829857827186838,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999,-9999
192,279.163422,279.1634429480555,279.1631739802791,1632572.6,-9999,740289,25.4,-1,0.9634787158470424,0.8449843054184198,0,0.5069905832510518,5,1.6666666666666667,0.06666666666666667,N2 P1 O1,de-protonated,0,-9999,C15 H25 O1 N2 P1,15,25,1,2,1,-9999,-9999,-9999,-9999,-9999
193,281.066566,281.0665885592435,281.0666763358891,943359.5,-9999,784379.8,13.84,-1,-0.31229830145112975,0.9824589355953388,0,0.5894753613572032,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
193,281.066566,281.0665885592435,281.06651414455905,943359.5,-9999,784379.8,13.84,-1,0.2647582714024727,0.9873615465218816,0,0.5924169279131288,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,-9999,-9999
