Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
58,221.016014,221.01601721208445,221.0161753912791,1561987.3,-9999,715642.8,26.44,-1,-0.715690579488499,0.9112478300312756,0,0.5467486980187652,12,0.5,0.07142857142857142,P1 O1,de-protonated,0,-9999,C14 H7 O1 P1,14,7,1,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
127,251.078155,251.07814264733733,251.07811039978907,1140245.3,-9999,700012.5,17.91,-1,0.12843631892311788,0.9970113178186056,0,0.5982067906911633,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
153,259.100658,259.10064149366673,259.1005737224391,6767627,-9999,630962,114.69,-1,0.2615634024293548,0.963244244614648,0.9759306310276576,0.968318799179852,8,1.2142857142857142,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H17 O1 N2 P1,14,17,1,2,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
156,259.129157,259.12914047891127,259.1290971458191,3123215,-9999,778141.3,51.86,-1,0.1672258832693075,0.9949387305373038,0,0.5969632383223822,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,-9999,N/A,-9999,-9999,-9999
159,260.104099,260.10408197413267,260.1039285575091,814621.3,-9999,814535.6,12.06,-1,0.5898281675802411,0.9388256416890226,0.9759306310276576,0.9536676374244768,8,1.3076923076923077,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,153,C13 H17 O1 N2 P1 13C1,13,17,1,2,1,-9999,1,-9999,N/A,-9999,-9999,-9999
159,260.104099,260.10408197413267,260.1040649031291,814621.3,-9999,814535.6,12.06,-1,0.06563143713085264,0.9992187177675084,0,0.599531230660505,8,1.1538461538461535,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H15 O3 N3,13,15,3,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
164,260.997649,260.997631511495,260.9975514025991,892957.3,-9999,784192.2,13.3,-1,0.3069335152714583,0.9830513216333095,0,0.5898307929799858,10,0.5454545454545454,0.3636363636363637,N2 S1 O4,de-protonated,0,-9999,C11 H6 O4 N2 S1,11,6,4,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
166,261.12761,261.1275924442073,261.12783729870904,845935.7,-9999,608478.9,12.5,-1,-0.9376805791711492,0.8525377184002977,0,0.5115226310401786,2,2,0.2727272727272727,N2 S1 O3,de-protonated,0,-9999,C11 H22 O3 N2 S1,11,22,3,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
169,262.975262,262.975243487581,262.97509842466906,2023728.8,-9999,746868.4,32.65,-1,0.5516222365135454,0.9462840477841238,0,0.5677704286704742,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
170,262.975739,262.975720487334,262.9759678045391,5705265,-9999,608271,95.65,-1,-0.9404555372827824,0.8517318843874492,0,0.5110391306324695,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999,-9999
172,263.043789,263.043770452101,263.0438466913691,2489914,-9999,623741.7,40.63,-1,-0.2898348280775301,0.9848731215296994,0,0.5909238729178197,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
179,265.040878,265.04085841810326,265.0407363694891,926789.5,-9999,792223.9,13.77,-1,0.46049002068558625,0.9622544270379598,0,0.5773526562227759,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
180,265.057609,265.05758940944077,265.0573749548991,888519.7,-9999,822888.1,13.12,-1,0.8090872464845782,0.8880028440671963,0,0.5328017064403178,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
180,265.057609,265.05758940944077,265.05784298554903,888519.7,-9999,822888.1,13.12,-1,-0.9566821543849467,0.8469875945717603,0,0.5081925567430562,8,1,0.5,N4 O5,de-protonated,0,-9999,C10 H10 O5 N4,10,10,5,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
181,265.071531,265.0715114022326,265.0717617163191,933257.6,-9999,563114.1,13.88,-1,-0.9443257360393652,0.8506053003795085,0,0.5103631802277051,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
182,265.107952,265.10793238337556,265.1081472256691,928974.3,-9999,776188.8,13.8,-1,-0.8103949115820873,0.8876616845851474,0,0.5325970107510885,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
183,265.119145,265.1191253775803,265.1193806149591,1063183.8,-9999,650517.9,16.08,-1,-0.9627262186140864,0.8452065683206215,0,0.5071239409923729,6,1.3846153846153846,0.3076923076923077,N2 O4,de-protonated,0,-9999,C13 H18 O4 N2,13,18,4,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
184,265.120947,265.12092737664733,265.12103438523906,1062992,-9999,624106.7,16.08,-1,-0.4036216589695701,0.9708727342392416,0,0.582523640543545,1,2.090909090909091,0.4545454545454546,P1 O5,de-protonated,0,-9999,C11 H23 O5 P1,11,23,5,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
185,265.14432,265.14430036454587,265.1445327350191,1079443.1,-9999,533168.4,16.36,-1,-0.8763917204571487,0.8699113908329773,0,0.5219468344997864,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
188,265.1477,265.1476803627959,265.14790403833905,8727380,-9999,561535.8,146.23,-1,-0.8435878231034913,0.8670770210472649,0.9921270532294696,0.9170970339201469,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
188,265.1477,265.1476803627959,265.1475239158191,8727380,-9999,561535.8,146.23,-1,0.5900374798611978,0.947211906447653,0.9912443853224292,0.9648248979975634,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
190,266.088782,266.08876187554836,266.0890094364491,1114318,-9999,955751.7,16.95,-1,-0.9303687561402072,0.8546532510310548,0,0.5127919506186329,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
191,266.089248,266.08922787530713,266.0890094364491,2261198,-9999,660743.4,36.43,-1,0.8209240152547778,0.884899485422465,0,0.530939691253479,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
192,266.151032,266.15101184331826,266.15125887340906,1221206,-9999,679794.7,18.76,-1,-0.928156762624584,0.8552910123058598,0.9921270532294696,0.9100254286753036,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,188,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,-9999,N/A,-9999,-9999,-9999
192,266.151032,266.15101184331826,266.1508787508891,1221206,-9999,679794.7,18.76,-1,0.5000638351867055,0.9556402396365846,0.9912443853224292,0.9698818979109224,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,188,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,N/A,-9999,-9999,-9999
192,266.151032,266.15101184331826,266.15101509650907,1221206,-9999,679794.7,18.76,-1,-0.0122231012745434,0.9999728911707664,0,0.5999837347024598,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
197,267.073274,267.0732533658253,267.0730250193591,1171275.8,-9999,826928.5,17.92,-1,0.8549963673225676,0.8757782154805135,0,0.5254669292883081,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999,-9999
197,267.073274,267.0732533658253,267.07349305000906,1171275.8,-9999,826928.5,17.92,-1,-0.8974465456865593,0.8640361754629254,0,0.5184217052777552,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
