Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
27,187.097446,187.09759081133447,187.0975825416391,1624703.9,-9999,879423.5,28.89,-1,0.04419990498441793,0.9996455789345188,0,0.5997873473607112,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
32,190.957346,190.95748678438517,190.95734035992908,1835803.5,-9999,883984.8,32.71,-1,0.7667914509843327,0.89880765112803,0,0.539284590676818,4,1,0.8,S1 P1 O4,de-protonated,0,-9999,C5 H5 O4 P1 S1,5,5,4,-9999,1,1,-9999,N/A,N/A,-9999,-9999,-9999
33,195.138877,195.13901342188524,195.13905343141903,771470.6,-9999,728574.4,12.52,-1,-0.20503089010519773,0.9924013376685902,0,0.5954408026011541,3,1.6666666666666667,0.16666666666666666,O2,de-protonated,0,-9999,C12 H20 O2,12,20,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
34,197.008965,197.00909947086328,197.00916145847907,765708.4,-9999,556698.6,12.37,-1,-0.31464331574847987,0.9821968863554568,0,0.5893181318132741,6,0.75,0.75,O6,de-protonated,0,-9999,C8 H6 O6,8,6,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
35,199.061073,199.06120532994385,199.06119703228907,1560507.8,-9999,769156.4,27.25,-1,0.04168393889299085,0.9996847733912528,0,0.5998108640347517,4,1.3333333333333333,0.5555555555555556,O5,de-protonated,0,-9999,C9 H12 O5,9,12,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
36,199.09747,199.09760229197164,199.0975825416391,977039.3,-9999,755764.9,16.32,-1,0.09919925841816402,0.9982160486321928,0,0.5989296291793157,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
37,201.113141,201.11327118906615,201.11323260609907,1032493.3,-9999,749778.6,17.3,-1,0.1918469839477326,0.993343983038142,0,0.5960063898228851,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
38,209.154581,209.15470279960755,209.15470349587903,1420735,-9999,963083.4,24.21,-1,-0.00332897851062568,0.9999979891699118,0,0.5999987935019471,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
39,211.097434,211.09755377267143,211.0975825416391,881932.1,-9999,744047.6,14.23,-1,-0.1362827907378697,0.9966356259535524,0,0.5979813755721315,4,1.4545454545454546,0.3636363636363637,O4,de-protonated,0,-9999,C11 H16 O4,11,16,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
40,211.133891,211.13401073463663,211.13396805098907,1003825.3,-9999,790864,16.47,-1,0.2021638109037187,0.992611584266584,0,0.5955669505599503,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999,-9999
